window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,q_within_window,pcmci_plus_supported,support_rule
S3,P_main_band_share,V_strength,P,V,False,1,,False,-0.0010193872771816388,0.9789414528951496,lagged_direct_edge_control,source(t-tau)->target(t),0.9901832924787675,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_strength,P,V,False,2,,False,0.011547831743304156,0.764917355589539,lagged_direct_edge_control,source(t-tau)->target(t),0.9416248821805675,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_strength,P,V,False,3,,False,0.0223751249724402,0.5622825786271933,lagged_direct_edge_control,source(t-tau)->target(t),0.8509254294845789,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_strength,P,V,False,4,,False,0.042964422654855186,0.2649814400928906,lagged_direct_edge_control,source(t-tau)->target(t),0.7120923671210285,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_strength,P,V,False,5,,False,0.01034160856894144,0.7885514875186623,lagged_direct_edge_control,source(t-tau)->target(t),0.9436796295641823,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_pos_centroid_lat,P,V,False,1,,False,-0.011444200110494272,0.7671346521311102,lagged_direct_edge_control,source(t-tau)->target(t),0.9420951868276791,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_pos_centroid_lat,P,V,False,2,,False,0.0022978540144673043,0.9525886191584877,lagged_direct_edge_control,source(t-tau)->target(t),0.9814071769596372,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_pos_centroid_lat,P,V,False,3,,False,0.06274038482201187,0.10364893027396321,lagged_direct_edge_control,source(t-tau)->target(t),0.6421488325647786,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_pos_centroid_lat,P,V,False,4,,False,0.025246648841786214,0.5128999918369885,lagged_direct_edge_control,source(t-tau)->target(t),0.832314001505756,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_pos_centroid_lat,P,V,False,5,,False,-0.008190807350122214,0.8319084298260407,lagged_direct_edge_control,source(t-tau)->target(t),0.9532284091756716,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_NS_diff,P,V,False,1,,False,0.022859379739024563,0.5535560859953238,lagged_direct_edge_control,source(t-tau)->target(t),0.849289740643968,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_NS_diff,P,V,False,2,,False,-0.057971018211005095,0.1327137263129706,lagged_direct_edge_control,source(t-tau)->target(t),0.6434560454256681,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_NS_diff,P,V,False,3,,False,0.00834101596110928,0.828998521965973,lagged_direct_edge_control,source(t-tau)->target(t),0.9531711019831481,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_NS_diff,P,V,False,4,,False,0.009826786904759348,0.7991393185556583,lagged_direct_edge_control,source(t-tau)->target(t),0.9480447248350165,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,V_NS_diff,P,V,False,5,,False,0.03468846592898367,0.36892214178318883,lagged_direct_edge_control,source(t-tau)->target(t),0.7605623806507508,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_strength,P,H,False,1,,False,-0.002524221219311177,0.9478079563632811,lagged_direct_edge_control,source(t-tau)->target(t),0.9814071769596372,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_strength,P,H,False,2,,False,0.03643727224153657,0.34454278529007326,lagged_direct_edge_control,source(t-tau)->target(t),0.746718477924758,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_strength,P,H,False,3,,False,0.06750781618106116,0.07966149796920548,lagged_direct_edge_control,source(t-tau)->target(t),0.6421488325647786,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_strength,P,H,False,4,,False,0.038706186982179404,0.3160372648085641,lagged_direct_edge_control,source(t-tau)->target(t),0.7339595308305057,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_strength,P,H,False,5,,False,0.07175513654392385,0.06262927096590455,lagged_direct_edge_control,source(t-tau)->target(t),0.6421488325647786,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_centroid_lat,P,H,False,1,,False,0.06528195795469474,0.09036431562378792,lagged_direct_edge_control,source(t-tau)->target(t),0.6421488325647786,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_centroid_lat,P,H,False,2,,False,0.011341446078013727,0.7689985727024234,lagged_direct_edge_control,source(t-tau)->target(t),0.9424668866064708,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_centroid_lat,P,H,False,3,,False,0.024423354558064644,0.5270516231323831,lagged_direct_edge_control,source(t-tau)->target(t),0.8393583243266494,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_centroid_lat,P,H,False,4,,False,-0.03224076940684148,0.4029835250161252,lagged_direct_edge_control,source(t-tau)->target(t),0.7796414931216493,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_centroid_lat,P,H,False,5,,False,0.005431597466349974,0.8879832837930032,lagged_direct_edge_control,source(t-tau)->target(t),0.9650193968816988,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_west_extent_lon,P,H,False,1,,False,0.06174646944117862,0.10924751795237679,lagged_direct_edge_control,source(t-tau)->target(t),0.6421488325647786,False,graph_selected_and_window_BH_q_le_alpha
S3,P_main_band_share,H_west_extent_lon,P,H,False,2,,False,0.045260562098323236,0.24061425350977442,lagged_direct_edge_control,source(t-tau)->target(t),0.6940372836552473,False,graph_selected_and_window_BH_q_le_alpha
