window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,q_within_window_tau0,tau0_supported,support_rule
S5,P_main_minus_south,V_strength,P,V,False,0,,False,0.025032497985922053,0.5328553075649813,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8205971736500713,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,V_pos_centroid_lat,P,V,False,0,,False,0.05627768161467869,0.1612986258181555,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.3953356496331069,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,V_NS_diff,P,V,False,0,,False,0.05239742029119731,0.1922328588479661,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.44184866063562356,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,H_strength,P,H,False,0,,False,0.07068000780457863,0.07816871810879548,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,H_centroid_lat,P,H,False,0,,False,-0.013302907445137638,0.7403514435464641,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9129991291968705,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,H_west_extent_lon,P,H,False,0,,False,-0.007420080268075148,0.8537089229802474,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9449011852061501,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,H_zonal_width,P,H,False,0,,False,-0.02869507009780209,0.4742922727149138,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7764562182007014,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,Je_strength,P,Je,False,0,,False,0.048062378114576865,0.23170184770886182,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.49558450759951,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,Je_axis_lat,P,Je,False,0,,False,0.033182813829545986,0.40986168502122444,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7257642848582734,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,Je_meridional_width,P,Je,False,0,,False,0.032188609341333475,0.4236645445034968,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7257642848582734,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,Jw_strength,P,Jw,False,0,,False,-0.07137340993119318,0.0752830398778727,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,Jw_axis_lat,P,Jw,False,0,,False,0.07167728015754427,0.07381317612800642,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_main_minus_south,Jw_meridional_width,P,Jw,False,0,,False,0.006913924953922547,0.8632592034034551,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9449011852061501,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,V_strength,P,V,False,0,,False,0.07853360681200797,0.05007923895638067,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,V_pos_centroid_lat,P,V,False,0,x-x,True,0.15238872979467638,0.0001394960797461771,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.004296479256182255,True,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,V_NS_diff,P,V,False,0,x-x,True,0.11536579503755379,0.003992853667948542,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.04729995883569812,True,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,H_strength,P,H,False,0,,False,0.011211220366626572,0.7798584896329697,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9309938558409095,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,H_centroid_lat,P,H,False,0,,False,0.04910077692152072,0.2206443352391636,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.4869044215203078,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,H_west_extent_lon,P,H,False,0,x-x,True,-0.09094841859845271,0.02364258909669204,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.22755992005566086,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,H_zonal_width,P,H,False,0,,False,0.03543265955680403,0.37652299696554975,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6902921611035079,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,Je_strength,P,Je,False,0,x-x,True,0.1568951682525679,8.514237815702182e-05,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.00327798155904534,True,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,Je_axis_lat,P,Je,False,0,,False,0.04415626055686535,0.27268095939404136,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.567471185765978,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,Je_meridional_width,P,Je,False,0,,False,-0.008509857153636401,0.832387024586006,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9449011852061501,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,Jw_strength,P,Jw,False,0,x-x,True,0.12008886218889525,0.0027011629045566024,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.034664923941809735,True,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,Jw_axis_lat,P,Jw,False,0,,False,0.07213691172087906,0.07174814350989768,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_spread_lat,Jw_meridional_width,P,Jw,False,0,,False,0.00649984872767774,0.8712725214238526,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9449011852061501,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,V_strength,P,V,False,0,,False,0.0367946460575936,0.35921638123422,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6664978639767456,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,V_pos_centroid_lat,P,V,False,0,,False,0.12192454100335257,0.2609074355054814,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.5504074666827964,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,V_NS_diff,P,V,False,0,,False,0.08342652058011141,0.17469155233616265,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.41388460091952384,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,H_strength,P,H,False,0,,False,-0.027020709910301526,0.500817184465413,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7869984327313633,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,H_centroid_lat,P,H,False,0,,False,0.071210883899976,0.07571526200938743,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,H_west_extent_lon,P,H,False,0,,False,-0.093820082320017,0.1387873406547918,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.3717885993641722,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,H_zonal_width,P,H,False,0,,False,0.028840601798410755,0.4720527639578164,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7764562182007014,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,Je_strength,P,Je,False,0,,False,0.021299307209177817,0.5956803574371716,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8441687916413636,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,Je_axis_lat,P,Je,False,0,,False,0.09581591967267411,0.07087142593710191,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,Je_meridional_width,P,Je,False,0,,False,-0.004453546984784045,0.9118786760387223,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9733840670386342,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,Jw_strength,P,Jw,False,0,,False,-0.04189398471155184,0.29725083427773336,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.5991576304869661,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,Jw_axis_lat,P,Jw,False,0,,False,0.07847183236142412,0.05044602489175338,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_band_share_35_45,Jw_meridional_width,P,Jw,False,0,,False,-0.007561056877703826,0.8506043143632687,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9449011852061501,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,V_strength,P,V,False,0,,False,-0.06972340278742975,0.08180350674617513,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,V_pos_centroid_lat,P,V,False,0,,False,-0.03152074253333625,0.43186487501725207,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7308482500291958,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,V_NS_diff,P,V,False,0,,False,-0.038278018505245814,0.3401600997577807,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6388372605207101,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,H_strength,P,H,False,0,,False,-0.15845890763291337,0.12029284183368141,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.3494289502730538,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,H_centroid_lat,P,H,False,0,,False,0.014874049932001684,0.7105426502479211,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9129991291968705,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,H_west_extent_lon,P,H,False,0,,False,-0.07415716724712433,0.06520952985280831,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,H_zonal_width,P,H,False,0,,False,0.06367458158756699,0.11148163120596209,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.3366308079552581,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,Je_strength,P,Je,False,0,,False,-0.1461257415319241,0.07820688138704308,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,Je_axis_lat,P,Je,False,0,,False,0.03398133870502219,0.39829791938686765,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7216221127715013,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,Je_meridional_width,P,Je,False,0,,False,-0.025052876825437838,0.5328522071421837,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8205971736500713,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,Jw_strength,P,Jw,False,0,-->,True,0.12108640711703264,0.002466759937302921,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.03458856015886192,True,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,Jw_axis_lat,P,Jw,False,0,,False,-0.06638493834494347,0.09729111272825074,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.31558056983626775,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_north_minus_main_35_45,Jw_meridional_width,P,Jw,False,0,,False,-0.011574712981795618,0.7727357865939974,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9296977432459032,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,V_strength,P,V,False,0,,False,-0.028112194534730975,0.48402465550173596,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7764562182007014,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,V_pos_centroid_lat,P,V,False,0,x-x,True,0.08872352530360383,0.02754368406476162,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.24951337329254641,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,V_NS_diff,P,V,False,0,x-x,True,0.15925088190374412,6.905133315560347e-05,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.00327798155904534,True,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,H_strength,P,H,False,0,,False,0.06147363379976786,0.1259483870564404,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.3526554837580331,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,H_centroid_lat,P,H,False,0,,False,0.06991787546418701,0.08144338261737571,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,H_west_extent_lon,P,H,False,0,,False,-0.07865420019638363,0.050468762776180315,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,H_zonal_width,P,H,False,0,,False,-0.0023515818170410617,0.9532885437041794,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9868906596856418,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,Je_strength,P,Je,False,0,,False,0.06008956516548294,0.1347164365072835,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.3704702003950296,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,Je_axis_lat,P,Je,False,0,,False,-0.007802679040400272,0.8466265690439081,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9449011852061501,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,Je_meridional_width,P,Je,False,0,,False,0.015255435487421174,0.7048321606089172,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9129991291968705,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,Jw_strength,P,Jw,False,0,,False,0.00661823515694467,0.8691580022414959,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9449011852061501,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,Jw_axis_lat,P,Jw,False,0,,False,0.08769800613120342,0.15492877493332097,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.3953356496331069,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,P_total_centroid_lat_10_50,Jw_meridional_width,P,Jw,False,0,,False,0.019111714927467053,0.6342671243584213,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.859386167850064,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,P_main_band_share,V,P,False,0,,False,0.01387737478086543,0.7291499304083969,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9129991291968705,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,P_south_band_share_18_24,V,P,False,0,,False,0.1322413677508176,0.9823626142993062,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9885040528478617,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,P_main_minus_south,V,P,False,0,,False,0.025032497985922053,0.5328553075649813,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8205971736500713,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,P_spread_lat,V,P,False,0,,False,0.07853360681200797,0.05007923895638067,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,P_north_band_share_35_45,V,P,False,0,,False,0.0367946460575936,0.35921638123422,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6664978639767456,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,P_north_minus_main_35_45,V,P,False,0,,False,-0.06972340278742975,0.08180350674617513,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,P_total_centroid_lat_10_50,V,P,False,0,,False,-0.028112194534730975,0.48402465550173596,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7764562182007014,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,H_strength,V,H,False,0,x-x,True,0.12360873443110752,0.002046125835393819,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.03458856015886192,True,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,H_centroid_lat,V,H,False,0,,False,0.06910096153727482,0.08482446023515058,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,H_west_extent_lon,V,H,False,0,,False,0.05605092583436437,0.1636781013103624,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.3953356496331069,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,H_zonal_width,V,H,False,0,,False,-0.09527277580951277,0.05026706596416599,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,Je_strength,V,Je,False,0,,False,0.05578864177085037,0.16429533491246,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.3953356496331069,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,Je_axis_lat,V,Je,False,0,,False,-0.017977004526250288,0.6550508100620778,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8650954730632728,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,Je_meridional_width,V,Je,False,0,,False,-0.0011171673257483335,0.9778347581643488,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9885040528478617,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,Jw_strength,V,Jw,False,0,,False,0.06193416948912501,0.12252703451133055,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.3494289502730538,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,Jw_axis_lat,V,Jw,False,0,,False,0.06931783020226986,0.08360017061450657,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2859868562538301,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_strength,Jw_meridional_width,V,Jw,False,0,,False,-0.01037892328136441,0.7958261717952951,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9427479265882727,False,tau0_graph_selected_and_window_BH_q_le_alpha
S5,V_pos_centroid_lat,P_main_band_share,V,P,False,0,,False,0.03883258404917535,0.3339852598527789,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6388372605207101,False,tau0_graph_selected_and_window_BH_q_le_alpha
