window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,q_within_window,pcmci_plus_supported,support_rule
T3,P_main_band_share,V_strength,P,V,False,1,,False,-0.06308174909992677,0.3017167935781573,lagged_direct_edge_control,source(t-tau)->target(t),0.727142194225919,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_strength,P,V,False,2,,False,-0.0853140599079189,0.16214340487380707,lagged_direct_edge_control,source(t-tau)->target(t),0.6650768366570187,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_strength,P,V,False,3,,False,-0.10534022342343086,0.08404277024778707,lagged_direct_edge_control,source(t-tau)->target(t),0.6637584092593206,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_strength,P,V,False,4,,False,-0.11755894455962401,0.053678270423535755,lagged_direct_edge_control,source(t-tau)->target(t),0.6637584092593206,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_strength,P,V,False,5,,False,-0.11486265249043973,0.05944706514231955,lagged_direct_edge_control,source(t-tau)->target(t),0.6637584092593206,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_pos_centroid_lat,P,V,False,1,,False,0.09340579105466851,0.12646845982081148,lagged_direct_edge_control,source(t-tau)->target(t),0.6637584092593206,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_pos_centroid_lat,P,V,False,2,,False,0.05500057728793964,0.3688891513165148,lagged_direct_edge_control,source(t-tau)->target(t),0.7708131520046577,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_pos_centroid_lat,P,V,False,3,,False,0.0008530512245037876,0.9888890753332528,lagged_direct_edge_control,source(t-tau)->target(t),0.9970141477695824,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_pos_centroid_lat,P,V,False,4,,False,-0.06828885767234705,0.26437582043934216,lagged_direct_edge_control,source(t-tau)->target(t),0.7072843868744415,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_pos_centroid_lat,P,V,False,5,,False,-0.027052846509590108,0.6592963986563302,lagged_direct_edge_control,source(t-tau)->target(t),0.9085511548408441,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_NS_diff,P,V,False,1,,False,0.1071271478525978,0.07888853357913296,lagged_direct_edge_control,source(t-tau)->target(t),0.6637584092593206,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_NS_diff,P,V,False,2,,False,0.10209203935797916,0.09410360466127056,lagged_direct_edge_control,source(t-tau)->target(t),0.6637584092593206,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_NS_diff,P,V,False,3,,False,0.0759158850862233,0.21370833690578508,lagged_direct_edge_control,source(t-tau)->target(t),0.6791499533161461,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_NS_diff,P,V,False,4,,False,0.03823353797596929,0.5316067491716134,lagged_direct_edge_control,source(t-tau)->target(t),0.8474890204185141,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,V_NS_diff,P,V,False,5,,False,0.001703700529133212,0.9777699873754827,lagged_direct_edge_control,source(t-tau)->target(t),0.9954389058840907,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_strength,P,H,False,1,,False,0.0251204696403991,0.6822592001031961,lagged_direct_edge_control,source(t-tau)->target(t),0.9119750178918428,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_strength,P,H,False,2,,False,0.01615878565975186,0.7923105423713218,lagged_direct_edge_control,source(t-tau)->target(t),0.9393058008097271,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_strength,P,H,False,3,,False,0.0035374378464879605,0.9540355085266696,lagged_direct_edge_control,source(t-tau)->target(t),0.9882669229655996,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_strength,P,H,False,4,,False,0.019270053866219612,0.7535066157721284,lagged_direct_edge_control,source(t-tau)->target(t),0.9274617930250344,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_strength,P,H,False,5,,False,0.06409619912073844,0.2958054534922449,lagged_direct_edge_control,source(t-tau)->target(t),0.726554783958858,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_centroid_lat,P,H,False,1,,False,-0.012053598842279592,0.8439995089539225,lagged_direct_edge_control,source(t-tau)->target(t),0.9540006093959708,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_centroid_lat,P,H,False,2,,False,0.018700636176389528,0.7601288141934315,lagged_direct_edge_control,source(t-tau)->target(t),0.9300461892898513,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_centroid_lat,P,H,False,3,,False,0.0397166933025278,0.5165809657788588,lagged_direct_edge_control,source(t-tau)->target(t),0.8391716110753613,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_centroid_lat,P,H,False,4,,False,0.07483728230582151,0.22116991770827052,lagged_direct_edge_control,source(t-tau)->target(t),0.684262816564497,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_centroid_lat,P,H,False,5,,False,0.10957000289718681,0.07279425329353705,lagged_direct_edge_control,source(t-tau)->target(t),0.6637584092593206,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_west_extent_lon,P,H,False,1,,False,0.044314132391374245,0.4683701285452359,lagged_direct_edge_control,source(t-tau)->target(t),0.8049797282280469,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_west_extent_lon,P,H,False,2,,False,0.07070914606540066,0.24689292208453606,lagged_direct_edge_control,source(t-tau)->target(t),0.6994933695961972,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_west_extent_lon,P,H,False,3,,False,0.08476622876493088,0.1648661934937394,lagged_direct_edge_control,source(t-tau)->target(t),0.6650768366570187,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_west_extent_lon,P,H,False,4,,False,0.07992585157619086,0.19042659366019152,lagged_direct_edge_control,source(t-tau)->target(t),0.6677965758226332,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_west_extent_lon,P,H,False,5,,False,0.0804437426303646,0.18756069180566176,lagged_direct_edge_control,source(t-tau)->target(t),0.6677965758226332,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_zonal_width,P,H,False,1,,False,0.07620035070772783,0.21199231364295068,lagged_direct_edge_control,source(t-tau)->target(t),0.6765698924098092,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_zonal_width,P,H,False,2,,False,0.03373863158688914,0.580970693956335,lagged_direct_edge_control,source(t-tau)->target(t),0.8627722938213654,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_zonal_width,P,H,False,3,,False,-0.0009941167150817887,0.9870275895149538,lagged_direct_edge_control,source(t-tau)->target(t),0.9968554876246222,False,graph_selected_and_window_BH_q_le_alpha
T3,P_main_band_share,H_zonal_width,P,H,False,4,,False,-0.002993920103328017,0.960945598605266,lagged_direct_edge_control,source(t-tau)->target(t),0.9906913078735677,False,graph_selected_and_window_BH_q_le_alpha
