field,region_scheme,region_id,region_label,day,progress_raw,progress_clipped_0_1,distance_to_pre,distance_to_post,daily_delta_progress,phase_label
H,whole_field,H_whole,whole_field,45,0.512858889451946,0.512858889451946,9.248110878619878,8.853832376254012,-0.019740103898113426,anchor_near
H,whole_field,H_whole,whole_field,46,0.5038388217948457,0.5038388217948457,8.884430538309855,8.763698056861077,-0.009020067657100284,anchor_near
H,whole_field,H_whole,whole_field,47,0.4988286802363925,0.4988286802363925,8.629824771169686,8.667410555023578,-0.005010141558453252,retreat_or_crossing
H,whole_field,H_whole,whole_field,48,0.5105654573138799,0.5105654573138799,8.723408188325003,8.380548403068355,0.011736777077487437,late_recovery_or_catchup
H,whole_field,H_whole,whole_field,49,0.561762391476392,0.561762391476392,9.491494814816564,7.470464006099589,0.05119693416251203,late_recovery_or_catchup
H,whole_field,H_whole,whole_field,50,0.6548563596719005,0.6548563596719005,10.967319226372242,5.859224168138779,0.09309396819550853,late_recovery_or_catchup
H,whole_field,H_whole,whole_field,51,0.7317850026173657,0.7317850026173657,12.22044639088901,4.5485380684183925,0.0769286429454652,late_recovery_or_catchup
H,whole_field,H_whole,whole_field,52,0.7829896629084704,0.7829896629084704,13.070771021104148,3.7113707532705775,0.05120466029110471,late_recovery_or_catchup
H,whole_field,H_whole,whole_field,53,0.8388969003813589,0.8388969003813589,14.002364207962666,2.8221673677498447,0.055907237472888505,post_period
H,whole_field,H_whole,whole_field,54,0.8951933138816759,0.8951933138816759,14.93244743201787,1.905153660279441,0.056296413500317,post_period
H,whole_field,H_whole,whole_field,55,0.9470849336605295,0.9470849336605295,15.792072297778166,1.1131982543525778,0.05189161977885359,post_period
H,whole_field,H_whole,whole_field,56,1.0027047278520997,1.0,16.7151343587363,0.611661429741059,0.05561979419157026,post_period
H,whole_field,H_whole,whole_field,57,1.0447261529270435,1.0,17.408581265512463,0.8446971777929134,0.042021425074943775,post_period
H,whole_field,H_whole,whole_field,58,1.0699280695155473,1.0,17.836954063718903,1.3504267274268662,0.025201916588503792,post_period
H,whole_field,H_whole,whole_field,59,1.086717176022177,1.0,18.12858181001525,1.730191605909248,0.01678910650662968,post_period
H,whole_field,H_whole,whole_field,60,1.1147487257595703,1.0,18.60967230654398,2.2603842059389483,0.028031549737393302,post_period
H,raw_latband,H_lat_000,lat_15.000,30,-0.15784562067567726,0.0,1.4028282602632907,5.074566318154677,,pre_period
H,raw_latband,H_lat_000,lat_15.000,31,-0.13077301125712368,0.0,1.10046592898855,4.900567010950548,0.027072609418553578,pre_period
H,raw_latband,H_lat_000,lat_15.000,32,-0.09875322844698932,0.0,0.7251538711356337,4.708795896344642,0.03201978281013436,pre_period
H,raw_latband,H_lat_000,lat_15.000,33,-0.046842350752497014,0.0,0.22364217139335377,4.451985676146636,0.051910877694492305,pre_period
H,raw_latband,H_lat_000,lat_15.000,34,0.012236196993011445,0.012236196993011445,0.293838578581224,4.20958629095388,0.059078547745508456,pre_period
H,raw_latband,H_lat_000,lat_15.000,35,0.07351840871907882,0.07351840871907882,0.717118644396344,3.9916137120642006,0.061282211726067376,pre_period
H,raw_latband,H_lat_000,lat_15.000,36,0.13632047248096832,0.13632047248096832,1.0477176828745536,3.7743781983200146,0.0628020637618895,pre_period
H,raw_latband,H_lat_000,lat_15.000,37,0.21213913293908207,0.21213913293908207,1.399369541876686,3.5164411091555654,0.07581866045811375,pre_period
H,raw_latband,H_lat_000,lat_15.000,38,0.29985594916477715,0.29985594916477715,1.7816127866457148,3.2264553141177514,0.08771681622569508,early_progress
H,raw_latband,H_lat_000,lat_15.000,39,0.38459295985615943,0.38459295985615943,2.1521066926911243,2.9671382902258148,0.08473701069138229,early_progress
H,raw_latband,H_lat_000,lat_15.000,40,0.4791939620755876,0.4791939620755876,2.4975505265352758,2.6438543372855485,0.09460100221942819,early_progress
H,raw_latband,H_lat_000,lat_15.000,41,0.5488616420459157,0.5488616420459157,2.691951533144536,2.3409598457644125,0.06966767997032808,early_progress
H,raw_latband,H_lat_000,lat_15.000,42,0.607843376206489,0.607843376206489,2.8058526587328183,1.9934678847713447,0.058981734160573285,early_progress
H,raw_latband,H_lat_000,lat_15.000,43,0.6415895050152757,0.6415895050152757,2.8587666932085836,1.7474603970107918,0.03374612880878669,early_progress
H,raw_latband,H_lat_000,lat_15.000,44,0.6649338427612371,0.6649338427612371,2.891320517211131,1.5481699207326924,0.023344337745961452,early_progress
H,raw_latband,H_lat_000,lat_15.000,45,0.6980345823085129,0.6980345823085129,3.009936063011214,1.3784446303862106,0.03310073954727577,anchor_near
H,raw_latband,H_lat_000,lat_15.000,46,0.7228753744523201,0.7228753744523201,3.1018020615233564,1.2503974100679267,0.02484079214380719,anchor_near
H,raw_latband,H_lat_000,lat_15.000,47,0.7579200917708143,0.7579200917708143,3.2422439533744356,1.0897160195300863,0.035044717318494234,retreat_or_crossing
H,raw_latband,H_lat_000,lat_15.000,48,0.8098210577830487,0.8098210577830487,3.456847555010676,0.8652967652228201,0.05190096601223437,late_recovery_or_catchup
H,raw_latband,H_lat_000,lat_15.000,49,0.8336951702711497,0.8336951702711497,3.552982387710125,0.7479967566015377,0.023874112488101007,late_recovery_or_catchup
H,raw_latband,H_lat_000,lat_15.000,50,0.8478641892405943,0.8478641892405943,3.624235464048997,0.7474229553847619,0.014169018969444558,late_recovery_or_catchup
H,raw_latband,H_lat_000,lat_15.000,51,0.8331917643644341,0.8331917643644341,3.582519587757587,0.8879536511659444,-0.014672424876160162,late_recovery_or_catchup
H,raw_latband,H_lat_000,lat_15.000,52,0.8770358243843704,0.8770358243843704,3.7530386489092957,0.6739483123473581,0.04384406001993635,late_recovery_or_catchup
H,raw_latband,H_lat_000,lat_15.000,53,0.9412896073826351,0.9412896073826351,4.007743034405912,0.328518747608141,0.06425378299826467,post_period
H,raw_latband,H_lat_000,lat_15.000,54,0.9743475238224308,0.9743475238224308,4.145749075246438,0.19494269687990043,0.03305791643979572,post_period
H,raw_latband,H_lat_000,lat_15.000,55,0.9800611066540762,0.9800611066540762,4.170077626875851,0.18371104229855398,0.0057135828316453585,post_period
H,raw_latband,H_lat_000,lat_15.000,56,0.9679650306076203,0.9679650306076203,4.119314956275142,0.22421244477162416,-0.012096076046455906,post_period
H,raw_latband,H_lat_000,lat_15.000,57,0.9687500651911729,0.9687500651911729,4.123894436408009,0.24421145741459344,0.0007850345835526129,post_period
H,raw_latband,H_lat_000,lat_15.000,58,0.9976853991450683,0.9976853991450683,4.245602263323487,0.1793443999122475,0.02893533395389536,post_period
H,raw_latband,H_lat_000,lat_15.000,59,1.0431828051795424,1.0,4.441424897687507,0.29731997068843524,0.045497406034474164,post_period
H,raw_latband,H_lat_000,lat_15.000,60,1.1267184620175072,1.0,4.821316956035414,0.7662576559454668,0.08353565683796482,post_period
H,raw_latband,H_lat_001,lat_15.250,30,-0.1570107343523781,0.0,1.3839056633143916,5.116435811544581,,pre_period
H,raw_latband,H_lat_001,lat_15.250,31,-0.1308148860383584,0.0,1.0869933060597998,4.947412419156354,0.02619584831401972,pre_period
H,raw_latband,H_lat_001,lat_15.250,32,-0.09855357217791574,0.0,0.7153022823119839,4.755587861814936,0.03226131386044265,pre_period
H,raw_latband,H_lat_001,lat_15.250,33,-0.04667390490076465,0.0,0.22166287299719445,4.498581002185123,0.05187966727715109,pre_period
H,raw_latband,H_lat_001,lat_15.250,34,0.013003430999657168,0.013003430999657168,0.2969234319270826,4.251169064404601,0.05967733590042182,pre_period
H,raw_latband,H_lat_001,lat_15.250,35,0.07421498320977277,0.07421498320977277,0.7152667037777668,4.02931788599051,0.0612115522101156,pre_period
H,raw_latband,H_lat_001,lat_15.250,36,0.1360177883966588,0.1360177883966588,1.0301635354641456,3.808243690016048,0.06180280518688602,pre_period
H,raw_latband,H_lat_001,lat_15.250,37,0.2098168948632524,0.2098168948632524,1.3705431830054795,3.548879788117601,0.0737991064665936,pre_period
H,raw_latband,H_lat_001,lat_15.250,38,0.2951050247038888,0.2951050247038888,1.7450334603823383,3.2575603315983463,0.08528812984063638,early_progress
H,raw_latband,H_lat_001,lat_15.250,39,0.3776478939208727,0.3776478939208727,2.1160616483615193,2.9993420023124266,0.08254286921698395,early_progress
H,raw_latband,H_lat_001,lat_15.250,40,0.4723624696634653,0.4723624696634653,2.4666594340154995,2.665526947219563,0.09471457574259257,early_progress
H,raw_latband,H_lat_001,lat_15.250,41,0.5406948135111522,0.5406948135111522,2.662427258046894,2.3634089627185104,0.06833234384768694,early_progress
H,raw_latband,H_lat_001,lat_15.250,42,0.600276969866541,0.600276969866541,2.788547519812248,2.018136134635281,0.05958215635538877,early_progress
H,raw_latband,H_lat_001,lat_15.250,43,0.6351319124963938,0.6351319124963938,2.852802709444403,1.7743175709050836,0.03485494262985278,early_progress
H,raw_latband,H_lat_001,lat_15.250,44,0.6601826657830181,0.6601826657830181,2.898513986544877,1.576706918434357,0.025050753286624317,early_progress
H,raw_latband,H_lat_001,lat_15.250,45,0.6963974032469354,0.6963974032469354,3.0347750781250293,1.398967012954971,0.036214737463917346,anchor_near
H,raw_latband,H_lat_001,lat_15.250,46,0.7245998485984049,0.7245998485984049,3.143127987265164,1.258974029980914,0.02820244535146943,anchor_near
H,raw_latband,H_lat_001,lat_15.250,47,0.7617765248668907,0.7617765248668907,3.294182592673318,1.0883497479962947,0.037176676268485864,retreat_or_crossing
H,raw_latband,H_lat_001,lat_15.250,48,0.8153595997283332,0.8153595997283332,3.5191538598579366,0.8593852996390859,0.053583074861442426,late_recovery_or_catchup
H,raw_latband,H_lat_001,lat_15.250,49,0.8396907804418335,0.8396907804418335,3.6177607067401367,0.7374053377021365,0.024331180713500378,late_recovery_or_catchup
H,raw_latband,H_lat_001,lat_15.250,50,0.8548452587132434,0.8548452587132434,3.6929491937162333,0.7306221911959969,0.01515447827140981,late_recovery_or_catchup
H,raw_latband,H_lat_001,lat_15.250,51,0.840450197486512,0.840450197486512,3.6497818104052993,0.8651224686383099,-0.014395061226731398,late_recovery_or_catchup
H,raw_latband,H_lat_001,lat_15.250,52,0.883897563426636,0.883897563426636,3.820565240119199,0.6479062503139987,0.043447365940123994,late_recovery_or_catchup
H,raw_latband,H_lat_001,lat_15.250,53,0.946684029952059,0.946684029952059,4.073171998427707,0.3084723999801199,0.06278646652542308,post_period
H,raw_latband,H_lat_001,lat_15.250,54,0.9770450274425638,0.9770450274425638,4.201528426976767,0.18991122588780276,0.030360997490504804,post_period
H,raw_latband,H_lat_001,lat_15.250,55,0.980683009319774,0.980683009319774,4.216802302086646,0.1740687596288296,0.0036379818772102057,post_period
H,raw_latband,H_lat_001,lat_15.250,56,0.9677259360866726,0.9677259360866726,4.161631124071635,0.2157384502327554,-0.012957073233101468,post_period
H,raw_latband,H_lat_001,lat_15.250,57,0.9681713131818037,0.9681713131818037,4.165083024381864,0.24256701113790705,0.00044537709513114976,post_period
H,raw_latband,H_lat_001,lat_15.250,58,0.9960371714391675,0.9960371714391675,4.284072192584337,0.1874557320678947,0.027865858257363763,post_period
H,raw_latband,H_lat_001,lat_15.250,59,1.0410332039418826,1.0,4.47863378462829,0.2799449421240578,0.04499603250271511,post_period
H,raw_latband,H_lat_001,lat_15.250,60,1.1226203086359845,1.0,4.849713251123219,0.7259480759668387,0.08158710469410191,post_period
H,raw_latband,H_lat_002,lat_15.500,30,-0.15542956570871985,0.0,1.3600867590574859,5.140511901498232,,pre_period
H,raw_latband,H_lat_002,lat_15.500,31,-0.13027358570796435,0.0,1.0692368065773104,4.977457403123623,0.0251559800007555,pre_period
H,raw_latband,H_lat_002,lat_15.500,32,-0.09802725070094609,0.0,0.702209768323751,4.787050457445462,0.03224633500701826,pre_period
H,raw_latband,H_lat_002,lat_15.500,33,-0.04636427359093419,0.0,0.21877845720031452,4.5313947352897195,0.0516629771100119,pre_period
H,raw_latband,H_lat_002,lat_15.500,34,0.01369450940303023,0.01369450940303023,0.29962334201605156,4.280604192832695,0.060058782993964416,pre_period
H,raw_latband,H_lat_002,lat_15.500,35,0.07454504203737641,0.07454504203737641,0.7111449490975514,4.056841485415768,0.060850532634346186,pre_period
H,raw_latband,H_lat_002,lat_15.500,36,0.1352045597868489,0.1352045597868489,1.0099505688329455,3.8337756135998053,0.06065951774947248,pre_period
H,raw_latband,H_lat_002,lat_15.500,37,0.20665056448147995,0.20665056448147995,1.333215399942183,3.5744179808673096,0.07144600469463105,pre_period
H,raw_latband,H_lat_002,lat_15.500,38,0.2895943045918504,0.2895943045918504,1.6997366038180703,3.283012058630231,0.08294374011037048,early_progress
H,raw_latband,H_lat_002,lat_15.500,39,0.37027490567378996,0.37027490567378996,2.0719520851943662,3.026048165256395,0.08068060108193953,early_progress
H,raw_latband,H_lat_002,lat_15.500,40,0.4647180859665701,0.4647180859665701,2.425563914951082,2.684443938086248,0.09444318029278015,early_progress
H,raw_latband,H_lat_002,lat_15.500,41,0.5318370820699485,0.5318370820699485,2.6223757600182593,2.3839333143408945,0.0671189961033784,early_progress
H,raw_latband,H_lat_002,lat_15.500,42,0.5918568256179306,0.5918568256179306,2.7596187576636084,2.042392408168614,0.06001974354798212,early_progress
H,raw_latband,H_lat_002,lat_15.500,43,0.6279206407877388,0.6279206407877388,2.835552049089881,1.8011192392126496,0.03606381516980817,early_progress
H,raw_latband,H_lat_002,lat_15.500,44,0.6547173592287978,0.6547173592287978,2.8946698099744053,1.605633180147555,0.02679671844105902,early_progress
H,raw_latband,H_lat_002,lat_15.500,45,0.6942518139682009,0.6942518139682009,3.049066519843126,1.4189521684742974,0.03953445473940309,anchor_near
H,raw_latband,H_lat_002,lat_15.500,46,0.7260452222726361,0.7260452222726361,3.175003990378416,1.2669608916298616,0.03179340830443522,anchor_near
H,raw_latband,H_lat_002,lat_15.500,47,0.7651889214826914,0.7651889214826914,3.3354575745922337,1.0872635394646597,0.03914369921005523,retreat_or_crossing
H,raw_latband,H_lat_002,lat_15.500,48,0.8198302488709727,0.8198302488709727,3.5674511926344845,0.8572173799518379,0.05464132738828131,late_recovery_or_catchup
H,raw_latband,H_lat_002,lat_15.500,49,0.8449425195699468,0.8449425195699468,3.669703227565938,0.7302482434713932,0.02511227069897415,late_recovery_or_catchup
H,raw_latband,H_lat_002,lat_15.500,50,0.8611572110344562,0.8611572110344562,3.7488265234045737,0.7157364801004388,0.01621469146450938,late_recovery_or_catchup
H,raw_latband,H_lat_002,lat_15.500,51,0.8474896245789226,0.8474896245789226,3.706756033028915,0.8432547004617131,-0.013667586455533565,late_recovery_or_catchup
H,raw_latband,H_lat_002,lat_15.500,52,0.8906654362295429,0.8906654362295429,3.8775469603218804,0.6225364739072687,0.04317581165062023,late_recovery_or_catchup
H,raw_latband,H_lat_002,lat_15.500,53,0.9521679251337287,0.9521679251337287,4.127643475157837,0.289162036580345,0.06150248890418586,post_period
H,raw_latband,H_lat_002,lat_15.500,54,0.9796332082571911,0.9796332082571911,4.244850407930647,0.18743265200635958,0.027465283123462414,post_period
H,raw_latband,H_lat_002,lat_15.500,55,0.9812398289628159,0.9812398289628159,4.251040450008072,0.16577522457317734,0.0016066207056247839,post_period
H,raw_latband,H_lat_002,lat_15.500,56,0.9673804705377231,0.9673804705377231,4.191375001907725,0.20835335360315935,-0.013859358425092783,post_period
H,raw_latband,H_lat_002,lat_15.500,57,0.9677041811885676,0.9677041811885676,4.194607310516781,0.24161916840266776,0.0003237106508444665,post_period
H,raw_latband,H_lat_002,lat_15.500,58,0.9945655438710719,0.9945655438710719,4.310679792364817,0.19610025317244917,0.026861362682504275,post_period
H,raw_latband,H_lat_002,lat_15.500,59,1.0389189289595173,1.0,4.502880871420936,0.26347986910353083,0.04435338508844544,post_period
H,raw_latband,H_lat_002,lat_15.500,60,1.1183899130894328,1.0,4.864038920198507,0.6874827573115004,0.07947098412991549,post_period
H,raw_latband,H_lat_003,lat_15.750,30,-0.1532056892293421,0.0,1.3315444616295855,5.144851570058295,,pre_period
H,raw_latband,H_lat_003,lat_15.750,31,-0.12917431018592382,0.0,1.0473285685153473,4.98846695892181,0.02403137904341829,pre_period
H,raw_latband,H_lat_003,lat_15.750,32,-0.09711786161232837,0.0,0.6857518497853312,4.800642313808514,0.03205644857359545,pre_period
H,raw_latband,H_lat_003,lat_15.750,33,-0.045880420622902075,0.0,0.21466170614290575,4.548054389887095,0.05123744098942629,pre_period
H,raw_latband,H_lat_003,lat_15.750,34,0.01427415819392348,0.01427415819392348,0.30184578925281946,4.295986231352598,0.06015457881682555,pre_period
H,raw_latband,H_lat_003,lat_15.750,35,0.07455930337810908,0.07455930337810908,0.7045261929647413,4.072035761112207,0.060285145184185596,pre_period
H,raw_latband,H_lat_003,lat_15.750,36,0.1339327657128162,0.1339327657128162,0.9868268600584569,3.84891486322016,0.059373462334707125,pre_period
H,raw_latband,H_lat_003,lat_15.750,37,0.2026120543656528,0.2026120543656528,1.2875832436952013,3.5918732383167575,0.0686792886528366,pre_period
H,raw_latband,H_lat_003,lat_15.750,38,0.2832972668889401,0.2832972668889401,1.6458516078133787,3.3018105771484856,0.08068521252328728,early_progress
H,raw_latband,H_lat_003,lat_15.750,39,0.36233289460081,0.36233289460081,2.0190579329673772,3.0465605281034778,0.0790356277118699,early_progress
H,raw_latband,H_lat_003,lat_15.750,40,0.4559796094610869,0.4559796094610869,2.372909199608308,2.700930730826066,0.09364671486027693,early_progress
H,raw_latband,H_lat_003,lat_15.750,41,0.5220949193915013,0.5220949193915013,2.5705430939268656,2.4025661625363064,0.06611530993041442,early_progress
H,raw_latband,H_lat_003,lat_15.750,42,0.5822963951737885,0.5822963951737885,2.7170611420239035,2.0666272679542264,0.060201475782287184,early_progress
H,raw_latband,H_lat_003,lat_15.750,43,0.6196874908006023,0.6196874908006023,2.805233490790351,1.8287084152544897,0.03739109562681375,early_progress
H,raw_latband,H_lat_003,lat_15.750,44,0.6483287734656817,0.6483287734656817,2.87797254080409,1.6354485854412493,0.02864128266507948,early_progress
H,raw_latband,H_lat_003,lat_15.750,45,0.6913990742940639,0.6913990742940639,3.0508382823335585,1.4391569508410407,0.043070300828382146,anchor_near
H,raw_latband,H_lat_003,lat_15.750,46,0.7271332614625593,0.7271332614625593,3.19571557924286,1.274799473093014,0.03573418716849541,anchor_near
H,raw_latband,H_lat_003,lat_15.750,47,0.768149388464912,0.768149388464912,3.3644326790213825,1.0868209303017946,0.04101612700235269,retreat_or_crossing
H,raw_latband,H_lat_003,lat_15.750,48,0.8234451632365384,0.8234451632365384,3.600731630381496,0.8581438087926376,0.055295774771626394,late_recovery_or_catchup
H,raw_latband,H_lat_003,lat_15.750,49,0.8496566877407498,0.8496566877407498,3.7077071916915125,0.7261035458849311,0.02621152450421138,late_recovery_or_catchup
H,raw_latband,H_lat_003,lat_15.750,50,0.8667470232197574,0.8667470232197574,3.789447012185953,0.7027721791438796,0.017090335479007623,late_recovery_or_catchup
H,raw_latband,H_lat_003,lat_15.750,51,0.8542699176469541,0.8542699176469541,3.75105889838441,0.8222888745485398,-0.012477105572803238,late_recovery_or_catchup
H,raw_latband,H_lat_003,lat_15.750,52,0.8973507761518678,0.8973507761518678,3.9218425842869387,0.5981292487054807,0.04308085850491361,late_recovery_or_catchup
H,raw_latband,H_lat_003,lat_15.750,53,0.9577254652805873,0.9577254652805873,4.168861551829564,0.2714069914101366,0.06037468912871957,post_period
H,raw_latband,H_lat_003,lat_15.750,54,0.982049229248643,0.982049229248643,4.273248152053037,0.18779990151189216,0.02432376396805569,post_period
H,raw_latband,H_lat_003,lat_15.750,55,0.9816206668348683,0.9816206668348683,4.270200408984634,0.15947950104506803,-0.0004285624137747579,post_period
H,raw_latband,H_lat_003,lat_15.750,56,0.9667687141059306,0.9667687141059306,4.205786913159183,0.2024606846766532,-0.01485195272893769,post_period
H,raw_latband,H_lat_003,lat_15.750,57,0.9672051974982339,0.9672051974982339,4.2098173774686,0.24167436726802383,0.0004364833923032885,post_period
H,raw_latband,H_lat_003,lat_15.750,58,0.9932651704645081,0.9932651704645081,4.323373726161238,0.20524527346689642,0.02605997296627427,post_period
H,raw_latband,H_lat_003,lat_15.750,59,1.0370601034186506,1.0,4.513000769106409,0.2488705993088472,0.043794932954142496,post_period
H,raw_latband,H_lat_003,lat_15.750,60,1.114305453148614,1.0,4.8631573633105765,0.6515809868299535,0.07724534972996344,post_period
H,raw_latband,H_lat_004,lat_16.000,30,-0.15036346331455613,0.0,1.298785220732992,5.12825761709476,,pre_period
H,raw_latband,H_lat_004,lat_16.000,31,-0.12747963453244904,0.0,1.0216324826969603,4.978946323754915,0.022883828782107096,pre_period
H,raw_latband,H_lat_004,lat_16.000,32,-0.09572768018054063,0.0,0.6660492059730172,4.794599309165164,0.031751954351908404,pre_period
H,raw_latband,H_lat_004,lat_16.000,33,-0.04516140426285451,0.0,0.20908058375260924,4.546939508113133,0.05056627591768612,pre_period
H,raw_latband,H_lat_004,lat_16.000,34,0.014671682632886197,0.014671682632886197,0.30354421706897833,4.296367739583363,0.05983308689574071,pre_period
H,raw_latband,H_lat_004,lat_16.000,35,0.07420135152421067,0.07420135152421067,0.6953687769010005,4.073984453923145,0.05952966889132448,pre_period
H,raw_latband,H_lat_004,lat_16.000,36,0.1321699930098791,0.1321699930098791,0.960559799133318,3.8526272547947427,0.05796864148566844,pre_period
H,raw_latband,H_lat_004,lat_16.000,37,0.19768915512330834,0.19768915512330834,1.2347282371180115,3.6007118170588193,0.06551916211342923,pre_period
H,raw_latband,H_lat_004,lat_16.000,38,0.27619886308945024,0.27619886308945024,1.5836846503756792,3.3132353053764447,0.0785097079661419,early_progress
H,raw_latband,H_lat_004,lat_16.000,39,0.35363320293613304,0.35363320293613304,1.9565718627911806,3.0605946914459334,0.0774343398466828,early_progress
H,raw_latband,H_lat_004,lat_16.000,40,0.4459815296400502,0.4459815296400502,2.3080723343922958,2.7150430247475787,0.09234832670391718,early_progress
H,raw_latband,H_lat_004,lat_16.000,41,0.5114155763526563,0.5114155763526563,2.5066939335932217,2.4189887184936456,0.06543404671260611,early_progress
H,raw_latband,H_lat_004,lat_16.000,42,0.5715338717049331,0.5715338717049331,2.6604476573892017,2.0906632415983433,0.06011829535227675,early_progress
H,raw_latband,H_lat_004,lat_16.000,43,0.6104778298642435,0.6104778298642435,2.761900839142306,1.8566643289121252,0.0389439581593104,early_progress
H,raw_latband,H_lat_004,lat_16.000,44,0.6410496650189954,0.6410496650189954,2.848048366488073,1.6653928148064359,0.030571835154751925,early_progress
H,raw_latband,H_lat_004,lat_16.000,45,0.6878607004080391,0.6878607004080391,3.0395295591050147,1.4592426838813342,0.04681103538904374,anchor_near
H,raw_latband,H_lat_004,lat_16.000,46,0.7278832921561826,0.7278832921561826,3.204375004308264,1.2822106091838144,0.04002259174814349,anchor_near
H,raw_latband,H_lat_004,lat_16.000,47,0.7707291880418037,0.7707291880418037,3.3802800375466684,1.0866872790598785,0.042845895885621044,retreat_or_crossing
H,raw_latband,H_lat_004,lat_16.000,48,0.8265436821795873,0.8265436821795873,3.619191931527057,0.860765573499581,0.05581449413778361,late_recovery_or_catchup
H,raw_latband,H_lat_004,lat_16.000,49,0.8540329723854045,0.8540329723854045,3.7313418230613546,0.7245560692495554,0.02748929020581725,late_recovery_or_catchup
H,raw_latband,H_lat_004,lat_16.000,50,0.871619108280248,0.871619108280248,3.8134146058982994,0.6918638387147065,0.01758613589484348,late_recovery_or_catchup
H,raw_latband,H_lat_004,lat_16.000,51,0.86069546920043,0.86069546920043,3.7808340788026196,0.8028961692298531,-0.01092363907981797,late_recovery_or_catchup
H,raw_latband,H_lat_004,lat_16.000,52,0.9038767408017218,0.9038767408017218,3.951631515589485,0.5754884223747584,0.043181271601291704,late_recovery_or_catchup
H,raw_latband,H_lat_004,lat_16.000,53,0.9632682233089984,0.9632682233089984,4.1949495840361,0.25651846681167595,0.05939148250727666,post_period
H,raw_latband,H_lat_004,lat_16.000,54,0.9842498120939722,0.9842498120939722,4.28513809795409,0.19127604458712508,0.020981588784973804,post_period
H,raw_latband,H_lat_004,lat_16.000,55,0.9817265752607619,0.9817265752607619,4.272539213770839,0.15574995411521855,-0.0025232368332103183,post_period
H,raw_latband,H_lat_004,lat_16.000,56,0.9657825674055303,0.9657825674055303,4.20311894754793,0.1981323409323299,-0.015944007855231646,post_period
H,raw_latband,H_lat_004,lat_16.000,57,0.9665719014026037,0.9665719014026037,4.209013204276367,0.2428339839191786,0.0007893339970734825,post_period
H,raw_latband,H_lat_004,lat_16.000,58,0.9921260664888728,0.9921260664888728,4.320894651841043,0.21503885203992112,0.025554165086269065,post_period
H,raw_latband,H_lat_004,lat_16.000,59,1.0356201010694959,1.0,4.508427949922712,0.2367634638099438,0.043494034580623064,post_period
H,raw_latband,H_lat_004,lat_16.000,60,1.1106547529697417,1.0,4.846853194355615,0.6184890433397092,0.07503465190024583,post_period
H,raw_latband,H_lat_005,lat_16.250,30,-0.14686888075565255,0.0,1.2623731518877102,5.090017005836329,,pre_period
H,raw_latband,H_lat_005,lat_16.250,31,-0.1251314333327154,0.0,0.9926806417391126,4.948032820292629,0.02173744742293715,pre_period
H,raw_latband,H_lat_005,lat_16.250,32,-0.0938688249119593,0.0,0.6438953584056908,4.768344320504225,0.031262608420756094,pre_period
H,raw_latband,H_lat_005,lat_16.250,33,-0.04425922951786366,0.0,0.20246645503467028,4.527555603407774,0.049609595394095644,pre_period
H,raw_latband,H_lat_005,lat_16.250,34,0.014846107349264602,0.014846107349264602,0.30450670589241047,4.281217536279685,0.05910533686712826,pre_period
H,raw_latband,H_lat_005,lat_16.250,35,0.0734442566496496,0.0734442566496496,0.6840525049026079,4.062194428886859,0.058598149300385,pre_period
