object,window_id,candidate_id,replicate_id,matched_peak_day,match_type
Jw,W001,CP001,114,40,strict
Jw,W001,CP001,115,44,matched
Jw,W001,CP001,116,39,strict
Jw,W001,CP001,117,40,strict
Jw,W001,CP001,118,40,strict
Jw,W001,CP001,119,48,near
Jw,W001,CP001,120,41,strict
Jw,W001,CP001,121,42,strict
Jw,W001,CP001,122,45,matched
Jw,W001,CP001,123,49,near
Jw,W001,CP001,124,38,matched
Jw,W001,CP001,125,47,near
Jw,W001,CP001,126,48,near
Jw,W001,CP001,127,40,strict
Jw,W001,CP001,128,39,strict
Jw,W001,CP001,129,42,strict
Jw,W001,CP001,130,40,strict
Jw,W001,CP001,131,40,strict
Jw,W001,CP001,132,39,strict
Jw,W001,CP001,133,40,strict
Jw,W001,CP001,134,43,strict
Jw,W001,CP001,135,39,strict
Jw,W001,CP001,136,39,strict
Jw,W001,CP001,137,42,strict
Jw,W001,CP001,138,39,strict
Jw,W001,CP001,139,40,strict
Jw,W001,CP001,140,42,strict
Jw,W001,CP001,141,42,strict
Jw,W001,CP001,142,38,matched
Jw,W001,CP001,144,41,strict
Jw,W001,CP001,145,42,strict
Jw,W001,CP001,146,43,strict
Jw,W001,CP001,147,42,strict
Jw,W001,CP001,148,45,matched
Jw,W001,CP001,149,42,strict
Jw,W001,CP001,150,41,strict
Jw,W001,CP001,151,42,strict
Jw,W001,CP001,152,38,matched
Jw,W001,CP001,153,43,strict
Jw,W001,CP001,154,39,strict
Jw,W001,CP001,155,37,matched
Jw,W001,CP001,156,42,strict
Jw,W001,CP001,157,42,strict
Jw,W001,CP001,158,40,strict
Jw,W001,CP001,159,42,strict
Jw,W001,CP001,160,38,matched
Jw,W001,CP001,161,40,strict
Jw,W001,CP001,162,46,matched
Jw,W001,CP001,163,43,strict
Jw,W001,CP001,164,39,strict
Jw,W001,CP001,165,49,near
Jw,W001,CP001,166,46,matched
Jw,W001,CP001,167,40,strict
Jw,W001,CP001,168,38,matched
Jw,W001,CP001,169,40,strict
Jw,W001,CP001,170,39,strict
Jw,W001,CP001,171,47,near
Jw,W001,CP001,172,42,strict
Jw,W001,CP001,173,45,matched
Jw,W001,CP001,174,39,strict
Jw,W001,CP001,175,45,matched
Jw,W001,CP001,176,40,strict
Jw,W001,CP001,177,39,strict
Jw,W001,CP001,178,39,strict
Jw,W001,CP001,179,38,matched
Jw,W001,CP001,180,40,strict
Jw,W001,CP001,181,42,strict
Jw,W001,CP001,182,39,strict
Jw,W001,CP001,183,41,strict
Jw,W001,CP001,184,41,strict
Jw,W001,CP001,185,40,strict
Jw,W001,CP001,186,38,matched
Jw,W001,CP001,187,40,strict
Jw,W001,CP001,188,41,strict
Jw,W001,CP001,189,41,strict
Jw,W001,CP001,190,41,strict
Jw,W001,CP001,191,46,matched
Jw,W001,CP001,192,41,strict
Jw,W001,CP001,193,39,strict
Jw,W001,CP001,194,45,matched
Jw,W001,CP001,195,43,strict
Jw,W001,CP001,196,41,strict
Jw,W001,CP001,197,39,strict
Jw,W001,CP001,198,41,strict
Jw,W001,CP001,199,48,near
Jw,W001,CP001,200,41,strict
Jw,W001,CP001,201,40,strict
Jw,W001,CP001,202,38,matched
Jw,W001,CP001,203,40,strict
Jw,W001,CP001,204,39,strict
Jw,W001,CP001,205,39,strict
Jw,W001,CP001,206,45,matched
Jw,W001,CP001,207,46,matched
Jw,W001,CP001,208,48,near
Jw,W001,CP001,209,42,strict
Jw,W001,CP001,210,41,strict
Jw,W001,CP001,211,40,strict
Jw,W001,CP001,212,41,strict
Jw,W001,CP001,213,40,strict
Jw,W001,CP001,214,40,strict
Jw,W001,CP001,215,41,strict
Jw,W001,CP001,216,40,strict
Jw,W001,CP001,217,39,strict
Jw,W001,CP001,218,47,near
Jw,W001,CP001,219,40,strict
Jw,W001,CP001,220,37,matched
Jw,W001,CP001,221,40,strict
Jw,W001,CP001,222,39,strict
Jw,W001,CP001,223,41,strict
Jw,W001,CP001,224,39,strict
Jw,W001,CP001,225,45,matched
Jw,W001,CP001,226,41,strict
Jw,W001,CP001,227,41,strict
Jw,W001,CP001,228,41,strict
Jw,W001,CP001,229,42,strict
Jw,W001,CP001,230,41,strict
Jw,W001,CP001,231,40,strict
Jw,W001,CP001,232,40,strict
Jw,W001,CP001,233,46,matched
Jw,W001,CP001,234,39,strict
Jw,W001,CP001,235,39,strict
Jw,W001,CP001,236,39,strict
Jw,W001,CP001,237,39,strict
Jw,W001,CP001,238,41,strict
Jw,W001,CP001,239,39,strict
Jw,W001,CP001,240,34,near
Jw,W001,CP001,241,42,strict
Jw,W001,CP001,242,41,strict
Jw,W001,CP001,243,45,matched
Jw,W001,CP001,244,45,matched
Jw,W001,CP001,245,48,near
Jw,W001,CP001,246,41,strict
Jw,W001,CP001,247,48,near
Jw,W001,CP001,248,40,strict
Jw,W001,CP001,249,40,strict
Jw,W001,CP001,250,38,matched
Jw,W001,CP001,251,43,strict
Jw,W001,CP001,252,39,strict
Jw,W001,CP001,253,40,strict
Jw,W001,CP001,254,41,strict
Jw,W001,CP001,255,40,strict
Jw,W001,CP001,256,45,matched
Jw,W001,CP001,257,49,near
Jw,W001,CP001,258,42,strict
Jw,W001,CP001,259,47,near
Jw,W001,CP001,260,40,strict
Jw,W001,CP001,261,39,strict
Jw,W001,CP001,262,40,strict
Jw,W001,CP001,263,40,strict
Jw,W001,CP001,264,41,strict
Jw,W001,CP001,265,38,matched
Jw,W001,CP001,266,44,matched
Jw,W001,CP001,267,46,matched
Jw,W001,CP001,268,46,matched
Jw,W001,CP001,269,44,matched
Jw,W001,CP001,270,42,strict
Jw,W001,CP001,271,41,strict
Jw,W001,CP001,272,48,near
Jw,W001,CP001,273,39,strict
Jw,W001,CP001,274,38,matched
Jw,W001,CP001,275,41,strict
Jw,W001,CP001,276,39,strict
Jw,W001,CP001,277,43,strict
Jw,W001,CP001,278,45,matched
Jw,W001,CP001,279,39,strict
Jw,W001,CP001,280,43,strict
Jw,W001,CP001,281,38,matched
Jw,W001,CP001,282,46,matched
Jw,W001,CP001,283,46,matched
Jw,W001,CP001,284,39,strict
Jw,W001,CP001,285,44,matched
Jw,W001,CP001,286,45,matched
Jw,W001,CP001,287,41,strict
Jw,W001,CP001,288,44,matched
Jw,W001,CP001,289,39,strict
Jw,W001,CP001,290,42,strict
Jw,W001,CP001,291,42,strict
Jw,W001,CP001,292,39,strict
Jw,W001,CP001,293,39,strict
Jw,W001,CP001,294,45,matched
Jw,W001,CP001,295,40,strict
Jw,W001,CP001,296,46,matched
Jw,W001,CP001,297,47,near
Jw,W001,CP001,298,43,strict
Jw,W001,CP001,299,39,strict
Jw,W001,CP001,300,42,strict
Jw,W001,CP001,301,41,strict
Jw,W001,CP001,302,41,strict
Jw,W001,CP001,303,42,strict
Jw,W001,CP001,305,43,strict
Jw,W001,CP001,307,39,strict
Jw,W001,CP001,309,42,strict
Jw,W001,CP001,310,38,matched
Jw,W001,CP001,311,38,matched
Jw,W001,CP001,312,37,matched
Jw,W001,CP001,313,43,strict
Jw,W001,CP001,314,48,near
Jw,W001,CP001,315,41,strict
Jw,W001,CP001,316,42,strict
Jw,W001,CP001,317,39,strict
Jw,W001,CP001,318,45,matched
Jw,W001,CP001,319,41,strict
Jw,W001,CP001,320,47,near
Jw,W001,CP001,321,44,matched
Jw,W001,CP001,322,39,strict
Jw,W001,CP001,323,40,strict
Jw,W001,CP001,324,39,strict
Jw,W001,CP001,325,40,strict
Jw,W001,CP001,326,40,strict
Jw,W001,CP001,327,40,strict
Jw,W001,CP001,328,42,strict
Jw,W001,CP001,329,39,strict
Jw,W001,CP001,330,39,strict
Jw,W001,CP001,331,47,near
Jw,W001,CP001,332,46,matched
Jw,W001,CP001,333,39,strict
Jw,W001,CP001,334,42,strict
Jw,W001,CP001,335,40,strict
Jw,W001,CP001,336,40,strict
Jw,W001,CP001,337,42,strict
Jw,W001,CP001,338,45,matched
Jw,W001,CP001,339,40,strict
Jw,W001,CP001,340,40,strict
Jw,W001,CP001,341,42,strict
Jw,W001,CP001,342,39,strict
Jw,W001,CP001,343,44,matched
Jw,W001,CP001,344,36,matched
Jw,W001,CP001,345,43,strict
Jw,W001,CP001,346,46,matched
Jw,W001,CP001,347,40,strict
Jw,W001,CP001,348,46,matched
Jw,W001,CP001,349,43,strict
Jw,W001,CP001,350,42,strict
Jw,W001,CP001,351,44,matched
Jw,W001,CP001,352,38,matched
Jw,W001,CP001,353,46,matched
Jw,W001,CP001,354,39,strict
Jw,W001,CP001,355,47,near
Jw,W001,CP001,356,39,strict
Jw,W001,CP001,357,46,matched
Jw,W001,CP001,358,43,strict
Jw,W001,CP001,359,42,strict
Jw,W001,CP001,360,46,matched
Jw,W001,CP001,361,43,strict
Jw,W001,CP001,362,38,matched
Jw,W001,CP001,363,38,matched
Jw,W001,CP001,364,40,strict
Jw,W001,CP001,365,42,strict
Jw,W001,CP001,366,40,strict
Jw,W001,CP001,367,40,strict
Jw,W001,CP001,368,47,near
Jw,W001,CP001,369,42,strict
Jw,W001,CP001,370,39,strict
Jw,W001,CP001,371,41,strict
Jw,W001,CP001,372,39,strict
Jw,W001,CP001,373,41,strict
Jw,W001,CP001,374,40,strict
Jw,W001,CP001,375,41,strict
Jw,W001,CP001,376,41,strict
Jw,W001,CP001,377,40,strict
Jw,W001,CP001,378,40,strict
Jw,W001,CP001,379,39,strict
Jw,W001,CP001,380,45,matched
Jw,W001,CP001,381,43,strict
Jw,W001,CP001,382,40,strict
Jw,W001,CP001,383,40,strict
Jw,W001,CP001,384,38,matched
Jw,W001,CP001,385,40,strict
Jw,W001,CP001,386,42,strict
Jw,W001,CP001,387,45,matched
Jw,W001,CP001,388,37,matched
Jw,W001,CP001,389,39,strict
Jw,W001,CP001,390,42,strict
Jw,W001,CP001,391,39,strict
Jw,W001,CP001,392,40,strict
Jw,W001,CP001,393,38,matched
Jw,W001,CP001,394,46,matched
Jw,W001,CP001,395,42,strict
Jw,W001,CP001,396,38,matched
Jw,W001,CP001,397,43,strict
Jw,W001,CP001,398,40,strict
Jw,W001,CP001,399,42,strict
Jw,W001,CP001,400,40,strict
Jw,W001,CP001,401,43,strict
Jw,W001,CP001,402,40,strict
Jw,W001,CP001,403,45,matched
Jw,W001,CP001,404,45,matched
Jw,W001,CP001,405,39,strict
Jw,W001,CP001,406,45,matched
Jw,W001,CP001,407,43,strict
Jw,W001,CP001,408,40,strict
Jw,W001,CP001,409,39,strict
Jw,W001,CP001,410,40,strict
Jw,W001,CP001,411,47,near
Jw,W001,CP001,412,41,strict
Jw,W001,CP001,413,41,strict
Jw,W001,CP001,414,44,matched
Jw,W001,CP001,415,38,matched
Jw,W001,CP001,416,42,strict
Jw,W001,CP001,417,40,strict
Jw,W001,CP001,418,39,strict
Jw,W001,CP001,419,48,near
Jw,W001,CP001,420,39,strict
Jw,W001,CP001,421,38,matched
Jw,W001,CP001,422,41,strict
Jw,W001,CP001,423,41,strict
Jw,W001,CP001,424,46,matched
Jw,W001,CP001,425,41,strict
Jw,W001,CP001,426,38,matched
Jw,W001,CP001,427,46,matched
Jw,W001,CP001,428,38,matched
Jw,W001,CP001,429,41,strict
Jw,W001,CP001,430,42,strict
Jw,W001,CP001,431,38,matched
Jw,W001,CP001,432,40,strict
Jw,W001,CP001,433,38,matched
Jw,W001,CP001,434,39,strict
Jw,W001,CP001,435,41,strict
Jw,W001,CP001,436,40,strict
Jw,W001,CP001,437,40,strict
Jw,W001,CP001,438,44,matched
Jw,W001,CP001,439,40,strict
Jw,W001,CP001,440,39,strict
Jw,W001,CP001,441,38,matched
Jw,W001,CP001,442,39,strict
Jw,W001,CP001,443,38,matched
Jw,W001,CP001,444,41,strict
Jw,W001,CP001,445,47,near
Jw,W001,CP001,446,41,strict
Jw,W001,CP001,447,41,strict
Jw,W001,CP001,448,40,strict
Jw,W001,CP001,449,44,matched
Jw,W001,CP001,450,42,strict
Jw,W001,CP001,451,40,strict
Jw,W001,CP001,452,39,strict
Jw,W001,CP001,453,39,strict
Jw,W001,CP001,454,41,strict
Jw,W001,CP001,455,41,strict
Jw,W001,CP001,456,42,strict
Jw,W001,CP001,457,37,matched
Jw,W001,CP001,458,38,matched
Jw,W001,CP001,459,41,strict
Jw,W001,CP001,460,41,strict
Jw,W001,CP001,461,41,strict
Jw,W001,CP001,462,40,strict
Jw,W001,CP001,463,40,strict
Jw,W001,CP001,464,40,strict
Jw,W001,CP001,465,45,matched
Jw,W001,CP001,466,49,near
Jw,W001,CP001,467,41,strict
Jw,W001,CP001,468,42,strict
Jw,W001,CP001,469,47,near
Jw,W001,CP001,470,40,strict
Jw,W001,CP001,471,42,strict
Jw,W001,CP001,472,38,matched
Jw,W001,CP001,473,39,strict
Jw,W001,CP001,474,45,matched
Jw,W001,CP001,475,39,strict
Jw,W001,CP001,476,39,strict
Jw,W001,CP001,477,47,near
Jw,W001,CP001,478,42,strict
Jw,W001,CP001,479,42,strict
Jw,W001,CP001,480,39,strict
Jw,W001,CP001,481,41,strict
Jw,W001,CP001,482,39,strict
Jw,W001,CP001,483,43,strict
Jw,W001,CP001,484,42,strict
Jw,W001,CP001,485,39,strict
Jw,W001,CP001,486,45,matched
Jw,W001,CP001,487,45,matched
Jw,W001,CP001,488,37,matched
Jw,W001,CP001,489,39,strict
Jw,W001,CP001,490,42,strict
Jw,W001,CP001,491,41,strict
Jw,W001,CP001,492,45,matched
Jw,W001,CP001,493,45,matched
Jw,W001,CP001,494,41,strict
Jw,W001,CP001,495,44,matched
Jw,W001,CP001,496,39,strict
Jw,W001,CP001,497,42,strict
Jw,W001,CP001,498,41,strict
Jw,W001,CP001,499,42,strict
Jw,W001,CP001,500,41,strict
Jw,W001,CP001,501,40,strict
Jw,W001,CP001,502,45,matched
Jw,W001,CP001,503,39,strict
Jw,W001,CP001,504,42,strict
Jw,W001,CP001,506,44,matched
Jw,W001,CP001,507,41,strict
Jw,W001,CP001,508,48,near
Jw,W001,CP001,509,41,strict
Jw,W001,CP001,510,40,strict
Jw,W001,CP001,511,40,strict
Jw,W001,CP001,512,38,matched
Jw,W001,CP001,513,39,strict
Jw,W001,CP001,514,39,strict
Jw,W001,CP001,515,45,matched
Jw,W001,CP001,516,39,strict
Jw,W001,CP001,517,38,matched
Jw,W001,CP001,518,42,strict
Jw,W001,CP001,519,44,matched
Jw,W001,CP001,520,40,strict
Jw,W001,CP001,521,41,strict
Jw,W001,CP001,522,40,strict
Jw,W001,CP001,523,39,strict
Jw,W001,CP001,524,42,strict
Jw,W001,CP001,525,42,strict
Jw,W001,CP001,526,40,strict
Jw,W001,CP001,527,46,matched
Jw,W001,CP001,528,45,matched
Jw,W001,CP001,529,37,matched
Jw,W001,CP001,530,44,matched
Jw,W001,CP001,531,46,matched
Jw,W001,CP001,532,46,matched
Jw,W001,CP001,533,42,strict
Jw,W001,CP001,534,40,strict
Jw,W001,CP001,535,38,matched
Jw,W001,CP001,536,41,strict
Jw,W001,CP001,537,40,strict
Jw,W001,CP001,538,38,matched
Jw,W001,CP001,539,39,strict
Jw,W001,CP001,540,44,matched
Jw,W001,CP001,541,39,strict
Jw,W001,CP001,542,41,strict
Jw,W001,CP001,543,42,strict
Jw,W001,CP001,544,42,strict
Jw,W001,CP001,545,39,strict
Jw,W001,CP001,546,45,matched
Jw,W001,CP001,547,46,matched
Jw,W001,CP001,548,49,near
Jw,W001,CP001,549,37,matched
Jw,W001,CP001,550,40,strict
Jw,W001,CP001,551,45,matched
Jw,W001,CP001,552,40,strict
Jw,W001,CP001,553,46,matched
Jw,W001,CP001,554,38,matched
Jw,W001,CP001,555,39,strict
Jw,W001,CP001,556,39,strict
Jw,W001,CP001,557,41,strict
Jw,W001,CP001,558,47,near
Jw,W001,CP001,559,39,strict
Jw,W001,CP001,560,38,matched
Jw,W001,CP001,561,39,strict
Jw,W001,CP001,562,39,strict
Jw,W001,CP001,563,39,strict
Jw,W001,CP001,564,40,strict
Jw,W001,CP001,565,45,matched
Jw,W001,CP001,566,47,near
Jw,W001,CP001,567,41,strict
Jw,W001,CP001,568,38,matched
Jw,W001,CP001,569,40,strict
Jw,W001,CP001,570,46,matched
Jw,W001,CP001,571,38,matched
Jw,W001,CP001,572,39,strict
Jw,W001,CP001,573,37,matched
Jw,W001,CP001,574,39,strict
Jw,W001,CP001,575,41,strict
Jw,W001,CP001,576,43,strict
Jw,W001,CP001,577,39,strict
Jw,W001,CP001,578,45,matched
Jw,W001,CP001,579,39,strict
Jw,W001,CP001,580,40,strict
Jw,W001,CP001,581,45,matched
Jw,W001,CP001,582,43,strict
Jw,W001,CP001,583,46,matched
Jw,W001,CP001,584,45,matched
Jw,W001,CP001,585,42,strict
Jw,W001,CP001,586,40,strict
Jw,W001,CP001,587,37,matched
Jw,W001,CP001,588,40,strict
Jw,W001,CP001,589,48,near
Jw,W001,CP001,590,38,matched
Jw,W001,CP001,591,39,strict
Jw,W001,CP001,592,44,matched
Jw,W001,CP001,593,39,strict
Jw,W001,CP001,594,46,matched
Jw,W001,CP001,595,45,matched
Jw,W001,CP001,596,45,matched
Jw,W001,CP001,597,43,strict
Jw,W001,CP001,598,42,strict
Jw,W001,CP001,599,47,near
Jw,W001,CP001,600,40,strict
Jw,W001,CP001,601,39,strict
Jw,W001,CP001,602,41,strict
Jw,W001,CP001,603,48,near
Jw,W001,CP001,604,38,matched
Jw,W001,CP001,605,41,strict
Jw,W001,CP001,606,42,strict
Jw,W001,CP001,607,40,strict
Jw,W001,CP001,608,44,matched
Jw,W001,CP001,609,40,strict
Jw,W001,CP001,610,45,matched
Jw,W001,CP001,611,47,near
Jw,W001,CP001,612,43,strict
Jw,W001,CP001,613,40,strict
Jw,W001,CP001,614,40,strict
Jw,W001,CP001,615,45,matched
Jw,W001,CP001,616,38,matched
Jw,W001,CP001,617,39,strict
Jw,W001,CP001,618,45,matched
Jw,W001,CP001,619,45,matched
Jw,W001,CP001,620,35,near
Jw,W001,CP001,621,43,strict
Jw,W001,CP001,622,40,strict
Jw,W001,CP001,623,38,matched
Jw,W001,CP001,624,45,matched
Jw,W001,CP001,625,40,strict
Jw,W001,CP001,626,41,strict
Jw,W001,CP001,627,44,matched
Jw,W001,CP001,628,41,strict
Jw,W001,CP001,629,40,strict
Jw,W001,CP001,630,43,strict
Jw,W001,CP001,631,39,strict
Jw,W001,CP001,632,45,matched
Jw,W001,CP001,633,40,strict
Jw,W001,CP001,634,47,near
Jw,W001,CP001,635,45,matched
Jw,W001,CP001,636,40,strict
Jw,W001,CP001,637,39,strict
Jw,W001,CP001,638,46,matched
Jw,W001,CP001,639,40,strict
Jw,W001,CP001,640,38,matched
Jw,W001,CP001,641,44,matched
Jw,W001,CP001,642,38,matched
Jw,W001,CP001,643,42,strict
Jw,W001,CP001,644,38,matched
Jw,W001,CP001,645,39,strict
Jw,W001,CP001,646,40,strict
Jw,W001,CP001,647,40,strict
Jw,W001,CP001,648,39,strict
Jw,W001,CP001,649,38,matched
Jw,W001,CP001,650,41,strict
Jw,W001,CP001,651,45,matched
Jw,W001,CP001,652,44,matched
Jw,W001,CP001,653,39,strict
Jw,W001,CP001,654,47,near
Jw,W001,CP001,655,47,near
Jw,W001,CP001,656,40,strict
Jw,W001,CP001,657,41,strict
Jw,W001,CP001,658,42,strict
Jw,W001,CP001,659,48,near
Jw,W001,CP001,660,39,strict
Jw,W001,CP001,661,42,strict
Jw,W001,CP001,662,40,strict
Jw,W001,CP001,663,43,strict
Jw,W001,CP001,664,44,matched
Jw,W001,CP001,665,38,matched
Jw,W001,CP001,666,38,matched
Jw,W001,CP001,667,47,near
Jw,W001,CP001,668,46,matched
Jw,W001,CP001,669,42,strict
Jw,W001,CP001,670,38,matched
Jw,W001,CP001,671,39,strict
Jw,W001,CP001,672,39,strict
Jw,W001,CP001,673,46,matched
Jw,W001,CP001,674,42,strict
Jw,W001,CP001,675,41,strict
Jw,W001,CP001,676,45,matched
Jw,W001,CP001,677,39,strict
Jw,W001,CP001,678,40,strict
Jw,W001,CP001,679,46,matched
Jw,W001,CP001,680,40,strict
Jw,W001,CP001,681,39,strict
Jw,W001,CP001,682,41,strict
Jw,W001,CP001,683,48,near
Jw,W001,CP001,684,42,strict
Jw,W001,CP001,685,45,matched
Jw,W001,CP001,686,45,matched
Jw,W001,CP001,687,40,strict
Jw,W001,CP001,688,41,strict
Jw,W001,CP001,689,40,strict
Jw,W001,CP001,690,45,matched
Jw,W001,CP001,691,38,matched
Jw,W001,CP001,692,41,strict
Jw,W001,CP001,693,40,strict
Jw,W001,CP001,694,38,matched
Jw,W001,CP001,695,44,matched
Jw,W001,CP001,696,39,strict
Jw,W001,CP001,697,42,strict
Jw,W001,CP001,698,41,strict
Jw,W001,CP001,699,38,matched
Jw,W001,CP001,700,39,strict
Jw,W001,CP001,701,34,near
Jw,W001,CP001,702,39,strict
Jw,W001,CP001,703,46,matched
Jw,W001,CP001,704,44,matched
Jw,W001,CP001,705,45,matched
Jw,W001,CP001,706,42,strict
Jw,W001,CP001,707,48,near
Jw,W001,CP001,708,38,matched
Jw,W001,CP001,709,37,matched
Jw,W001,CP001,710,46,matched
Jw,W001,CP001,711,46,matched
Jw,W001,CP001,712,40,strict
Jw,W001,CP001,713,37,matched
Jw,W001,CP001,714,43,strict
Jw,W001,CP001,715,39,strict
Jw,W001,CP001,716,41,strict
Jw,W001,CP001,717,40,strict
Jw,W001,CP001,718,37,matched
Jw,W001,CP001,719,43,strict
Jw,W001,CP001,720,39,strict
Jw,W001,CP001,721,46,matched
Jw,W001,CP001,722,42,strict
Jw,W001,CP001,723,43,strict
Jw,W001,CP001,724,39,strict
Jw,W001,CP001,725,34,near
Jw,W001,CP001,726,40,strict
Jw,W001,CP001,727,43,strict
Jw,W001,CP001,728,40,strict
Jw,W001,CP001,729,41,strict
Jw,W001,CP001,730,42,strict
Jw,W001,CP001,731,44,matched
Jw,W001,CP001,732,45,matched
Jw,W001,CP001,733,45,matched
Jw,W001,CP001,734,42,strict
Jw,W001,CP001,735,39,strict
Jw,W001,CP001,736,41,strict
Jw,W001,CP001,737,44,matched
Jw,W001,CP001,738,38,matched
Jw,W001,CP001,739,39,strict
Jw,W001,CP001,740,39,strict
Jw,W001,CP001,741,42,strict
Jw,W001,CP001,742,46,matched
Jw,W001,CP001,743,39,strict
Jw,W001,CP001,744,48,near
Jw,W001,CP001,745,41,strict
Jw,W001,CP001,746,45,matched
Jw,W001,CP001,747,45,matched
Jw,W001,CP001,748,45,matched
Jw,W001,CP001,749,41,strict
Jw,W001,CP001,750,39,strict
Jw,W001,CP001,751,46,matched
Jw,W001,CP001,752,39,strict
Jw,W001,CP001,753,45,matched
Jw,W001,CP001,754,38,matched
Jw,W001,CP001,755,42,strict
Jw,W001,CP001,756,40,strict
Jw,W001,CP001,757,49,near
Jw,W001,CP001,758,42,strict
Jw,W001,CP001,759,42,strict
Jw,W001,CP001,760,38,matched
Jw,W001,CP001,761,43,strict
Jw,W001,CP001,762,40,strict
Jw,W001,CP001,763,41,strict
Jw,W001,CP001,764,38,matched
Jw,W001,CP001,765,44,matched
Jw,W001,CP001,766,41,strict
Jw,W001,CP001,767,40,strict
Jw,W001,CP001,768,40,strict
Jw,W001,CP001,770,40,strict
Jw,W001,CP001,771,38,matched
Jw,W001,CP001,772,38,matched
Jw,W001,CP001,773,39,strict
Jw,W001,CP001,774,42,strict
Jw,W001,CP001,775,40,strict
Jw,W001,CP001,776,38,matched
Jw,W001,CP001,777,39,strict
Jw,W001,CP001,778,39,strict
Jw,W001,CP001,779,39,strict
Jw,W001,CP001,780,44,matched
Jw,W001,CP001,781,38,matched
Jw,W001,CP001,782,42,strict
Jw,W001,CP001,783,34,near
Jw,W001,CP001,784,39,strict
