window_id,left_out_year_index,left_out_year,object,v9_observed_peak_day,loo_peak_day,loo_peak_shift,loo_peak_score,influence_flag,method_role
W160,10,1989,V,161.0,162.0,1.0,34.1926615267991,low_shift,leave_one_year_out_influence_diagnostic
W160,10,1989,H,155.0,155.0,0.0,13.288188136871906,low_shift,leave_one_year_out_influence_diagnostic
W160,10,1989,Je,162.0,162.0,0.0,18.967660880278697,low_shift,leave_one_year_out_influence_diagnostic
W160,10,1989,Jw,152.0,151.0,-1.0,10.77378697314682,low_shift,leave_one_year_out_influence_diagnostic
W160,11,1990,P,158.0,157.0,-1.0,23.586081053110448,low_shift,leave_one_year_out_influence_diagnostic
W160,11,1990,V,161.0,161.0,0.0,32.89786803525903,low_shift,leave_one_year_out_influence_diagnostic
W160,11,1990,H,155.0,155.0,0.0,9.369486040674207,low_shift,leave_one_year_out_influence_diagnostic
W160,11,1990,Je,162.0,162.0,0.0,19.59435097037727,low_shift,leave_one_year_out_influence_diagnostic
W160,11,1990,Jw,152.0,151.0,-1.0,12.176905803843198,low_shift,leave_one_year_out_influence_diagnostic
W160,12,1991,P,158.0,157.0,-1.0,21.712661830100913,low_shift,leave_one_year_out_influence_diagnostic
W160,12,1991,V,161.0,161.0,0.0,31.73015005596118,low_shift,leave_one_year_out_influence_diagnostic
W160,12,1991,H,155.0,155.0,0.0,9.735182925989392,low_shift,leave_one_year_out_influence_diagnostic
W160,12,1991,Je,162.0,162.0,0.0,20.559421631888817,low_shift,leave_one_year_out_influence_diagnostic
W160,12,1991,Jw,152.0,152.0,0.0,10.630518795408761,low_shift,leave_one_year_out_influence_diagnostic
W160,13,1992,P,158.0,157.0,-1.0,19.11292331600874,low_shift,leave_one_year_out_influence_diagnostic
W160,13,1992,V,161.0,161.0,0.0,34.35300563247512,low_shift,leave_one_year_out_influence_diagnostic
W160,13,1992,H,155.0,154.0,-1.0,8.958543520111315,low_shift,leave_one_year_out_influence_diagnostic
W160,13,1992,Je,162.0,161.0,-1.0,19.863913944018186,low_shift,leave_one_year_out_influence_diagnostic
W160,13,1992,Jw,152.0,151.0,-1.0,12.27770178634156,low_shift,leave_one_year_out_influence_diagnostic
W160,14,1993,P,158.0,158.0,0.0,23.23638272712996,low_shift,leave_one_year_out_influence_diagnostic
W160,14,1993,V,161.0,161.0,0.0,38.11443801619476,low_shift,leave_one_year_out_influence_diagnostic
W160,14,1993,H,155.0,155.0,0.0,9.91003616837499,low_shift,leave_one_year_out_influence_diagnostic
W160,14,1993,Je,162.0,161.0,-1.0,19.567868901283234,low_shift,leave_one_year_out_influence_diagnostic
W160,14,1993,Jw,152.0,151.0,-1.0,12.651283625317197,low_shift,leave_one_year_out_influence_diagnostic
W160,15,1994,P,158.0,158.0,0.0,21.362510925724138,low_shift,leave_one_year_out_influence_diagnostic
W160,15,1994,V,161.0,161.0,0.0,32.86093183895885,low_shift,leave_one_year_out_influence_diagnostic
W160,15,1994,H,155.0,155.0,0.0,9.999951579266504,low_shift,leave_one_year_out_influence_diagnostic
W160,15,1994,Je,162.0,162.0,0.0,21.681538290517476,low_shift,leave_one_year_out_influence_diagnostic
W160,15,1994,Jw,152.0,151.0,-1.0,11.29677497914049,low_shift,leave_one_year_out_influence_diagnostic
W160,16,1995,P,158.0,158.0,0.0,19.46498215285218,low_shift,leave_one_year_out_influence_diagnostic
W160,16,1995,V,161.0,161.0,0.0,30.862146222471914,low_shift,leave_one_year_out_influence_diagnostic
W160,16,1995,H,155.0,155.0,0.0,8.543140831122088,low_shift,leave_one_year_out_influence_diagnostic
W160,16,1995,Je,162.0,162.0,0.0,21.307062646165114,low_shift,leave_one_year_out_influence_diagnostic
W160,16,1995,Jw,152.0,152.0,0.0,12.36927940881482,low_shift,leave_one_year_out_influence_diagnostic
W160,17,1996,P,158.0,158.0,0.0,21.827397292693547,low_shift,leave_one_year_out_influence_diagnostic
W160,17,1996,V,161.0,161.0,0.0,37.20761023081204,low_shift,leave_one_year_out_influence_diagnostic
W160,17,1996,H,155.0,155.0,0.0,11.748170994144795,low_shift,leave_one_year_out_influence_diagnostic
W160,17,1996,Je,162.0,162.0,0.0,20.83296709228862,low_shift,leave_one_year_out_influence_diagnostic
W160,17,1996,Jw,152.0,152.0,0.0,9.515705820908096,low_shift,leave_one_year_out_influence_diagnostic
W160,18,1997,P,158.0,158.0,0.0,21.427545452026795,low_shift,leave_one_year_out_influence_diagnostic
W160,18,1997,V,161.0,161.0,0.0,31.029978341111224,low_shift,leave_one_year_out_influence_diagnostic
W160,18,1997,H,155.0,155.0,0.0,8.821442151373102,low_shift,leave_one_year_out_influence_diagnostic
W160,18,1997,Je,162.0,162.0,0.0,19.49312137657777,low_shift,leave_one_year_out_influence_diagnostic
W160,18,1997,Jw,152.0,152.0,0.0,10.76369466280396,low_shift,leave_one_year_out_influence_diagnostic
W160,19,1998,P,158.0,158.0,0.0,21.529625832983157,low_shift,leave_one_year_out_influence_diagnostic
W160,19,1998,V,161.0,161.0,0.0,35.62962549912845,low_shift,leave_one_year_out_influence_diagnostic
W160,19,1998,H,155.0,155.0,0.0,10.47208498026263,low_shift,leave_one_year_out_influence_diagnostic
W160,19,1998,Je,162.0,162.0,0.0,20.30905797563057,low_shift,leave_one_year_out_influence_diagnostic
W160,19,1998,Jw,152.0,153.0,1.0,13.24525636132188,low_shift,leave_one_year_out_influence_diagnostic
W160,20,1999,P,158.0,158.0,0.0,20.850450709072,low_shift,leave_one_year_out_influence_diagnostic
W160,20,1999,V,161.0,161.0,0.0,34.8985068147061,low_shift,leave_one_year_out_influence_diagnostic
W160,20,1999,H,155.0,155.0,0.0,11.584544223561164,low_shift,leave_one_year_out_influence_diagnostic
W160,20,1999,Je,162.0,161.0,-1.0,18.865237784093438,low_shift,leave_one_year_out_influence_diagnostic
W160,20,1999,Jw,152.0,151.0,-1.0,12.280191083523496,low_shift,leave_one_year_out_influence_diagnostic
W160,21,2000,P,158.0,158.0,0.0,18.45908800159855,low_shift,leave_one_year_out_influence_diagnostic
W160,21,2000,V,161.0,162.0,1.0,31.975751673955685,low_shift,leave_one_year_out_influence_diagnostic
W160,21,2000,H,155.0,155.0,0.0,11.280706365917254,low_shift,leave_one_year_out_influence_diagnostic
W160,21,2000,Je,162.0,162.0,0.0,20.56115754166415,low_shift,leave_one_year_out_influence_diagnostic
W160,21,2000,Jw,152.0,151.0,-1.0,11.551227381697153,low_shift,leave_one_year_out_influence_diagnostic
W160,22,2001,P,158.0,158.0,0.0,19.371339315856698,low_shift,leave_one_year_out_influence_diagnostic
W160,22,2001,V,161.0,161.0,0.0,32.961360844988945,low_shift,leave_one_year_out_influence_diagnostic
W160,22,2001,H,155.0,155.0,0.0,9.294374718847722,low_shift,leave_one_year_out_influence_diagnostic
W160,22,2001,Je,162.0,161.0,-1.0,19.609437356091682,low_shift,leave_one_year_out_influence_diagnostic
W160,22,2001,Jw,152.0,151.0,-1.0,11.552535873277074,low_shift,leave_one_year_out_influence_diagnostic
W160,23,2002,P,158.0,158.0,0.0,24.234800354631954,low_shift,leave_one_year_out_influence_diagnostic
W160,23,2002,V,161.0,161.0,0.0,37.00599806977526,low_shift,leave_one_year_out_influence_diagnostic
W160,23,2002,H,155.0,154.0,-1.0,10.889860037445695,low_shift,leave_one_year_out_influence_diagnostic
W160,23,2002,Je,162.0,162.0,0.0,19.741468968545067,low_shift,leave_one_year_out_influence_diagnostic
W160,23,2002,Jw,152.0,152.0,0.0,11.465953260384163,low_shift,leave_one_year_out_influence_diagnostic
W160,24,2003,P,158.0,158.0,0.0,20.25719285882485,low_shift,leave_one_year_out_influence_diagnostic
W160,24,2003,V,161.0,161.0,0.0,35.059949967546856,low_shift,leave_one_year_out_influence_diagnostic
W160,24,2003,H,155.0,154.0,-1.0,10.211642165679837,low_shift,leave_one_year_out_influence_diagnostic
W160,24,2003,Je,162.0,162.0,0.0,22.547680201483345,low_shift,leave_one_year_out_influence_diagnostic
W160,24,2003,Jw,152.0,153.0,1.0,12.272675826458844,low_shift,leave_one_year_out_influence_diagnostic
W160,25,2004,P,158.0,158.0,0.0,23.70790272289097,low_shift,leave_one_year_out_influence_diagnostic
W160,25,2004,V,161.0,161.0,0.0,35.150371176985416,low_shift,leave_one_year_out_influence_diagnostic
W160,25,2004,H,155.0,155.0,0.0,8.955588892159815,low_shift,leave_one_year_out_influence_diagnostic
W160,25,2004,Je,162.0,162.0,0.0,21.729332311812655,low_shift,leave_one_year_out_influence_diagnostic
W160,25,2004,Jw,152.0,154.0,2.0,12.366458508705875,low_shift,leave_one_year_out_influence_diagnostic
W160,26,2005,P,158.0,158.0,0.0,21.10791760101076,low_shift,leave_one_year_out_influence_diagnostic
W160,26,2005,V,161.0,161.0,0.0,38.10015811078544,low_shift,leave_one_year_out_influence_diagnostic
W160,26,2005,H,155.0,154.0,-1.0,9.718451245805081,low_shift,leave_one_year_out_influence_diagnostic
W160,26,2005,Je,162.0,161.0,-1.0,21.296491452829585,low_shift,leave_one_year_out_influence_diagnostic
W160,26,2005,Jw,152.0,152.0,0.0,12.528562876516965,low_shift,leave_one_year_out_influence_diagnostic
W160,27,2006,P,158.0,158.0,0.0,22.389991041444873,low_shift,leave_one_year_out_influence_diagnostic
W160,27,2006,V,161.0,161.0,0.0,32.96241497389218,low_shift,leave_one_year_out_influence_diagnostic
W160,27,2006,H,155.0,155.0,0.0,10.536330717369921,low_shift,leave_one_year_out_influence_diagnostic
W160,27,2006,Je,162.0,162.0,0.0,20.691142031362258,low_shift,leave_one_year_out_influence_diagnostic
W160,27,2006,Jw,152.0,152.0,0.0,12.193579528637333,low_shift,leave_one_year_out_influence_diagnostic
W160,28,2007,P,158.0,158.0,0.0,21.071964299431635,low_shift,leave_one_year_out_influence_diagnostic
W160,28,2007,V,161.0,161.0,0.0,32.94785780529626,low_shift,leave_one_year_out_influence_diagnostic
W160,28,2007,H,155.0,154.0,-1.0,10.64784543520051,low_shift,leave_one_year_out_influence_diagnostic
W160,28,2007,Je,162.0,161.0,-1.0,20.43714639827559,low_shift,leave_one_year_out_influence_diagnostic
W160,28,2007,Jw,152.0,152.0,0.0,10.8762684185381,low_shift,leave_one_year_out_influence_diagnostic
W160,29,2008,P,158.0,158.0,0.0,23.2078620212215,low_shift,leave_one_year_out_influence_diagnostic
W160,29,2008,V,161.0,161.0,0.0,35.43676240054081,low_shift,leave_one_year_out_influence_diagnostic
W160,29,2008,H,155.0,155.0,0.0,10.619228934247625,low_shift,leave_one_year_out_influence_diagnostic
W160,29,2008,Je,162.0,161.0,-1.0,19.35988981616389,low_shift,leave_one_year_out_influence_diagnostic
W160,29,2008,Jw,152.0,152.0,0.0,12.75786763760075,low_shift,leave_one_year_out_influence_diagnostic
W160,30,2009,P,158.0,158.0,0.0,22.11895116431308,low_shift,leave_one_year_out_influence_diagnostic
W160,30,2009,V,161.0,161.0,0.0,37.59700922651896,low_shift,leave_one_year_out_influence_diagnostic
W160,30,2009,H,155.0,154.0,-1.0,10.729236601585365,low_shift,leave_one_year_out_influence_diagnostic
W160,30,2009,Je,162.0,162.0,0.0,20.212451950895815,low_shift,leave_one_year_out_influence_diagnostic
W160,30,2009,Jw,152.0,152.0,0.0,11.711066566475562,low_shift,leave_one_year_out_influence_diagnostic
W160,31,2010,P,158.0,157.0,-1.0,21.05748169776661,low_shift,leave_one_year_out_influence_diagnostic
W160,31,2010,V,161.0,161.0,0.0,34.16123635232464,low_shift,leave_one_year_out_influence_diagnostic
W160,31,2010,H,155.0,154.0,-1.0,9.416944526736119,low_shift,leave_one_year_out_influence_diagnostic
W160,31,2010,Je,162.0,162.0,0.0,21.53922217542193,low_shift,leave_one_year_out_influence_diagnostic
W160,31,2010,Jw,152.0,165.0,13.0,12.336931379246046,shift_ge_5_days,leave_one_year_out_influence_diagnostic
W160,32,2011,P,158.0,158.0,0.0,21.429238692772756,low_shift,leave_one_year_out_influence_diagnostic
W160,32,2011,V,161.0,161.0,0.0,35.659685563226,low_shift,leave_one_year_out_influence_diagnostic
W160,32,2011,H,155.0,154.0,-1.0,8.742600443505886,low_shift,leave_one_year_out_influence_diagnostic
W160,32,2011,Je,162.0,162.0,0.0,18.78643499833766,low_shift,leave_one_year_out_influence_diagnostic
W160,32,2011,Jw,152.0,151.0,-1.0,11.046656345378716,low_shift,leave_one_year_out_influence_diagnostic
W160,33,2012,P,158.0,158.0,0.0,20.86306078913834,low_shift,leave_one_year_out_influence_diagnostic
W160,33,2012,V,161.0,161.0,0.0,32.3364625883257,low_shift,leave_one_year_out_influence_diagnostic
W160,33,2012,H,155.0,155.0,0.0,8.175545047559075,low_shift,leave_one_year_out_influence_diagnostic
W160,33,2012,Je,162.0,162.0,0.0,19.807648689785026,low_shift,leave_one_year_out_influence_diagnostic
W160,33,2012,Jw,152.0,152.0,0.0,12.363416092122,low_shift,leave_one_year_out_influence_diagnostic
W160,34,2013,P,158.0,158.0,0.0,19.909732222131808,low_shift,leave_one_year_out_influence_diagnostic
W160,34,2013,V,161.0,161.0,0.0,34.764339110330624,low_shift,leave_one_year_out_influence_diagnostic
W160,34,2013,H,155.0,155.0,0.0,9.417872672087295,low_shift,leave_one_year_out_influence_diagnostic
W160,34,2013,Je,162.0,162.0,0.0,20.20284712982305,low_shift,leave_one_year_out_influence_diagnostic
W160,34,2013,Jw,152.0,155.0,3.0,10.506687483250692,shift_ge_3_days,leave_one_year_out_influence_diagnostic
W160,35,2014,P,158.0,158.0,0.0,22.451915363813683,low_shift,leave_one_year_out_influence_diagnostic
W160,35,2014,V,161.0,161.0,0.0,36.28552433767028,low_shift,leave_one_year_out_influence_diagnostic
W160,35,2014,H,155.0,154.0,-1.0,10.73045574101863,low_shift,leave_one_year_out_influence_diagnostic
W160,35,2014,Je,162.0,161.0,-1.0,19.5400390014609,low_shift,leave_one_year_out_influence_diagnostic
W160,35,2014,Jw,152.0,151.0,-1.0,11.7493442133911,low_shift,leave_one_year_out_influence_diagnostic
W160,36,2015,P,158.0,157.0,-1.0,19.023322787415978,low_shift,leave_one_year_out_influence_diagnostic
W160,36,2015,V,161.0,162.0,1.0,33.886212744182714,low_shift,leave_one_year_out_influence_diagnostic
W160,36,2015,H,155.0,155.0,0.0,9.989050113229467,low_shift,leave_one_year_out_influence_diagnostic
W160,36,2015,Je,162.0,162.0,0.0,21.987520691101935,low_shift,leave_one_year_out_influence_diagnostic
W160,36,2015,Jw,152.0,151.0,-1.0,11.561535478414122,low_shift,leave_one_year_out_influence_diagnostic
W160,37,2016,P,158.0,158.0,0.0,24.2957995481084,low_shift,leave_one_year_out_influence_diagnostic
W160,37,2016,V,161.0,161.0,0.0,33.136723680203616,low_shift,leave_one_year_out_influence_diagnostic
W160,37,2016,H,155.0,155.0,0.0,9.166722177649806,low_shift,leave_one_year_out_influence_diagnostic
W160,37,2016,Je,162.0,162.0,0.0,17.792599834628007,low_shift,leave_one_year_out_influence_diagnostic
W160,37,2016,Jw,152.0,155.0,3.0,10.41332242872832,shift_ge_3_days,leave_one_year_out_influence_diagnostic
W160,38,2017,P,158.0,158.0,0.0,20.997481836481658,low_shift,leave_one_year_out_influence_diagnostic
W160,38,2017,V,161.0,161.0,0.0,34.06922850054562,low_shift,leave_one_year_out_influence_diagnostic
W160,38,2017,H,155.0,155.0,0.0,8.535680259120973,low_shift,leave_one_year_out_influence_diagnostic
W160,38,2017,Je,162.0,162.0,0.0,20.777574322630358,low_shift,leave_one_year_out_influence_diagnostic
W160,38,2017,Jw,152.0,152.0,0.0,11.49366467400208,low_shift,leave_one_year_out_influence_diagnostic
W160,39,2018,P,158.0,158.0,0.0,19.590019358703543,low_shift,leave_one_year_out_influence_diagnostic
W160,39,2018,V,161.0,162.0,1.0,34.31576575182136,low_shift,leave_one_year_out_influence_diagnostic
W160,39,2018,H,155.0,155.0,0.0,9.43503738309878,low_shift,leave_one_year_out_influence_diagnostic
W160,39,2018,Je,162.0,161.0,-1.0,19.8121880661001,low_shift,leave_one_year_out_influence_diagnostic
W160,39,2018,Jw,152.0,151.0,-1.0,11.696726095389916,low_shift,leave_one_year_out_influence_diagnostic
W160,40,2019,P,158.0,157.0,-1.0,22.413853221132893,low_shift,leave_one_year_out_influence_diagnostic
W160,40,2019,V,161.0,161.0,0.0,30.43350402231389,low_shift,leave_one_year_out_influence_diagnostic
W160,40,2019,H,155.0,155.0,0.0,11.553335870031946,low_shift,leave_one_year_out_influence_diagnostic
W160,40,2019,Je,162.0,161.0,-1.0,20.591600861022073,low_shift,leave_one_year_out_influence_diagnostic
W160,40,2019,Jw,152.0,151.0,-1.0,11.357103691848286,low_shift,leave_one_year_out_influence_diagnostic
W160,41,2020,P,158.0,158.0,0.0,23.403778038084305,low_shift,leave_one_year_out_influence_diagnostic
W160,41,2020,V,161.0,161.0,0.0,37.46299524897015,low_shift,leave_one_year_out_influence_diagnostic
W160,41,2020,H,155.0,154.0,-1.0,9.110288259925127,low_shift,leave_one_year_out_influence_diagnostic
W160,41,2020,Je,162.0,161.0,-1.0,18.363957092403442,low_shift,leave_one_year_out_influence_diagnostic
W160,41,2020,Jw,152.0,151.0,-1.0,11.477162778638707,low_shift,leave_one_year_out_influence_diagnostic
W160,42,2021,P,158.0,158.0,0.0,21.662424159746916,low_shift,leave_one_year_out_influence_diagnostic
W160,42,2021,V,161.0,161.0,0.0,36.07873788441102,low_shift,leave_one_year_out_influence_diagnostic
W160,42,2021,H,155.0,155.0,0.0,10.177163508607292,low_shift,leave_one_year_out_influence_diagnostic
W160,42,2021,Je,162.0,162.0,0.0,20.680449353886896,low_shift,leave_one_year_out_influence_diagnostic
W160,42,2021,Jw,152.0,152.0,0.0,13.405921512550481,low_shift,leave_one_year_out_influence_diagnostic
W160,43,2022,P,158.0,158.0,0.0,23.023943282833812,low_shift,leave_one_year_out_influence_diagnostic
W160,43,2022,V,161.0,161.0,0.0,36.71167598758688,low_shift,leave_one_year_out_influence_diagnostic
W160,43,2022,H,155.0,155.0,0.0,9.887068093841563,low_shift,leave_one_year_out_influence_diagnostic
W160,43,2022,Je,162.0,161.0,-1.0,20.936846962728765,low_shift,leave_one_year_out_influence_diagnostic
W160,43,2022,Jw,152.0,154.0,2.0,12.544445420667426,low_shift,leave_one_year_out_influence_diagnostic
W160,44,2023,P,158.0,157.0,-1.0,21.374821645332027,low_shift,leave_one_year_out_influence_diagnostic
W160,44,2023,V,161.0,161.0,0.0,35.950766497911985,low_shift,leave_one_year_out_influence_diagnostic
W160,44,2023,H,155.0,154.0,-1.0,8.938044279312212,low_shift,leave_one_year_out_influence_diagnostic
W160,44,2023,Je,162.0,161.0,-1.0,20.153850974151844,low_shift,leave_one_year_out_influence_diagnostic
W160,44,2023,Jw,152.0,151.0,-1.0,12.486046932886232,low_shift,leave_one_year_out_influence_diagnostic
