object_name,rms,daily_energy_mean,p95_abs
P,6.408258798415845,41.06578082747408,10.059841493485335
V,2.527390304619447,6.387701751884381,4.6964651638453745
H,5847.220926213646,34189992.55995077,5879.831197898731
Je,26.432219186020745,698.6622110978433,43.103764050106975
Jw,24.980505091671898,624.0256346350455,35.86060353498246
