variable_name,valid_count,nan_count,valid_ratio,mean,std,min,max
P_main_band_share,7875,360,0.9562841530054644,0.3959893763628167,0.1583639620338668,0.03948197193630295,0.8845131496803
P_south_band_share_18_24,7875,360,0.9562841530054644,0.23652256748687936,0.09548685961312452,0.019965067242478398,0.5893842514550812
P_main_minus_south,7875,360,0.9562841530054644,0.15946680887593737,0.22113083091662222,-0.44674887463520835,0.8153683390674935
P_spread_lat,7875,360,0.9562841530054644,7.502792259955399,1.1353693300598802,3.8098219078509867,11.103295403564685
P_north_band_share_35_45,7875,360,0.9562841530054644,0.1199736242303066,0.06299830462343753,0.007646959341736928,0.42629006114077683
P_north_minus_main_35_45,7875,360,0.9562841530054644,-0.23953130736142622,0.16991796731359804,-0.8294371420955744,0.2873587314809736
P_total_centroid_lat_10_50,7875,360,0.9562841530054644,25.262818803980576,2.510829788361826,16.48058570016083,34.230522254534954
V_strength,7875,360,0.9562841530054644,2.175207852267475,1.5087777171456163,-3.580264631197883,6.197704390336048
V_pos_centroid_lat,7828,407,0.9505768063145112,20.271283850721137,3.08589516192733,10.000000000000002,29.356465847048582
V_NS_diff,7875,360,0.9562841530054644,117.26845128853789,107.92319409585762,-316.4195011558187,386.0560223787569
H_strength,7875,360,0.9562841530054644,5889.354308520122,14.360865474925212,5847.114309547722,5941.915501272457
H_centroid_lat,7875,360,0.9562841530054644,22.96882020553794,6.0829611940735875,11.098076231110694,38.56032990656829
H_west_extent_lon,7875,360,0.9562841530054644,126.26453968253968,7.491471004013888,110.25,137.5
H_zonal_width,7875,360,0.9562841530054644,9.735968253968254,4.648194044143173,2.5,29.25
Je_strength,7875,360,0.9562841530054644,37.43489826214454,9.870839237935748,10.69515112854199,71.34150885767693
Je_axis_lat,7875,360,0.9562841530054644,39.26401160157303,5.141227617603774,26.055089339251047,49.43052561859903
Je_meridional_width,7875,360,0.9562841530054644,1.9011428571428572,0.5511793663387182,1.0,21.75
Jw_strength,7875,360,0.9562841530054644,35.98537976265052,6.51488271948933,14.171257004849089,58.04428976548967
Jw_axis_lat,7875,360,0.9562841530054644,38.11579838021369,5.59207013271648,20.892562835402632,49.47040973103973
Jw_meridional_width,7875,360,0.9562841530054644,1.949111111111111,1.2082215069582827,1.0,29.75
