year,year_index,day,P_main_band_share,P_south_band_share_18_24,P_main_minus_south,P_spread_lat,P_north_band_share_35_45,P_north_minus_main_35_45,P_total_centroid_lat_10_50,V_strength,V_pos_centroid_lat,V_NS_diff,H_strength,H_centroid_lat,H_west_extent_lon,H_zonal_width,Je_strength,Je_axis_lat,Je_meridional_width,Jw_strength,Jw_axis_lat,Jw_meridional_width
1979,0,11,-0.06149528961723594,-0.01907861806895092,-0.04241667154828488,1.4615830585219252,0.13027953824847419,0.22156965275766144,2.7840896139033227,-0.7073271640334456,1.1675463855586798,-7.2740150544368305,-1.363336909697864,1.8485022328252185,-8.061111111111117,-0.8555555555555561,-3.3176510386946205,0.7207285044114826,-0.2055555555555555,-6.698061176696207,12.989624439195953,0.14444444444444438
1979,0,12,-0.12735442418036358,-0.016506667939140324,-0.11084775624122323,1.881844453706476,0.07308027518469991,0.21335494737676625,0.4777246209583268,-0.8114091837932362,1.5562595454338464,-5.047426408499575,-2.413679633020365,1.9781433992458783,-7.038888888888891,0.1999999999999993,0.403083187198483,0.4287363176088519,-0.11111111111111116,-7.313654721755675,12.630717108748598,-0.08333333333333326
1979,0,13,-0.11737451473420696,-0.05026964160906611,-0.06710487312514052,1.83931807336573,0.049593869869070245,0.17335443961511787,-0.3157392514104096,-0.44259431996089216,1.9728073383383524,20.30160571642665,-4.971712388537526,1.935515430033039,-5.8444444444444485,2.9944444444444436,3.3036012509796606,0.7680401917994857,-0.3277777777777777,-7.798984894149719,13.786612503542568,-0.17222222222222205
1979,0,14,-0.11419788456468394,-0.061309106285528464,-0.05288877827915561,1.707855561524446,0.03904375479506372,0.1551978303000312,-0.6666189850611524,-0.4196376984755217,1.9420993756000584,19.00979189282839,-7.661903565678585,1.5503446820108255,-4.022222222222226,7.866666666666667,4.441653377645487,1.5014813463559378,0.1499999999999999,-8.775524194734025,14.1725413390199,0.07222222222222219
1979,0,15,-0.14015974006320525,-0.029706680671061608,-0.1104530593921435,1.5552750297278104,0.03049494799698889,0.1665364267978653,-1.1040215506381408,-0.7401975970249832,1.8480457751564003,-9.864128155665242,-9.23594822560699,0.9668552466502014,9.338888888888889,-3.966666666666667,4.4512386423084465,2.2011444299525706,-0.19444444444444442,-10.383195935655142,15.797039505297317,0.12777777777777777
1979,0,16,-0.16398346345448256,-0.01417385075909744,-0.149809612695385,1.3232215631157684,0.00498919320120636,0.15291397178265348,-2.40390847957228,-1.1164404650825839,1.657452337087605,-44.761669656299134,-9.840414148419768,0.37916952023164896,10.844444444444449,-5.466666666666667,5.315322899638964,1.9064021535283118,-0.26111111111111107,-8.966747045165054,18.526783911609908,0.12777777777777777
1979,0,17,-0.22676868499048147,0.0054158484900959925,-0.23218453348057738,0.7796747443317402,-0.03274682890849287,0.1679831441279636,-4.371058459921425,-0.9120403468541499,2.2551287863860985,-35.738959254160605,-9.17122093560829,0.03715764862970872,11.694444444444443,-5.855555555555556,7.7615552056891275,1.9805809975660367,-0.1499999999999999,-8.347180442278987,18.272526009472703,-0.06666666666666687
1979,0,18,-0.2115217946308391,-0.021366475211617914,-0.19015531941922129,1.3514989367725363,0.002071961044180129,0.19603393202791364,-3.3022798912918816,-0.2909405960812441,2.3235954734099025,-1.4853742303263573,-6.573579620144301,0.2231048991296909,11.527777777777771,-5.644444444444444,7.2924887770700195,1.612330574988036,-0.15555555555555545,-8.718086937268588,17.777287544560842,0.11111111111111116
1979,0,19,-0.17929836110823333,-0.03694508092238641,-0.14235328018584703,1.7132159332984598,0.013160496791017579,0.17555878233929328,-2.5194463545589834,-0.2322965013331535,2.0573721117333257,-7.491481485793685,-4.235582809437801,0.396948772450159,10.62222222222222,-4.805555555555555,4.189686474478343,1.7939580072730337,-0.1499999999999999,-9.195793870988965,17.74650445965298,-0.12777777777777777
1979,0,20,-0.17462865150333384,-0.029043384754845913,-0.14558526674848793,1.7316154373138035,0.024791062718902898,0.18622586647002237,-1.9896549486272548,-0.2157245853476195,1.5749137767094048,-14.038930275459364,-3.208264073650753,0.3723131502162893,10.216666666666669,-4.061111111111112,2.3688154648661026,1.7245428796971751,-0.1333333333333333,-8.435230328193253,-4.596386011821682,-0.2999999999999998
1979,0,21,-0.13817784951060524,-0.02712551243752656,-0.11105233707307866,1.6469121458773524,0.03739252855111931,0.16485714229457638,-1.0966358630353454,-0.3479906470592582,1.251416930364183,-27.25375999546891,-2.1360319508294197,0.3303026309800714,9.799999999999997,-3.8000000000000007,2.920171189638296,1.8735103910885798,-0.1166666666666667,-7.286019062492173,-4.840439318409132,-0.38888888888888884
1979,0,22,-0.14570950494976975,-0.008436198611209561,-0.13727330633856002,1.7576850312722616,0.06545432875702946,0.20966594339626843,-0.1285803954001068,-0.6539364010793229,1.5993480261323754,-45.91000392488007,-0.7267468282034315,0.2534086211247377,10.13333333333334,-4.244444444444444,2.633811149657795,2.370550484078173,-0.08333333333333348,-6.766593221842182,-5.863219635523915,-0.1166666666666667
1979,0,23,-0.13228459633417894,-0.016134200597942933,-0.1161503957362362,1.944338071795059,0.0904275542366178,0.23693981098202194,0.9997990066805613,-0.4262528019354477,1.6440727193480171,-27.849645881610968,0.25104959722648346,0.24695987377455353,9.88333333333334,-4.061111111111112,1.435612376403391,2.6184982393867884,-0.11111111111111116,-6.925543785225081,-5.903095015966045,-0.10000000000000009
1979,0,24,-0.09540239712754317,-0.04621201337069508,-0.04919038375684803,1.9794130473649867,0.09766797182657128,0.22026451735037936,1.7915578089594284,0.12182618384275679,1.592955879588846,11.294157082105386,0.9164575934946697,0.2770692837227209,6.7222222222222285,-0.8722222222222218,0.07970211688792972,2.5424193846504437,0.09444444444444455,-3.6830166015364227,9.74568141012125,-0.22222222222222232
1979,0,25,-0.036812273229602566,-0.05774707401576043,0.02093480078615806,1.6443483864674375,0.09722203115142761,0.172307848331465,2.631280935069551,0.4767212478671419,1.4244512668220715,38.03175233251312,1.4909354615347183,0.3871536694859117,4.144444444444446,1.5277777777777786,0.7089479791424793,2.6777808764652633,0.11111111111111116,-0.32273753817056416,9.50807674553365,0.19999999999999996
1979,0,26,0.05442443293593657,-0.0628401301598242,0.11726456309576089,0.8515480324107223,0.06570722872433664,0.05117291016962672,2.851905443950642,0.4694541611493519,0.8701323741030222,36.49461621615575,0.9125543481122804,0.25939935393278546,0.5611111111111171,3.916666666666666,3.341451297390435,3.1126301179483704,-0.10555555555555562,1.2389399525745048,9.602636092071009,0.1333333333333333
1979,0,27,0.06481950754139287,-0.023720295038606315,0.08853980257999927,0.3029788681396166,0.021798782469662825,-0.02287357558852987,1.7563068627853085,-0.05222923744099228,-0.21525135473751078,-4.181837544540201,-1.564830646615519,-0.5195560598130804,-2.944444444444443,2.6722222222222225,6.2521868050360965,3.264084784812674,-0.07777777777777772,1.7269846344414646,10.21979874739391,-0.0888888888888888
1979,0,28,0.038451058234444724,0.017792254397769602,0.020658803836675066,-0.050366821164418596,-0.0012355874931195415,-0.022395628351264574,0.9067022672281624,-0.12357129236965103,-0.3006260438826871,-10.846327701812271,-5.336185171223406,-0.7902115562172742,-2.938888888888883,1.333333333333334,8.548259858362094,2.593971421997864,0.1499999999999999,2.3965408112217332,10.008316581891197,-0.7388888888888889
1979,0,29,0.0530579503201658,0.030840396710438034,0.022217553609727547,-0.558323449767097,-0.022770565306573537,-0.0624615793111985,0.5725456032973284,0.028333825318172412,-0.24903225731137013,-2.7570016793054606,-8.18839863665562,-0.8661107761847973,-1.5611111111111171,-0.13333333333333286,9.945312390920591,2.166583601549874,-0.2999999999999998,3.864662571948166,8.42461988015976,-0.6666666666666665
1979,0,30,0.029580482944442377,0.058316511402590754,-0.028736028458148655,-0.7089210558036854,-0.010414434732149272,-0.014344735378861162,0.678038721912138,0.18820714390549842,-0.3598026077748848,8.116413827232037,-10.981263886583292,-0.8345263559214207,-0.9000000000000057,-0.4666666666666668,9.423557923197578,1.9727481283923396,0.1333333333333333,4.159896236208198,8.38389505698661,-1.2000000000000002
1979,0,31,0.06658739694669613,0.03601503175808718,0.030572365188609008,-0.6901188796988711,-0.011813637889125234,-0.06030271680403548,0.8115737318175356,0.5043861371806906,-0.2406368936161627,28.69556217402399,-12.83362096206929,-0.7724926693554952,-1.1444444444444457,-1.0444444444444443,8.485846862854864,1.319380120916854,-0.10555555555555562,3.0981963681958504,6.3486497825819015,-0.7611111111111111
1979,0,32,0.08460910871007288,0.020673650539882765,0.06393545817019036,-0.601609042433874,-0.012947386636159602,-0.09440198844522257,0.807868194688595,0.3344532523149293,-0.21529212578226264,20.61872973932671,-14.274865917979696,-0.9818075137602591,-1.7777777777777715,-0.46111111111111036,6.704314742579037,1.0283151972933595,0.09444444444444455,2.039062899759216,3.7486893945709028,-1.0
1979,0,33,0.09734615014656933,0.01171369197965802,0.08563245816691134,-0.6739690227518551,-0.01677730756339435,-0.11521681769150832,0.7188601927962033,0.1248266819851187,-0.3518902812330893,8.524023787422891,-15.419468492907981,-0.8840419443033678,-1.5722222222222229,0.022222222222222143,6.030642262749815,0.7468675631764157,-0.08333333333333326,1.0003205535730473,1.9542031275250764,-0.6777777777777776
1979,0,34,0.10956747664033384,0.0016150770052144325,0.10795239963511938,-0.7543240553362001,-0.01974999848086581,-0.13416305196852824,0.6949690558631296,0.12596334274232346,-0.3390516575478806,9.912873792363257,-15.669349052086545,-0.41287137907243476,0.37777777777778,-0.5611111111111118,4.586116118536431,0.36992782521556933,-0.0888888888888888,0.8668157936775458,-3.702207678156686,-0.6000000000000001
1979,0,35,0.09578469868673345,0.0013474715114384361,0.09443722717529501,-0.6656933209461213,-0.013666821106218835,-0.11497025780130876,0.5362030688619015,0.031240454679843044,-0.4166398906622071,2.5476034347668133,-14.016311390982082,-0.012437251227897406,1.8222222222222229,-0.48888888888888893,2.9551585253766035,-1.2863913234106477,0.10000000000000009,0.9137906748557185,-4.824383941920797,0.016666666666666607
1979,0,36,0.12414120924339145,-0.03164205205530435,0.15578326129869557,-0.5968253751344585,-0.008919157471398959,-0.13536823542371929,0.8157625933417307,0.27189255601390316,0.1448159572705734,26.93875919641397,-11.822062039223056,0.4161607136803269,3.3499999999999943,-1.3666666666666671,3.3281456936783655,-1.963994836024213,-0.12777777777777777,1.055262865193633,-4.165981235476362,-0.23888888888888893
1979,0,37,0.15244676099213372,-0.06725181684776349,0.21969857783989716,-0.3265001137987458,-0.012098486633600594,-0.1720432943926707,0.8112141017210952,0.48599933428416353,0.5022044292954675,46.54990425407178,-10.496203372875243,0.42990931783414865,3.74444444444444,-1.844444444444445,3.9487983235701734,-1.3336638422162892,-0.15555555555555545,1.5830345890391726,-3.186344352143472,-0.4833333333333334
1979,0,38,0.14791065035811235,-0.0901944818586583,0.2381051322167706,0.2524053035085272,-0.024002095076405022,-0.1853646019180698,0.42535146611978547,0.6444393575726606,0.7913297628106761,58.93469424259405,-10.832915711612259,0.2968612397021744,4.083333333333329,-1.855555555555556,3.70539410050997,-1.4293103691688742,-0.1166666666666667,2.252341899284545,-2.215513540256275,-0.033333333333333215
1979,0,39,0.12792732316901778,-0.08783795352054488,0.2157652766895627,0.443365127269133,-0.041815360075170865,-0.19226254304700902,-0.12003562140399993,0.7623466969819512,0.4817761653008823,61.57626299870182,-10.403128385808486,0.17558608595238212,5.077777777777783,-2.25,2.5524631180893493,-1.2410794819545359,-0.1499999999999999,5.04167636350401,2.295170441394667,-1.0055555555555555
1979,0,40,0.06504818963201425,-0.05028438676087063,0.11533257639288491,0.5349535321748924,-0.03430900262258646,-0.10871991466730657,-0.40094553760946283,0.6288337328972453,0.06764497878044295,44.5263235487713,-9.575281736299985,-0.2604710596079691,6.988888888888894,-2.155555555555555,2.3510418729149762,-1.2395229395510725,0.15555555555555545,8.262737578414658,2.3285877908846615,-0.6222222222222222
1979,0,41,-0.0031241474462886942,-0.026489767965274358,0.023365620518985775,0.5735002426826421,-0.019186638904738318,-0.014821660664393721,-0.7704862465745848,0.38839133452715036,-0.3016976860345082,20.578326047715535,-8.00478185783686,-0.8938907658567636,8.033333333333331,-2.322222222222223,4.0744894625523145,-1.6517548868340342,0.1499999999999999,10.452431013516922,2.716318460585846,0.12777777777777777
1979,0,42,-0.033228785261238236,-0.022543327491741955,-0.01068545776949631,0.57211635829972,-0.02205813527567138,0.008315125477382945,-1.2977455375653904,0.36531836500636183,-1.0379985893092574,4.274162476013146,-5.743288441824006,-1.3325942742387014,9.094444444444449,-4.011111111111111,5.087893683661889,-2.138123715424932,0.10555555555555562,12.39409229901846,2.978793199250795,-0.1166666666666667
1979,0,43,-0.0826898682980351,-0.003021626357945534,-0.07966824194008951,0.40624219936600436,-0.027758705518313817,0.047104352976448216,-2.0418272353205893,0.127953706591462,-1.7440766881837568,-25.845815631674128,-3.9879155285161687,-1.4942631112450329,8.972222222222229,-3.8888888888888893,6.255009056573549,-2.3627038739099646,0.12777777777777777,14.228480141701937,2.7973833395954983,-0.10555555555555562
1979,0,44,-0.13704463106348802,0.011384476832713347,-0.14842910789620128,0.28307141963765226,-0.03258849498589625,0.08919131962234922,-2.8197948410658285,-0.05877999496640829,-2.292914264049198,-51.7102652221797,-3.2972689324651583,-1.5736598787539826,9.433333333333337,-4.027777777777779,5.7747306662130455,-2.2157098676857743,-0.022222222222222143,16.180797247775963,3.0960835138285034,-0.44444444444444464
1979,0,45,-0.1844061302016441,0.020917266141774027,-0.20532339634341817,0.19830117238105416,-0.031440501075554156,0.13331346022352883,-3.3571601961268804,-0.13727782571789415,-2.946710304687862,-74.47607643660118,-2.536572147058905,-1.4519280058260833,9.333333333333329,-3.6388888888888893,3.915440102672939,-2.4444826189875357,0.1499999999999999,16.05578329805264,3.1642024551934185,-0.3166666666666669
1979,0,46,-0.23479204484047728,0.042100432721003445,-0.2768924775614806,-0.1837891580236546,-0.02705872158095797,0.1877920010649845,-3.751263916319747,-0.2155667126055365,-3.6540046984193886,-95.25652145687427,-0.4818843761468088,-1.113361871212632,9.661111111111111,-3.9944444444444436,4.069329393080714,-2.6434116436987836,-0.04444444444444429,14.647994487581357,3.3669818913392433,-0.022222222222222143
1979,0,47,-0.29884601943813627,0.07885793236754868,-0.3777039518056847,-0.9026073693502168,-0.02207784068684237,0.254570161548873,-4.150517474128399,-0.38722316864260553,-4.194525841705772,-116.74133810007689,1.4523456633751266,-0.7595253000349018,9.077777777777783,-3.383333333333333,5.068062005397792,-2.34996903371934,-0.19444444444444442,11.930720934505338,3.3353781250118217,-0.1499999999999999
1979,0,48,-0.3050046584422893,0.09914517708130749,-0.40414983552359696,-1.1741097534372669,-0.017805926008765446,0.2656435664062705,-3.9833226067817016,-0.7627546782602515,-4.579193205493739,-138.28591462515857,0.9039222230640007,-0.5923072623919126,8.733333333333334,-3.094444444444445,5.853824801083661,-2.693452924662566,-0.1166666666666667,8.362996126884973,3.2749074616243306,-0.0888888888888888
1979,0,49,-0.31653080640119413,0.0963239268992192,-0.41285473330041333,-1.517631857079385,-0.025207181734970205,0.26861309701654257,-4.537344632656794,-1.1387379242697353,-4.990674865514011,-160.54644064838521,-0.049796876754044206,-0.36733538076927985,8.86666666666666,-4.072222222222223,6.812958203173473,-2.5437919922702577,-0.09444444444444455,5.036695277801996,3.210924713128456,-0.23888888888888893
1979,0,50,-0.31219103277694593,0.09510759199104346,-0.4072986247679895,-1.8241772359338384,-0.04463530936305705,0.24368733449671867,-5.179028487446658,-0.9742177731132116,-4.8634287545108705,-142.27967818526267,0.4598997654247796,-0.015519403551465416,8.50555555555556,-4.161111111111111,6.813265651456824,-2.101308541895797,-0.1333333333333333,2.784881255156435,2.3607451590986557,0.15555555555555545
1979,0,51,-0.28939640516297094,0.08984273897982159,-0.37923914414279225,-1.6711062500309781,-0.04622658241714409,0.21974336455510776,-4.967384995694825,-0.9226717996399878,-4.751102925786531,-122.17112905536717,1.6586256725213389,0.10437629892286893,7.477777777777774,-3.033333333333333,5.412148611047918,-2.5650377062190586,0.011111111111111072,0.5003798760939162,1.6471860114222991,-0.2833333333333332
1979,0,52,-0.1973349474729414,0.053552411737052774,-0.25088735920999433,-1.0491458353603509,-0.04634764735086498,0.12967182534276694,-4.011383739892583,-0.6777352241888752,-3.482884400049876,-92.6284489044274,1.761050054815314,0.007300842101294336,6.288888888888891,-2.4499999999999993,4.1057617532754165,-2.6363645792978048,-0.10000000000000009,-2.1298927617542773,0.9297705254609099,-0.1499999999999999
1979,0,53,-0.12965054424673117,0.048407041065289313,-0.17805758531202037,-0.9499677243010449,-0.04547028130279582,0.06664397324068377,-3.1701507762376124,-0.49162778966591936,-2.4377286049075586,-68.83792084218197,0.8799695250618242,-0.3669446158692544,5.2777777777777715,-2.238888888888889,3.2330970264439003,-3.0667266128149393,-0.11111111111111116,-4.553228739185769,-1.3512232930557602,-0.5666666666666669
1979,0,54,-0.08120702715483735,0.05049600586526226,-0.13170303302009956,-0.9697862657380849,-0.042576676379375934,0.023929402721715898,-2.4897136313606545,-0.4101583894331391,-1.7192975416658776,-52.4401610692456,-0.7238123083698156,-1.124303502569763,5.016666666666666,-2.9333333333333336,1.9729324451411117,-3.4156215147764186,0.1333333333333333,-4.561971055347815,-1.7415001746153322,-0.19444444444444442
1979,0,55,-0.04948392578201255,0.05443518389897156,-0.10391910968098403,-1.0102997297222824,-0.04136843504046103,-0.00442256125098639,-1.9645341100837648,-0.7267674269697959,-1.818252969657177,-62.21048531913039,-3.441497868546321,-2.552265235125649,2.1111111111111143,0.12222222222222179,0.4884069093435599,-4.332381049556805,-0.09444444444444455,-4.1774270423365785,-1.0206879572940792,0.17222222222222228
1979,0,56,-0.040701351858658974,0.05475626825403013,-0.09545762011268924,-0.9312673091554728,-0.0381128579401231,-0.009481613387564147,-1.8113266240633052,-1.0035721585940585,-1.8822965418415691,-74.07095613168072,-4.98478035012613,-3.656314002599558,1.4555555555555486,0.4666666666666668,-1.6786706091440635,-5.089773424803205,-0.09444444444444455,-3.817902867269268,-1.7910415830971615,-0.21111111111111103
1979,0,57,-0.040756869758427405,0.03550670735557887,-0.07626357711400611,-0.6783489028790486,-0.03601559006522241,-0.010634695578013054,-2.020761195822331,-0.9148370463626878,-1.063885677038428,-63.92587425281579,-4.73395587028881,-4.5463994033632495,2.088888888888903,-0.09999999999999964,-3.3473089440538573,-5.358959292968734,-0.13888888888888884,-2.646438722853482,-1.815895663788389,-0.10555555555555562
1979,0,58,-0.021434726473726073,0.022186513507838623,-0.04362123998156481,-0.3964455850229065,-0.02686611408152549,-0.01659045358635669,-1.5024390735752888,-0.5738642288622755,0.7816779053820433,-30.676430133992568,-4.015006656228252,-5.068204530284554,3.1055555555555543,-1.3055555555555554,-5.070701938288309,-5.357564407796506,-0.11111111111111116,-1.3172857343632884,-1.3636998991815688,-0.461111111111111
1979,0,59,-0.01579069190843574,0.011640152667251824,-0.027430844575687396,-0.10977976039634463,-0.005420398931375789,0.0013182258677330028,-0.9735876731711919,-0.4633832419663637,1.0772916881013934,-19.920034172599472,-4.658187566004926,-5.227698633618688,3.438888888888897,-1.666666666666666,-5.997378320454509,-5.335293752470552,0.13888888888888884,-0.34455174918556253,-0.5856310705267518,0.016666666666666607
1979,0,60,-0.005791186010517091,0.004646865010809242,-0.010438051021326139,0.10446595091723854,0.0046760142912376235,0.005078121609414676,-0.38622850093470973,-0.42219323087057137,1.221987544845863,-17.76031199836794,-6.291386243499801,-5.200979125182416,3.0222222222222115,-1.1833333333333336,-7.117011593620816,-5.377154272757185,-0.10555555555555562,0.6394941616688428,0.765285095897049,0.10000000000000009
1979,0,61,-0.021584899511052302,0.004622940807517184,-0.02620784031856932,0.5824137685151207,0.0314149068850733,0.05124699934892857,0.3271669257998191,-0.41330387645622824,1.6199846786494376,-14.443806010585817,-8.163886739322152,-5.263313080581815,2.0388888888888914,-0.24444444444444358,-8.766100992363008,-5.442814065340041,-0.07222222222222219,1.844501678974595,1.6655581290657153,-0.07222222222222219
1979,0,62,-0.025133915037069188,-0.026620489145522674,0.0014865741084534867,1.1623004343837797,0.07912299153717688,0.10412620000235989,1.26950091529444,-0.33923811115634717,1.8193709736972892,-9.681767863656688,-8.745994548248746,-5.300203540180442,2.0500000000000114,-0.6166666666666671,-10.852089449785513,-5.184937211449654,-0.1611111111111112,3.0383991822359135,1.403131832253628,-0.4277777777777776
1979,0,63,-0.03012328426618266,-0.04314774836837673,0.013024464102194183,1.3575937241905534,0.08915388024859967,0.11887890854250777,1.3885310476513126,-0.5167865164737133,1.3676539545939548,-23.27321074983587,-8.498260230843698,-5.0710057560659685,2.572222222222223,-1.2888888888888896,-11.136006222686902,-4.680762495276795,-0.411111111111111,2.7336000679523096,0.7364205335491363,0.13888888888888884
1979,0,64,-0.025554922771067246,-0.04931840106607954,0.023763478295012685,1.3997152047947745,0.09083562305773986,0.12302655892233633,1.8093487497350935,-0.5572216566163173,0.885482105951823,-29.208217698780942,-7.44590308885563,-4.613741897358677,2.833333333333343,-1.8777777777777782,-11.027919066178207,-3.013783664520844,0.14444444444444438,1.6817230347678915,-0.10720554443851427,-0.09444444444444455
1979,0,65,-0.00900769052402478,-0.05067890661266969,0.04167121608864485,1.3317418993763912,0.09316136449899945,0.11982018289588345,2.486169724355541,-0.39913546082324514,0.818460347874634,-20.288881318360666,-5.891808156926345,-3.9204330036119366,2.7277777777777885,-1.8166666666666664,-10.03167487097885,-2.658566502366604,-0.11111111111111116,1.576721144272767,-0.1951429073109665,-0.09444444444444455
1979,0,66,0.020035473006836557,-0.05284199327772024,0.07287746628455685,1.1654433636087598,0.08429233530513554,0.08788854710023189,2.6458512500451157,-0.2796426858499359,0.7018398546167575,-12.490736548947353,-3.386670278627207,-2.7323265812485857,2.583333333333343,-1.8111111111111118,-8.694806355042179,-2.384884384918763,0.11111111111111116,0.5559445536629042,-0.49260788489691976,-0.11111111111111116
1979,0,67,0.06664464961286864,-0.04590922482873669,0.11255387444160547,0.6576147154591583,0.06320953796335013,0.015795767094772595,2.3976826363773576,-0.4218856548174066,-0.07604490810258824,-23.07165419619824,-1.0851011957911396,-0.9717849022676788,0.4388888888888971,0.16666666666666607,-6.640369100295679,-1.6323609596821456,-0.10000000000000009,-1.6271862113894002,-1.21444234732067,-0.36111111111111116
1979,0,68,0.09101548461868153,-0.03639855628424529,0.1274140409029267,0.28174832720733534,0.04027995636268951,-0.03417665212955168,2.1201455474704005,-0.7440790380824063,-0.894294054420218,-48.51798119053086,-0.3520239396711986,0.13453259196217005,-0.3388888888889028,1.1999999999999993,-4.459983322564703,-1.0489715263989794,-0.10000000000000009,-3.856852221667804,-1.6406862408496252,0.1499999999999999
1979,0,69,0.07880948016741751,-0.021887292368344496,0.10069677253576192,0.1497169337870492,0.034757253615745415,-0.028462134041128073,1.836215546281398,-1.026031621118813,-1.3243451590633235,-68.6919444809022,-1.4296003060080693,0.8663030042516588,0.04444444444445139,0.9500000000000002,-1.8444025140796825,-0.743722097966959,0.12222222222222223,-5.464126430556149,-2.053648847707059,0.17222222222222228
1979,0,70,0.034940650103041704,0.013238288897831907,0.021702361205209852,-0.09740511887873726,0.020744534248744353,0.0007304694066407325,1.194494500526467,-1.2876843399497981,-1.6064232791003974,-87.67215938413403,-1.7789821275036957,1.6032272923119137,0.7111111111111086,0.40000000000000036,-0.20369878533227137,-0.6223338470808244,-0.4166666666666665,-6.980580219583871,-2.8213471226359417,0.1333333333333333
1979,0,71,0.016409697575239912,0.048324952557151135,-0.03191525498191103,-0.8423548215701127,-0.015729559316674926,-0.013798583058203862,0.4045305668462582,-1.473173115819903,-1.3927612407613488,-91.9904949113168,-1.6234879547009768,2.6928440968850005,1.6444444444444457,-0.15000000000000036,0.780572687717914,-0.4020131190590277,-0.07777777777777772,-8.521313897384491,-3.4187797302943395,-0.13888888888888884
1979,0,72,0.012264828312111176,0.0636895592018874,-0.0514247308897762,-1.1421920225195157,-0.03154816391979974,-0.02327011729075007,0.2408636473919401,-1.4531652142701983,-0.7423983675614636,-79.54723891262327,-0.31990836368368036,3.4129218157684633,3.444444444444457,-1.8499999999999996,0.49928768684030445,0.3474298861001941,-0.10555555555555562,-9.933484070375709,-2.8745102051533493,-0.0888888888888888
1979,0,73,0.02643327629975062,0.04470043437977883,-0.018267158080028295,-1.0437431510672965,-0.026687519162614706,-0.0337075670662354,0.10301823815832378,-1.2822842201825861,0.3485382315744019,-59.14702458964318,3.2035906167438952,3.8591491438368024,4.038888888888891,-2.4499999999999993,-0.19510808148465486,0.9537884241031591,0.15555555555555545,-10.76444105987915,-1.4720409219906898,-0.14444444444444438
1979,0,74,0.02766444383274952,0.02731766108059369,0.0003467827521557443,-0.8486255588701397,-0.02888498368297024,-0.050268754858989795,-0.567370548548201,-1.254752093116537,0.885182187524741,-49.20249155369653,6.279613394322951,4.325294715719522,4.533333333333331,-3.0999999999999996,-0.6619719289473593,1.829871268526304,-0.09444444444444455,-10.957799940459942,-0.9504033010040658,0.13888888888888884
