window_id,mode_target,tested_y_target,corr_score_y,abs_corr_score_y,own_target_corr,max_other_target_corr,own_minus_max_other,own_abs_rank,n_targets_tested,specificity_margin,specificity_status
W160,W160_P_vs_V_delta_peak,W160_P_vs_V_delta_peak,0.29343182933158607,0.29343182933158607,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,10,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_P_vs_H_delta_peak,-0.04294947114980507,0.04294947114980507,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,10,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_P_vs_Je_delta_peak,-0.17501136220122027,0.17501136220122027,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,10,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_P_vs_Jw_delta_peak,0.07756292917367791,0.07756292917367791,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,10,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_V_vs_H_delta_peak,-0.264508328785405,0.264508328785405,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,10,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_V_vs_Je_delta_peak,-0.39160995109525465,0.39160995109525465,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,10,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_Jw_vs_V_delta_peak,0.10615677736850476,0.10615677736850476,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,10,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_H_vs_Je_delta_peak,-0.09723767835939198,0.09723767835939198,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,10,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_H_vs_Jw_delta_peak,0.09783472615686606,0.09783472615686606,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,10,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_Je_vs_Jw_delta_peak,0.17488127149053678,0.17488127149053678,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,10,0.05,common_mode
W160,W160_P_vs_H_delta_peak,W160_P_vs_V_delta_peak,-0.0522315635437918,0.0522315635437918,0.35334490896185733,0.33187949545589646,0.021465413505960873,1,10,0.05,common_mode
W160,W160_P_vs_H_delta_peak,W160_P_vs_H_delta_peak,0.35334490896185733,0.35334490896185733,0.35334490896185733,0.33187949545589646,0.021465413505960873,1,10,0.05,common_mode
W160,W160_P_vs_H_delta_peak,W160_P_vs_Je_delta_peak,0.2827739531136226,0.2827739531136226,0.35334490896185733,0.33187949545589646,0.021465413505960873,1,10,0.05,common_mode
W160,W160_P_vs_H_delta_peak,W160_P_vs_Jw_delta_peak,0.04731875169867914,0.04731875169867914,0.35334490896185733,0.33187949545589646,0.021465413505960873,1,10,0.05,common_mode
W160,W160_P_vs_H_delta_peak,W160_V_vs_H_delta_peak,0.33187949545589646,0.33187949545589646,0.35334490896185733,0.33187949545589646,0.021465413505960873,1,10,0.05,common_mode
W160,W160_P_vs_H_delta_peak,W160_V_vs_Je_delta_peak,0.25990230370144496,0.25990230370144496,0.35334490896185733,0.33187949545589646,0.021465413505960873,1,10,0.05,common_mode
W160,W160_P_vs_H_delta_peak,W160_Jw_vs_V_delta_peak,-0.07402482496022338,0.07402482496022338,0.35334490896185733,0.33187949545589646,0.021465413505960873,1,10,0.05,common_mode
W160,W160_P_vs_H_delta_peak,W160_H_vs_Je_delta_peak,-0.12228681030359984,0.12228681030359984,0.35334490896185733,0.33187949545589646,0.021465413505960873,1,10,0.05,common_mode
W160,W160_P_vs_H_delta_peak,W160_H_vs_Jw_delta_peak,-0.18068972062708227,0.18068972062708227,0.35334490896185733,0.33187949545589646,0.021465413505960873,1,10,0.05,common_mode
W160,W160_P_vs_H_delta_peak,W160_Je_vs_Jw_delta_peak,-0.11048317433106178,0.11048317433106178,0.35334490896185733,0.33187949545589646,0.021465413505960873,1,10,0.05,common_mode
W160,W160_P_vs_Je_delta_peak,W160_P_vs_V_delta_peak,-0.14103854923871115,0.14103854923871115,0.49412839394079616,0.49826732566193827,-0.004138931721142103,2,10,0.05,common_mode
W160,W160_P_vs_Je_delta_peak,W160_P_vs_H_delta_peak,0.18730956677463956,0.18730956677463956,0.49412839394079616,0.49826732566193827,-0.004138931721142103,2,10,0.05,common_mode
W160,W160_P_vs_Je_delta_peak,W160_P_vs_Je_delta_peak,0.49412839394079616,0.49412839394079616,0.49412839394079616,0.49826732566193827,-0.004138931721142103,2,10,0.05,common_mode
W160,W160_P_vs_Je_delta_peak,W160_P_vs_Jw_delta_peak,0.1762771430448734,0.1762771430448734,0.49412839394079616,0.49826732566193827,-0.004138931721142103,2,10,0.05,common_mode
W160,W160_P_vs_Je_delta_peak,W160_V_vs_H_delta_peak,0.2642200745816026,0.2642200745816026,0.49412839394079616,0.49826732566193827,-0.004138931721142103,2,10,0.05,common_mode
W160,W160_P_vs_Je_delta_peak,W160_V_vs_Je_delta_peak,0.49826732566193827,0.49826732566193827,0.49412839394079616,0.49826732566193827,-0.004138931721142103,2,10,0.05,common_mode
W160,W160_P_vs_Je_delta_peak,W160_Jw_vs_V_delta_peak,-0.24963305854467885,0.24963305854467885,0.49412839394079616,0.49826732566193827,-0.004138931721142103,2,10,0.05,common_mode
W160,W160_P_vs_Je_delta_peak,W160_H_vs_Je_delta_peak,0.20955448626289447,0.20955448626289447,0.49412839394079616,0.49826732566193827,-0.004138931721142103,2,10,0.05,common_mode
W160,W160_P_vs_Je_delta_peak,W160_H_vs_Jw_delta_peak,0.04785678680266737,0.04785678680266737,0.49412839394079616,0.49826732566193827,-0.004138931721142103,2,10,0.05,common_mode
