rep_id,pattern_corr_with_full,sign_flipped,fit_status,window_id,target_name
0,0.9424988922578577,False,ok,W160,W160_P_vs_V_delta_peak
1,0.9306990251013093,False,ok,W160,W160_P_vs_V_delta_peak
2,0.9292324271437971,False,ok,W160,W160_P_vs_V_delta_peak
3,0.9347829491277054,False,ok,W160,W160_P_vs_V_delta_peak
4,0.9082556746471818,False,ok,W160,W160_P_vs_V_delta_peak
5,0.9194906946212472,False,ok,W160,W160_P_vs_V_delta_peak
6,0.9532427372634337,False,ok,W160,W160_P_vs_V_delta_peak
7,0.959694915224249,False,ok,W160,W160_P_vs_V_delta_peak
8,0.8712522888934934,False,ok,W160,W160_P_vs_V_delta_peak
9,0.9180492615402945,False,ok,W160,W160_P_vs_V_delta_peak
10,0.9384395668175859,False,ok,W160,W160_P_vs_V_delta_peak
11,0.9423978470018698,False,ok,W160,W160_P_vs_V_delta_peak
12,0.9340579109874997,False,ok,W160,W160_P_vs_V_delta_peak
13,0.9062320737026772,False,ok,W160,W160_P_vs_V_delta_peak
14,0.9557371374283428,False,ok,W160,W160_P_vs_V_delta_peak
15,0.962217618742112,False,ok,W160,W160_P_vs_V_delta_peak
16,0.9287432954472983,False,ok,W160,W160_P_vs_V_delta_peak
17,0.941349221631619,False,ok,W160,W160_P_vs_V_delta_peak
18,0.9257866128547538,False,ok,W160,W160_P_vs_V_delta_peak
19,0.94910055387105,False,ok,W160,W160_P_vs_V_delta_peak
20,0.9235790178381965,False,ok,W160,W160_P_vs_V_delta_peak
21,0.9187964348413706,False,ok,W160,W160_P_vs_V_delta_peak
22,0.9378825081219329,False,ok,W160,W160_P_vs_V_delta_peak
23,0.9337092073079236,False,ok,W160,W160_P_vs_V_delta_peak
24,0.9366697262686697,False,ok,W160,W160_P_vs_V_delta_peak
25,0.9490321597684709,False,ok,W160,W160_P_vs_V_delta_peak
26,0.9531529430074351,False,ok,W160,W160_P_vs_V_delta_peak
27,0.9104355306812371,False,ok,W160,W160_P_vs_V_delta_peak
28,0.9175744349611343,False,ok,W160,W160_P_vs_V_delta_peak
29,0.9068839797022128,False,ok,W160,W160_P_vs_V_delta_peak
30,0.9512663653014073,False,ok,W160,W160_P_vs_V_delta_peak
31,0.8870157571813186,False,ok,W160,W160_P_vs_V_delta_peak
32,0.9612731040242632,False,ok,W160,W160_P_vs_V_delta_peak
