stage_label,object_name,feature_count,sample_count,rms,mean_abs,p95_abs,max_abs,daily_energy_mean,daily_energy_p95,daily_peak_day
standardized,P,13,102375,1.0,0.7572850054652195,1.9458580592544676,7.0345895961328315,0.9999999999999997,1.4784601827021349,95
standardized,V,11,86625,1.0,0.7910285720162874,1.9566572232415633,4.676683522515294,1.0000000000000002,1.2912301667741082,6
standardized,H,11,86625,0.9999999999999997,0.8009152815040911,1.9416255450110078,4.042947391076966,0.9999999999999996,1.3571908078452417,18
standardized,Je,11,86625,0.9999999999999994,0.7942236390419231,1.9684193751917471,3.9417669470812124,0.9999999999999989,1.35266129434035,9
standardized,Jw,11,86625,0.9999999999999997,0.7945941283590049,1.9754658383818797,3.943855929500035,0.9999999999999997,1.2569911683120976,24
