baseline_config,field,day,branch,S,V,V_smooth3,positive_growth_threshold,negative_growth_threshold,growth_flag,negative_growth_flag
C0_full_stage,Jw,63,distance,0.9571172850578444,0.009927354099270036,0.005752350131537409,0.020310565110665924,-0.019097028330269827,False,False
C0_full_stage,Jw,64,distance,0.9475238819044255,-0.009593403153418945,-0.007148456053061285,0.020310565110665924,-0.019097028330269827,False,False
C0_full_stage,Jw,65,distance,0.9257445627993905,-0.021779319105034944,-0.017797939870556483,0.020310565110665924,-0.019097028330269827,False,False
C0_full_stage,Jw,66,distance,0.903723465446175,-0.022021097353215557,-0.021839091102379915,0.020310565110665924,-0.019097028330269827,False,True
C0_full_stage,Jw,67,distance,0.8820066085972857,-0.021716856848889243,-0.02130740238845526,0.020310565110665924,-0.019097028330269827,False,True
C0_full_stage,Jw,68,distance,0.8618223556340248,-0.020184252963260985,-0.020478751846563375,0.020310565110665924,-0.019097028330269827,False,True
C0_full_stage,Jw,69,distance,0.8422872099064849,-0.019535145727539893,-0.019464271232032797,0.020310565110665924,-0.019097028330269827,False,True
C0_full_stage,Jw,70,distance,0.8236137949011874,-0.01867341500529751,-0.019093113205927843,0.020310565110665924,-0.019097028330269827,False,False
C0_full_stage,Jw,71,distance,0.8045430160162412,-0.019070778884946127,-0.018195956948855712,0.020310565110665924,-0.019097028330269827,False,False
C0_full_stage,Jw,72,distance,0.7876993390599177,-0.016843676956323494,-0.01690263699096713,0.020310565110665924,-0.019097028330269827,False,False
C0_full_stage,Jw,73,distance,0.772905883928286,-0.014793455131631772,-0.01498318367669508,0.020310565110665924,-0.019097028330269827,False,False
C0_full_stage,Jw,74,distance,0.759593464986156,-0.013312418942129978,-0.014052937036880875,0.020310565110665924,-0.019097028330269827,False,False
C0_full_stage,Jw,0,pattern,,,,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,1,pattern,,,,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,2,pattern,,,,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,3,pattern,,,,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,4,pattern,-0.1310710505749163,,-0.003980549905188063,0.0459634996687795,-0.00028673981517703985,False,True
C0_full_stage,Jw,5,pattern,-0.13505160048010437,-0.003980549905188063,-0.0011800133555204956,0.0459634996687795,-0.00028673981517703985,False,True
C0_full_stage,Jw,6,pattern,-0.1334310772859573,0.0016205231941470721,0.0005829901930962944,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,7,pattern,-0.12932207999562742,0.004108997290329874,0.003374245878005592,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,8,pattern,-0.12492886284608759,0.00439321714953983,0.0033634250828966233,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,9,pattern,-0.12334080203726742,0.0015880608088201659,0.0017934581723558958,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,10,pattern,-0.12394170547855973,-0.0006009034412923081,0.00046588708724320155,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,11,pattern,-0.12353120158435799,0.00041050389420174693,8.326822922705608e-05,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,12,pattern,-0.12309099734958626,0.00044020423477172943,0.00037897837172386206,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,13,pattern,-0.12280477036338815,0.0002862269861981098,-8.97920203905972e-05,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,14,pattern,-0.12380057764552978,-0.0009958072821416308,0.0007975455650621743,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,15,pattern,-0.12069836065439973,0.003102216991130044,0.00296901498950689,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,16,pattern,-0.11389772539486748,0.006800635259532256,0.006349455194798052,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,17,pattern,-0.10475221206113562,0.009145513333731856,0.01067761101828737,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,18,pattern,-0.08866552759953762,0.016086684461598,0.016127293495173865,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,19,pattern,-0.06551584490934588,0.023149682690191742,0.020410715241666117,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,20,pattern,-0.043520066336137274,0.021995778573208606,0.021619585785917498,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,21,pattern,-0.023806770241785125,0.01971329609435215,0.018065151565194646,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,22,pattern,-0.011320390213761944,0.012486380028023181,0.01151484965417085,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,23,pattern,-0.008975517373624722,0.0023448728401372215,0.00329988206448968,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,24,pattern,-0.013907124048316084,-0.004931606674691362,-0.0023943982810466983,0.0459634996687795,-0.00028673981517703985,False,True
C0_full_stage,Jw,25,pattern,-0.018503585056902038,-0.0045964610085859545,-0.0004836876099634825,0.0459634996687795,-0.00028673981517703985,False,True
C0_full_stage,Jw,26,pattern,-0.01042658020351517,0.008077004853386869,0.003833857462594865,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,27,pattern,-0.0024055516605314886,0.008021028542983682,0.005758801546683748,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,28,pattern,-0.0012271804168507959,0.0011783712436806927,0.005357611272765873,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,29,pattern,0.00564625361478245,0.006873434031633246,0.006840140234586079,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,30,pattern,0.018114869043226747,0.012468615428444296,0.016223931523979232,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,31,pattern,0.0474446141550869,0.02932974511186015,0.030760586287615275,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,32,pattern,0.09792801247762828,0.05048339832254138,0.04486540755869226,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,33,pattern,0.15271109171930353,0.05478307924167525,0.04706159177886674,0.0459634996687795,-0.00028673981517703985,True,False
C0_full_stage,Jw,34,pattern,0.18862938949168714,0.03591829777238362,0.035005901345969544,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,35,pattern,0.20294571651553692,0.014316327023849773,0.025377324454224175,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,36,pattern,0.22884306508197605,0.025897348566439132,0.035049596731728756,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,37,pattern,0.2937781796868734,0.06493511460489737,0.053518700298959394,0.0459634996687795,-0.00028673981517703985,True,False
C0_full_stage,Jw,38,pattern,0.3635018174124151,0.06972363772554169,0.0645170291772006,0.0459634996687795,-0.00028673981517703985,True,False
C0_full_stage,Jw,39,pattern,0.4223941526135779,0.05889233520116277,0.052604798319233724,0.0459634996687795,-0.00028673981517703985,True,False
C0_full_stage,Jw,40,pattern,0.4515925746445746,0.029198422030996707,0.03722287943891115,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,41,pattern,0.47517045572914857,0.02357788108457398,0.027835484496010383,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,42,pattern,0.505900606101609,0.030730150372460463,0.03099239064245159,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,43,pattern,0.5445697465719294,0.03866914047032033,0.03805681530823426,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,44,pattern,0.5893409016538513,0.044771155081921976,0.04615158292748145,0.0459634996687795,-0.00028673981517703985,True,False
C0_full_stage,Jw,45,pattern,0.6443553548840534,0.05501445323020204,0.04819645167551619,0.0459634996687795,-0.00028673981517703985,True,False
C0_full_stage,Jw,46,pattern,0.6891591015984779,0.04480374671442455,0.0471536893462046,0.0459634996687795,-0.00028673981517703985,True,False
C0_full_stage,Jw,47,pattern,0.7308019696924651,0.041642868093987206,0.04533691494887693,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,48,pattern,0.7803660997306842,0.04956413003821902,0.047646576240097306,0.0459634996687795,-0.00028673981517703985,True,False
C0_full_stage,Jw,49,pattern,0.8320988303187699,0.051732730588085696,0.04690469009625494,0.0459634996687795,-0.00028673981517703985,True,False
C0_full_stage,Jw,50,pattern,0.87151603998123,0.039417209662460095,0.03990429843005309,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,51,pattern,0.9000789950208434,0.02856295503961348,0.03052904973842674,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,52,pattern,0.9236859795340501,0.02360698451320664,0.022846599373198367,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,53,pattern,0.940055838100825,0.016369858566774975,0.014461776760695488,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,54,pattern,0.9434643253029299,0.0034084872021048485,0.006860690542786374,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,55,pattern,0.9442680511624092,0.0008037258594792984,0.002803658125535957,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,56,pattern,0.9484668124774329,0.004198761315023725,0.0031402641975549392,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,57,pattern,0.9528851178955947,0.004418305418161794,0.005866143206911552,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,58,pattern,0.9618664807831439,0.008981362887549138,0.009395341842552418,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,59,pattern,0.9766528380050902,0.014786357221946322,0.012930943197074662,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,60,pattern,0.9916779474868187,0.015025109481728527,0.014129215997615999,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,61,pattern,1.0042541287759919,0.01257618128917315,0.012749002888758873,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,62,pattern,1.0148998466713668,0.01064571789537494,0.011954455960463184,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,63,pattern,1.0275413153682083,0.012641468696841462,0.012199969465944335,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,64,pattern,1.0408540371738249,0.0133127218056166,0.01088534723508309,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,65,pattern,1.047555888376616,0.006701851202791209,0.008167276058734796,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,66,pattern,1.0520431435444126,0.004487255167796578,0.005543908559760613,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,67,pattern,1.0574857628531067,0.005442619308694052,0.004926430021015005,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,68,pattern,1.062335178439661,0.004849415586554384,0.005380901977442824,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,69,pattern,1.0681858494767411,0.005850671037080035,0.005672072517249512,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,70,pattern,1.0745019804048552,0.0063161309281141165,0.0062977613178886544,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,71,pattern,1.081228462393327,0.006726481988471811,0.006375363115212289,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,72,pattern,1.087311938822378,0.006083476429050938,0.00642621995718821,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,73,pattern,1.0937806402764199,0.006468701454041881,0.006692036320208095,0.0459634996687795,-0.00028673981517703985,False,False
C0_full_stage,Jw,74,pattern,1.1013045713539513,0.007523931077531465,0.006996316265786673,0.0459634996687795,-0.00028673981517703985,False,False
C1_buffered_stage,H,0,distance,,,,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,1,distance,,,,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,2,distance,,,,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,3,distance,,,,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,4,distance,0.2344481849525093,,-0.012129167319722522,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,5,distance,0.22231901763278678,-0.012129167319722522,-0.010878588604006464,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,6,distance,0.21269100774449637,-0.009628009888290406,-0.009357504694262294,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,7,distance,0.20637567086972242,-0.0063153368747739524,-0.006511826094193346,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,8,distance,0.20278353935020674,-0.003592131519515679,-0.003270895167104465,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,9,distance,0.20287832224318297,9.478289297623621e-05,-0.0008460060536943278,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,10,distance,0.20383765270863943,0.0009593304654564594,-0.00038835968298527496,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,11,distance,0.2016184603012509,-0.0022191924073885205,-0.0031659287666998917,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,12,distance,0.1933805359430833,-0.008237924358167614,-0.006933557720806828,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,13,distance,0.18303697954621895,-0.01034355639686435,-0.01177221027568263,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,14,distance,0.16630182947420302,-0.016735150072015925,-0.018479350667775896,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,15,distance,0.1379424839397556,-0.02835934553444741,-0.025960310756385104,0.03587889537526132,-0.025443917391760357,False,True
C1_buffered_stage,H,16,distance,0.10515604727706364,-0.03278643666269197,-0.031030415305129812,0.03587889537526132,-0.025443917391760357,False,True
C1_buffered_stage,H,17,distance,0.07321058355881359,-0.03194546371825005,-0.0339364059494218,0.03587889537526132,-0.025443917391760357,False,True
C1_buffered_stage,H,18,distance,0.036133266091490195,-0.037077317467323394,-0.025443917391760357,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,19,distance,0.028824295101782568,-0.007308970989707626,0.003388915180119176,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,20,distance,0.08337732909917112,0.05455303399738855,0.028097309321458024,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,21,distance,0.12042519405586427,0.037047864956693155,0.037727988952631894,0.03587889537526132,-0.025443917391760357,True,False
C1_buffered_stage,H,22,distance,0.14200826195967825,0.02158306790381398,0.023961329654784518,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,23,distance,0.15526131806352467,0.013253056103846417,0.015719220916235278,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,24,distance,0.1675828568045701,0.01232153874104544,0.01693151644268877,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,25,distance,0.19280281128774457,0.02521995448317446,0.023339458825320864,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,26,distance,0.22527969453948726,0.032476883251742694,0.031714955726574796,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,27,distance,0.2627277239842945,0.03744802944480724,0.03620468973230828,0.03587889537526132,-0.025443917391760357,True,False
C1_buffered_stage,H,28,distance,0.3014168804846694,0.03868915650037491,0.036111578673591806,0.03587889537526132,-0.025443917391760357,True,False
C1_buffered_stage,H,29,distance,0.3336144305602627,0.03219755007559327,0.03530024341936829,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,30,distance,0.3686284542423994,0.035014023682136686,0.03427440771411183,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,31,distance,0.4042401036270049,0.03561164938460554,0.03414306743788401,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,32,distance,0.43604363287391473,0.03180352924690982,0.033296699940587794,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,33,distance,0.46851855406416276,0.03247492119024803,0.03325084997577521,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,34,distance,0.5039926535543305,0.035474099490167776,0.03587889537526132,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,35,distance,0.5436803189996987,0.03968766544536817,0.03886093532348286,0.03587889537526132,-0.025443917391760357,True,False
C1_buffered_stage,H,36,distance,0.5851013600346113,0.04142104103491262,0.039421000523268655,0.03587889537526132,-0.025443917391760357,True,False
C1_buffered_stage,H,37,distance,0.6222556551241365,0.03715429508952517,0.03824121626170348,0.03587889537526132,-0.025443917391760357,True,False
C1_buffered_stage,H,38,distance,0.6584039677848091,0.036148312660672643,0.033250555157707695,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,39,distance,0.6848530255077344,0.026449057722925273,0.026126781069978306,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,40,distance,0.7006359983340714,0.015782972826337005,0.015108502659689957,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,41,distance,0.703729475763879,0.0030934774298075896,0.007936132655462483,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,42,distance,0.7086614234741219,0.004931947710242857,0.004213334522867947,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,43,distance,0.7132760019026753,0.004614578428553395,0.002423794475239105,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,44,distance,0.7110008591895963,-0.002275142713078937,-0.0020898444898952797,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,45,distance,0.702391890004436,-0.008608969185160298,-0.005013407814359032,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,46,distance,0.6982357784595982,-0.004156111544837859,-0.004988786470091229,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,47,distance,0.6960344997793226,-0.0022012786802755313,-0.0007000983830383426,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,48,distance,0.700291594855321,0.004257095075998363,0.007216332994809245,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,49,distance,0.7198847774440259,0.019593182588704905,0.020504967765506994,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,50,distance,0.7575494030758436,0.037664625631817716,0.02941254442385499,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,51,distance,0.788529228126886,0.030979825051042353,0.028927182134655578,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,52,distance,0.8066663238479926,0.018137095721106666,0.022969965811623805,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,53,distance,0.826459300510715,0.019792976662722395,0.019782576275701052,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,54,distance,0.8478769569539891,0.02141765644327409,0.01995776562201797,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,55,distance,0.8665396207140466,0.01866266376005743,0.019975980752278282,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,56,distance,0.8863872427675499,0.019847622053503322,0.019923295644609818,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,57,distance,0.9076468438878186,0.0212596011202687,0.018967114821658988,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,58,distance,0.9234409651790235,0.015794121291204943,0.01587165742801311,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,59,distance,0.9340022150515892,0.010561249872565681,0.012584370074203174,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,60,distance,0.9453999541104281,0.011397739058838896,0.012585373917621823,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,61,distance,0.961197086931889,0.01579713282146089,0.014967382909376084,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,62,distance,0.9789043637797175,0.017707276847828468,0.008726318105128325,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,63,distance,0.9715789084258131,-0.0073254553539043865,-0.004358863443510663,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,64,distance,0.948120496601357,-0.02345841182445607,-0.017866550118169067,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,65,distance,0.9253047134252103,-0.022815783176146742,-0.021159511665028163,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,66,distance,0.9081003734307286,-0.017204339994481677,-0.018208557218361083,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,67,distance,0.8934948249462737,-0.014605548484454833,-0.01415969911286811,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,68,distance,0.8828256160866059,-0.010669208859667823,-0.012341488669605457,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,69,distance,0.8710759074219122,-0.011749708664693714,-0.011682556658130042,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,70,distance,0.8584471549718836,-0.01262875245002859,-0.011355430161656077,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,71,distance,0.8487593256016377,-0.009687829370245926,-0.011315693280963416,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,72,distance,0.837128827579022,-0.011630498022615732,-0.011958701569703578,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,73,distance,0.8225710502627729,-0.014557777316249076,-0.01277658924741983,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,74,distance,0.8104295578593782,-0.012141492403394682,-0.01334963485982188,0.03587889537526132,-0.025443917391760357,False,False
C1_buffered_stage,H,0,pattern,,,,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,1,pattern,,,,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,2,pattern,,,,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,3,pattern,,,,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,4,pattern,-0.17405728376261337,,0.0023265707720516726,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,5,pattern,-0.1717307129905617,0.0023265707720516726,0.009059286265560601,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,6,pattern,-0.15593871123149217,0.01579200175906953,0.01516701514968588,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,7,pattern,-0.12855623831355573,0.02738247291793644,0.02245633076401052,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,8,pattern,-0.10436172069853013,0.0241945176150256,0.0241048924375083,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,9,pattern,-0.08362403391896726,0.020737686779562864,0.020044816816598754,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,10,pattern,-0.06842178786375946,0.0152022460552078,0.019632553836166973,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,11,pattern,-0.04546405919002921,0.022957728673730256,0.01807589060173004,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,12,pattern,-0.02939636211377714,0.01606769707625207,0.01734862320448196,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,13,pattern,-0.01637591825031359,0.01302044386346355,0.01344573902654829,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,14,pattern,-0.005126842110384336,0.011249076139929252,0.007489903807385032,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,15,pattern,-0.006926650691622044,-0.001799808581237708,0.003114040008043854,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,16,pattern,-0.007033798226182027,-0.00010714753455998323,0.0036768842632889744,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,17,pattern,0.00590381067948259,0.012937608905664616,0.009543641630483247,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,18,pattern,0.021704274199827702,0.01580046352034511,0.010314336684093697,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,19,pattern,0.023909211826099067,0.002204937626271365,0.004016536016095339,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,20,pattern,0.017953418727768608,-0.005955793098330459,0.0019230633225531268,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,21,pattern,0.027473464167487083,0.009520045439718475,0.006363547357696447,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,22,pattern,0.04299985389918841,0.015526389731701326,0.011476457584847383,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,23,pattern,0.05238279148231076,0.00938293758312235,0.012626170653436916,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,24,pattern,0.06535197612779783,0.012969184645487075,0.009611647115538921,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,25,pattern,0.07183479524580517,0.006482819118007341,0.004981450858019987,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,26,pattern,0.06732714405637072,-0.004507651189434456,-0.0021175247543171113,0.02245633076401052,-0.002046369954902573,False,True
C1_buffered_stage,H,27,pattern,0.0589994018648465,-0.00832774219152422,-0.003583163535332589,0.02245633076401052,-0.002046369954902573,False,True
C1_buffered_stage,H,28,pattern,0.06108530463980741,0.0020859027749609085,-0.0027777403657578137,0.02245633076401052,-0.002046369954902573,False,True
C1_buffered_stage,H,29,pattern,0.05899392295909728,-0.0020913816807101304,-0.002046369954902573,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,30,pattern,0.05286029200013878,-0.006133630958958497,-0.0016738241195749654,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,31,pattern,0.05606383228108251,0.0032035402809437313,0.0049545958426872915,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,32,pattern,0.07385771048715915,0.01779387820607664,0.014958906637014865,0.02245633076401052,-0.002046369954902573,False,False
C1_buffered_stage,H,33,pattern,0.09773701191118338,0.023879301424024224,0.02817069017508467,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,34,pattern,0.14057590280633653,0.04283889089515315,0.03902706845781292,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,35,pattern,0.1909389158605979,0.050363013054261385,0.04846940942796466,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,36,pattern,0.24314524019507736,0.05220632433447944,0.056050620647071205,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,37,pattern,0.30872776474755015,0.06558252455247279,0.06395974926140241,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,38,pattern,0.38281816364480514,0.074090398897255,0.06839654670882973,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,39,pattern,0.44833488032156654,0.0655167166767614,0.06555629801011516,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,40,pattern,0.5053966587778956,0.05706177845632909,0.06285949934626085,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,41,pattern,0.5713966616835877,0.06600000290569208,0.06068543015626774,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,42,pattern,0.6303911707903698,0.058994509106782056,0.052755059488752996,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,43,pattern,0.6636618372441546,0.03327066645378485,0.039193116472999646,0.02245633076401052,-0.002046369954902573,True,False
C1_buffered_stage,H,44,pattern,0.6889760111025867,0.025314173858432043,0.026531689572142986,0.02245633076401052,-0.002046369954902573,True,False
