baseline_config,field,day,D_pre,D_post,S_dist,R_pre,R_post,R_diff,P_proj_reference,S_pattern,S_pattern_dynamic_range,branch_validity_flag
C0_full_stage,Jw,74,14.44802213807085,4.572707770834004,0.759593464986156,-0.458985398697384,0.9587020646688996,1.4176874633662835,1.3752664919497113,1.1013045713539513,2.284244813974088,valid
C1_buffered_stage,H,0,,,,,,,,,0.017060246222339745,valid
C1_buffered_stage,H,1,,,,,,,,,0.017060246222339745,valid
C1_buffered_stage,H,2,,,,,,,,,0.017060246222339745,valid
C1_buffered_stage,H,3,,,,,,,,,0.017060246222339745,valid
C1_buffered_stage,H,4,17.43685929028228,56.937183288952674,0.2344481849525093,0.9994371563987913,0.9880974324353573,-0.011339723963433967,-0.4310201961279463,-0.17405728376261337,0.017060246222339745,valid
C1_buffered_stage,H,5,15.816711016477681,55.32749960882643,0.22231901763278678,0.9994694926782214,0.9881694605850123,-0.011300032093209067,-0.3908248407548565,-0.1717307129905617,0.017060246222339745,valid
C1_buffered_stage,H,6,14.633679902123589,54.16885226558745,0.21269100774449637,0.9995716153163654,0.9885409986615097,-0.011030616654855718,-0.3620354275112069,-0.15593871123149217,0.017060246222339745,valid
C1_buffered_stage,H,7,13.90570625020224,53.47484394546697,0.20637567086972242,0.9997048287278071,0.9891413638031079,-0.010563464924699173,-0.3449445226218167,-0.12855623831355573,0.017060246222339745,valid
C1_buffered_stage,H,8,13.512574690492663,53.122886618605385,0.20278353935020674,0.9998345482996571,0.989683847802701,-0.0101507004969561,-0.336470688553906,-0.10436172069853013,0.017060246222339745,valid
C1_buffered_stage,H,9,13.530661936734809,53.162821068887105,0.20287832224318297,0.9999028058293373,0.9901058953749223,-0.009796910454414998,-0.33766079121405007,-0.08362403391896726,0.017060246222339745,valid
C1_buffered_stage,H,10,13.640393426625327,53.27753486272057,0.20383765270863943,0.9999121696532167,0.9903746132596362,-0.00953755639358056,-0.34058545228823406,-0.06842178786375946,0.017060246222339745,valid
C1_buffered_stage,H,11,13.387978813934643,53.01456584358737,0.2016184603012509,0.9999046862764658,0.9907587943867647,-0.009145891889701052,-0.3338893888067971,-0.04546405919002921,0.017060246222339745,valid
C1_buffered_stage,H,12,12.49197508150101,52.1059174653358,0.1933805359430833,0.9998785346008197,0.9910067615794654,-0.008871773021354223,-0.31096753991566195,-0.02939636211377714,0.017060246222339745,valid
C1_buffered_stage,H,13,11.432842171858718,51.029083282783056,0.18303697954621895,0.999846998386871,0.9911973573437516,-0.008649641043119383,-0.2838020297657033,-0.01637591825031359,0.017060246222339745,valid
C1_buffered_stage,H,14,9.862444220117672,49.44203998970605,0.16630182947420302,0.9998337417265056,0.9913760126921073,-0.008457729034398342,-0.243868114777231,-0.005126842110384336,0.017060246222339745,valid
C1_buffered_stage,H,15,7.547862859007412,47.16960085075029,0.1379424839397556,0.999923256693013,0.9914348224810656,-0.008488434211947338,-0.18706296041036252,-0.006926650691622044,0.017060246222339745,valid
C1_buffered_stage,H,16,5.279832981943971,44.92967107094938,0.10515604727706364,0.9999638094966036,0.9914735473213345,-0.008490262175269048,-0.13090563424212479,-0.007033798226182027,0.017060246222339745,valid
C1_buffered_stage,H,17,3.398398888623852,43.021103913095445,0.07321058355881359,0.9999563694366218,0.9916868260548117,-0.008269543381810074,-0.08288336587035175,0.00590381067948259,0.017060246222339745,valid
C1_buffered_stage,H,18,1.5394572102933777,41.065526418793446,0.036133266091490195,0.9999491464654939,0.991949162881768,-0.00799998358372589,-0.033680194003695776,0.021704274199827702,0.017060246222339745,valid
C1_buffered_stage,H,19,1.1512566844354226,38.78924074560324,0.028824295101782568,0.999941637523767,0.9919792707188502,-0.007962366804916798,0.023594376331806888,0.023909211826099067,0.017060246222339745,valid
C1_buffered_stage,H,20,3.3219997331160576,36.52096200489772,0.08337732909917112,0.9999365421784367,0.9918725680768131,-0.008063974101623628,0.08080781338238614,0.017953418727768608,0.017060246222339745,valid
C1_buffered_stage,H,21,4.8043835643480595,35.09078622976782,0.12042519405586427,0.9999129896065112,0.992011429824137,-0.007901559782374168,0.11708263130711564,0.027473464167487083,0.017060246222339745,valid
C1_buffered_stage,H,22,5.671703991803874,34.267549637075085,0.14200826195967825,0.9998792320971497,0.9922425563465423,-0.007636675750607336,0.13805719745111883,0.04299985389918841,0.017060246222339745,valid
C1_buffered_stage,H,23,6.2094251305663635,33.78395640201728,0.15526131806352467,0.9998509089082386,0.9923743083830882,-0.007476600525150423,0.15051115290649436,0.05238279148231076,0.017060246222339745,valid
C1_buffered_stage,H,24,6.706065517551337,33.31035170686524,0.1675828568045701,0.9998496206598092,0.9925942776180138,-0.007255343041795426,0.16261414591885595,0.06535197612779783,0.017060246222339745,valid
C1_buffered_stage,H,25,7.713517041670846,32.29376807077996,0.19280281128774457,0.999866457341494,0.9927217127900667,-0.007144744551427329,0.18835335843957127,0.07183479524580517,0.017060246222339745,valid
C1_buffered_stage,H,26,9.011357943515304,30.989397392806335,0.22527969453948726,0.9998793487322486,0.9926577025416451,-0.0072216461906035034,0.2213916060238146,0.06732714405637072,0.017060246222339745,valid
C1_buffered_stage,H,27,10.50501133426354,29.479392195572977,0.2627277239842945,0.9998924762704559,0.9925287567475888,-0.007363719522867074,0.2595663267502314,0.0589994018648465,0.017060246222339745,valid
C1_buffered_stage,H,28,12.041596407244432,27.9083771572152,0.3014168804846694,0.999882899973335,0.9925547664654046,-0.007328133507930379,0.29911737588195103,0.06108530463980741,0.017060246222339745,valid
C1_buffered_stage,H,29,13.314857804291309,26.596059064414614,0.3336144305602627,0.9998750771534166,0.9925112641590684,-0.0073638129943481845,0.3320166960509362,0.05899392295909728,0.017060246222339745,valid
C1_buffered_stage,H,30,14.720103223874885,25.211983012190256,0.3686284542423994,0.9997865637966526,0.9923181095479077,-0.007468454248744982,0.367226206929032,0.05286029200013878,0.017060246222339745,valid
C1_buffered_stage,H,31,16.164256856837504,23.82251514278669,0.4042401036270049,0.9996152038177436,0.9922014027549747,-0.007413801062768899,0.40295271012285416,0.05606383228108251,0.017060246222339745,valid
C1_buffered_stage,H,32,17.436631845659527,22.551641187331782,0.43604363287391473,0.9995554614015165,0.9924452282821936,-0.007110233119322906,0.435178938908353,0.07385771048715915,0.017060246222339745,valid
C1_buffered_stage,H,33,18.74093278493117,21.25947407700206,0.46851855406416276,0.9994339920897968,0.9927311457323852,-0.006702846357411585,0.46807355663891287,0.09773701191118338,0.017060246222339745,valid
C1_buffered_stage,H,34,20.179725336100418,19.859995865758403,0.5039926535543305,0.999112950630466,0.9931409462996177,-0.005972004330848324,0.5040570538204963,0.14057590280633653,0.017060246222339745,valid
C1_buffered_stage,H,35,21.7876041886176,18.28668841903825,0.5436803189996987,0.9987475981750321,0.9936347992473884,-0.005112798927643714,0.5444615483699039,0.1909389158605979,0.017060246222339745,valid
C1_buffered_stage,H,36,23.51535290796158,16.67486799080807,0.5851013600346113,0.9980433844096125,0.9938212382294783,-0.0042221461801341675,0.5871253105037402,0.24314524019507736,0.017060246222339745,valid
C1_buffered_stage,H,37,25.070284011308182,15.219079058131179,0.6222556551241365,0.9972751404553248,0.9941718482919385,-0.0031032921633863397,0.6257815123875868,0.30872776474755015,0.017060246222339745,valid
C1_buffered_stage,H,38,26.541208104098754,13.770225913220846,0.6584039677848091,0.9967145219766992,0.9948752302612114,-0.0018392917154878008,0.6631509485428958,0.38281816364480514,0.017060246222339745,valid
C1_buffered_stage,H,39,27.62400627383286,12.711664658412857,0.6848530255077344,0.9961758894677163,0.9954543290704133,-0.0007215603973029783,0.6906216328369988,0.44833488032156654,0.017060246222339745,valid
C1_buffered_stage,H,40,28.364005539649707,12.11922056790381,0.7006359983340714,0.9951911116654449,0.9954430392584915,0.00025192759304659695,0.7084136392723585,0.5053966587778956,0.017060246222339745,valid
C1_buffered_stage,H,41,28.638097430136444,12.056655903949181,0.703729475763879,0.9938836278789409,0.9952615317722338,0.0013779038932928422,0.7138443401228086,0.5713966616835877,0.017060246222339745,valid
C1_buffered_stage,H,42,28.874599597511335,11.870668369746301,0.7086614234741219,0.9932363170761682,0.9956206818205888,0.0023843647444206084,0.7195652336013268,0.6303911707903698,0.017060246222339745,valid
C1_buffered_stage,H,43,29.081250769074728,11.690134629424623,0.7132760019026753,0.9928731042208766,0.9958250747269801,0.0029519705061035184,0.7247087481360194,0.6636618372441546,0.017060246222339745,valid
C1_buffered_stage,H,44,28.964496115029938,11.773142582121384,0.7110008591895963,0.9927854328215642,0.9961692693666077,0.0033838365450434837,0.7219437806249557,0.6889760111025867,0.017060246222339745,valid
C1_buffered_stage,H,45,28.439210034447356,12.04988222182534,0.702391890004436,0.9933933899591414,0.9971356661739483,0.003742276214806939,0.7102985305775953,0.7099862395067987,0.017060246222339745,valid
C1_buffered_stage,H,46,28.0848909862829,12.137755650705452,0.6982357784595982,0.9942892960331609,0.9979116713668048,0.003622375333643957,0.7032780001814576,0.7029581532998145,0.017060246222339745,valid
C1_buffered_stage,H,47,27.855814403514533,12.164923666719352,0.6960344997793226,0.9951133209055054,0.998333921426425,0.0032206005209195476,0.6990076392848467,0.6794078007733485,0.017060246222339745,valid
C1_buffered_stage,H,48,27.93563673836482,11.955798406071366,0.700291594855321,0.9955335697160594,0.998658505505596,0.0031249357895365426,0.7020175492173134,0.6738003359023119,0.017060246222339745,valid
C1_buffered_stage,H,49,28.657812193852845,11.151075411193245,0.7198847774440259,0.9957208042625815,0.9989363566950976,0.0032155524325161444,0.7208626609317963,0.679111903027348,0.017060246222339745,valid
C1_buffered_stage,H,50,30.13313317372455,9.643986379635729,0.7575494030758436,0.995758668113743,0.9990296480119129,0.0032709798981698235,0.7582820713136006,0.6823608283319019,0.017060246222339745,valid
C1_buffered_stage,H,51,31.38553759168124,8.417093017505065,0.788529228126886,0.9955275487912801,0.9990501189435268,0.0035225701522466624,0.7897212950726261,0.6971079926341024,0.017060246222339745,valid
C1_buffered_stage,H,52,32.1682085360883,7.709752877545774,0.8066663238479926,0.99504381975307,0.9989061844081796,0.0038623646551095847,0.8091000223131234,0.717025319643016,0.017060246222339745,valid
C1_buffered_stage,H,53,33.05340295945291,6.940584571484643,0.826459300510715,0.9946537604280125,0.9985835869655436,0.003929826537531156,0.8309676232186662,0.720979651927695,0.017060246222339745,valid
C1_buffered_stage,H,54,33.9947388471979,6.099214135466609,0.8478769569539891,0.9943545285092504,0.9984256618436829,0.004071133334432431,0.8544463166736936,0.7292624630348546,0.017060246222339745,valid
C1_buffered_stage,H,55,34.85560938229357,5.36829792568599,0.8665396207140466,0.9937425831872929,0.9983514689352342,0.0046088857479412715,0.8758862922498611,0.7607832515686493,0.017060246222339745,valid
C1_buffered_stage,H,56,35.796792406313465,4.588256790181994,0.8863872427675499,0.9931552497728983,0.9983229450429582,0.005167695270059891,0.8994211550415384,0.7935383193933375,0.017060246222339745,valid
C1_buffered_stage,H,57,36.579476125270254,3.721965312663426,0.9076468438878186,0.9931742562554551,0.9988144018504831,0.005640145595028012,0.9196548967721159,0.8212313736910807,0.017060246222339745,valid
C1_buffered_stage,H,58,37.07426042535875,3.0736881965342815,0.9234409651790235,0.9930704779299914,0.999294734783811,0.006224256853819665,0.9326001263887193,0.8554695230811393,0.017060246222339745,valid
C1_buffered_stage,H,59,37.39394792023805,2.6423039404415403,0.9340022150515892,0.9927739781787783,0.9995315036367987,0.00675752545802033,0.9409261162520806,0.886727489540168,0.017060246222339745,valid
C1_buffered_stage,H,60,37.87236528734478,2.1872572276369286,0.9453999541104281,0.9923033525963757,0.9995622857894185,0.007258933193042827,0.9530341334792427,0.916117905627242,0.017060246222339745,valid
C1_buffered_stage,H,61,38.70921919740249,1.562666478989958,0.961197086931889,0.9919445480185112,0.9995534236698612,0.007608875651350044,0.9740864445761509,0.9366300631744748,0.017060246222339745,valid
C1_buffered_stage,H,62,39.6970092396075,0.8554805729116162,0.9789043637797175,0.9916434234342635,0.999784519775206,0.00814109634094251,0.9991727784086686,0.9678266052792156,0.017060246222339745,valid
C1_buffered_stage,H,63,40.77393143558854,1.1927385713303262,0.9715789084258131,0.9909977961456516,0.9999321164229404,0.008934320277288799,1.0264176528319984,1.0143220617930608,0.017060246222339745,valid
C1_buffered_stage,H,64,41.77011263545118,2.2855878637794302,0.948120496601357,0.9896819807975524,0.9996459902083352,0.009964009410782793,1.051272187660793,1.0746781152798888,0.017060246222339745,valid
C1_buffered_stage,H,65,42.77689202052384,3.4531675478276087,0.9253047134252103,0.9876119381153635,0.9988638638918551,0.01125192577649159,1.0761242470505195,1.150170364859635,0.017060246222339745,valid
C1_buffered_stage,H,66,43.72702662605191,4.425168775933003,0.9081003734307286,0.9858625463216751,0.9981863425990523,0.01232379627737712,1.0997444382753552,1.2129989129893777,0.017060246222339745,valid
C1_buffered_stage,H,67,44.55447335449582,5.310922740187662,0.8934948249462737,0.9844137957990001,0.9973876542891739,0.01297385849017374,1.1201612451468748,1.2511028303845082,0.017060246222339745,valid
C1_buffered_stage,H,68,45.051176621384755,5.979486513525005,0.8828256160866059,0.9824261728981016,0.9960724192669819,0.013646246368880233,1.1318739710033627,1.2905153845729715,0.017060246222339745,valid
C1_buffered_stage,H,69,45.62268820653049,6.752412307451232,0.8710759074219122,0.9797985252785324,0.994265539259903,0.014467013981370624,1.1451779981890247,1.3386253357303954,0.017060246222339745,valid
C1_buffered_stage,H,70,46.30875722587599,7.636039442933198,0.8584471549718836,0.9763034782232529,0.9920130962125819,0.015709617989329017,1.1611367679127917,1.4114615651589748,0.017060246222339745,valid
C1_buffered_stage,H,71,46.927164397984654,8.361965255725634,0.8487593256016377,0.9725643117909,0.9900313634728222,0.017467051681922197,1.1757287354856751,1.5144749490040383,0.017060246222339745,valid
C1_buffered_stage,H,72,47.85207129356713,9.310063992055998,0.837128827579022,0.9683466303262684,0.9877099212037407,0.01936329087747224,1.1981999748059615,1.6256245286078186,0.017060246222339745,valid
C1_buffered_stage,H,73,49.12603936438482,10.596509038809472,0.8225710502627729,0.9631740370743553,0.9843866701032872,0.021212633028931838,1.2292376823254305,1.734025200401052,0.017060246222339745,valid
C1_buffered_stage,H,74,50.347839666129865,11.777041118223236,0.8104295578593782,0.9581644142317721,0.9813082569368698,0.023143842705097728,1.2593836717330285,1.8472246027424464,0.017060246222339745,valid
C1_buffered_stage,Jw,0,,,,,,,,,2.4497066234698965,valid
C1_buffered_stage,Jw,1,,,,,,,,,2.4497066234698965,valid
C1_buffered_stage,Jw,2,,,,,,,,,2.4497066234698965,valid
C1_buffered_stage,Jw,3,,,,,,,,,2.4497066234698965,valid
C1_buffered_stage,Jw,4,3.8885485421986443,13.854952872166233,0.21915339319952556,0.9341511553817402,-0.46600443023058474,-1.400155585612325,-0.25445393412092454,-0.08499409775725683,2.4497066234698965,valid
C1_buffered_stage,Jw,5,3.888635781604155,13.900832226222843,0.2185920219701475,0.9401839020665749,-0.46875298262739806,-1.408936884693973,-0.25988386444804384,-0.08857873070779755,2.4497066234698965,valid
C1_buffered_stage,Jw,6,3.724811479282619,13.793346499419673,0.21262575002526293,0.9520907754919994,-0.451803732643101,-1.4038945081351004,-0.2525054043371128,-0.086520371347308,2.4497066234698965,valid
C1_buffered_stage,Jw,7,3.5332703384117994,13.66957915347941,0.2053886677365429,0.9613753336579217,-0.4321870143981036,-1.3935623480560253,-0.24393522515757327,-0.08230265809949056,2.4497066234698965,valid
C1_buffered_stage,Jw,8,3.3612424877126985,13.554904406081844,0.19870024236699696,0.9677791218137031,-0.4149301432019989,-1.382709265015702,-0.23567597470957244,-0.07787229777130138,2.4497066234698965,valid
C1_buffered_stage,Jw,9,3.1826589211663983,13.457831114588616,0.19125992770212275,0.9722176512841869,-0.40656601593803837,-1.3787836672222253,-0.2294745081625902,-0.07626982106822734,2.4497066234698965,valid
C1_buffered_stage,Jw,10,2.9582437450202375,13.347668101057389,0.18142154654980797,0.9776320428457389,-0.4021274392433393,-1.3797594820890782,-0.2227556166344799,-0.07666816054998563,2.4497066234698965,valid
C1_buffered_stage,Jw,11,2.6457098275949185,13.162292340275872,0.16736522423891304,0.9842457786340087,-0.3935666963452817,-1.3778124749792904,-0.20926171897833204,-0.0758733685977028,2.4497066234698965,valid
C1_buffered_stage,Jw,12,2.289188314645522,12.91894344948045,0.15052396639838583,0.9889156916868885,-0.38695235083700785,-1.3758680425238965,-0.18969015514248794,-0.07507962765061761,2.4497066234698965,valid
C1_buffered_stage,Jw,13,1.8705273711078223,12.588770195341606,0.12936502361277166,0.9914434585911392,-0.38282406531385316,-1.3742675239049924,-0.16118910259055752,-0.07442627650906865,2.4497066234698965,valid
C1_buffered_stage,Jw,14,1.433452340649445,12.207546383683596,0.1050841195441525,0.9920028372211136,-0.3837227659722519,-1.3757256031933656,-0.12702063016071455,-0.07502148218570101,2.4497066234698965,valid
C1_buffered_stage,Jw,15,1.0983969568096867,11.874298246799452,0.08466991165444952,0.9929850215612162,-0.37404679393356827,-1.3670318154947845,-0.09640148848929857,-0.07147257244471875,2.4497066234698965,valid
C1_buffered_stage,Jw,16,0.7986780818101692,11.50236965694331,0.06492764671532791,0.9933909883723862,-0.35546877760341855,-1.3488597659758046,-0.06173384364470843,-0.0640545210973129,2.4497066234698965,valid
C1_buffered_stage,Jw,17,0.6315050973132221,11.117463979486482,0.05374983057536802,0.992920823784174,-0.3319663203056635,-1.3248871440898375,-0.02560902173862291,-0.05426860565082938,2.4497066234698965,valid
C1_buffered_stage,Jw,18,0.6420452622359064,10.744139861670304,0.05638809269734081,0.9925537268247782,-0.29177911801903866,-1.2843328448438167,0.00926778214249511,-0.03771384809027809,2.4497066234698965,valid
C1_buffered_stage,Jw,19,0.7627943662365132,10.402700921157356,0.06831710968502469,0.991350072869027,-0.23550302814839097,-1.226853101017418,0.04079594282855442,-0.014249918460622544,2.4497066234698965,valid
C1_buffered_stage,Jw,20,0.8977245483540027,10.152023722712983,0.08124389138389998,0.9887177883559375,-0.18461053703859764,-1.173328325394535,0.06373455098495055,0.007599545107822055,2.4497066234698965,valid
C1_buffered_stage,Jw,21,1.0015417088727214,10.005365660294293,0.09099210843531579,0.9853956128033281,-0.14088227023394229,-1.1262778830372704,0.07718809585034934,0.026806107194272982,2.4497066234698965,valid
C1_buffered_stage,Jw,22,1.1169038880029007,9.959743020050853,0.10083411498752458,0.9830965863340969,-0.11444900717166016,-1.097545593505757,0.0821167764882349,0.038534976788794244,2.4497066234698965,valid
C1_buffered_stage,Jw,23,1.3350922102641236,9.95138905288359,0.11829127069243693,0.9816207457406985,-0.11204435771581744,-1.093665103456516,0.08510890130214915,0.04011903996275282,2.4497066234698965,valid
C1_buffered_stage,Jw,24,1.5414270679863344,9.87715842044048,0.13499282109405158,0.9813970726540391,-0.12480788790297116,-1.1062049605570103,0.09392063892056457,0.035000117974154726,2.4497066234698965,valid
C1_buffered_stage,Jw,25,1.7215181660366359,9.741636750523739,0.15017839142604844,0.9813343374086836,-0.13632781263950558,-1.1176621500481891,0.10777086403726308,0.030323154054715994,2.4497066234698965,valid
C1_buffered_stage,Jw,26,1.9507319880487322,9.495603272801109,0.1704241526736391,0.9766532517858173,-0.12157384110473082,-1.0982270928905482,0.1315545504975403,0.03825678046182921,2.4497066234698965,valid
C1_buffered_stage,Jw,27,2.183173780976647,9.248514514136923,0.19097562185192155,0.9722251459866478,-0.10576040618145849,-1.0779855521681063,0.15541339998865503,0.046519623256355634,2.4497066234698965,valid
C1_buffered_stage,Jw,28,2.3831989342447746,9.079631714400598,0.2079066687185517,0.9696251624634595,-0.10432737242742937,-1.073952534890889,0.17251584665634326,0.04816594989750453,2.4497066234698965,valid
C1_buffered_stage,Jw,29,2.637506894765429,8.889596503804874,0.2288091642426454,0.9619900097089902,-0.09458644301930702,-1.0565764527282973,0.192531745303489,0.0552590777015104,2.4497066234698965,valid
C1_buffered_stage,Jw,30,2.942512822899945,8.661210926282067,0.2535834949627591,0.9514800355845474,-0.07413152448257,-1.0256115600671174,0.21689375399014252,0.06789932301273037,2.4497066234698965,valid
C1_buffered_stage,Jw,31,3.21202386203733,8.362505305977772,0.2775079500350989,0.9319052173515638,-0.021972033302269562,-0.9538772506538334,0.24566504029922165,0.09718213946349198,2.4497066234698965,valid
C1_buffered_stage,Jw,32,3.4291611045819996,8.00326249197844,0.2999504939279627,0.902099157464282,0.07032301895215823,-0.8317761385121238,0.2769002959177784,0.14702529658765365,2.4497066234698965,valid
C1_buffered_stage,Jw,33,3.6049008670480154,7.710743866281858,0.3185767096796433,0.8650185172688194,0.16491978685447578,-0.7000987304143436,0.30178498834404494,0.20077761404322933,2.4497066234698965,valid
C1_buffered_stage,Jw,34,3.7312285140923804,7.546539900033615,0.33084812323498514,0.8356743979685162,0.22160936034442386,-0.6140650376240924,0.316427314763243,0.23589761248140492,2.4497066234698965,valid
C1_buffered_stage,Jw,35,3.806716504600014,7.4713721057014295,0.33753206204843494,0.8232793300430853,0.24325342194762042,-0.5800259080954648,0.32367107133706324,0.2497927986243124,2.4497066234698965,valid
C1_buffered_stage,Jw,36,3.9192478785415164,7.352102681605909,0.3477176810025731,0.7988317967775428,0.2796468805759742,-0.5191849162015686,0.33492310479812165,0.2746288305438072,2.4497066234698965,valid
C1_buffered_stage,Jw,37,4.126497653725773,7.060201880805819,0.3688753453141313,0.7403666062762786,0.37350249837656707,-0.3668641078997115,0.3599854400182276,0.3368080347156528,2.4497066234698965,valid
C1_buffered_stage,Jw,38,4.307714419488166,6.76096040666847,0.3891806821633705,0.6762618461750198,0.4725574620435048,-0.20370438413151504,0.38415117695592876,0.40341181583989544,2.4497066234698965,valid
C1_buffered_stage,Jw,39,4.4479975346955305,6.5258820298110285,0.40532589304897615,0.6181757056296256,0.5515279895875757,-0.06664771604205,0.40271710370057073,0.4593600125653182,2.4497066234698965,valid
C1_buffered_stage,Jw,40,4.526575897758271,6.391129959813626,0.4146087059690197,0.5908314668864427,0.5906365945602893,-0.00019487232615345018,0.4131517104864398,0.4864868705650608,2.4497066234698965,valid
C1_buffered_stage,Jw,41,4.619558646465224,6.275906711996368,0.4239891087238051,0.5669321163342074,0.6196294369991519,0.05269732066494448,0.4230068144155219,0.5080781062193035,2.4497066234698965,valid
C1_buffered_stage,Jw,42,4.789442016741027,6.11721373474654,0.4391302087340377,0.5316086811121787,0.6529295507847034,0.12132086967252464,0.4382168681612026,0.5360910724864144,2.4497066234698965,valid
C1_buffered_stage,Jw,43,5.035029234612565,5.917544646713437,0.459711962609741,0.48298437457251747,0.6912610095229735,0.20827663495045606,0.45876239922802536,0.5715874721143676,2.4497066234698965,valid
C1_buffered_stage,Jw,44,5.337759108643193,5.666953696441616,0.48504301776751885,0.4240498647694171,0.733887821116812,0.30983795634739486,0.48454438469870553,0.61304603716208,2.4497066234698965,valid
C1_buffered_stage,Jw,45,5.722268738037291,5.341021887711762,0.5172302646302268,0.3478137402674065,0.7824614174972238,0.43464767722981723,0.5179947362465355,0.663994881275354,2.4497066234698965,valid
C1_buffered_stage,Jw,46,6.088547728878866,5.0334111325766395,0.5474348363200178,0.2832095094261208,0.8196867391414643,0.5364772297153435,0.5500662277396602,0.7055629415115995,2.4497066234698965,valid
C1_buffered_stage,Jw,47,6.425751516388066,4.695937376547562,0.5777676015078638,0.2230626203609197,0.8548227420816203,0.6317601217207006,0.5820776824211848,0.7444585754183215,2.4497066234698965,valid
C1_buffered_stage,Jw,48,6.81062841153295,4.285731954987755,0.6137713796752297,0.14882861313948417,0.894019983268845,0.7451913701293609,0.619530579539264,0.7907625888548325,2.4497066234698965,valid
C1_buffered_stage,Jw,49,7.260430172163402,3.8108286267256744,0.6557908458333515,0.06722724316199603,0.9314673862693524,0.8642401431073564,0.6629374204277603,0.8393597440559597,2.4497066234698965,valid
C1_buffered_stage,Jw,50,7.720853586858939,3.3291638205069907,0.698718680905627,0.000504941100757449,0.955583737101029,0.9550787960002715,0.7070377386710274,0.8764411855733305,2.4497066234698965,valid
C1_buffered_stage,Jw,51,8.148135871130206,2.8914660641765537,0.738082398158842,-0.05051405580287674,0.970613109761077,1.0211271655639538,0.7475819686035406,0.903402932311039,2.4497066234698965,valid
C1_buffered_stage,Jw,52,8.561620664937173,2.488514275701499,0.7747978383006363,-0.09486315107390847,0.980489179246479,1.0753523303203876,0.7863079257273123,0.9255383032313438,2.4497066234698965,valid
C1_buffered_stage,Jw,53,8.952363564285852,2.15010418394107,0.8063399747966443,-0.12711130383943112,0.9858256650276093,1.1129369688670403,0.8222015373745745,0.9408808092222921,2.4497066234698965,valid
C1_buffered_stage,Jw,54,9.205567441108835,1.9577665429060036,0.8246252825805089,-0.13461639592982713,0.9865309168464701,1.1211473127762972,0.8451875094498108,0.9442323713361372,2.4497066234698965,valid
C1_buffered_stage,Jw,55,9.408362022809632,1.8097463615012312,0.8386763347702845,-0.13736510106306676,0.9863087128077253,1.123673813870792,0.8636712840021433,0.9452637197720231,2.4497066234698965,valid
C1_buffered_stage,Jw,56,9.612638288080142,1.646529059074961,0.8537610279421777,-0.1462992755122194,0.9871166593080821,1.1334159348203015,0.8826550340144603,0.9492405718800154,2.4497066234698965,valid
C1_buffered_stage,Jw,57,9.770737072362746,1.4590004966046757,0.8700770621179502,-0.15490779467883528,0.988501362453185,1.1434091571320202,0.8982137737760018,0.9533199266141607,2.4497066234698965,valid
C1_buffered_stage,Jw,58,9.919512482633477,1.2252356860262104,0.8900616086174371,-0.17221584561773062,0.9910754688714905,1.163291314489221,0.9133887198295612,0.9614360647536081,2.4497066234698965,valid
C1_buffered_stage,Jw,59,10.10210707423512,0.951639303405181,0.9139079845969533,-0.2011891671050601,0.9947220973281014,1.1959112644331615,0.9315267190048061,0.974751924551438,2.4497066234698965,valid
C1_buffered_stage,Jw,60,10.328503156205551,0.6787095877031237,0.9383395593876646,-0.23180698820017306,0.9973231081225749,1.2291300963227478,0.9531586592398358,0.9883122552340294,2.4497066234698965,valid
C1_buffered_stage,Jw,61,10.585532197344232,0.4463189086330197,0.9595427001012372,-0.25830517491313715,0.9985473719416648,1.256852546854802,0.9772078184970845,0.9996288962825753,2.4497066234698965,valid
C1_buffered_stage,Jw,62,10.833698689471158,0.292653870487115,0.973697231962582,-0.28075130185704394,0.9991972545651456,1.2799485564221895,1.000370130900653,1.0090569679325074,2.4497066234698965,valid
C1_buffered_stage,Jw,63,11.103939251725292,0.4081249148041871,0.9645480681048685,-0.30790028455120216,0.9990153944919965,1.3069156790431986,1.0253176068304335,1.020065274952885,2.4497066234698965,valid
C1_buffered_stage,Jw,64,11.393267547045426,0.7420665634897419,0.9388507513076608,-0.3372903294894684,0.9973115546143947,1.3346018841038632,1.0514488271761713,1.03136712015974,2.4497066234698965,valid
C1_buffered_stage,Jw,65,11.686908292423094,1.0980952133331725,0.9141106834394866,-0.3526446252959914,0.9950513212422655,1.347695946538257,1.077567880234932,1.0367122754975033,2.4497066234698965,valid
C1_buffered_stage,Jw,66,11.974029005066274,1.4361304993941872,0.8929072768361551,-0.3638093716615613,0.9926352515327705,1.356444623194332,1.1028966278586199,1.0402835915776645,2.4497066234698965,valid
C1_buffered_stage,Jw,67,12.277766144935589,1.7998728899974397,0.8721466798849483,-0.3784249395789785,0.9885368530379249,1.3669617926169035,1.129301395470803,1.0445768278867837,2.4497066234698965,valid
C1_buffered_stage,Jw,68,12.61429109046134,2.167806887799668,0.8533491733725681,-0.3920163377095378,0.9844425756062355,1.3764589133157732,1.1588114344034202,1.048453667916476,2.4497066234698965,valid
C1_buffered_stage,Jw,69,12.96551663686107,2.5578984211284452,0.8352232152800708,-0.4085830780046062,0.9797443594914778,1.388327437496084,1.1892765793112645,1.0532985436524525,2.4497066234698965,valid
