window_id,left_out_year_index,left_out_year,object,v9_observed_peak_day,loo_peak_day,loo_peak_shift,loo_peak_score,influence_flag,method_role
W081,19,1998,V,80.0,79.0,-1.0,20.981603558673978,low_shift,leave_one_year_out_influence_diagnostic
W081,19,1998,H,77.0,77.0,0.0,13.093416488632865,low_shift,leave_one_year_out_influence_diagnostic
W081,19,1998,Je,81.0,79.0,-2.0,5.640600220384939,low_shift,leave_one_year_out_influence_diagnostic
W081,19,1998,Jw,83.0,82.0,-1.0,16.255375499762636,low_shift,leave_one_year_out_influence_diagnostic
W081,20,1999,P,82.0,82.0,0.0,58.45365319212978,low_shift,leave_one_year_out_influence_diagnostic
W081,20,1999,V,80.0,80.0,0.0,20.448144755312583,low_shift,leave_one_year_out_influence_diagnostic
W081,20,1999,H,77.0,77.0,0.0,13.941975579707734,low_shift,leave_one_year_out_influence_diagnostic
W081,20,1999,Je,81.0,81.0,0.0,6.205608178380121,low_shift,leave_one_year_out_influence_diagnostic
W081,20,1999,Jw,83.0,83.0,0.0,17.493623880200175,low_shift,leave_one_year_out_influence_diagnostic
W081,21,2000,P,82.0,82.0,0.0,53.83835697534916,low_shift,leave_one_year_out_influence_diagnostic
W081,21,2000,V,80.0,80.0,0.0,19.171850582176507,low_shift,leave_one_year_out_influence_diagnostic
W081,21,2000,H,77.0,77.0,0.0,12.837443333301428,low_shift,leave_one_year_out_influence_diagnostic
W081,21,2000,Je,81.0,80.0,-1.0,5.904900112639354,low_shift,leave_one_year_out_influence_diagnostic
W081,21,2000,Jw,83.0,82.0,-1.0,14.548436687771519,low_shift,leave_one_year_out_influence_diagnostic
W081,22,2001,P,82.0,82.0,0.0,60.22224823854655,low_shift,leave_one_year_out_influence_diagnostic
W081,22,2001,V,80.0,80.0,0.0,21.35314706771615,low_shift,leave_one_year_out_influence_diagnostic
W081,22,2001,H,77.0,77.0,0.0,12.867684594589791,low_shift,leave_one_year_out_influence_diagnostic
W081,22,2001,Je,81.0,81.0,0.0,5.692104671788671,low_shift,leave_one_year_out_influence_diagnostic
W081,22,2001,Jw,83.0,82.0,-1.0,15.16468509568773,low_shift,leave_one_year_out_influence_diagnostic
W081,23,2002,P,82.0,83.0,1.0,56.5735480825267,low_shift,leave_one_year_out_influence_diagnostic
W081,23,2002,V,80.0,80.0,0.0,21.33105757422657,low_shift,leave_one_year_out_influence_diagnostic
W081,23,2002,H,77.0,77.0,0.0,13.053971461072967,low_shift,leave_one_year_out_influence_diagnostic
W081,23,2002,Je,81.0,81.0,0.0,6.1275895450820705,low_shift,leave_one_year_out_influence_diagnostic
W081,23,2002,Jw,83.0,83.0,0.0,14.825362409901757,low_shift,leave_one_year_out_influence_diagnostic
W081,24,2003,P,82.0,82.0,0.0,57.896100145411765,low_shift,leave_one_year_out_influence_diagnostic
W081,24,2003,V,80.0,80.0,0.0,18.537899788572336,low_shift,leave_one_year_out_influence_diagnostic
W081,24,2003,H,77.0,77.0,0.0,12.999783724117767,low_shift,leave_one_year_out_influence_diagnostic
W081,24,2003,Je,81.0,81.0,0.0,6.226212899676943,low_shift,leave_one_year_out_influence_diagnostic
W081,24,2003,Jw,83.0,83.0,0.0,13.046504855216565,low_shift,leave_one_year_out_influence_diagnostic
W081,25,2004,P,82.0,82.0,0.0,60.478996835717055,low_shift,leave_one_year_out_influence_diagnostic
W081,25,2004,V,80.0,81.0,1.0,21.021919613822735,low_shift,leave_one_year_out_influence_diagnostic
W081,25,2004,H,77.0,77.0,0.0,14.042982634883744,low_shift,leave_one_year_out_influence_diagnostic
W081,25,2004,Je,81.0,81.0,0.0,5.881701378164364,low_shift,leave_one_year_out_influence_diagnostic
W081,25,2004,Jw,83.0,82.0,-1.0,13.887291811411508,low_shift,leave_one_year_out_influence_diagnostic
W081,26,2005,P,82.0,81.0,-1.0,56.30585017754092,low_shift,leave_one_year_out_influence_diagnostic
W081,26,2005,V,80.0,79.0,-1.0,19.925461497909076,low_shift,leave_one_year_out_influence_diagnostic
W081,26,2005,H,77.0,77.0,0.0,13.327988381598647,low_shift,leave_one_year_out_influence_diagnostic
W081,26,2005,Je,81.0,78.0,-3.0,5.783617307801412,shift_ge_3_days,leave_one_year_out_influence_diagnostic
W081,26,2005,Jw,83.0,82.0,-1.0,13.833715345969882,low_shift,leave_one_year_out_influence_diagnostic
W081,27,2006,P,82.0,82.0,0.0,55.98958632803915,low_shift,leave_one_year_out_influence_diagnostic
W081,27,2006,V,80.0,79.0,-1.0,21.05120000316773,low_shift,leave_one_year_out_influence_diagnostic
W081,27,2006,H,77.0,77.0,0.0,12.384280373377734,low_shift,leave_one_year_out_influence_diagnostic
W081,27,2006,Je,81.0,81.0,0.0,6.080397511779382,low_shift,leave_one_year_out_influence_diagnostic
W081,27,2006,Jw,83.0,83.0,0.0,14.81348885178798,low_shift,leave_one_year_out_influence_diagnostic
W081,28,2007,P,82.0,82.0,0.0,59.585037975424925,low_shift,leave_one_year_out_influence_diagnostic
W081,28,2007,V,80.0,80.0,0.0,20.55181332924428,low_shift,leave_one_year_out_influence_diagnostic
W081,28,2007,H,77.0,77.0,0.0,12.899467709019738,low_shift,leave_one_year_out_influence_diagnostic
W081,28,2007,Je,81.0,82.0,1.0,6.008036468589168,low_shift,leave_one_year_out_influence_diagnostic
W081,28,2007,Jw,83.0,82.0,-1.0,14.984089043056061,low_shift,leave_one_year_out_influence_diagnostic
W081,29,2008,P,82.0,82.0,0.0,59.53828478332114,low_shift,leave_one_year_out_influence_diagnostic
W081,29,2008,V,80.0,80.0,0.0,21.93984581493508,low_shift,leave_one_year_out_influence_diagnostic
W081,29,2008,H,77.0,77.0,0.0,13.520358817180217,low_shift,leave_one_year_out_influence_diagnostic
W081,29,2008,Je,81.0,81.0,0.0,5.999182141101805,low_shift,leave_one_year_out_influence_diagnostic
W081,29,2008,Jw,83.0,83.0,0.0,16.004400627383173,low_shift,leave_one_year_out_influence_diagnostic
W081,30,2009,P,82.0,82.0,0.0,61.76815205674104,low_shift,leave_one_year_out_influence_diagnostic
W081,30,2009,V,80.0,80.0,0.0,20.72657130390609,low_shift,leave_one_year_out_influence_diagnostic
W081,30,2009,H,77.0,77.0,0.0,13.42857127605925,low_shift,leave_one_year_out_influence_diagnostic
W081,30,2009,Je,81.0,81.0,0.0,5.710872088287963,low_shift,leave_one_year_out_influence_diagnostic
W081,30,2009,Jw,83.0,83.0,0.0,15.361209298848857,low_shift,leave_one_year_out_influence_diagnostic
W081,31,2010,P,82.0,81.0,-1.0,59.39347670878239,low_shift,leave_one_year_out_influence_diagnostic
W081,31,2010,V,80.0,80.0,0.0,20.770659231310972,low_shift,leave_one_year_out_influence_diagnostic
W081,31,2010,H,77.0,77.0,0.0,13.112408142583716,low_shift,leave_one_year_out_influence_diagnostic
W081,31,2010,Je,81.0,81.0,0.0,6.010422705161254,low_shift,leave_one_year_out_influence_diagnostic
W081,31,2010,Jw,83.0,82.0,-1.0,13.319628265838427,low_shift,leave_one_year_out_influence_diagnostic
W081,32,2011,P,82.0,82.0,0.0,65.03814766721729,low_shift,leave_one_year_out_influence_diagnostic
W081,32,2011,V,80.0,80.0,0.0,22.41274653418921,low_shift,leave_one_year_out_influence_diagnostic
W081,32,2011,H,77.0,77.0,0.0,14.20433726852294,low_shift,leave_one_year_out_influence_diagnostic
W081,32,2011,Je,81.0,78.0,-3.0,5.554776567650445,shift_ge_3_days,leave_one_year_out_influence_diagnostic
W081,32,2011,Jw,83.0,82.0,-1.0,13.881198288445756,low_shift,leave_one_year_out_influence_diagnostic
W081,33,2012,P,82.0,81.0,-1.0,56.813467551857784,low_shift,leave_one_year_out_influence_diagnostic
W081,33,2012,V,80.0,79.0,-1.0,19.918146644215447,low_shift,leave_one_year_out_influence_diagnostic
W081,33,2012,H,77.0,77.0,0.0,13.362030642155554,low_shift,leave_one_year_out_influence_diagnostic
W081,33,2012,Je,81.0,81.0,0.0,6.318616948651528,low_shift,leave_one_year_out_influence_diagnostic
W081,33,2012,Jw,83.0,83.0,0.0,13.844793521060833,low_shift,leave_one_year_out_influence_diagnostic
W081,34,2013,P,82.0,82.0,0.0,59.91399277898542,low_shift,leave_one_year_out_influence_diagnostic
W081,34,2013,V,80.0,80.0,0.0,20.95474553587989,low_shift,leave_one_year_out_influence_diagnostic
W081,34,2013,H,77.0,77.0,0.0,13.553387204136763,low_shift,leave_one_year_out_influence_diagnostic
W081,34,2013,Je,81.0,81.0,0.0,6.666314732458396,low_shift,leave_one_year_out_influence_diagnostic
W081,34,2013,Jw,83.0,82.0,-1.0,15.666132578038948,low_shift,leave_one_year_out_influence_diagnostic
W081,35,2014,P,82.0,82.0,0.0,59.22821074854879,low_shift,leave_one_year_out_influence_diagnostic
W081,35,2014,V,80.0,80.0,0.0,20.294388595937946,low_shift,leave_one_year_out_influence_diagnostic
W081,35,2014,H,77.0,77.0,0.0,13.002027048475313,low_shift,leave_one_year_out_influence_diagnostic
W081,35,2014,Je,81.0,81.0,0.0,6.064861602329309,low_shift,leave_one_year_out_influence_diagnostic
W081,35,2014,Jw,83.0,83.0,0.0,15.476951061240037,low_shift,leave_one_year_out_influence_diagnostic
W081,36,2015,P,82.0,82.0,0.0,57.84456936584735,low_shift,leave_one_year_out_influence_diagnostic
W081,36,2015,V,80.0,80.0,0.0,20.44376937366675,low_shift,leave_one_year_out_influence_diagnostic
W081,36,2015,H,77.0,77.0,0.0,13.902062586157541,low_shift,leave_one_year_out_influence_diagnostic
W081,36,2015,Je,81.0,78.0,-3.0,6.04756149702701,shift_ge_3_days,leave_one_year_out_influence_diagnostic
W081,36,2015,Jw,83.0,83.0,0.0,13.561710233376987,low_shift,leave_one_year_out_influence_diagnostic
W081,37,2016,P,82.0,83.0,1.0,55.734613655629516,low_shift,leave_one_year_out_influence_diagnostic
W081,37,2016,V,80.0,80.0,0.0,20.914830120982074,low_shift,leave_one_year_out_influence_diagnostic
W081,37,2016,H,77.0,77.0,0.0,12.825779829410912,low_shift,leave_one_year_out_influence_diagnostic
W081,37,2016,Je,81.0,81.0,0.0,5.83692446203313,low_shift,leave_one_year_out_influence_diagnostic
W081,37,2016,Jw,83.0,84.0,1.0,15.683439600731877,low_shift,leave_one_year_out_influence_diagnostic
W081,38,2017,P,82.0,82.0,0.0,59.229151775744356,low_shift,leave_one_year_out_influence_diagnostic
W081,38,2017,V,80.0,79.0,-1.0,21.17394582804576,low_shift,leave_one_year_out_influence_diagnostic
W081,38,2017,H,77.0,76.0,-1.0,14.168126759911324,low_shift,leave_one_year_out_influence_diagnostic
W081,38,2017,Je,81.0,81.0,0.0,5.769686824434587,low_shift,leave_one_year_out_influence_diagnostic
W081,38,2017,Jw,83.0,82.0,-1.0,15.513523387106478,low_shift,leave_one_year_out_influence_diagnostic
W081,39,2018,P,82.0,82.0,0.0,57.583720697636224,low_shift,leave_one_year_out_influence_diagnostic
W081,39,2018,V,80.0,80.0,0.0,19.299984638739787,low_shift,leave_one_year_out_influence_diagnostic
W081,39,2018,H,77.0,77.0,0.0,12.587360966699327,low_shift,leave_one_year_out_influence_diagnostic
W081,39,2018,Je,81.0,81.0,0.0,5.4826276354780115,low_shift,leave_one_year_out_influence_diagnostic
W081,39,2018,Jw,83.0,83.0,0.0,12.97569752610279,low_shift,leave_one_year_out_influence_diagnostic
W081,40,2019,P,82.0,82.0,0.0,60.50840573360362,low_shift,leave_one_year_out_influence_diagnostic
W081,40,2019,V,80.0,80.0,0.0,21.44977553358814,low_shift,leave_one_year_out_influence_diagnostic
W081,40,2019,H,77.0,77.0,0.0,13.235959698146115,low_shift,leave_one_year_out_influence_diagnostic
W081,40,2019,Je,81.0,80.0,-1.0,5.717320827086899,low_shift,leave_one_year_out_influence_diagnostic
W081,40,2019,Jw,83.0,83.0,0.0,14.536844135775192,low_shift,leave_one_year_out_influence_diagnostic
W081,41,2020,P,82.0,82.0,0.0,64.62189123522751,low_shift,leave_one_year_out_influence_diagnostic
W081,41,2020,V,80.0,80.0,0.0,22.425199063655285,low_shift,leave_one_year_out_influence_diagnostic
W081,41,2020,H,77.0,77.0,0.0,14.572140308517284,low_shift,leave_one_year_out_influence_diagnostic
W081,41,2020,Je,81.0,79.0,-2.0,6.154211251800013,low_shift,leave_one_year_out_influence_diagnostic
W081,41,2020,Jw,83.0,83.0,0.0,16.23500495813085,low_shift,leave_one_year_out_influence_diagnostic
W081,42,2021,P,82.0,81.0,-1.0,64.94641214857857,low_shift,leave_one_year_out_influence_diagnostic
W081,42,2021,V,80.0,79.0,-1.0,21.972352946370393,low_shift,leave_one_year_out_influence_diagnostic
W081,42,2021,H,77.0,77.0,0.0,14.577175036787127,low_shift,leave_one_year_out_influence_diagnostic
W081,42,2021,Je,81.0,81.0,0.0,6.223139999412028,low_shift,leave_one_year_out_influence_diagnostic
W081,42,2021,Jw,83.0,84.0,1.0,17.62640274072591,low_shift,leave_one_year_out_influence_diagnostic
W081,43,2022,P,82.0,82.0,0.0,54.933658318691194,low_shift,leave_one_year_out_influence_diagnostic
W081,43,2022,V,80.0,80.0,0.0,20.46333698008982,low_shift,leave_one_year_out_influence_diagnostic
W081,43,2022,H,77.0,77.0,0.0,12.961397144256562,low_shift,leave_one_year_out_influence_diagnostic
W081,43,2022,Je,81.0,81.0,0.0,5.439030549837459,low_shift,leave_one_year_out_influence_diagnostic
W081,43,2022,Jw,83.0,83.0,0.0,14.929908214224664,low_shift,leave_one_year_out_influence_diagnostic
W081,44,2023,P,82.0,82.0,0.0,58.223461327988346,low_shift,leave_one_year_out_influence_diagnostic
W081,44,2023,V,80.0,80.0,0.0,19.876494329999108,low_shift,leave_one_year_out_influence_diagnostic
W081,44,2023,H,77.0,77.0,0.0,13.220677081873289,low_shift,leave_one_year_out_influence_diagnostic
W081,44,2023,Je,81.0,80.0,-1.0,5.939235819067329,low_shift,leave_one_year_out_influence_diagnostic
W081,44,2023,Jw,83.0,83.0,0.0,12.866813712877354,low_shift,leave_one_year_out_influence_diagnostic
