window_id,bootstrap_id,object_A,object_B,peak_A,peak_B,delta_B_minus_A,A_earlier_flag,B_earlier_flag,same_day_flag
W113,0,P,V,117.0,112.0,-5.0,False,True,False
W113,0,P,H,117.0,115.0,-2.0,False,True,False
W113,0,P,Je,117.0,113.0,-4.0,False,True,False
W113,0,P,Jw,117.0,109.0,-8.0,False,True,False
W113,0,V,H,112.0,115.0,3.0,True,False,False
W113,0,V,Je,112.0,113.0,1.0,True,False,False
W113,0,V,Jw,112.0,109.0,-3.0,False,True,False
W113,0,H,Je,115.0,113.0,-2.0,False,True,False
W113,0,H,Jw,115.0,109.0,-6.0,False,True,False
W113,0,Je,Jw,113.0,109.0,-4.0,False,True,False
W113,1,P,V,112.0,112.0,0.0,False,False,True
W113,1,P,H,112.0,115.0,3.0,True,False,False
W113,1,P,Je,112.0,112.0,0.0,False,False,True
W113,1,P,Jw,112.0,111.0,-1.0,False,True,False
W113,1,V,H,112.0,115.0,3.0,True,False,False
W113,1,V,Je,112.0,112.0,0.0,False,False,True
W113,1,V,Jw,112.0,111.0,-1.0,False,True,False
W113,1,H,Je,115.0,112.0,-3.0,False,True,False
W113,1,H,Jw,115.0,111.0,-4.0,False,True,False
W113,1,Je,Jw,112.0,111.0,-1.0,False,True,False
W113,2,P,V,114.0,115.0,1.0,True,False,False
W113,2,P,H,114.0,113.0,-1.0,False,True,False
W113,2,P,Je,114.0,108.0,-6.0,False,True,False
W113,2,P,Jw,114.0,109.0,-5.0,False,True,False
W113,2,V,H,115.0,113.0,-2.0,False,True,False
W113,2,V,Je,115.0,108.0,-7.0,False,True,False
W113,2,V,Jw,115.0,109.0,-6.0,False,True,False
W113,2,H,Je,113.0,108.0,-5.0,False,True,False
W113,2,H,Jw,113.0,109.0,-4.0,False,True,False
W113,2,Je,Jw,108.0,109.0,1.0,True,False,False
W113,3,P,V,112.0,110.0,-2.0,False,True,False
W113,3,P,H,112.0,113.0,1.0,True,False,False
W113,3,P,Je,112.0,112.0,0.0,False,False,True
W113,3,P,Jw,112.0,106.0,-6.0,False,True,False
W113,3,V,H,110.0,113.0,3.0,True,False,False
W113,3,V,Je,110.0,112.0,2.0,True,False,False
W113,3,V,Jw,110.0,106.0,-4.0,False,True,False
W113,3,H,Je,113.0,112.0,-1.0,False,True,False
W113,3,H,Jw,113.0,106.0,-7.0,False,True,False
W113,3,Je,Jw,112.0,106.0,-6.0,False,True,False
W113,4,P,V,114.0,116.0,2.0,True,False,False
W113,4,P,H,114.0,116.0,2.0,True,False,False
W113,4,P,Je,114.0,111.0,-3.0,False,True,False
W113,4,P,Jw,114.0,105.0,-9.0,False,True,False
W113,4,V,H,116.0,116.0,0.0,False,False,True
W113,4,V,Je,116.0,111.0,-5.0,False,True,False
W113,4,V,Jw,116.0,105.0,-11.0,False,True,False
W113,4,H,Je,116.0,111.0,-5.0,False,True,False
W113,4,H,Jw,116.0,105.0,-11.0,False,True,False
W113,4,Je,Jw,111.0,105.0,-6.0,False,True,False
W113,5,P,V,111.0,114.0,3.0,True,False,False
W113,5,P,H,111.0,112.0,1.0,True,False,False
W113,5,P,Je,111.0,107.0,-4.0,False,True,False
W113,5,P,Jw,111.0,111.0,0.0,False,False,True
W113,5,V,H,114.0,112.0,-2.0,False,True,False
W113,5,V,Je,114.0,107.0,-7.0,False,True,False
W113,5,V,Jw,114.0,111.0,-3.0,False,True,False
W113,5,H,Je,112.0,107.0,-5.0,False,True,False
W113,5,H,Jw,112.0,111.0,-1.0,False,True,False
W113,5,Je,Jw,107.0,111.0,4.0,True,False,False
W113,6,P,V,114.0,113.0,-1.0,False,True,False
W113,6,P,H,114.0,115.0,1.0,True,False,False
W113,6,P,Je,114.0,114.0,0.0,False,False,True
W113,6,P,Jw,114.0,105.0,-9.0,False,True,False
W113,6,V,H,113.0,115.0,2.0,True,False,False
W113,6,V,Je,113.0,114.0,1.0,True,False,False
W113,6,V,Jw,113.0,105.0,-8.0,False,True,False
W113,6,H,Je,115.0,114.0,-1.0,False,True,False
W113,6,H,Jw,115.0,105.0,-10.0,False,True,False
W113,6,Je,Jw,114.0,105.0,-9.0,False,True,False
W113,7,P,V,113.0,115.0,2.0,True,False,False
W113,7,P,H,113.0,116.0,3.0,True,False,False
W113,7,P,Je,113.0,107.0,-6.0,False,True,False
W113,7,P,Jw,113.0,110.0,-3.0,False,True,False
W113,7,V,H,115.0,116.0,1.0,True,False,False
W113,7,V,Je,115.0,107.0,-8.0,False,True,False
W113,7,V,Jw,115.0,110.0,-5.0,False,True,False
W113,7,H,Je,116.0,107.0,-9.0,False,True,False
W113,7,H,Jw,116.0,110.0,-6.0,False,True,False
W113,7,Je,Jw,107.0,110.0,3.0,True,False,False
W113,8,P,V,112.0,114.0,2.0,True,False,False
W113,8,P,H,112.0,110.0,-2.0,False,True,False
W113,8,P,Je,112.0,107.0,-5.0,False,True,False
W113,8,P,Jw,112.0,104.0,-8.0,False,True,False
W113,8,V,H,114.0,110.0,-4.0,False,True,False
W113,8,V,Je,114.0,107.0,-7.0,False,True,False
W113,8,V,Jw,114.0,104.0,-10.0,False,True,False
W113,8,H,Je,110.0,107.0,-3.0,False,True,False
W113,8,H,Jw,110.0,104.0,-6.0,False,True,False
W113,8,Je,Jw,107.0,104.0,-3.0,False,True,False
W113,9,P,V,112.0,114.0,2.0,True,False,False
W113,9,P,H,112.0,114.0,2.0,True,False,False
W113,9,P,Je,112.0,112.0,0.0,False,False,True
W113,9,P,Jw,112.0,110.0,-2.0,False,True,False
W113,9,V,H,114.0,114.0,0.0,False,False,True
W113,9,V,Je,114.0,112.0,-2.0,False,True,False
W113,9,V,Jw,114.0,110.0,-4.0,False,True,False
W113,9,H,Je,114.0,112.0,-2.0,False,True,False
W113,9,H,Jw,114.0,110.0,-4.0,False,True,False
W113,9,Je,Jw,112.0,110.0,-2.0,False,True,False
W113,10,P,V,111.0,119.0,8.0,True,False,False
W113,10,P,H,111.0,115.0,4.0,True,False,False
W113,10,P,Je,111.0,113.0,2.0,True,False,False
W113,10,P,Jw,111.0,114.0,3.0,True,False,False
W113,10,V,H,119.0,115.0,-4.0,False,True,False
W113,10,V,Je,119.0,113.0,-6.0,False,True,False
W113,10,V,Jw,119.0,114.0,-5.0,False,True,False
W113,10,H,Je,115.0,113.0,-2.0,False,True,False
W113,10,H,Jw,115.0,114.0,-1.0,False,True,False
W113,10,Je,Jw,113.0,114.0,1.0,True,False,False
W113,11,P,V,116.0,112.0,-4.0,False,True,False
W113,11,P,H,116.0,113.0,-3.0,False,True,False
W113,11,P,Je,116.0,112.0,-4.0,False,True,False
W113,11,P,Jw,116.0,103.0,-13.0,False,True,False
W113,11,V,H,112.0,113.0,1.0,True,False,False
W113,11,V,Je,112.0,112.0,0.0,False,False,True
W113,11,V,Jw,112.0,103.0,-9.0,False,True,False
W113,11,H,Je,113.0,112.0,-1.0,False,True,False
W113,11,H,Jw,113.0,103.0,-10.0,False,True,False
W113,11,Je,Jw,112.0,103.0,-9.0,False,True,False
W113,12,P,V,113.0,111.0,-2.0,False,True,False
W113,12,P,H,113.0,113.0,0.0,False,False,True
W113,12,P,Je,113.0,114.0,1.0,True,False,False
W113,12,P,Jw,113.0,109.0,-4.0,False,True,False
W113,12,V,H,111.0,113.0,2.0,True,False,False
W113,12,V,Je,111.0,114.0,3.0,True,False,False
W113,12,V,Jw,111.0,109.0,-2.0,False,True,False
W113,12,H,Je,113.0,114.0,1.0,True,False,False
W113,12,H,Jw,113.0,109.0,-4.0,False,True,False
W113,12,Je,Jw,114.0,109.0,-5.0,False,True,False
W113,13,P,V,108.0,108.0,0.0,False,False,True
W113,13,P,H,108.0,110.0,2.0,True,False,False
W113,13,P,Je,108.0,108.0,0.0,False,False,True
W113,13,P,Jw,108.0,111.0,3.0,True,False,False
W113,13,V,H,108.0,110.0,2.0,True,False,False
W113,13,V,Je,108.0,108.0,0.0,False,False,True
W113,13,V,Jw,108.0,111.0,3.0,True,False,False
W113,13,H,Je,110.0,108.0,-2.0,False,True,False
W113,13,H,Jw,110.0,111.0,1.0,True,False,False
W113,13,Je,Jw,108.0,111.0,3.0,True,False,False
W113,14,P,V,111.0,114.0,3.0,True,False,False
W113,14,P,H,111.0,115.0,4.0,True,False,False
W113,14,P,Je,111.0,107.0,-4.0,False,True,False
W113,14,P,Jw,111.0,102.0,-9.0,False,True,False
W113,14,V,H,114.0,115.0,1.0,True,False,False
W113,14,V,Je,114.0,107.0,-7.0,False,True,False
W113,14,V,Jw,114.0,102.0,-12.0,False,True,False
W113,14,H,Je,115.0,107.0,-8.0,False,True,False
W113,14,H,Jw,115.0,102.0,-13.0,False,True,False
W113,14,Je,Jw,107.0,102.0,-5.0,False,True,False
W113,15,P,V,115.0,115.0,0.0,False,False,True
W113,15,P,H,115.0,115.0,0.0,False,False,True
W113,15,P,Je,115.0,115.0,0.0,False,False,True
W113,15,P,Jw,115.0,115.0,0.0,False,False,True
W113,15,V,H,115.0,115.0,0.0,False,False,True
W113,15,V,Je,115.0,115.0,0.0,False,False,True
W113,15,V,Jw,115.0,115.0,0.0,False,False,True
W113,15,H,Je,115.0,115.0,0.0,False,False,True
W113,15,H,Jw,115.0,115.0,0.0,False,False,True
W113,15,Je,Jw,115.0,115.0,0.0,False,False,True
W113,16,P,V,113.0,114.0,1.0,True,False,False
W113,16,P,H,113.0,115.0,2.0,True,False,False
W113,16,P,Je,113.0,112.0,-1.0,False,True,False
W113,16,P,Jw,113.0,109.0,-4.0,False,True,False
W113,16,V,H,114.0,115.0,1.0,True,False,False
W113,16,V,Je,114.0,112.0,-2.0,False,True,False
W113,16,V,Jw,114.0,109.0,-5.0,False,True,False
W113,16,H,Je,115.0,112.0,-3.0,False,True,False
W113,16,H,Jw,115.0,109.0,-6.0,False,True,False
W113,16,Je,Jw,112.0,109.0,-3.0,False,True,False
W113,17,P,V,108.0,114.0,6.0,True,False,False
W113,17,P,H,108.0,114.0,6.0,True,False,False
W113,17,P,Je,108.0,110.0,2.0,True,False,False
W113,17,P,Jw,108.0,106.0,-2.0,False,True,False
W113,17,V,H,114.0,114.0,0.0,False,False,True
W113,17,V,Je,114.0,110.0,-4.0,False,True,False
W113,17,V,Jw,114.0,106.0,-8.0,False,True,False
W113,17,H,Je,114.0,110.0,-4.0,False,True,False
W113,17,H,Jw,114.0,106.0,-8.0,False,True,False
W113,17,Je,Jw,110.0,106.0,-4.0,False,True,False
W113,18,P,V,112.0,113.0,1.0,True,False,False
W113,18,P,H,112.0,113.0,1.0,True,False,False
W113,18,P,Je,112.0,112.0,0.0,False,False,True
W113,18,P,Jw,112.0,111.0,-1.0,False,True,False
W113,18,V,H,113.0,113.0,0.0,False,False,True
W113,18,V,Je,113.0,112.0,-1.0,False,True,False
W113,18,V,Jw,113.0,111.0,-2.0,False,True,False
W113,18,H,Je,113.0,112.0,-1.0,False,True,False
W113,18,H,Jw,113.0,111.0,-2.0,False,True,False
W113,18,Je,Jw,112.0,111.0,-1.0,False,True,False
W113,19,P,V,110.0,115.0,5.0,True,False,False
W113,19,P,H,110.0,114.0,4.0,True,False,False
W113,19,P,Je,110.0,107.0,-3.0,False,True,False
W113,19,P,Jw,110.0,102.0,-8.0,False,True,False
W113,19,V,H,115.0,114.0,-1.0,False,True,False
W113,19,V,Je,115.0,107.0,-8.0,False,True,False
W113,19,V,Jw,115.0,102.0,-13.0,False,True,False
W113,19,H,Je,114.0,107.0,-7.0,False,True,False
W113,19,H,Jw,114.0,102.0,-12.0,False,True,False
W113,19,Je,Jw,107.0,102.0,-5.0,False,True,False
W113,20,P,V,112.0,115.0,3.0,True,False,False
W113,20,P,H,112.0,115.0,3.0,True,False,False
W113,20,P,Je,112.0,112.0,0.0,False,False,True
W113,20,P,Jw,112.0,108.0,-4.0,False,True,False
W113,20,V,H,115.0,115.0,0.0,False,False,True
W113,20,V,Je,115.0,112.0,-3.0,False,True,False
W113,20,V,Jw,115.0,108.0,-7.0,False,True,False
W113,20,H,Je,115.0,112.0,-3.0,False,True,False
W113,20,H,Jw,115.0,108.0,-7.0,False,True,False
W113,20,Je,Jw,112.0,108.0,-4.0,False,True,False
W113,21,P,V,111.0,111.0,0.0,False,False,True
W113,21,P,H,111.0,111.0,0.0,False,False,True
W113,21,P,Je,111.0,109.0,-2.0,False,True,False
W113,21,P,Jw,111.0,107.0,-4.0,False,True,False
W113,21,V,H,111.0,111.0,0.0,False,False,True
W113,21,V,Je,111.0,109.0,-2.0,False,True,False
W113,21,V,Jw,111.0,107.0,-4.0,False,True,False
W113,21,H,Je,111.0,109.0,-2.0,False,True,False
W113,21,H,Jw,111.0,107.0,-4.0,False,True,False
W113,21,Je,Jw,109.0,107.0,-2.0,False,True,False
W113,22,P,V,113.0,117.0,4.0,True,False,False
W113,22,P,H,113.0,116.0,3.0,True,False,False
W113,22,P,Je,113.0,109.0,-4.0,False,True,False
W113,22,P,Jw,113.0,107.0,-6.0,False,True,False
W113,22,V,H,117.0,116.0,-1.0,False,True,False
W113,22,V,Je,117.0,109.0,-8.0,False,True,False
W113,22,V,Jw,117.0,107.0,-10.0,False,True,False
W113,22,H,Je,116.0,109.0,-7.0,False,True,False
W113,22,H,Jw,116.0,107.0,-9.0,False,True,False
W113,22,Je,Jw,109.0,107.0,-2.0,False,True,False
W113,23,P,V,114.0,111.0,-3.0,False,True,False
W113,23,P,H,114.0,115.0,1.0,True,False,False
W113,23,P,Je,114.0,114.0,0.0,False,False,True
W113,23,P,Jw,114.0,109.0,-5.0,False,True,False
W113,23,V,H,111.0,115.0,4.0,True,False,False
W113,23,V,Je,111.0,114.0,3.0,True,False,False
W113,23,V,Jw,111.0,109.0,-2.0,False,True,False
W113,23,H,Je,115.0,114.0,-1.0,False,True,False
W113,23,H,Jw,115.0,109.0,-6.0,False,True,False
W113,23,Je,Jw,114.0,109.0,-5.0,False,True,False
W113,24,P,V,111.0,115.0,4.0,True,False,False
W113,24,P,H,111.0,116.0,5.0,True,False,False
W113,24,P,Je,111.0,108.0,-3.0,False,True,False
W113,24,P,Jw,111.0,108.0,-3.0,False,True,False
W113,24,V,H,115.0,116.0,1.0,True,False,False
W113,24,V,Je,115.0,108.0,-7.0,False,True,False
W113,24,V,Jw,115.0,108.0,-7.0,False,True,False
W113,24,H,Je,116.0,108.0,-8.0,False,True,False
W113,24,H,Jw,116.0,108.0,-8.0,False,True,False
W113,24,Je,Jw,108.0,108.0,0.0,False,False,True
W113,25,P,V,115.0,118.0,3.0,True,False,False
W113,25,P,H,115.0,114.0,-1.0,False,True,False
W113,25,P,Je,115.0,108.0,-7.0,False,True,False
W113,25,P,Jw,115.0,120.0,5.0,True,False,False
W113,25,V,H,118.0,114.0,-4.0,False,True,False
W113,25,V,Je,118.0,108.0,-10.0,False,True,False
W113,25,V,Jw,118.0,120.0,2.0,True,False,False
W113,25,H,Je,114.0,108.0,-6.0,False,True,False
W113,25,H,Jw,114.0,120.0,6.0,True,False,False
W113,25,Je,Jw,108.0,120.0,12.0,True,False,False
W113,26,P,V,113.0,115.0,2.0,True,False,False
W113,26,P,H,113.0,114.0,1.0,True,False,False
W113,26,P,Je,113.0,112.0,-1.0,False,True,False
W113,26,P,Jw,113.0,105.0,-8.0,False,True,False
W113,26,V,H,115.0,114.0,-1.0,False,True,False
W113,26,V,Je,115.0,112.0,-3.0,False,True,False
W113,26,V,Jw,115.0,105.0,-10.0,False,True,False
W113,26,H,Je,114.0,112.0,-2.0,False,True,False
W113,26,H,Jw,114.0,105.0,-9.0,False,True,False
W113,26,Je,Jw,112.0,105.0,-7.0,False,True,False
W113,27,P,V,112.0,117.0,5.0,True,False,False
W113,27,P,H,112.0,116.0,4.0,True,False,False
W113,27,P,Je,112.0,114.0,2.0,True,False,False
W113,27,P,Jw,112.0,104.0,-8.0,False,True,False
W113,27,V,H,117.0,116.0,-1.0,False,True,False
W113,27,V,Je,117.0,114.0,-3.0,False,True,False
W113,27,V,Jw,117.0,104.0,-13.0,False,True,False
W113,27,H,Je,116.0,114.0,-2.0,False,True,False
W113,27,H,Jw,116.0,104.0,-12.0,False,True,False
W113,27,Je,Jw,114.0,104.0,-10.0,False,True,False
W113,28,P,V,109.0,118.0,9.0,True,False,False
W113,28,P,H,109.0,114.0,5.0,True,False,False
W113,28,P,Je,109.0,112.0,3.0,True,False,False
W113,28,P,Jw,109.0,104.0,-5.0,False,True,False
W113,28,V,H,118.0,114.0,-4.0,False,True,False
W113,28,V,Je,118.0,112.0,-6.0,False,True,False
W113,28,V,Jw,118.0,104.0,-14.0,False,True,False
W113,28,H,Je,114.0,112.0,-2.0,False,True,False
W113,28,H,Jw,114.0,104.0,-10.0,False,True,False
W113,28,Je,Jw,112.0,104.0,-8.0,False,True,False
W113,29,P,V,116.0,111.0,-5.0,False,True,False
W113,29,P,H,116.0,114.0,-2.0,False,True,False
W113,29,P,Je,116.0,115.0,-1.0,False,True,False
W113,29,P,Jw,116.0,109.0,-7.0,False,True,False
W113,29,V,H,111.0,114.0,3.0,True,False,False
W113,29,V,Je,111.0,115.0,4.0,True,False,False
W113,29,V,Jw,111.0,109.0,-2.0,False,True,False
W113,29,H,Je,114.0,115.0,1.0,True,False,False
W113,29,H,Jw,114.0,109.0,-5.0,False,True,False
W113,29,Je,Jw,115.0,109.0,-6.0,False,True,False
W113,30,P,V,115.0,111.0,-4.0,False,True,False
W113,30,P,H,115.0,115.0,0.0,False,False,True
W113,30,P,Je,115.0,115.0,0.0,False,False,True
W113,30,P,Jw,115.0,105.0,-10.0,False,True,False
W113,30,V,H,111.0,115.0,4.0,True,False,False
W113,30,V,Je,111.0,115.0,4.0,True,False,False
W113,30,V,Jw,111.0,105.0,-6.0,False,True,False
W113,30,H,Je,115.0,115.0,0.0,False,False,True
W113,30,H,Jw,115.0,105.0,-10.0,False,True,False
W113,30,Je,Jw,115.0,105.0,-10.0,False,True,False
W113,31,P,V,110.0,113.0,3.0,True,False,False
W113,31,P,H,110.0,112.0,2.0,True,False,False
W113,31,P,Je,110.0,112.0,2.0,True,False,False
W113,31,P,Jw,110.0,103.0,-7.0,False,True,False
W113,31,V,H,113.0,112.0,-1.0,False,True,False
W113,31,V,Je,113.0,112.0,-1.0,False,True,False
W113,31,V,Jw,113.0,103.0,-10.0,False,True,False
W113,31,H,Je,112.0,112.0,0.0,False,False,True
W113,31,H,Jw,112.0,103.0,-9.0,False,True,False
W113,31,Je,Jw,112.0,103.0,-9.0,False,True,False
W113,32,P,V,113.0,115.0,2.0,True,False,False
W113,32,P,H,113.0,115.0,2.0,True,False,False
W113,32,P,Je,113.0,109.0,-4.0,False,True,False
W113,32,P,Jw,113.0,110.0,-3.0,False,True,False
W113,32,V,H,115.0,115.0,0.0,False,False,True
W113,32,V,Je,115.0,109.0,-6.0,False,True,False
W113,32,V,Jw,115.0,110.0,-5.0,False,True,False
W113,32,H,Je,115.0,109.0,-6.0,False,True,False
W113,32,H,Jw,115.0,110.0,-5.0,False,True,False
W113,32,Je,Jw,109.0,110.0,1.0,True,False,False
W113,33,P,V,112.0,115.0,3.0,True,False,False
W113,33,P,H,112.0,114.0,2.0,True,False,False
W113,33,P,Je,112.0,108.0,-4.0,False,True,False
W113,33,P,Jw,112.0,110.0,-2.0,False,True,False
W113,33,V,H,115.0,114.0,-1.0,False,True,False
W113,33,V,Je,115.0,108.0,-7.0,False,True,False
W113,33,V,Jw,115.0,110.0,-5.0,False,True,False
W113,33,H,Je,114.0,108.0,-6.0,False,True,False
W113,33,H,Jw,114.0,110.0,-4.0,False,True,False
W113,33,Je,Jw,108.0,110.0,2.0,True,False,False
W113,34,P,V,114.0,112.0,-2.0,False,True,False
W113,34,P,H,114.0,115.0,1.0,True,False,False
W113,34,P,Je,114.0,109.0,-5.0,False,True,False
W113,34,P,Jw,114.0,102.0,-12.0,False,True,False
W113,34,V,H,112.0,115.0,3.0,True,False,False
W113,34,V,Je,112.0,109.0,-3.0,False,True,False
W113,34,V,Jw,112.0,102.0,-10.0,False,True,False
W113,34,H,Je,115.0,109.0,-6.0,False,True,False
W113,34,H,Jw,115.0,102.0,-13.0,False,True,False
W113,34,Je,Jw,109.0,102.0,-7.0,False,True,False
W113,35,P,V,116.0,112.0,-4.0,False,True,False
W113,35,P,H,116.0,113.0,-3.0,False,True,False
W113,35,P,Je,116.0,112.0,-4.0,False,True,False
W113,35,P,Jw,116.0,108.0,-8.0,False,True,False
W113,35,V,H,112.0,113.0,1.0,True,False,False
W113,35,V,Je,112.0,112.0,0.0,False,False,True
W113,35,V,Jw,112.0,108.0,-4.0,False,True,False
W113,35,H,Je,113.0,112.0,-1.0,False,True,False
W113,35,H,Jw,113.0,108.0,-5.0,False,True,False
W113,35,Je,Jw,112.0,108.0,-4.0,False,True,False
W113,36,P,V,112.0,120.0,8.0,True,False,False
W113,36,P,H,112.0,116.0,4.0,True,False,False
W113,36,P,Je,112.0,108.0,-4.0,False,True,False
W113,36,P,Jw,112.0,111.0,-1.0,False,True,False
W113,36,V,H,120.0,116.0,-4.0,False,True,False
W113,36,V,Je,120.0,108.0,-12.0,False,True,False
W113,36,V,Jw,120.0,111.0,-9.0,False,True,False
W113,36,H,Je,116.0,108.0,-8.0,False,True,False
W113,36,H,Jw,116.0,111.0,-5.0,False,True,False
W113,36,Je,Jw,108.0,111.0,3.0,True,False,False
W113,37,P,V,109.0,114.0,5.0,True,False,False
W113,37,P,H,109.0,110.0,1.0,True,False,False
W113,37,P,Je,109.0,107.0,-2.0,False,True,False
W113,37,P,Jw,109.0,109.0,0.0,False,False,True
W113,37,V,H,114.0,110.0,-4.0,False,True,False
W113,37,V,Je,114.0,107.0,-7.0,False,True,False
W113,37,V,Jw,114.0,109.0,-5.0,False,True,False
W113,37,H,Je,110.0,107.0,-3.0,False,True,False
W113,37,H,Jw,110.0,109.0,-1.0,False,True,False
W113,37,Je,Jw,107.0,109.0,2.0,True,False,False
W113,38,P,V,111.0,123.0,12.0,True,False,False
W113,38,P,H,111.0,117.0,6.0,True,False,False
W113,38,P,Je,111.0,109.0,-2.0,False,True,False
W113,38,P,Jw,111.0,111.0,0.0,False,False,True
W113,38,V,H,123.0,117.0,-6.0,False,True,False
W113,38,V,Je,123.0,109.0,-14.0,False,True,False
W113,38,V,Jw,123.0,111.0,-12.0,False,True,False
W113,38,H,Je,117.0,109.0,-8.0,False,True,False
W113,38,H,Jw,117.0,111.0,-6.0,False,True,False
W113,38,Je,Jw,109.0,111.0,2.0,True,False,False
W113,39,P,V,110.0,109.0,-1.0,False,True,False
W113,39,P,H,110.0,110.0,0.0,False,False,True
W113,39,P,Je,110.0,105.0,-5.0,False,True,False
W113,39,P,Jw,110.0,100.0,-10.0,False,True,False
W113,39,V,H,109.0,110.0,1.0,True,False,False
W113,39,V,Je,109.0,105.0,-4.0,False,True,False
W113,39,V,Jw,109.0,100.0,-9.0,False,True,False
W113,39,H,Je,110.0,105.0,-5.0,False,True,False
W113,39,H,Jw,110.0,100.0,-10.0,False,True,False
W113,39,Je,Jw,105.0,100.0,-5.0,False,True,False
W113,40,P,V,113.0,113.0,0.0,False,False,True
W113,40,P,H,113.0,116.0,3.0,True,False,False
W113,40,P,Je,113.0,113.0,0.0,False,False,True
W113,40,P,Jw,113.0,106.0,-7.0,False,True,False
W113,40,V,H,113.0,116.0,3.0,True,False,False
W113,40,V,Je,113.0,113.0,0.0,False,False,True
W113,40,V,Jw,113.0,106.0,-7.0,False,True,False
W113,40,H,Je,116.0,113.0,-3.0,False,True,False
W113,40,H,Jw,116.0,106.0,-10.0,False,True,False
W113,40,Je,Jw,113.0,106.0,-7.0,False,True,False
W113,41,P,V,110.0,116.0,6.0,True,False,False
W113,41,P,H,110.0,115.0,5.0,True,False,False
W113,41,P,Je,110.0,113.0,3.0,True,False,False
W113,41,P,Jw,110.0,109.0,-1.0,False,True,False
W113,41,V,H,116.0,115.0,-1.0,False,True,False
W113,41,V,Je,116.0,113.0,-3.0,False,True,False
W113,41,V,Jw,116.0,109.0,-7.0,False,True,False
W113,41,H,Je,115.0,113.0,-2.0,False,True,False
W113,41,H,Jw,115.0,109.0,-6.0,False,True,False
W113,41,Je,Jw,113.0,109.0,-4.0,False,True,False
W113,42,P,V,114.0,113.0,-1.0,False,True,False
W113,42,P,H,114.0,113.0,-1.0,False,True,False
W113,42,P,Je,114.0,113.0,-1.0,False,True,False
W113,42,P,Jw,114.0,112.0,-2.0,False,True,False
W113,42,V,H,113.0,113.0,0.0,False,False,True
W113,42,V,Je,113.0,113.0,0.0,False,False,True
W113,42,V,Jw,113.0,112.0,-1.0,False,True,False
W113,42,H,Je,113.0,113.0,0.0,False,False,True
W113,42,H,Jw,113.0,112.0,-1.0,False,True,False
W113,42,Je,Jw,113.0,112.0,-1.0,False,True,False
W113,43,P,V,116.0,112.0,-4.0,False,True,False
W113,43,P,H,116.0,117.0,1.0,True,False,False
W113,43,P,Je,116.0,108.0,-8.0,False,True,False
W113,43,P,Jw,116.0,105.0,-11.0,False,True,False
W113,43,V,H,112.0,117.0,5.0,True,False,False
W113,43,V,Je,112.0,108.0,-4.0,False,True,False
W113,43,V,Jw,112.0,105.0,-7.0,False,True,False
W113,43,H,Je,117.0,108.0,-9.0,False,True,False
W113,43,H,Jw,117.0,105.0,-12.0,False,True,False
W113,43,Je,Jw,108.0,105.0,-3.0,False,True,False
W113,44,P,V,112.0,113.0,1.0,True,False,False
W113,44,P,H,112.0,116.0,4.0,True,False,False
W113,44,P,Je,112.0,112.0,0.0,False,False,True
W113,44,P,Jw,112.0,107.0,-5.0,False,True,False
W113,44,V,H,113.0,116.0,3.0,True,False,False
W113,44,V,Je,113.0,112.0,-1.0,False,True,False
W113,44,V,Jw,113.0,107.0,-6.0,False,True,False
W113,44,H,Je,116.0,112.0,-4.0,False,True,False
W113,44,H,Jw,116.0,107.0,-9.0,False,True,False
W113,44,Je,Jw,112.0,107.0,-5.0,False,True,False
W113,45,P,V,101.0,118.0,17.0,True,False,False
W113,45,P,H,101.0,115.0,14.0,True,False,False
W113,45,P,Je,101.0,112.0,11.0,True,False,False
W113,45,P,Jw,101.0,101.0,0.0,False,False,True
W113,45,V,H,118.0,115.0,-3.0,False,True,False
W113,45,V,Je,118.0,112.0,-6.0,False,True,False
W113,45,V,Jw,118.0,101.0,-17.0,False,True,False
W113,45,H,Je,115.0,112.0,-3.0,False,True,False
W113,45,H,Jw,115.0,101.0,-14.0,False,True,False
W113,45,Je,Jw,112.0,101.0,-11.0,False,True,False
W113,46,P,V,111.0,115.0,4.0,True,False,False
W113,46,P,H,111.0,116.0,5.0,True,False,False
W113,46,P,Je,111.0,109.0,-2.0,False,True,False
W113,46,P,Jw,111.0,107.0,-4.0,False,True,False
W113,46,V,H,115.0,116.0,1.0,True,False,False
W113,46,V,Je,115.0,109.0,-6.0,False,True,False
W113,46,V,Jw,115.0,107.0,-8.0,False,True,False
W113,46,H,Je,116.0,109.0,-7.0,False,True,False
W113,46,H,Jw,116.0,107.0,-9.0,False,True,False
W113,46,Je,Jw,109.0,107.0,-2.0,False,True,False
W113,47,P,V,114.0,112.0,-2.0,False,True,False
W113,47,P,H,114.0,115.0,1.0,True,False,False
W113,47,P,Je,114.0,113.0,-1.0,False,True,False
W113,47,P,Jw,114.0,115.0,1.0,True,False,False
W113,47,V,H,112.0,115.0,3.0,True,False,False
W113,47,V,Je,112.0,113.0,1.0,True,False,False
W113,47,V,Jw,112.0,115.0,3.0,True,False,False
W113,47,H,Je,115.0,113.0,-2.0,False,True,False
W113,47,H,Jw,115.0,115.0,0.0,False,False,True
W113,47,Je,Jw,113.0,115.0,2.0,True,False,False
W113,48,P,V,112.0,114.0,2.0,True,False,False
W113,48,P,H,112.0,115.0,3.0,True,False,False
W113,48,P,Je,112.0,109.0,-3.0,False,True,False
