window_id,object_A,object_B,year,n_bootstrap,n_present,n_absent,P_A_earlier_present,P_A_earlier_absent,presence_effect_on_A_earlier,P_B_earlier_present,P_B_earlier_absent,presence_effect_on_B_earlier,n_high_count,high_count_effect_on_A_earlier,high_count_effect_on_B_earlier,ridge_coef_A_earlier,ridge_coef_B_earlier,permutation_percentile_A_earlier,permutation_percentile_B_earlier,max_permutation_percentile,influence_direction,influence_evidence_level,method_role
W113,H,Je,1989,1000,660,340,0.015151515151515152,0.07941176470588235,-0.0642602495543672,0.9575757575757575,0.8294117647058824,0.12816399286987512,272,-0.07205882352941176,0.15955882352941175,-0.0261334780634713,0.06038956621922299,1.0,1.0,1.0,reduce_H_earlier,strict_99,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,1990,1000,626,374,0.04153354632587859,0.029411764705882353,0.01212178161999624,0.9041533546325878,0.93048128342246,-0.026327928789872113,251,-0.0015233184907429108,-0.014146622067878312,0.0066705834260764865,-0.018416543730171483,0.6719111111111111,0.8446666666666667,0.8446666666666667,reduce_Je_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,1991,1000,645,355,0.037209302325581395,0.036619718309859155,0.0005895840157222401,0.9069767441860465,0.9267605633802817,-0.01978381919423522,265,0.004889715652404994,-0.006005846399149584,0.00404998524465771,-0.008235657017434577,0.049466666666666666,0.7132,0.7132,reduce_Je_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,1992,1000,627,373,0.025518341307814992,0.05630026809651475,-0.030781926788699756,0.9298245614035088,0.8873994638069705,0.04242509759653823,244,-0.03171010416208852,0.05932184766843929,-0.013669865978144619,0.02591341450757888,0.9889333333333333,0.98,0.9889333333333333,reduce_H_earlier,credible_95,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,1993,1000,628,372,0.03503184713375796,0.04032258064516129,-0.005290733511403328,0.9187898089171974,0.9059139784946236,0.012875830422573786,264,0.0013440860215053752,0.003176930596285432,0.0017960259072334333,-0.002652970358259233,0.3490666666666667,0.5121777777777777,0.5121777777777777,push_Je_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,1994,1000,654,346,0.04128440366972477,0.028901734104046242,0.01238266956567853,0.9067278287461774,0.9277456647398844,-0.02101783599370699,265,0.03902279419784055,-0.06736830624931833,0.014418357824173141,-0.027212104791309803,0.6787111111111112,0.7448888888888889,0.7448888888888889,reduce_Je_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,1995,1000,627,373,0.03508771929824561,0.040214477211796246,-0.005126757913550634,0.9138755980861244,0.9142091152815014,-0.00033351719537699775,272,0.0039031698470272866,-0.02817970351679555,0.0019196746484175927,-0.00822443466908787,0.3363111111111111,0.015155555555555556,0.3363111111111111,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,1996,1000,620,380,0.043548387096774194,0.02631578947368421,0.017232597623089985,0.8983870967741936,0.9394736842105263,-0.041086587436332755,294,0.014500537056928033,-0.041514500537056964,0.003274067573571909,-0.02011559747038621,0.8371555555555555,0.9748888888888889,0.9748888888888889,reduce_Je_earlier,credible_95,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,1997,1000,624,376,0.030448717948717948,0.047872340425531915,-0.017423622476813967,0.9294871794871795,0.8882978723404256,0.04118930714675395,258,-0.028492495464291605,0.049686623783605444,-0.010254289679544337,0.015725039034128904,0.8420888888888889,0.9754222222222222,0.9754222222222222,push_Je_earlier,credible_95,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,1998,1000,615,385,0.04552845528455285,0.023376623376623377,0.02215183190792947,0.9008130081300812,0.935064935064935,-0.034251926934853794,250,0.02862337662337662,-0.04306493506493503,0.010944578842619184,-0.014344174763684363,0.9286666666666666,0.9352888888888888,0.9352888888888888,reduce_Je_earlier,usable_90,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,1999,1000,675,325,0.04148148148148148,0.027692307692307693,0.013789173789173787,0.8992592592592593,0.9446153846153846,-0.04535612535612532,288,0.017446581196581195,-0.06267094017094021,0.013179380395083203,-0.025914901249268717,0.7478666666666667,0.9868888888888889,0.9868888888888889,reduce_Je_earlier,credible_95,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2000,1000,599,401,0.03672787979966611,0.03740648379052369,-0.0006786039908575833,0.9131886477462438,0.9152119700748129,-0.002023322328569166,246,0.011374004014354358,-0.012772945684568993,0.006266508623731369,-0.004505711323670705,0.05262222222222222,0.08031111111111111,0.08031111111111111,reduce_Je_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2001,1000,642,358,0.037383177570093455,0.036312849162011177,0.0010703284080822786,0.9127725856697819,0.9162011173184358,-0.0034285316486538653,257,0.014270808425537462,-0.025150533660848184,0.009766801067974649,-0.016356347683867352,0.09617777777777778,0.13977777777777778,0.13977777777777778,reduce_Je_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2002,1000,603,397,0.03648424543946932,0.037783375314861464,-0.0012991298753921438,0.9170812603648425,0.9093198992443325,0.0077613611205099575,249,-0.013686989772692788,0.018390944129161424,-0.007158504287365566,0.007332066145845241,0.09995555555555556,0.3165777777777778,0.3165777777777778,push_Je_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2003,1000,659,341,0.028831562974203338,0.05278592375366569,-0.023954360779462353,0.9195751138088012,0.9032258064516129,0.016349307357188314,271,-0.03433573925182067,0.030353529341745067,-0.011486989315403276,0.0024890399102942256,0.9451111111111111,0.6161777777777778,0.9451111111111111,reduce_H_earlier,usable_90,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2004,1000,626,374,0.03514376996805112,0.040106951871657755,-0.004963181903606638,0.9233226837060703,0.8983957219251337,0.024926961780936563,287,-0.02268534908420131,0.04933946971249692,-0.008575188890330536,0.01576343141001786,0.32924444444444445,0.8233777777777778,0.8233777777777778,push_Je_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2005,1000,648,352,0.037037037037037035,0.036931818181818184,0.00010521885521885127,0.9135802469135802,0.9147727272727273,-0.0011924803591470967,256,0.017755681818181816,-0.012428977272727293,0.011094002868258072,-0.00991207195410908,0.012577777777777778,0.0532,0.0532,reduce_Je_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2006,1000,642,358,0.048286604361370715,0.01675977653631285,0.03152682782505786,0.8940809968847352,0.9497206703910615,-0.05563967350632626,267,0.050655953800765804,-0.11451467788169811,0.02876873844382317,-0.06030485228927351,0.9903111111111111,0.9978666666666667,0.9978666666666667,reduce_Je_earlier,strict_99,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2007,1000,620,380,0.03387096774193549,0.042105263157894736,-0.008234295415959249,0.9193548387096774,0.9052631578947369,0.0140916808149405,239,-0.012816560229024443,0.0026866329002421807,-0.00803573644715955,0.008964624306141429,0.4961333333333333,0.5599555555555555,0.5599555555555555,push_Je_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2008,1000,649,351,0.04314329738058552,0.02564102564102564,0.01750227173955988,0.8998459167950693,0.9401709401709402,-0.04032502337587085,283,0.030896076832472592,-0.06031228292712387,0.012424820613957903,-0.029806232780774603,0.8447111111111111,0.9714666666666667,0.9714666666666667,reduce_Je_earlier,credible_95,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2009,1000,618,382,0.025889967637540454,0.0549738219895288,-0.029083854351988344,0.9466019417475728,0.8612565445026178,0.08534539724495505,245,-0.04681055668340635,0.10200876161983119,-0.017659063767974357,0.03710410589450976,0.9808,1.0,1.0,push_Je_earlier,strict_99,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2010,1000,662,338,0.03172205438066465,0.047337278106508875,-0.015615223725844223,0.9335347432024169,0.8757396449704142,0.057795098232002684,297,-0.02040125117048194,0.08048931125854197,-0.004992514848967467,0.02621423043643891,0.7860444444444444,0.9985333333333334,0.9985333333333334,push_Je_earlier,strict_99,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2011,1000,631,369,0.030110935023771792,0.04878048780487805,-0.01866955278110626,0.93026941362916,0.8861788617886179,0.044090551840542114,265,-0.014818223653934655,0.04589660990949529,-0.007121827138622498,0.020102546409390378,0.8786666666666667,0.984,0.984,push_Je_earlier,credible_95,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2012,1000,646,354,0.04024767801857585,0.031073446327683617,0.009174231690892234,0.9117647058823529,0.9180790960451978,-0.006314390162844852,280,0.015355125100887813,-0.01807909604519775,0.006014815756362286,-0.007333320249342232,0.5464444444444444,0.2677777777777778,0.5464444444444444,push_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2013,1000,617,383,0.03079416531604538,0.04699738903394256,-0.01620322371789718,0.9270664505672609,0.8929503916449086,0.034116058922352255,249,-0.026917067748801995,0.050824708756697756,-0.007893115765015508,0.013378075238964601,0.8053777777777777,0.9340888888888889,0.9340888888888889,push_Je_earlier,usable_90,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2014,1000,633,367,0.02843601895734597,0.051771117166212535,-0.023335098208866565,0.9399684044233807,0.8692098092643051,0.07075859515907557,241,-0.026874851606046562,0.08514703720872396,-0.010135592526701973,0.034365949140160064,0.9444,0.9999111111111111,0.9999111111111111,push_Je_earlier,strict_99,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2015,1000,630,370,0.04126984126984127,0.02972972972972973,0.011540111540111538,0.9142857142857143,0.9135135135135135,0.0007722007722007485,282,0.00927736246885183,0.0013801035077630752,-0.004050192892129966,0.009787908641929922,0.6462666666666667,0.03515555555555556,0.6462666666666667,push_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2016,1000,650,350,0.03538461538461538,0.04,-0.004615384615384618,0.9123076923076923,0.9171428571428571,-0.004835164835164885,258,0.006511627906976743,-0.029545957918050925,-0.002121127923290976,-0.0005486853723095229,0.29084444444444446,0.2087111111111111,0.29084444444444446,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2017,1000,642,358,0.03582554517133956,0.03910614525139665,-0.0032806000800570875,0.9158878504672897,0.9106145251396648,0.0052733253276249226,275,0.011802945657694262,-0.012432706957846595,0.007710059687195633,-0.009232795022581083,0.19062222222222222,0.22924444444444445,0.22924444444444445,push_Je_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2018,1000,663,337,0.030165912518853696,0.050445103857566766,-0.02027919133871307,0.9215686274509803,0.8991097922848664,0.02245883516611391,286,-0.018976572389035294,0.03096013778506368,-0.006404837032720862,0.010987131427473663,0.8974666666666666,0.7721777777777777,0.8974666666666666,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2019,1000,643,357,0.03265940902021773,0.04481792717086835,-0.012158518150650617,0.9097978227060654,0.9215686274509803,-0.011770804744914987,254,-0.029069895674805356,0.019376254438783436,-0.011194593864890847,0.0021256283971998035,0.6748444444444445,0.47124444444444447,0.6748444444444445,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2020,1000,650,350,0.038461538461538464,0.03428571428571429,0.004175824175824176,0.9153846153846154,0.9114285714285715,0.003956043956043875,282,0.01890577507598784,-8.10536980749843e-05,0.011061695663433168,-0.008068006822329148,0.2574222222222222,0.17026666666666668,0.2574222222222222,push_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2021,1000,624,376,0.052884615384615384,0.010638297872340425,0.04224631751227496,0.8926282051282052,0.949468085106383,-0.056839879978177854,256,0.07139295212765957,-0.09399933510638303,0.03361191745957233,-0.04055453274011615,0.9992888888888889,0.9983111111111111,0.9992888888888889,push_H_earlier,strict_99,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2022,1000,615,385,0.03414634146341464,0.04155844155844156,-0.007412100095026922,0.9138211382113821,0.9142857142857143,-0.00046457607433214587,265,-0.015143347218818916,0.0026954177897574594,-0.005390582848254949,0.001038745127387374,0.4381777777777778,0.023155555555555554,0.4381777777777778,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Je,2023,1000,644,356,0.031055900621118012,0.047752808988764044,-0.01669690836764603,0.9145962732919255,0.9129213483146067,0.0016749249773188035,270,-0.02553058676654182,0.001893466500208163,-0.012395441324939496,0.0061865698486099595,0.8220888888888889,0.07168888888888889,0.8220888888888889,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1979,1000,632,368,0.022151898734177215,0.03260869565217391,-0.010456796917996697,0.9651898734177216,0.9538043478260869,0.011385525591634638,241,-0.020160562872090927,0.03374751939383014,-0.006585512096847665,0.013203590511340015,0.6940888888888889,0.6375555555555555,0.6940888888888889,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1980,1000,632,368,0.023734177215189875,0.029891304347826088,-0.006157127132636213,0.9604430379746836,0.9619565217391305,-0.0015134837644469323,248,-0.0177945301542777,0.01384992987377276,-0.003456393715483499,0.0014146457736460027,0.4590666666666667,0.09191111111111111,0.4590666666666667,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1981,1000,645,355,0.021705426356589147,0.03380281690140845,-0.0120973905448193,0.9612403100775194,0.9605633802816902,0.0006769297958292286,271,-0.004282521698456419,-0.012223896886856211,0.0036293801020370656,-0.014397541437213458,0.7518222222222222,0.04106666666666667,0.7518222222222222,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1982,1000,626,374,0.03354632587859425,0.013368983957219251,0.020177341921375,0.952076677316294,0.9759358288770054,-0.02385915156071139,253,0.014299000232504069,-0.01941408974657055,0.004925916492346634,-0.006739849377109299,0.9462222222222222,0.9416444444444444,0.9462222222222222,push_H_earlier,usable_90,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1983,1000,631,369,0.03328050713153724,0.013550135501355014,0.019730371630182226,0.9572107765451664,0.967479674796748,-0.010268898251581615,263,0.009263552711572743,-0.001700207116139607,0.0035420348048060303,-0.00014359343260766732,0.9418666666666666,0.5736,0.9418666666666666,push_H_earlier,usable_90,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1984,1000,622,378,0.03376205787781351,0.013227513227513227,0.02053454465030028,0.9533762057877814,0.9735449735449735,-0.02016876775719212,250,0.026772486772486774,-0.025544973544973537,0.013209875255843424,-0.010548844659581265,0.9507555555555556,0.8899111111111111,0.9507555555555556,push_H_earlier,credible_95,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1985,1000,621,379,0.024154589371980676,0.029023746701846966,-0.0048691573298662895,0.964573268921095,0.9551451187335093,0.009428150187585693,252,0.006690539012438747,-0.010700674289064849,0.0018298292468674553,-0.004417253513682795,0.3548,0.5358666666666667,0.5358666666666667,push_Jw_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1986,1000,630,370,0.020634920634920634,0.03513513513513514,-0.014500214500214503,0.9714285714285714,0.9432432432432433,0.02818532818532815,233,-0.022259598654448442,0.03958937478250779,-0.008761932088416004,0.015308338471232676,0.8440444444444445,0.9764444444444444,0.9764444444444444,push_Jw_earlier,credible_95,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1987,1000,645,355,0.02635658914728682,0.02535211267605634,0.0010044764712304824,0.9596899224806201,0.9633802816901409,-0.003690359209520766,258,0.0017796702696800948,-0.002139971612621472,0.001580422982890928,-0.0024984513161345413,0.08097777777777777,0.23186666666666667,0.23186666666666667,reduce_Jw_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1988,1000,663,337,0.024132730015082957,0.02967359050445104,-0.005540860489368082,0.9622926093514329,0.9584569732937686,0.003835636057664349,286,0.005291444460583928,-0.007408022244817514,0.0008079160876972675,-0.00013931272534384775,0.4149333333333333,0.2408,0.4149333333333333,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1989,1000,660,340,0.022727272727272728,0.03235294117647059,-0.009625668449197863,0.9666666666666667,0.95,0.01666666666666672,272,-0.025,0.03529411764705892,-0.010063931461968371,0.014232533484240072,0.6352,0.8066666666666666,0.8066666666666666,push_Jw_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1990,1000,626,374,0.02875399361022364,0.0213903743315508,0.00736361927867284,0.9536741214057508,0.9732620320855615,-0.019587910679810694,251,0.010482135628608561,-0.017086733280780586,0.004108792470834481,-0.005041425953370288,0.5223555555555556,0.8794666666666666,0.8794666666666666,reduce_Jw_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1991,1000,645,355,0.027906976744186046,0.022535211267605635,0.005371765476580411,0.9596899224806201,0.9633802816901409,-0.003690359209520766,265,0.018974222694658514,-0.012436885463725789,0.012589122249548917,-0.010512159101412104,0.39013333333333333,0.23186666666666667,0.39013333333333333,push_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1992,1000,627,373,0.022328548644338118,0.032171581769437,-0.00984303312509888,0.9617224880382775,0.9597855227882037,0.0019369652500738077,244,-0.011679778490748475,0.011525952621632363,-0.007097656571866251,0.0072858969763102506,0.6608444444444445,0.1244,0.6608444444444445,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1993,1000,628,372,0.022292993630573247,0.03225806451612903,-0.009965070885555784,0.9633757961783439,0.956989247311828,0.0063865488665159065,264,-0.009530791788856303,0.0013440860215053752,-0.0029103014098330183,-0.00040855042426904203,0.6676888888888889,0.3861777777777778,0.6676888888888889,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1994,1000,654,346,0.03058103975535168,0.017341040462427744,0.013239999292923937,0.9525993883792049,0.976878612716763,-0.024279224337558136,265,0.01662122368851565,-0.033482386301668665,0.0065913037322085435,-0.01385672719429134,0.7915555555555556,0.9457333333333333,0.9457333333333333,reduce_Jw_earlier,usable_90,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1995,1000,627,373,0.02073365231259968,0.03485254691689008,-0.014118894604290402,0.9617224880382775,0.9597855227882037,0.0019369652500738077,272,-0.0017643116227724354,-0.011256111023497883,-0.0009797050270334406,-0.0022035727509213594,0.8274666666666667,0.1244,0.8274666666666667,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1996,1000,620,380,0.017741935483870968,0.039473684210526314,-0.021731748726655346,0.9725806451612903,0.9421052631578948,0.0304753820033955,294,-0.00886143931256713,0.027282491944146003,-0.0034525130598655773,0.011097898837849854,0.9648888888888889,0.9841333333333333,0.9841333333333333,push_Jw_earlier,credible_95,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1997,1000,624,376,0.030448717948717948,0.018617021276595744,0.011831696672122204,0.9551282051282052,0.9707446808510638,-0.015616475722858625,258,0.00851476166914069,-0.013380339765792448,0.0032598652496808453,-0.003453573057026038,0.7410222222222222,0.7850666666666667,0.7850666666666667,reduce_Jw_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1998,1000,615,385,0.03414634146341464,0.012987012987012988,0.02115932847640165,0.9512195121951219,0.9766233766233766,-0.025403864428254708,250,0.03101298701298701,-0.028623376623376662,0.009926569677908805,-0.012806761544422271,0.9588888888888889,0.9554666666666667,0.9588888888888889,push_H_earlier,credible_95,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,1999,1000,675,325,0.02074074074074074,0.036923076923076927,-0.016182336182336186,0.9644444444444444,0.9538461538461539,0.010598290598290538,288,-0.019561965811965815,0.01837606837606831,-0.006205033068070465,0.005220417704533994,0.8762666666666666,0.5995111111111111,0.8762666666666666,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,2000,1000,599,401,0.02003338898163606,0.034912718204488775,-0.014879329222852716,0.9732888146911519,0.942643391521197,0.03064542316995489,246,-0.01052247430204975,0.03296636457636393,-0.004736235110153348,0.01361280174895189,0.8506666666666667,0.9848,0.9848,push_Jw_earlier,credible_95,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,2001,1000,642,358,0.03115264797507788,0.01675977653631285,0.014392871438765033,0.9532710280373832,0.9748603351955307,-0.021589307158147553,257,0.026041779883920615,-0.03322609395039455,0.018269084314602425,-0.021161117379707526,0.8386222222222223,0.9108888888888889,0.9108888888888889,reduce_Jw_earlier,usable_90,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,2002,1000,603,397,0.024875621890547265,0.027707808564231738,-0.002832186673684473,0.956882255389718,0.9672544080604534,-0.010372152670735324,249,0.008436769749021272,-0.023479307658846982,0.008560408903720703,-0.017531358359277847,0.20066666666666666,0.5863555555555555,0.5863555555555555,reduce_Jw_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,2003,1000,659,341,0.02276176024279211,0.03225806451612903,-0.009496304273336923,0.9650986342943855,0.9530791788856305,0.012019455408754931,271,-0.013807880014284013,0.010020452110679368,-0.0034189455756958786,-0.001214075915289528,0.6328888888888888,0.6564,0.6564,push_Jw_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,2004,1000,626,374,0.023961661341853034,0.029411764705882353,-0.005450103364029318,0.963258785942492,0.9572192513368984,0.006039534605593588,287,-0.005021520803443327,0.007937543088188614,-0.002424435833640701,0.004489477883515026,0.4024,0.3655555555555556,0.4024,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,2005,1000,648,352,0.032407407407407406,0.014204545454545454,0.01820286195286195,0.9552469135802469,0.9715909090909091,-0.016343995510662124,256,0.028764204545454544,-0.03409090909090906,0.018466182582900916,-0.020846793337281993,0.9133777777777777,0.7999111111111111,0.9133777777777777,push_H_earlier,usable_90,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,2006,1000,642,358,0.020249221183800622,0.036312849162011177,-0.016063627978210555,0.9657320872274143,0.952513966480447,0.013218120746967377,267,-0.0026049839934718516,-0.004948423409285918,0.0030417970160154105,-0.009595952449925201,0.8730666666666667,0.7028444444444445,0.8730666666666667,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,2007,1000,620,380,0.024193548387096774,0.02894736842105263,-0.004753820033955858,0.9629032258064516,0.9578947368421052,0.005008488964346358,239,-0.012210966747412465,0.01700066064743455,-0.002856190865159326,0.007309731440097822,0.34484444444444445,0.2935111111111111,0.34484444444444445,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,2008,1000,649,351,0.023112480739599383,0.03133903133903134,-0.008226550599431958,0.9645608628659477,0.9544159544159544,0.010144908449993273,283,-0.020738324625250423,0.01731549434729651,-0.006706787881993908,0.00625712394248054,0.5759555555555556,0.5666666666666667,0.5759555555555556,reduce_H_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W113,H,Jw,2009,1000,618,382,0.025889967637540454,0.02617801047120419,-0.00028804283366373404,0.9660194174757282,0.9528795811518325,0.013139836323895704,245,0.002393418100224382,0.006304092317555243,-0.001983589627642579,0.006854253576103036,0.018755555555555557,0.6971555555555555,0.6971555555555555,push_Jw_earlier,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
