region,share_early,share_late,share_late_minus_early,mean_early,mean_late,mean_late_minus_early,variance_early,variance_late,variance_late_minus_early
meiyu_band,0.20224829977055017,0.17413517526086017,-0.028113124509690002,6.486715001791337,5.732649276438147,-0.7540657253531897,49.02224528622076,38.14737985860784,-10.874865427612917
northeast_china,0.10245342751665944,0.10093094604728126,-0.0015224814693781813,4.438010015037677,4.487609482405412,0.04959946736773446,18.76017659510933,22.31540135342349,3.5552247583141607
south_china_scs,0.3994650938483013,0.4275293071199884,0.028064213271687066,8.637012678598419,9.48810625248232,0.851093573883901,77.99836898037762,87.22734986548679,9.228980885109166
main_easm_domain,1.0,1.0,0.0,6.577552101502167,6.751390432980985,0.17383833147881766,49.47558247389072,51.82304860023096,2.347466126340244
