window,source,target,source_family,target_family,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,p_pos_surrogate,q_pos_within_window,q_pos_global,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,same_day_coupling_flag,direction_label,lead_lag_label,lead_lag_group,failure_reason,risk_note,suggested_reverse_direction,sample_status
S4_equal11,V_strength,P_main_band_share,V,P,5,0.08260007835765662,0.08260007835765662,-5,0.054806580003012834,0.054806580003012834,0.05180636248329652,0.05180636248329652,0.6383616383616384,0.7470189385083003,0.7470189385083003,0.26741160859821483,-0.18481153024055821,0.3088874069104569,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S4_equal11,V_strength,P_south_band_share_18_24,V,P,1,0.1470401109396254,0.1470401109396254,-1,0.11586417903776283,0.11586417903776283,0.14289801965255355,0.14289801965255355,0.3066933066933067,0.538344634089315,0.538344634089315,0.2524108222460085,-0.10537071130638312,0.5825428150474266,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S4_equal11,V_strength,P_main_minus_south,V,P,1,-0.04605779193785152,0.04605779193785152,-5,0.06100303432633744,0.06100303432633744,-0.05001972475232172,0.05001972475232172,0.8401598401598401,0.8943637008153138,0.8943637008153138,0.26077652006979607,-0.21471872813194454,0.17661786393009726,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S4_equal11,V_strength,P_spread_lat,V,P,5,-0.017770742342429577,0.017770742342429577,-4,0.06979700184850936,0.06979700184850936,-3.2038078637789206e-05,3.2038078637789206e-05,0.977022977022977,0.977022977022977,0.977022977022977,0.25130387252610176,-0.23353313018367217,0.07071416036608752,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S4_equal11,V_strength,P_north_band_share_35_45,V,P,1,0.14491260075083415,0.14491260075083415,-1,0.1263603572427427,0.1263603572427427,0.1384671761841598,0.1384671761841598,0.27672327672327673,0.5185825410544512,0.5185825410544512,0.23564078891159485,-0.0907281881607607,0.6149724817175047,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S4_equal11,V_strength,P_north_minus_main_35_45,V,P,1,0.03793929912710491,0.03793929912710491,-2,0.03849006325731124,0.03849006325731124,0.036247456148658944,0.036247456148658944,0.8701298701298701,0.9144676979071883,0.9144676979071883,0.24446508534127845,-0.20652578621417353,0.15519311918976425,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S4_equal11,V_strength,P_total_centroid_lat_10_50,V,P,2,0.2939892830106007,0.2939892830106007,-1,0.21715680146160138,0.21715680146160138,0.2664663730882449,0.2664663730882449,0.02197802197802198,0.19086176980913824,0.19086176980913824,0.24240979447444405,0.051579488536156626,1.212778071315078,marginal,moderate_above_null,True,direction_not_assessed_as_strict_due_to_marginal_stat_support,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,marginal_statistical_support,marginal,,ok
S4_equal11,V_strength,P_main_28_35_mean,V,P,5,0.15749095031855453,0.15749095031855453,-5,0.21759676598818636,0.21759676598818636,0.11726745109198956,0.11726745109198956,0.2517482517482518,0.5004633920296571,0.5004633920296571,0.2645937650185969,-0.10710281470004235,0.595217919467926,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S4_equal11,V_strength,P_south_10_25_mean,V,P,1,-0.22063548633195787,0.22063548633195787,-1,-0.16054571509873053,0.16054571509873053,-0.20281091655718123,0.20281091655718123,0.1088911088911089,0.3473312401883831,0.3473312401883831,0.25750089874250554,-0.036865412410547665,0.8568338495493479,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
S4_equal11,V_strength,P_scs_10_20_mean,V,P,1,-0.24592790454001973,0.24592790454001973,-1,-0.18041796998941412,0.18041796998941412,-0.22781498679121134,0.22781498679121134,0.06793206793206794,0.31135531135531136,0.31135531135531136,0.2621841820424847,-0.016256277502465,0.9379967266681603,not_supported,not_supported,False,no_directional_signal,lead_lag_no_not_supported,lead_lag_no,positive_lag_not_supported,,,ok
