field,marker,n_features,n_strong_transition_features,n_moderate_transition_features,n_weak_or_unreliable_features,feature_timing_median,feature_timing_q10,feature_timing_q25,feature_timing_q75,feature_timing_q90,feature_timing_iqr,weighted_timing_median,weighted_timing_q25,weighted_timing_q75,early_feature_fraction,late_feature_fraction,near_whole_field_fraction,dominant_feature_contribution_fraction,top5_feature_contribution_fraction,heterogeneity_label,field_internal_process_label,interpretation
H,departure90,11,10,0,3,37.0,37.0,37.0,37.0,37.0,0.0,37.0,37.0,37.0,0.0,0.09090909090909091,,0.15025521235289874,0.6005137654078802,coherent_feature_transition,coherent_feature_transition,H departure90: feature timing distribution classified as coherent_feature_transition; weak/noisy features retained but down-weighted in interpretation.
H,departure95,11,10,0,3,37.0,37.0,37.0,37.0,37.0,0.0,37.0,37.0,37.0,0.0,0.09090909090909091,,0.15025521235289874,0.6005137654078802,coherent_feature_transition,coherent_feature_transition,H departure95: feature timing distribution classified as coherent_feature_transition; weak/noisy features retained but down-weighted in interpretation.
H,t10,11,10,0,3,35.0,35.0,35.0,35.0,36.0,0.0,35.0,35.0,35.0,0.09090909090909091,0.18181818181818182,,0.15025521235289874,0.6005137654078802,coherent_feature_transition,coherent_feature_transition,H t10: feature timing distribution classified as coherent_feature_transition; weak/noisy features retained but down-weighted in interpretation.
H,t15,11,10,0,3,36.0,35.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.2727272727272727,0.0,,0.15025521235289874,0.6005137654078802,coherent_feature_transition,coherent_feature_transition,H t15: feature timing distribution classified as coherent_feature_transition; weak/noisy features retained but down-weighted in interpretation.
H,t20,11,10,0,3,36.0,35.0,36.0,36.0,36.1,0.0,36.0,36.0,36.0,0.2727272727272727,0.09090909090909091,,0.15025521235289874,0.6005137654078802,coherent_feature_transition,coherent_feature_transition,H t20: feature timing distribution classified as coherent_feature_transition; weak/noisy features retained but down-weighted in interpretation.
H,t25,11,10,0,3,37.0,36.0,37.0,37.0,37.0,0.0,37.0,37.0,37.0,0.2727272727272727,0.0,,0.15025521235289874,0.6005137654078802,coherent_feature_transition,coherent_feature_transition,H t25: feature timing distribution classified as coherent_feature_transition; weak/noisy features retained but down-weighted in interpretation.
H,t30,11,10,0,3,37.0,36.9,37.0,37.0,37.1,0.0,37.0,37.0,37.0,0.18181818181818182,0.09090909090909091,,0.15025521235289874,0.6005137654078802,coherent_feature_transition,coherent_feature_transition,H t30: feature timing distribution classified as coherent_feature_transition; weak/noisy features retained but down-weighted in interpretation.
H,t35,11,10,0,3,38.0,36.9,37.25,38.0,38.1,0.75,38.0,38.0,38.0,0.36363636363636365,0.09090909090909091,,0.15025521235289874,0.6005137654078802,coherent_feature_transition,coherent_feature_transition,H t35: feature timing distribution classified as coherent_feature_transition; weak/noisy features retained but down-weighted in interpretation.
H,t40,11,10,0,3,38.0,37.9,38.0,38.0,39.0,0.0,38.0,38.0,38.0,0.09090909090909091,0.18181818181818182,,0.15025521235289874,0.6005137654078802,coherent_feature_transition,coherent_feature_transition,H t40: feature timing distribution classified as coherent_feature_transition; weak/noisy features retained but down-weighted in interpretation.
H,t45,11,10,0,3,38.0,37.9,38.0,39.0,40.0,1.0,38.0,38.0,39.0,0.09090909090909091,0.45454545454545453,,0.15025521235289874,0.6005137654078802,coherent_feature_transition,coherent_feature_transition,H t45: feature timing distribution classified as coherent_feature_transition; weak/noisy features retained but down-weighted in interpretation.
H,t50,11,10,0,3,39.0,38.0,39.0,39.0,49.1,0.0,39.0,39.0,39.0,0.18181818181818182,0.2727272727272727,,0.15025521235289874,0.6005137654078802,coherent_feature_transition,coherent_feature_transition,H t50: feature timing distribution classified as coherent_feature_transition; weak/noisy features retained but down-weighted in interpretation.
