window_id,anchor_day,field,day,relative_to_anchor,projection_progress_raw,projection_progress_clipped_0_1,distance_progress,dist_to_pre,dist_to_post,projection_norm,orthogonal_residual_norm,total_norm_from_pre,projection_fraction_power,residual_fraction_power,progress_projection_minus_distance
W002,45,P,40,-5,0.29356553480058784,0.29356553480058784,0.3277977405899258,0.31284819821429555,0.6415458059998462,0.2558945809125591,0.17997766135139345,0.31284819821429555,0.6690442793932064,0.3309557206060075,-0.034232205789337944
W002,45,P,41,-4,0.385766396457766,0.385766396457766,0.4054402538056022,0.38844244260355043,0.5696332268868124,0.3362640318754152,0.19445830422664487,0.38844244260355043,0.7493892849988045,0.2506107150006858,-0.01967385734783622
W002,45,P,42,-3,0.45210726453361477,0.45210726453361477,0.4601018773588626,0.43940866636593395,0.5156160531327679,0.3940918986417789,0.19434904554025065,0.43940866636593395,0.8043735437003082,0.19562645629929298,-0.007994612825247827
W002,45,P,43,-2,0.4891872911385085,0.4891872911385085,0.49097385060327675,0.4684145533544623,0.4856373839909054,0.42641373735738697,0.1938646909242783,0.4684145533544623,0.8287081600283751,0.17129183997127473,-0.0017865594647682448
W002,45,P,44,-1,0.5677681241971485,0.5677681241971485,0.5590699727731309,0.5219772031084399,0.41167552110913824,0.4949109107635214,0.16590175096161972,0.5219772031084399,0.8989819763945912,0.10101802360512645,0.008698151424017642
W002,45,P,45,0,0.6919950522726461,0.6919950522726461,0.6767656973721458,0.6148092354269297,0.293642888865913,0.6031967751771611,0.11892874497832319,0.6148092354269297,0.9625809371530798,0.03741906284671637,0.01522935490050037
W002,45,P,46,1,0.8072795314093659,0.8072795314093659,0.7839781260654057,0.710860427983279,0.1958745998804823,0.703687704721914,0.10072816039109922,0.710860427983279,0.9799214138879209,0.02007858611192697,0.02330140534396019
W002,45,P,47,2,0.9054378754407846,0.9054378754407846,0.8334234957459101,0.801098318336665,0.16011566522022094,0.7892501612481984,0.13726870951358666,0.801098318336665,0.9706389581870133,0.029361041812866803,0.07201437969487445
W002,45,P,48,3,0.9711940770023829,0.9711940770023829,0.8169892663779986,0.8682604230196644,0.19449579514725465,0.8465683871511025,0.1928681623769661,0.8682604230196644,0.9506575085872708,0.04934249141262739,0.1542048106243843
W002,45,P,49,4,0.9943457801070391,0.9943457801070391,0.7823842063778901,0.9023422876407743,0.25098146338106336,0.8667492144658697,0.2509330653532598,0.9023422876407743,0.9226655213110209,0.07733447868888434,0.21196157372914903
W002,45,P,50,5,1.0114949290222257,1.0,0.8230925693132207,0.9027383323551783,0.19402570854436454,0.8816977481131852,0.19376681262679227,0.9027383323551783,0.9539282167046147,0.046071783295290776,0.18840235970900499
W002,45,P,51,6,1.0673019489704705,1.0,0.8678341561987214,0.9394504341659865,0.14307256571234306,0.9303434925509152,0.1304917779893654,0.9394504341659865,0.9807061652641496,0.01929383473576336,0.1994677927717491
W002,45,P,52,7,1.117307282319374,1.0,0.8629552643405033,0.9809987509967969,0.15579105901223403,0.9739320351548778,0.1175369744223207,0.9809987509967969,0.9856447055370161,0.014355294462903801,0.25435201797887064
W002,45,P,53,8,1.12211847943386,1.0,0.8647813876543521,0.984424856535352,0.1539262580794734,0.9781258492214215,0.11118507655941007,0.984424856535352,0.9872436079896518,0.012756392010269157,0.2573370917795078
W002,45,P,54,9,1.073679127951906,1.0,0.9131404927925613,0.9379490904771599,0.08921934404031061,0.9359023383601391,0.06192987468868118,0.9379490904771599,0.9956404479291018,0.004359552070811547,0.16053863515934474
W002,45,P,55,10,1.0144000354956333,1.0,0.9169381532226235,0.8877910066827837,0.08042152058711165,0.8842300651442836,0.079435907760701,0.8877910066827837,0.9919940616206964,0.00800593837920627,0.09746188227300978
W002,45,P,56,11,0.9618258466519181,0.9618258466519181,0.915811553527869,0.8413040532770675,0.07733914360694082,0.8384023080469838,0.06981461109189925,0.8413040532770675,0.9931136881886844,0.006886311811206537,0.04601429312404903
W002,45,P,57,12,0.9645882759951734,0.9645882759951734,0.9234789042010093,0.8431429896631268,0.06986431979099403,0.8408102565807687,0.0626754612799774,0.8431429896631268,0.994474232457157,0.005525767542735331,0.041109371794164073
W002,45,P,58,13,0.9694831654551976,0.9694831654551976,0.9008451561661112,0.8498217881170113,0.09353876868816706,0.8450770234130438,0.0896766193483256,0.8498217881170113,0.9888646792204971,0.011135320779396694,0.06863800928908648
W002,45,P,59,14,0.9601622335312141,0.9601622335312141,0.9155062070995696,0.8398158039789454,0.07750818297540223,0.8369521733007086,0.06929389742266621,0.8398158039789454,0.9931919632491116,0.00680803675077914,0.04465602643164446
W002,45,P,60,15,0.9337428354850986,0.9337428354850986,0.9102633144956013,0.8158454143126251,0.08042866519786729,0.8139229686102972,0.05597446939042873,0.8158454143126251,0.9952927830252906,0.004707216974593729,0.02347952098949735
W002,45,V,30,-15,-0.08373740059459803,0.0,0.07673658611378853,0.08346282762786944,1.0041908178448413,0.07755444608853308,0.030843986245948515,0.08346282762786944,0.8634301559332366,0.13656984405371303,-0.16047398670838656
W002,45,V,31,-14,-0.03890532616551835,0.0,0.043236642581220355,0.043496047820324686,0.9625036141232176,0.03603265684431977,0.02436295993362602,0.043496047820324686,0.6862667798629625,0.3137332200889857,-0.08214196874673871
W002,45,V,32,-13,-0.018135286436408094,0.0,0.027666645532777562,0.026837435181022624,0.9431910834263303,0.016796223482524124,0.020931669876545825,0.026837435181022624,0.3916889068697658,0.608311093004015,-0.04580193196918565
W002,45,V,33,-12,-0.0211210405191492,0.0,0.025214111163803368,0.024465342001054016,0.945838225001162,0.019561517155355194,0.01469353619144425,0.024465342001054016,0.6392967363394728,0.3607032635086454,-0.04633515168295257
W002,45,V,34,-11,0.008163872347648747,0.008163872347648747,0.014393824791938695,0.013416262590568785,0.9186683490039956,0.007561072989650883,0.011082701707808763,0.013416262590568785,0.31761701571738965,0.6823829837775488,-0.006229952444289947
W002,45,V,35,-10,0.027523148061580075,0.027523148061580075,0.031420957182668796,0.029221699713193883,0.900784968870429,0.025490909526348814,0.014287101373181822,0.029221699713193883,0.76095629825255,0.2390437016409867,-0.003897809121088721
W002,45,V,36,-9,0.04323610445088321,0.04323610445088321,0.05512803969875289,0.05173543941008819,0.8867241846349768,0.040043661588541384,0.032757607628416334,0.05173543941008819,0.5990889107153562,0.40091108925067853,-0.011891935247869682
W002,45,V,37,-8,0.08297592885556211,0.08297592885556211,0.096209875593068,0.09055440753781091,0.8506629776787149,0.07684919946619154,0.047898864975377584,0.09055440753781091,0.7202105994706398,0.27978940051827395,-0.013233946737505886
W002,45,V,38,-7,0.10454246429328864,0.10454246429328864,0.1164373178808519,0.1094992570546061,0.8309145127518934,0.09682331733998542,0.05114032180961681,0.1094992570546061,0.781875440069441,0.2181245599229761,-0.011894853587563259
W002,45,V,39,-6,0.13543883005375815,0.13543883005375815,0.1435706411931549,0.1344780289705081,0.8021899962801593,0.12543837483744147,0.04847220228063032,0.1344780289705081,0.8700779592629933,0.1299220407319795,-0.00813181113939676
W002,45,V,40,-5,0.19760716641392437,0.19760716641392437,0.20477090750360588,0.19193830340563717,0.7453935946915206,0.18301636097532664,0.05783877531192517,0.19193830340563717,0.9091939313344679,0.09080606866306441,-0.0071637410896815135
W002,45,V,41,-4,0.263899887554291,0.263899887554291,0.27003345493782,0.2534081420994124,0.6850242538327661,0.2444141979183854,0.06691327475313327,0.2534081420994124,0.93027581602653,0.0697241839720542,-0.006133567383528993
W002,45,V,42,-3,0.32045406692877704,0.32045406692877704,0.3275222326242998,0.30949186361499076,0.635457311696967,0.29679256199746756,0.08774616109471346,0.30949186361499076,0.9196181905949639,0.08038180940408679,-0.007068165695522766
W002,45,V,43,-2,0.3698450741748454,0.3698450741748454,0.37708732795039274,0.35938598569339486,0.5936717254909395,0.34253666417312867,0.10875164555057674,0.35938598569339486,0.9084308044722027,0.0915691955270933,-0.007242253775547325
W002,45,V,44,-1,0.44926524294470355,0.44926524294470355,0.45277544493666094,0.4346492617135683,0.5253172439212921,0.41609265174221866,0.125645874879674,0.4346492617135683,0.9164361238277375,0.08356387617178097,-0.0035102019919573957
W002,45,V,45,0,0.5563265990718778,0.5563265990718778,0.552418569293054,0.5303586753477015,0.4297080291909681,0.5152488724150851,0.12569377069509868,0.5303586753477015,0.9438321040805423,0.05616789591913428,0.003908029778823763
W002,45,V,46,1,0.6394366263733268,0.6394366263733268,0.6294974162521264,0.6049772711472932,0.35607078961926303,0.5922222688424701,0.1235729860928447,0.6049772711472932,0.9582776304477497,0.04172236955200126,0.00993921012120036
W002,45,V,47,2,0.7205382394537996,0.7205382394537996,0.7023588872120204,0.6790896596192678,0.2877802298103071,0.6673355471945611,0.12580156299644502,0.6790896596192678,0.9656823264451541,0.034317673554648424,0.018179352241779134
W002,45,V,48,3,0.7758197082070033,0.7758197082070033,0.7485675014360702,0.730312388226582,0.2453008822196827,0.7185351743345496,0.13062690244062317,0.730312388226582,0.9680075189142041,0.03199248108562536,0.027252206770933096
W002,45,V,49,4,0.8153964489523093,0.8153964489523093,0.7896624605400286,0.763151935079726,0.20327609362134405,0.7551896702312099,0.10995198039147117,0.763151935079726,0.979242067637678,0.020757932362165426,0.025733988412280695
W002,45,V,50,5,0.8692438774105716,0.8692438774105716,0.8615600696022837,0.8063789987720351,0.12957315038387576,0.8050611429270299,0.04608303168861115,0.8063789987720351,0.9967340940951952,0.0032659059046642176,0.0076838078082879235
W002,45,V,51,6,0.9380521724180775,0.9380521724180775,0.9338901340936554,0.8690725728184913,0.06152144578199033,0.8687888102263627,0.022206756872914978,0.8690725728184913,0.9993470826830486,0.0006529173168306296,0.004162038324422079
W002,45,V,52,7,0.9947491199380364,0.9947491199380364,0.971248994085426,0.9216904852322173,0.02728397017934626,0.9212994008178828,0.02684705980568084,0.9216904852322173,0.99915155586452,0.0008484441353725044,0.02350012585261041
W002,45,V,53,8,1.0246678366219997,1.0,0.9674236884097813,0.9492722913831522,0.03196509483649551,0.9490089963346824,0.02235638753597178,0.9492722913831522,0.9994453466376877,0.0005546533622109114,0.05724414821221835
W002,45,V,54,9,1.0149579919593623,1.0,0.9766698752182192,0.9401822890275837,0.022458530437171786,0.9400161016535795,0.01767668614738911,0.9401822890275837,0.9996465096433207,0.0003534903565752773,0.038288116741143075
W002,45,V,55,10,1.0081495916244965,1.0,0.9686086017081308,0.934170629670637,0.0302753065127385,0.9337104161060206,0.02931934846403905,0.934170629670637,0.999014954678891,0.0009850453210039803,0.039540989916365676
W002,45,V,56,11,0.9714267210211746,0.9714267210211746,0.9644193454499392,0.8999224478492664,0.0332011483270972,0.8996990679127589,0.020049921195059456,0.8999224478492664,0.9995036189768117,0.0004963810230756891,0.007007375571235319
W002,45,V,57,12,0.981160620501402,0.981160620501402,0.9784848678532686,0.9087664245416317,0.019982148274243286,0.9087142412655271,0.009738690640827545,0.9087664245416317,0.9998851590980725,0.00011484090181657205,0.002675752648133356
W002,45,V,58,13,1.01002620092891,1.0,0.97444036448229,0.9357243234742152,0.02454411118815784,0.9354484614011329,0.0227197183857981,0.9357243234742152,0.9994104643801859,0.0005895356197092163,0.035585836446620056
W002,45,V,59,14,1.0035859149297728,1.0,0.9794591811553586,0.9296822393512708,0.019496917102854304,0.929483709572581,0.019211970341102166,0.9296822393512708,0.9995729539132152,0.0004270460866793744,0.02412673377441421
W002,45,V,60,15,0.9860251224128794,0.9860251224128794,0.9749649338582506,0.9134290227730972,0.02345495228166621,0.9132195608546521,0.019560503997873943,0.9134290227730972,0.9995414249010823,0.0004585750988076945,0.01106018855462887
W002,45,H,30,-15,-0.27755918460996626,0.0,0.1824058853660682,0.15065142927714423,0.675261775083676,0.14650738191353763,0.03509188208243043,0.15065142927714423,0.9457416215904784,0.05425837840551542,-0.4599650699760345
W002,45,H,31,-14,-0.2128121188211482,0.0,0.15224947542864944,0.11505708053583108,0.6406570538593278,0.11233116429482258,0.024896612412099343,0.11505708053583108,0.9531775842755619,0.04682241571757086,-0.36506159424979767
W002,45,H,32,-13,-0.14601302145761172,0.0,0.11470843235795927,0.0784016374228562,0.605084622576594,0.07707179832330352,0.014378965672016743,0.0784016374228562,0.9663639470193721,0.0336360529658381,-0.260721453815571
W002,45,H,33,-12,-0.07355119381222475,0.0,0.06690618750426895,0.040641084862616854,0.5667927920109809,0.03882340574384766,0.012018358675751075,0.040641084862616854,0.9125500153872046,0.08744998455775578,-0.1404573813164937
W002,45,H,34,-11,0.015346260631071612,0.015346260631071612,0.03797825948295461,0.020531635239262342,0.5200838515878622,0.008100400173680166,0.018866148590116677,0.020531635239262342,0.1556560008871735,0.8443439988971708,-0.022631998851882995
W002,45,H,35,-10,0.11806104856527726,0.11806104856527726,0.12538099231291777,0.0668248016639438,0.46614913984898826,0.062317574378133976,0.02412621066498353,0.0668248016639438,0.8696524494331256,0.13034755054651642,-0.007319943747640514
W002,45,H,36,-9,0.23057379540273243,0.23057379540273243,0.2325428821934063,0.1231969034616511,0.4065845385648371,0.12170652233970085,0.01910495858449522,0.1231969034616511,0.9759512439345512,0.02404875605945884,-0.0019690867906738685
W002,45,H,37,-8,0.34595441410186906,0.34595441410186906,0.34693549195361495,0.18371305312844996,0.3458178175634,0.1826092533839961,0.02010836811668671,0.18371305312844996,0.988019536378631,0.011980463618675597,-0.000981077851745893
W002,45,H,38,-7,0.4617681824431798,0.4617681824431798,0.4624238798128952,0.24620715070115642,0.28622026373149295,0.2437406189811018,0.03476307976994189,0.24620715070115642,0.980064131255481,0.019935868743020037,-0.0006556973697153801
W002,45,H,39,-6,0.5593252146627877,0.5593252146627877,0.5573878873925123,0.29913757719682216,0.2375399932391716,0.29523531333911435,0.04816014793104026,0.29913757719682216,0.9740800785659003,0.02591992143308347,0.0019373272702754019
W002,45,H,40,-5,0.6279891620298624,0.6279891620298624,0.621750474317666,0.33648932951173793,0.2047074100330017,0.33147902537745066,0.05785088253496496,0.33648932951173793,0.9704418408095675,0.02955815918962913,0.006238687712196489
W002,45,H,41,-4,0.6684212943160861,0.6684212943160861,0.6561650965843229,0.3596860073417816,0.18847787582341005,0.3528208010234646,0.06993930399019538,0.3596860073417816,0.9621909708292514,0.0378090291700456,0.01225619773176323
W002,45,H,42,-3,0.6949819476898192,0.6949819476898192,0.6777903719993427,0.3746643600702625,0.17810885056771336,0.366840628157511,0.07616650339789745,0.3746643600702625,0.9586721062919452,0.04132789370740643,0.01719157569047658
W002,45,H,43,-2,0.7115780351512082,0.7115780351512082,0.6920145736913706,0.38343110304273753,0.1706484172724672,0.3756007393654789,0.07709406831057708,0.38343110304273753,0.9595733968922374,0.040426603107143744,0.01956346145983756
W002,45,H,44,-1,0.7081784689711922,0.7081784689711922,0.6887131363779727,0.38182038404575064,0.1725764524268371,0.3738063057156761,0.07781806654012272,0.38182038404575064,0.9584622802304932,0.04153771976888282,0.019465332593219475
W002,45,H,45,0,0.6783563728272777,0.6783563728272777,0.6644066507291965,0.36527714566327457,0.18450233842484062,0.35806495226214724,0.07222799391797667,0.36527714566327457,0.9609009590716057,0.03909904092771275,0.013949722098081208
W002,45,H,46,1,0.6421488239564292,0.6421488239564292,0.6332303796716023,0.3452515600050091,0.19997111263970158,0.3389530889742192,0.06564634918049415,0.3452515600050091,0.9638465407644656,0.0361534592347711,0.00891844428482691
W002,45,H,47,2,0.6049198154494838,0.6049198154494838,0.5984781783467052,0.3260701026735686,0.21876196384176894,0.3193020564376668,0.06609015518387439,0.3260701026735686,0.9589179995693835,0.04108200042976103,0.0064416371027785635
W002,45,H,48,3,0.5778235404490808,0.5778235404490808,0.5717773778775782,0.31426250720927923,0.2353613837799747,0.3049995057384466,0.07573786989852266,0.31426250720927923,0.9419180710629591,0.058081928936119916,0.006046162571502589
W002,45,H,49,4,0.5927732449965134,0.5927732449965134,0.5858649595676708,0.3214436250933192,0.22722142108035415,0.31289058697469907,0.07365788956902436,0.3214436250933192,0.947491585081445,0.052508414917674634,0.0069082854288425866
W002,45,H,50,5,0.6580403804234162,0.6580403804234162,0.65163901715389,0.3511474648556319,0.1877206133460972,0.34734131916656935,0.05156112948883691,0.3511474648556319,0.978439155366665,0.02156084463259724,0.006401363269526117
W002,45,H,51,6,0.7346311105178897,0.7346311105178897,0.7318855785698016,0.3886002023822362,0.14235738683666743,0.38776911967605676,0.02540132116979073,0.3886002023822362,0.9957272590152629,0.004272740984134874,0.0027455319480880203
W002,45,H,52,7,0.7779679944789535,0.7779679944789535,0.7735381671552721,0.41159878322901927,0.12050008493920855,0.41064414511738123,0.028016859860168664,0.41159878322901927,0.9953666964785238,0.004633303520939354,0.004429827323681357
W002,45,H,53,8,0.8177294769331557,0.8177294769331557,0.8048290141628183,0.4337186847114251,0.10517675404431326,0.4316319236466782,0.042494469721092235,0.4337186847114251,0.9904005010779511,0.009599498921565943,0.012900462770337406
W002,45,H,54,9,0.8740310577089151,0.8740310577089151,0.85994260366873,0.4627118009831334,0.07536108784482952,0.4613502599670606,0.035470387612491494,0.4627118009831334,0.9941236085654995,0.005876391434075287,0.014088454040185105
W002,45,H,55,10,0.9395982117193405,0.9395982117193405,0.9357013241731674,0.49610621449543607,0.034090977362643896,0.4959593545538164,0.012070405608489078,0.49610621449543607,0.9994080372295324,0.000591962770097978,0.0038968875461731223
W002,45,H,56,11,1.002401098519305,1.0,0.9732055938470315,0.5293084855131694,0.014572980909425975,0.5291093529392226,0.014517763894007461,0.5293084855131694,0.9992477161376391,0.0007522838620358631,0.029195504672273498
W002,45,H,57,12,1.0538202926096851,1.0,0.930296927993028,0.5570905621976365,0.04174035450606917,0.5562505607391793,0.030581173408278713,0.5570905621976365,0.9969866006603425,0.0030133993393641743,0.12352336461665714
W002,45,H,58,13,1.0926856917137318,1.0,0.903119153748864,0.5780221250323264,0.062006516406672006,0.5767653488834091,0.03809605431387346,0.5780221250323264,0.9956561875080298,0.004343812491697634,0.18956653796486778
W002,45,H,59,14,1.1073604515963202,1.0,0.9059425703633521,0.5849187299307298,0.060727858566846565,0.584511302790966,0.02182790721498012,0.5849187299307298,0.9986073783532059,0.001392621646528219,0.2014178812329681
W002,45,H,60,15,1.1123737191995455,1.0,0.9030957109418012,0.5875459916489566,0.06304506368373461,0.5871575157506005,0.021362209631470484,0.5875459916489566,0.9986780695402045,0.0013219304595314557,0.20927800825774434
W002,45,Je,30,-15,0.08124180232686427,0.08124180232686427,0.22882489769790365,0.17662212213657358,0.5952437190077,0.05046201828180125,0.16926003290485875,0.17662212213657358,0.08162797749363926,0.9183720225034464,-0.14758309537103936
W002,45,Je,31,-14,0.052861788887482615,0.052861788887482615,0.17099966195757965,0.12382348964232948,0.60029191634529,0.03283423657339023,0.11939082668214807,0.12382348964232948,0.07031496539463794,0.9296850345994327,-0.11813787307009704
W002,45,Je,32,-13,0.04723917662155021,0.04723917662155021,0.11796614444288374,0.07976749378873833,0.596422222890879,0.029341842820068232,0.0741748564222326,0.07976749378873833,0.1353078141558138,0.8646921858298987,-0.07072696782133353
W002,45,Je,33,-12,0.027615191645680198,0.027615191645680198,0.056047554013238333,0.0359105011455361,0.6048043663935194,0.01715272514601715,0.03154913806411738,0.0359105011455361,0.228151498339502,0.7718485015900018,-0.028432362367558136
W002,45,Je,34,-11,-0.008759843539464797,0.0,0.04219719660870644,0.027630316204645344,0.6271600117125948,0.005441033706461997,0.02708928802633675,0.027630316204645344,0.038778510394995566,0.9612214894859252,-0.050957040148171234
W002,45,Je,35,-10,-0.025887287398476688,0.0,0.10331460970975768,0.07388734132974376,0.6412810316352471,0.016079465651344996,0.07211650291816205,0.07388734132974376,0.04735906778108924,0.9526409322022589,-0.12920189710823438
W002,45,Je,36,-9,-0.06139548213101552,0.0,0.16084880536453827,0.12854070804814127,0.6705992529647077,0.038134800718113114,0.12275361746077908,0.12854070804814127,0.08801599172887993,0.9119840082656177,-0.2222442874955538
W002,45,Je,37,-8,-0.11291534641262041,0.0,0.20360539816028747,0.1818609511580593,0.7113420424810704,0.07013552274535684,0.1677927710163628,0.1818609511580593,0.1487295144857439,0.8512704855115074,-0.3165207445729079
W002,45,Je,38,-7,-0.1299882088539558,0.0,0.2312284838348003,0.21988772626713493,0.7310665965748601,0.08074005233433743,0.20452788590306922,0.21988772626713493,0.13482675315406362,0.8651732468440562,-0.3612166926887561
W002,45,Je,39,-6,-0.10493174028756638,0.0,0.24371714340593226,0.232575816467259,0.7217100134779898,0.06517663622759724,0.22325661579327855,0.232575816467259,0.07853346815607443,0.9214665318422448,-0.34864888369349867
W002,45,Je,40,-5,-0.0256474867377509,0.0,0.24928354103507475,0.2241994514383753,0.6751758162074765,0.01593051738851785,0.22363276289712686,0.2241994514383753,0.005048829103733569,0.9949511708944582,-0.27493102777282563
W002,45,Je,41,-4,0.04763421348487639,0.04763421348487639,0.25747486121509194,0.21841697816730613,0.6298871130992401,0.02958721351407313,0.21640372720498635,0.21841697816730613,0.01834996934286202,0.9816500306552326,-0.20984064773021555
W002,45,Je,42,-3,0.11630991425478432,0.11630991425478432,0.26814985996546575,0.21426402009722895,0.5847817825914439,0.07224400310403847,0.2017173129003294,0.21426402009722895,0.1136855081021068,0.8863144918959129,-0.15183994571068143
W002,45,Je,43,-2,0.19754842792341243,0.19754842792341243,0.2965346376979041,0.22456557269449418,0.5327340616334684,0.12270397868950259,0.1880782551316665,0.22456557269449418,0.29855952839688266,0.7014404716013147,-0.09898620977449168
W002,45,Je,44,-1,0.2879996630448739,0.2879996630448739,0.3398763437717522,0.24291063609786992,0.47179234499768824,0.178886285698728,0.16433281449054787,0.24291063609786992,0.5423267556695807,0.4576732443288784,-0.05187668072687829
W002,45,Je,45,0,0.39730398228194486,0.39730398228194486,0.411873060379209,0.27616644600008167,0.39434705091424677,0.24677887790673014,0.12396810604107482,0.27616644600008167,0.7984985803022275,0.20150141969658014,-0.014569078097264154
W002,45,Je,46,1,0.5292877939012005,0.5292877939012005,0.5267769222849784,0.3421959052568089,0.307407163480434,0.32875846629691,0.09495213748320987,0.3421959052568089,0.9230054696093763,0.07699453038984726,0.002510871616222099
W002,45,Je,47,2,0.6171959759507124,0.6171959759507124,0.609598992573591,0.39154562581461644,0.2507546905966502,0.38336119743592023,0.07963773851043876,0.39154562581461644,0.9586311846562795,0.041368815343127516,0.007596983377121447
W002,45,Je,48,3,0.6733421623886654,0.6733421623886654,0.6640444306565295,0.4239880002838483,0.21450542080244026,0.41823548389114,0.06960534748882749,0.4239880002838483,0.9730488015966763,0.026951198402817317,0.009297731732135883
W002,45,Je,49,4,0.7118820320559316,0.7118820320559316,0.7038578430654177,0.44571102173878663,0.18752909361879375,0.4421738943156554,0.056040718099973325,0.44571102173878663,0.9841911369939885,0.015808863005553474,0.008024188990513936
W002,45,Je,50,5,0.7417406406677926,0.7417406406677926,0.7362509307206723,0.46259293340513025,0.1657158592935618,0.4607200812598936,0.04158399644382722,0.46259293340513025,0.9919191980723644,0.008080801927210496,0.00548970994712028
W002,45,Je,51,6,0.7938153136980722,0.7938153136980722,0.7878924624866975,0.494395010716924,0.13309545816731572,0.49306541367756035,0.03623429945181074,0.494395010716924,0.9946285494780578,0.0053714505215696415,0.005922851211374702
W002,45,Je,52,7,0.8526360201325945,0.8526360201325945,0.8421512983641294,0.5310426828204048,0.09953603130270809,0.5296009345354701,0.03910474544412089,0.5310426828204048,0.9945774936646216,0.0054225063350553425,0.010484721768465155
W002,45,Je,53,8,0.8682954856520797,0.8682954856520797,0.8587457389659947,0.540448709639018,0.08889788867878785,0.539327555716869,0.03479361140995778,0.540448709639018,0.9958553291273131,0.004144670872375353,0.009549746686084992
W002,45,Je,54,9,0.8738653451547392,0.8738653451547392,0.8697708063485091,0.543226801525627,0.08133635644623448,0.5427871829530969,0.021850215504751757,0.543226801525627,0.9983821096980332,0.001617890301658324,0.004094538806230119
W002,45,Je,55,10,0.8881754644422739,0.8881754644422739,0.8816805824800169,0.5522813157494921,0.07411482671191663,0.55167567976656,0.02585722491092103,0.5522813157494921,0.9978079870052095,0.002192012994491782,0.006494881962257004
W002,45,Je,56,11,0.9474126200854588,0.9474126200854588,0.939569886426072,0.588781702171506,0.03786854564578981,0.5884698712469705,0.01915994380341334,0.588781702171506,0.9989410392767961,0.001058960722941431,0.007842733659386814
W002,45,Je,57,12,1.018112702999994,1.0,0.980271573125296,0.6324120771292727,0.012727590760963131,0.6323840727340837,0.005951457906616062,0.6324120771292727,0.9999114382023048,8.856179746734008e-05,0.0378411298746979
W002,45,Je,58,13,1.0857493883093061,1.0,0.9230530413939246,0.6746371237112193,0.05623866939760413,0.6743954948449191,0.01805450697812905,0.6746371237112193,0.9992838058066186,0.0007161941931808787,0.16269634691538148
W002,45,Je,59,14,1.1315139841234507,1.0,0.8902569284553679,0.7034230644629548,0.08671183028314092,0.7028214258864437,0.029086954694502783,0.7034230644629548,0.9982901291815254,0.001709870818290332,0.24125705566808286
W002,45,Je,60,15,1.186875009232696,1.0,0.859686846014689,0.7379075071846162,0.12043702908987308,0.7372080222093841,0.03212197300202086,0.7379075071846162,0.99810503772643,0.001894962273402819,0.32718816321800703
W002,45,Jw,30,-15,-0.13155843603730888,0.0,0.1224135942145005,0.12853272586603537,0.9214546279950899,0.1068080964568502,0.0715030918899147,0.12853272586603537,0.6905273972721172,0.3094726027223803,-0.25397203025180937
