window_id,object,window_start_day,window_end_day,n_raw_features,n_kept_features,block_variance_before_equal_weight,block_variance_after_equal_weight,block_scale,alignment_warning
W160,P,119,182,832,780,1.0,0.0012820512820512823,0.03580574370197165,none
W160,V,119,182,704,660,1.0,0.0015151515151515152,0.03892494720807615,none
W160,H,119,182,704,660,1.0,0.0015151515151515152,0.03892494720807615,none
W160,Je,119,182,704,660,1.0,0.0015151515151515152,0.03892494720807615,none
W160,Jw,119,182,704,660,1.0,0.0015151515151515152,0.03892494720807615,none
