window_id,target_name,object,block_energy,block_contribution_fraction,dominant_object_warning
W160,W160_V_vs_Je_delta_peak,H,0.25234717331938067,0.25234717331938067,False
W160,W160_V_vs_Je_delta_peak,Je,0.16500331237398158,0.16500331237398158,False
W160,W160_V_vs_Je_delta_peak,Jw,0.13084073568482746,0.13084073568482746,False
W160,W160_V_vs_Je_delta_peak,P,0.14681453618651344,0.14681453618651344,False
W160,W160_V_vs_Je_delta_peak,V,0.30499424243529677,0.30499424243529677,False
W160,W160_H_vs_Jw_delta_peak,H,0.2628529722409272,0.26285297224092724,False
W160,W160_H_vs_Jw_delta_peak,Je,0.12190191468741747,0.12190191468741748,False
W160,W160_H_vs_Jw_delta_peak,Jw,0.4144943949686911,0.41449439496869117,False
W160,W160_H_vs_Jw_delta_peak,P,0.13098361287811613,0.13098361287811616,False
W160,W160_H_vs_Jw_delta_peak,V,0.06976710522484797,0.06976710522484798,False
W160,W160_P_vs_V_delta_peak,H,0.30165009348377314,0.30165009348377314,False
W160,W160_P_vs_V_delta_peak,Je,0.13105039351021036,0.13105039351021036,False
W160,W160_P_vs_V_delta_peak,Jw,0.17960648743669444,0.17960648743669444,False
W160,W160_P_vs_V_delta_peak,P,0.15216865667189347,0.15216865667189347,False
W160,W160_P_vs_V_delta_peak,V,0.23552436889742862,0.23552436889742862,False
W160,W160_Jw_vs_V_delta_peak,H,0.21331048862603863,0.21331048862603863,False
W160,W160_Jw_vs_V_delta_peak,Je,0.07980418080358846,0.07980418080358846,False
W160,W160_Jw_vs_V_delta_peak,Jw,0.31720681898307523,0.31720681898307523,False
W160,W160_Jw_vs_V_delta_peak,P,0.17892301888261097,0.17892301888261097,False
W160,W160_Jw_vs_V_delta_peak,V,0.21075549270468674,0.21075549270468674,False
