window_id,target_name,contrast,object,day,profile_coord_index,difference_value_standardized
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,121,10,-0.011101501664096156
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,122,0,0.022178012718625913
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,122,1,0.01924180636563043
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,122,2,0.01696566906763814
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,122,3,0.014440220768223433
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,122,4,0.011686715524629968
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,122,5,0.008752663138641575
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,122,6,0.006219001416145257
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,122,7,0.0044300170116684376
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,122,8,0.0010222928058609556
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,122,9,-0.0031803824456831846
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,122,10,-0.005549560197610701
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,123,0,0.01872500839096986
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,123,1,0.015557364160130524
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,123,2,0.013298702469773898
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,123,3,0.011020383246197939
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,123,4,0.008689910042701435
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,123,5,0.006600630969290556
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,123,6,0.004560512704914083
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,123,7,0.003320531837780543
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,123,8,0.0019256803336310851
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,123,9,0.0004749840656806534
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,123,10,-0.0004589586311422797
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,124,0,0.015380111543949488
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,124,1,0.011721010193739879
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,124,2,0.009078970001404753
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,124,3,0.007194502985304234
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,124,4,0.005833773716138683
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,124,5,0.004525933530549893
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,124,6,0.00310119527138263
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,124,7,0.0027569010295246396
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,124,8,0.0027573915468728956
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,124,9,0.0024962808250268364
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,124,10,0.002041438432113839
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,125,0,0.013197665865153875
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,125,1,0.009123224136215953
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,125,2,0.006112674813888811
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,125,3,0.004096087147086968
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,125,4,0.0029170047585103465
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,125,5,0.002064183112456555
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,125,6,0.0016133945626009166
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,125,7,0.0023448677664608987
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,125,8,0.003397122450739345
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,125,9,0.004270796318431984
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,125,10,0.004201419546529579
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,126,0,0.012371043789881846
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,126,1,0.007826299832103766
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,126,2,0.004456690609221353
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,126,3,0.002082226736178117
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,126,4,0.001140625078431156
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,126,5,0.0003918554001690963
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,126,6,0.00022012382403160006
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,126,7,0.001819378491443463
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,126,8,0.0035790186530876046
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,126,9,0.005035744968396554
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,126,10,0.00541363706889089
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,127,0,0.01152062252708079
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,127,1,0.0068198907184724876
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,127,2,0.0031542278861983707
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,127,3,0.0004378118976516586
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,127,4,-0.00045962234476767434
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,127,5,-0.000552608938610841
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,127,6,-0.0002791234164931833
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,127,7,0.0018384511154346471
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,127,8,0.0037072755176142218
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,127,9,0.004939186161965398
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,127,10,0.004846613596892769
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,128,0,0.013010632237014605
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,128,1,0.00838981137141789
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,128,2,0.00462254058824136
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,128,3,0.0017163873360483738
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,128,4,0.0007873686286092641
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,128,5,0.0012431167659435764
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,128,6,0.0021604267987046116
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,128,7,0.004518473764115935
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,128,8,0.0065070463423620075
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,128,9,0.007263776095886394
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,128,10,0.006086271991617567
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,129,0,0.018062283382627407
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,129,1,0.014057036287371153
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,129,2,0.010476901908097525
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,129,3,0.0077046002582042
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,129,4,0.0067664850070369015
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,129,5,0.007000712723631643
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,129,6,0.007689418320648319
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,129,7,0.00957071815175322
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,129,8,0.010657153112247752
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,129,9,0.00969680499261559
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,129,10,0.006787988814523608
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,130,0,0.023610340278907252
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,130,1,0.02097781054414831
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,130,2,0.018098987737002442
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,130,3,0.01553968766660685
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,130,4,0.014418580137184316
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,130,5,0.014458294433041037
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,130,6,0.014388580647664554
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,130,7,0.014690364508139651
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,130,8,0.013470644864937674
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,130,9,0.00953451458408006
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,130,10,0.004191878098625035
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,131,0,0.027879086782350113
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,131,1,0.0267308775807912
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,131,2,0.025470448187123428
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,131,3,0.02381207763357536
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,131,4,0.022614172548051897
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,131,5,0.022029921566166
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,131,6,0.021359587877067723
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,131,7,0.019805100154623775
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,131,8,0.01576323751404137
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,131,9,0.008452530696935731
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,131,10,0.0005090513353769849
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,132,0,0.03222865278844261
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,132,1,0.03272038047485509
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,132,2,0.032964853485919134
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,132,3,0.03232224452721209
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,132,4,0.03152964787645801
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,132,5,0.029936589682000914
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,132,6,0.028038856133685314
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,132,7,0.02502947545181871
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,132,8,0.018573780848604234
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,132,9,0.007862777012902493
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,132,10,-0.0030459328598561016
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,133,0,0.0374019286183596
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,133,1,0.03910115830246863
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,133,2,0.040506244398664286
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,133,3,0.040747375239255985
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,133,4,0.04008416676252923
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,133,5,0.03793766543331886
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,133,6,0.034409779574971225
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,133,7,0.02936421378892759
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,133,8,0.020881783252962076
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,133,9,0.008446514861988615
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,133,10,-0.004427045334137222
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,134,0,0.04218672985414207
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,134,1,0.04483224912730489
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,134,2,0.04673275381650664
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,134,3,0.04738242707732689
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,134,4,0.04720605883424375
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,134,5,0.045498560218954744
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,134,6,0.04123211010600267
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,134,7,0.0343578863855286
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,134,8,0.024265765537270327
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,134,9,0.010491240059827711
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,134,10,-0.0037707736704553118
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,135,0,0.04567970592262631
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,135,1,0.04849348824478563
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,135,2,0.05060416980993759
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,135,3,0.05136908964590203
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,135,4,0.05152857674725422
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,135,5,0.05025973159643708
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,135,6,0.046664417451879554
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,135,7,0.039551876520846505
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,135,8,0.028862336699802028
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,135,9,0.014292814011817248
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,135,10,-0.0009422106883558348
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,136,0,0.04900660559089618
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,136,1,0.05137441710875709
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,136,2,0.053154001657829075
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,136,3,0.05353253131693203
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,136,4,0.053919349281802476
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,136,5,0.05305488436324286
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,136,6,0.05029636113093798
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,136,7,0.04368656444621892
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,136,8,0.033245154234051284
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,136,9,0.01878916075585574
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,136,10,0.003460726861321986
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,137,0,0.05166784062540883
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,137,1,0.053680296739294045
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,137,2,0.054841399498354905
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,137,3,0.05458395474281495
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,137,4,0.05504508176284685
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,137,5,0.05455210995305433
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,137,6,0.05233991994838058
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,137,7,0.04653423190701042
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,137,8,0.036650601282822284
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,137,9,0.022264261902463105
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,137,10,0.007557940531646828
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,138,0,0.05337978733648555
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,138,1,0.05500958101954898
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,138,2,0.05559896185523765
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,138,3,0.05482410046271424
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,138,4,0.05493864313434993
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,138,5,0.05457108818553234
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,138,6,0.05308968074917779
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,138,7,0.048079774952411704
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,138,8,0.0391020162110107
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,138,9,0.025936592445606095
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,138,10,0.012372770123945897
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,139,0,0.05450118339359976
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,139,1,0.05610212201115911
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,139,2,0.05619101617055321
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,139,3,0.05513158911632251
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,139,4,0.05495101777874598
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,139,5,0.05434414340400221
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,139,6,0.053202442519673286
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,139,7,0.048850797685978595
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,139,8,0.04062420894624652
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,139,9,0.0287319386904994
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,139,10,0.01668412591699188
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,140,0,0.05624924885050327
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,140,1,0.05747783850268639
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,140,2,0.05705443280491038
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,140,3,0.05602967265795257
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,140,4,0.0557365138616188
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,140,5,0.05500617039375526
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,140,6,0.05378169623134585
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,140,7,0.04934295091720092
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,140,8,0.04068784186484804
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,140,9,0.029092119062230602
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,140,10,0.018204974328418774
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,141,0,0.057930411841980514
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,141,1,0.058549495378115525
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,141,2,0.05704618786363473
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,141,3,0.055876662461858906
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,141,4,0.056087404758652475
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,141,5,0.05565459289483775
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,141,6,0.054597279714998975
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,141,7,0.049951795815020565
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,141,8,0.04066066356493885
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,141,9,0.0288642842142071
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,141,10,0.018190506648709165
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,142,0,0.05779080012957824
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,142,1,0.058318934783656295
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,142,2,0.05628271156445723
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,142,3,0.05442246591014016
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,142,4,0.054606219095164
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,142,5,0.05519005207075977
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,142,6,0.055004497297791485
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,142,7,0.05064425279391484
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,142,8,0.04108929063300877
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,142,9,0.028763507731336485
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,142,10,0.017866111286016388
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,143,0,0.056429493344947235
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,143,1,0.056297639616579846
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,143,2,0.053927903193086504
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,143,3,0.05142154523435559
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,143,4,0.05138409246448343
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,143,5,0.05222072429554865
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,143,6,0.053191140244545757
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,143,7,0.04904965564082835
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,143,8,0.03899042247378197
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,143,9,0.02655804529940977
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,143,10,0.016037181335150665
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,144,0,0.05546759454032425
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,144,1,0.055352057286633435
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,144,2,0.052584969587749816
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,144,3,0.04940480581863861
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,144,4,0.048414299658691
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,144,5,0.04882221914848946
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,144,6,0.04913430929053581
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,144,7,0.04504815994144352
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,144,8,0.03557782051433077
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,144,9,0.02382604276440079
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,144,10,0.013689410106715857
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,145,0,0.05434774415342525
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,145,1,0.05533928581499776
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,145,2,0.05286192668579538
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,145,3,0.049684739618688745
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,145,4,0.047946061592260406
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,145,5,0.04701061191319224
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,145,6,0.045706226818986215
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,145,7,0.0409165870729156
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,145,8,0.03180345048594419
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,145,9,0.021544725350322303
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,145,10,0.013049214842392682
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,146,0,0.04988647896264606
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,146,1,0.052672095732987645
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,146,2,0.05180675888576085
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,146,3,0.049053833758258863
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,146,4,0.04727163951640845
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,146,5,0.045651466079339925
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,146,6,0.043119787401019925
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,146,7,0.03700134405081004
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,146,8,0.027916035321707604
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,146,9,0.019006207306058537
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,146,10,0.011805520148140099
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,147,0,0.04269337309247452
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,147,1,0.04646014957045773
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,147,2,0.04698512319926014
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,147,3,0.045888097244763296
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,147,4,0.04480405207795686
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,147,5,0.04323988996723103
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,147,6,0.040342865992836506
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,147,7,0.03436289473977369
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,147,8,0.02524965354693271
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,147,9,0.016200384533460697
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,147,10,0.008931307835322932
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,148,0,0.036499876716461654
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,148,1,0.04033816027634235
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,148,2,0.04139699685922647
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,148,3,0.04121389898408917
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,148,4,0.040884622798935816
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,148,5,0.039595512434903515
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,148,6,0.03715549905975592
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,148,7,0.032389157156557845
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,148,8,0.02402980447876974
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,148,9,0.014538745098351473
W160,W160_V_vs_Je_delta_peak,high_minus_low,H,148,10,0.006312211753302491
