window_id,mode_target,tested_y_target,corr_score_y,abs_corr_score_y,own_target_corr,max_other_target_corr,own_minus_max_other,own_abs_rank,n_targets_tested,specificity_margin,specificity_status
W160,W160_V_vs_Je_delta_peak,W160_V_vs_Je_delta_peak,0.4920794633878058,0.4920794633878058,0.4920794633878058,0.2369041753670651,0.2551752880207407,1,4,0.05,pair_specific
W160,W160_V_vs_Je_delta_peak,W160_H_vs_Jw_delta_peak,-0.02497279260821787,0.02497279260821787,0.4920794633878058,0.2369041753670651,0.2551752880207407,1,4,0.05,pair_specific
W160,W160_V_vs_Je_delta_peak,W160_P_vs_V_delta_peak,-0.2369041753670651,0.2369041753670651,0.4920794633878058,0.2369041753670651,0.2551752880207407,1,4,0.05,pair_specific
W160,W160_V_vs_Je_delta_peak,W160_Jw_vs_V_delta_peak,-0.19857471101012306,0.19857471101012306,0.4920794633878058,0.2369041753670651,0.2551752880207407,1,4,0.05,pair_specific
W160,W160_H_vs_Jw_delta_peak,W160_V_vs_Je_delta_peak,-0.0352695656135102,0.0352695656135102,0.4402530532276265,0.31025613862697304,0.12999691460065343,1,4,0.05,pair_specific
W160,W160_H_vs_Jw_delta_peak,W160_H_vs_Jw_delta_peak,0.4402530532276265,0.4402530532276265,0.4402530532276265,0.31025613862697304,0.12999691460065343,1,4,0.05,pair_specific
W160,W160_H_vs_Jw_delta_peak,W160_P_vs_V_delta_peak,0.08340799285477317,0.08340799285477317,0.4402530532276265,0.31025613862697304,0.12999691460065343,1,4,0.05,pair_specific
W160,W160_H_vs_Jw_delta_peak,W160_Jw_vs_V_delta_peak,-0.31025613862697304,0.31025613862697304,0.4402530532276265,0.31025613862697304,0.12999691460065343,1,4,0.05,pair_specific
W160,W160_P_vs_V_delta_peak,W160_V_vs_Je_delta_peak,-0.39160995109525465,0.39160995109525465,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,4,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_H_vs_Jw_delta_peak,0.09783472615686606,0.09783472615686606,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,4,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_P_vs_V_delta_peak,0.29343182933158607,0.29343182933158607,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,4,0.05,common_mode
W160,W160_P_vs_V_delta_peak,W160_Jw_vs_V_delta_peak,0.10615677736850476,0.10615677736850476,0.29343182933158607,0.39160995109525465,-0.09817812176366858,2,4,0.05,common_mode
W160,W160_Jw_vs_V_delta_peak,W160_V_vs_Je_delta_peak,-0.3015244966893945,0.3015244966893945,0.42774163892251654,0.33372471054931085,0.09401692837320569,1,4,0.05,pair_specific
W160,W160_Jw_vs_V_delta_peak,W160_H_vs_Jw_delta_peak,-0.33372471054931085,0.33372471054931085,0.42774163892251654,0.33372471054931085,0.09401692837320569,1,4,0.05,pair_specific
W160,W160_Jw_vs_V_delta_peak,W160_P_vs_V_delta_peak,0.09729157242284645,0.09729157242284645,0.42774163892251654,0.33372471054931085,0.09401692837320569,1,4,0.05,pair_specific
W160,W160_Jw_vs_V_delta_peak,W160_Jw_vs_V_delta_peak,0.42774163892251654,0.42774163892251654,0.42774163892251654,0.33372471054931085,0.09401692837320569,1,4,0.05,pair_specific
