window_id,bootstrap_id,object_A,object_B,peak_A,peak_B,delta_B_minus_A,A_earlier_flag,B_earlier_flag,same_day_flag
W160,4,H,Je,165.0,162.0,-3.0,False,True,False
W160,4,H,Jw,165.0,152.0,-13.0,False,True,False
W160,4,Je,Jw,162.0,152.0,-10.0,False,True,False
W160,5,P,V,157.0,155.0,-2.0,False,True,False
W160,5,P,H,157.0,157.0,0.0,False,False,True
W160,5,P,Je,157.0,162.0,5.0,True,False,False
W160,5,P,Jw,157.0,165.0,8.0,True,False,False
W160,5,V,H,155.0,157.0,2.0,True,False,False
W160,5,V,Je,155.0,162.0,7.0,True,False,False
W160,5,V,Jw,155.0,165.0,10.0,True,False,False
W160,5,H,Je,157.0,162.0,5.0,True,False,False
W160,5,H,Jw,157.0,165.0,8.0,True,False,False
W160,5,Je,Jw,162.0,165.0,3.0,True,False,False
W160,6,P,V,156.0,154.0,-2.0,False,True,False
W160,6,P,H,156.0,159.0,3.0,True,False,False
W160,6,P,Je,156.0,164.0,8.0,True,False,False
W160,6,P,Jw,156.0,142.0,-14.0,False,True,False
W160,6,V,H,154.0,159.0,5.0,True,False,False
W160,6,V,Je,154.0,164.0,10.0,True,False,False
W160,6,V,Jw,154.0,142.0,-12.0,False,True,False
W160,6,H,Je,159.0,164.0,5.0,True,False,False
W160,6,H,Jw,159.0,142.0,-17.0,False,True,False
W160,6,Je,Jw,164.0,142.0,-22.0,False,True,False
W160,7,P,V,157.0,167.0,10.0,True,False,False
W160,7,P,H,157.0,158.0,1.0,True,False,False
W160,7,P,Je,157.0,162.0,5.0,True,False,False
W160,7,P,Jw,157.0,154.0,-3.0,False,True,False
W160,7,V,H,167.0,158.0,-9.0,False,True,False
W160,7,V,Je,167.0,162.0,-5.0,False,True,False
W160,7,V,Jw,167.0,154.0,-13.0,False,True,False
W160,7,H,Je,158.0,162.0,4.0,True,False,False
W160,7,H,Jw,158.0,154.0,-4.0,False,True,False
W160,7,Je,Jw,162.0,154.0,-8.0,False,True,False
W160,8,P,V,160.0,155.0,-5.0,False,True,False
W160,8,P,H,160.0,155.0,-5.0,False,True,False
W160,8,P,Je,160.0,161.0,1.0,True,False,False
W160,8,P,Jw,160.0,150.0,-10.0,False,True,False
W160,8,V,H,155.0,155.0,0.0,False,False,True
W160,8,V,Je,155.0,161.0,6.0,True,False,False
W160,8,V,Jw,155.0,150.0,-5.0,False,True,False
W160,8,H,Je,155.0,161.0,6.0,True,False,False
W160,8,H,Jw,155.0,150.0,-5.0,False,True,False
W160,8,Je,Jw,161.0,150.0,-11.0,False,True,False
W160,9,P,V,159.0,161.0,2.0,True,False,False
W160,9,P,H,159.0,156.0,-3.0,False,True,False
W160,9,P,Je,159.0,165.0,6.0,True,False,False
W160,9,P,Jw,159.0,151.0,-8.0,False,True,False
W160,9,V,H,161.0,156.0,-5.0,False,True,False
W160,9,V,Je,161.0,165.0,4.0,True,False,False
W160,9,V,Jw,161.0,151.0,-10.0,False,True,False
W160,9,H,Je,156.0,165.0,9.0,True,False,False
W160,9,H,Jw,156.0,151.0,-5.0,False,True,False
W160,9,Je,Jw,165.0,151.0,-14.0,False,True,False
W160,10,P,V,156.0,161.0,5.0,True,False,False
W160,10,P,H,156.0,155.0,-1.0,False,True,False
W160,10,P,Je,156.0,164.0,8.0,True,False,False
W160,10,P,Jw,156.0,164.0,8.0,True,False,False
W160,10,V,H,161.0,155.0,-6.0,False,True,False
W160,10,V,Je,161.0,164.0,3.0,True,False,False
W160,10,V,Jw,161.0,164.0,3.0,True,False,False
W160,10,H,Je,155.0,164.0,9.0,True,False,False
W160,10,H,Jw,155.0,164.0,9.0,True,False,False
W160,10,Je,Jw,164.0,164.0,0.0,False,False,True
W160,11,P,V,156.0,161.0,5.0,True,False,False
W160,11,P,H,156.0,154.0,-2.0,False,True,False
W160,11,P,Je,156.0,161.0,5.0,True,False,False
W160,11,P,Jw,156.0,152.0,-4.0,False,True,False
W160,11,V,H,161.0,154.0,-7.0,False,True,False
W160,11,V,Je,161.0,161.0,0.0,False,False,True
W160,11,V,Jw,161.0,152.0,-9.0,False,True,False
W160,11,H,Je,154.0,161.0,7.0,True,False,False
W160,11,H,Jw,154.0,152.0,-2.0,False,True,False
W160,11,Je,Jw,161.0,152.0,-9.0,False,True,False
W160,12,P,V,158.0,161.0,3.0,True,False,False
W160,12,P,H,158.0,155.0,-3.0,False,True,False
W160,12,P,Je,158.0,163.0,5.0,True,False,False
W160,12,P,Jw,158.0,165.0,7.0,True,False,False
W160,12,V,H,161.0,155.0,-6.0,False,True,False
W160,12,V,Je,161.0,163.0,2.0,True,False,False
W160,12,V,Jw,161.0,165.0,4.0,True,False,False
W160,12,H,Je,155.0,163.0,8.0,True,False,False
W160,12,H,Jw,155.0,165.0,10.0,True,False,False
W160,12,Je,Jw,163.0,165.0,2.0,True,False,False
W160,13,P,V,159.0,161.0,2.0,True,False,False
W160,13,P,H,159.0,156.0,-3.0,False,True,False
W160,13,P,Je,159.0,164.0,5.0,True,False,False
W160,13,P,Jw,159.0,151.0,-8.0,False,True,False
W160,13,V,H,161.0,156.0,-5.0,False,True,False
W160,13,V,Je,161.0,164.0,3.0,True,False,False
W160,13,V,Jw,161.0,151.0,-10.0,False,True,False
W160,13,H,Je,156.0,164.0,8.0,True,False,False
W160,13,H,Jw,156.0,151.0,-5.0,False,True,False
W160,13,Je,Jw,164.0,151.0,-13.0,False,True,False
W160,14,P,V,157.0,160.0,3.0,True,False,False
W160,14,P,H,157.0,163.0,6.0,True,False,False
W160,14,P,Je,157.0,160.0,3.0,True,False,False
W160,14,P,Jw,157.0,152.0,-5.0,False,True,False
W160,14,V,H,160.0,163.0,3.0,True,False,False
W160,14,V,Je,160.0,160.0,0.0,False,False,True
W160,14,V,Jw,160.0,152.0,-8.0,False,True,False
W160,14,H,Je,163.0,160.0,-3.0,False,True,False
W160,14,H,Jw,163.0,152.0,-11.0,False,True,False
W160,14,Je,Jw,160.0,152.0,-8.0,False,True,False
W160,15,P,V,165.0,161.0,-4.0,False,True,False
W160,15,P,H,165.0,154.0,-11.0,False,True,False
W160,15,P,Je,165.0,160.0,-5.0,False,True,False
W160,15,P,Jw,165.0,150.0,-15.0,False,True,False
W160,15,V,H,161.0,154.0,-7.0,False,True,False
W160,15,V,Je,161.0,160.0,-1.0,False,True,False
W160,15,V,Jw,161.0,150.0,-11.0,False,True,False
W160,15,H,Je,154.0,160.0,6.0,True,False,False
W160,15,H,Jw,154.0,150.0,-4.0,False,True,False
W160,15,Je,Jw,160.0,150.0,-10.0,False,True,False
W160,16,P,V,156.0,163.0,7.0,True,False,False
W160,16,P,H,156.0,163.0,7.0,True,False,False
W160,16,P,Je,156.0,161.0,5.0,True,False,False
W160,16,P,Jw,156.0,157.0,1.0,True,False,False
W160,16,V,H,163.0,163.0,0.0,False,False,True
W160,16,V,Je,163.0,161.0,-2.0,False,True,False
W160,16,V,Jw,163.0,157.0,-6.0,False,True,False
W160,16,H,Je,163.0,161.0,-2.0,False,True,False
W160,16,H,Jw,163.0,157.0,-6.0,False,True,False
W160,16,Je,Jw,161.0,157.0,-4.0,False,True,False
W160,17,P,V,159.0,163.0,4.0,True,False,False
W160,17,P,H,159.0,155.0,-4.0,False,True,False
W160,17,P,Je,159.0,159.0,0.0,False,False,True
W160,17,P,Jw,159.0,150.0,-9.0,False,True,False
W160,17,V,H,163.0,155.0,-8.0,False,True,False
W160,17,V,Je,163.0,159.0,-4.0,False,True,False
W160,17,V,Jw,163.0,150.0,-13.0,False,True,False
W160,17,H,Je,155.0,159.0,4.0,True,False,False
W160,17,H,Jw,155.0,150.0,-5.0,False,True,False
W160,17,Je,Jw,159.0,150.0,-9.0,False,True,False
W160,18,P,V,158.0,160.0,2.0,True,False,False
W160,18,P,H,158.0,154.0,-4.0,False,True,False
W160,18,P,Je,158.0,159.0,1.0,True,False,False
W160,18,P,Jw,158.0,145.0,-13.0,False,True,False
W160,18,V,H,160.0,154.0,-6.0,False,True,False
W160,18,V,Je,160.0,159.0,-1.0,False,True,False
W160,18,V,Jw,160.0,145.0,-15.0,False,True,False
W160,18,H,Je,154.0,159.0,5.0,True,False,False
W160,18,H,Jw,154.0,145.0,-9.0,False,True,False
W160,18,Je,Jw,159.0,145.0,-14.0,False,True,False
W160,19,P,V,158.0,161.0,3.0,True,False,False
W160,19,P,H,158.0,165.0,7.0,True,False,False
W160,19,P,Je,158.0,158.0,0.0,False,False,True
W160,19,P,Jw,158.0,166.0,8.0,True,False,False
W160,19,V,H,161.0,165.0,4.0,True,False,False
W160,19,V,Je,161.0,158.0,-3.0,False,True,False
W160,19,V,Jw,161.0,166.0,5.0,True,False,False
W160,19,H,Je,165.0,158.0,-7.0,False,True,False
W160,19,H,Jw,165.0,166.0,1.0,True,False,False
W160,19,Je,Jw,158.0,166.0,8.0,True,False,False
W160,20,P,V,158.0,163.0,5.0,True,False,False
W160,20,P,H,158.0,155.0,-3.0,False,True,False
W160,20,P,Je,158.0,163.0,5.0,True,False,False
W160,20,P,Jw,158.0,142.0,-16.0,False,True,False
W160,20,V,H,163.0,155.0,-8.0,False,True,False
W160,20,V,Je,163.0,163.0,0.0,False,False,True
W160,20,V,Jw,163.0,142.0,-21.0,False,True,False
W160,20,H,Je,155.0,163.0,8.0,True,False,False
W160,20,H,Jw,155.0,142.0,-13.0,False,True,False
W160,20,Je,Jw,163.0,142.0,-21.0,False,True,False
W160,21,P,V,158.0,161.0,3.0,True,False,False
W160,21,P,H,158.0,155.0,-3.0,False,True,False
W160,21,P,Je,158.0,167.0,9.0,True,False,False
W160,21,P,Jw,158.0,156.0,-2.0,False,True,False
W160,21,V,H,161.0,155.0,-6.0,False,True,False
W160,21,V,Je,161.0,167.0,6.0,True,False,False
W160,21,V,Jw,161.0,156.0,-5.0,False,True,False
W160,21,H,Je,155.0,167.0,12.0,True,False,False
W160,21,H,Jw,155.0,156.0,1.0,True,False,False
W160,21,Je,Jw,167.0,156.0,-11.0,False,True,False
W160,22,P,V,158.0,162.0,4.0,True,False,False
W160,22,P,H,158.0,155.0,-3.0,False,True,False
W160,22,P,Je,158.0,163.0,5.0,True,False,False
W160,22,P,Jw,158.0,150.0,-8.0,False,True,False
W160,22,V,H,162.0,155.0,-7.0,False,True,False
W160,22,V,Je,162.0,163.0,1.0,True,False,False
W160,22,V,Jw,162.0,150.0,-12.0,False,True,False
W160,22,H,Je,155.0,163.0,8.0,True,False,False
W160,22,H,Jw,155.0,150.0,-5.0,False,True,False
W160,22,Je,Jw,163.0,150.0,-13.0,False,True,False
W160,23,P,V,157.0,157.0,0.0,False,False,True
W160,23,P,H,157.0,147.0,-10.0,False,True,False
W160,23,P,Je,157.0,161.0,4.0,True,False,False
W160,23,P,Jw,157.0,162.0,5.0,True,False,False
W160,23,V,H,157.0,147.0,-10.0,False,True,False
W160,23,V,Je,157.0,161.0,4.0,True,False,False
W160,23,V,Jw,157.0,162.0,5.0,True,False,False
W160,23,H,Je,147.0,161.0,14.0,True,False,False
W160,23,H,Jw,147.0,162.0,15.0,True,False,False
W160,23,Je,Jw,161.0,162.0,1.0,True,False,False
W160,24,P,V,154.0,160.0,6.0,True,False,False
W160,24,P,H,154.0,143.0,-11.0,False,True,False
W160,24,P,Je,154.0,161.0,7.0,True,False,False
W160,24,P,Jw,154.0,152.0,-2.0,False,True,False
W160,24,V,H,160.0,143.0,-17.0,False,True,False
W160,24,V,Je,160.0,161.0,1.0,True,False,False
W160,24,V,Jw,160.0,152.0,-8.0,False,True,False
W160,24,H,Je,143.0,161.0,18.0,True,False,False
W160,24,H,Jw,143.0,152.0,9.0,True,False,False
W160,24,Je,Jw,161.0,152.0,-9.0,False,True,False
W160,25,P,V,154.0,162.0,8.0,True,False,False
W160,25,P,H,154.0,158.0,4.0,True,False,False
W160,25,P,Je,154.0,160.0,6.0,True,False,False
W160,25,P,Jw,154.0,166.0,12.0,True,False,False
W160,25,V,H,162.0,158.0,-4.0,False,True,False
W160,25,V,Je,162.0,160.0,-2.0,False,True,False
W160,25,V,Jw,162.0,166.0,4.0,True,False,False
W160,25,H,Je,158.0,160.0,2.0,True,False,False
W160,25,H,Jw,158.0,166.0,8.0,True,False,False
W160,25,Je,Jw,160.0,166.0,6.0,True,False,False
W160,26,P,V,158.0,158.0,0.0,False,False,True
W160,26,P,H,158.0,154.0,-4.0,False,True,False
W160,26,P,Je,158.0,162.0,4.0,True,False,False
W160,26,P,Jw,158.0,154.0,-4.0,False,True,False
W160,26,V,H,158.0,154.0,-4.0,False,True,False
W160,26,V,Je,158.0,162.0,4.0,True,False,False
W160,26,V,Jw,158.0,154.0,-4.0,False,True,False
W160,26,H,Je,154.0,162.0,8.0,True,False,False
W160,26,H,Jw,154.0,154.0,0.0,False,False,True
W160,26,Je,Jw,162.0,154.0,-8.0,False,True,False
W160,27,P,V,155.0,161.0,6.0,True,False,False
W160,27,P,H,155.0,158.0,3.0,True,False,False
W160,27,P,Je,155.0,163.0,8.0,True,False,False
W160,27,P,Jw,155.0,163.0,8.0,True,False,False
W160,27,V,H,161.0,158.0,-3.0,False,True,False
W160,27,V,Je,161.0,163.0,2.0,True,False,False
W160,27,V,Jw,161.0,163.0,2.0,True,False,False
W160,27,H,Je,158.0,163.0,5.0,True,False,False
W160,27,H,Jw,158.0,163.0,5.0,True,False,False
W160,27,Je,Jw,163.0,163.0,0.0,False,False,True
W160,28,P,V,161.0,161.0,0.0,False,False,True
W160,28,P,H,161.0,163.0,2.0,True,False,False
W160,28,P,Je,161.0,160.0,-1.0,False,True,False
W160,28,P,Jw,161.0,159.0,-2.0,False,True,False
W160,28,V,H,161.0,163.0,2.0,True,False,False
W160,28,V,Je,161.0,160.0,-1.0,False,True,False
W160,28,V,Jw,161.0,159.0,-2.0,False,True,False
W160,28,H,Je,163.0,160.0,-3.0,False,True,False
W160,28,H,Jw,163.0,159.0,-4.0,False,True,False
W160,28,Je,Jw,160.0,159.0,-1.0,False,True,False
W160,29,P,V,165.0,160.0,-5.0,False,True,False
W160,29,P,H,165.0,154.0,-11.0,False,True,False
W160,29,P,Je,165.0,161.0,-4.0,False,True,False
W160,29,P,Jw,165.0,149.0,-16.0,False,True,False
W160,29,V,H,160.0,154.0,-6.0,False,True,False
W160,29,V,Je,160.0,161.0,1.0,True,False,False
W160,29,V,Jw,160.0,149.0,-11.0,False,True,False
W160,29,H,Je,154.0,161.0,7.0,True,False,False
W160,29,H,Jw,154.0,149.0,-5.0,False,True,False
W160,29,Je,Jw,161.0,149.0,-12.0,False,True,False
W160,30,P,V,156.0,162.0,6.0,True,False,False
W160,30,P,H,156.0,162.0,6.0,True,False,False
W160,30,P,Je,156.0,162.0,6.0,True,False,False
W160,30,P,Jw,156.0,167.0,11.0,True,False,False
W160,30,V,H,162.0,162.0,0.0,False,False,True
W160,30,V,Je,162.0,162.0,0.0,False,False,True
W160,30,V,Jw,162.0,167.0,5.0,True,False,False
W160,30,H,Je,162.0,162.0,0.0,False,False,True
W160,30,H,Jw,162.0,167.0,5.0,True,False,False
W160,30,Je,Jw,162.0,167.0,5.0,True,False,False
W160,31,P,V,157.0,166.0,9.0,True,False,False
W160,31,P,H,157.0,160.0,3.0,True,False,False
W160,31,P,Je,157.0,161.0,4.0,True,False,False
W160,31,P,Jw,157.0,151.0,-6.0,False,True,False
W160,31,V,H,166.0,160.0,-6.0,False,True,False
W160,31,V,Je,166.0,161.0,-5.0,False,True,False
W160,31,V,Jw,166.0,151.0,-15.0,False,True,False
W160,31,H,Je,160.0,161.0,1.0,True,False,False
W160,31,H,Jw,160.0,151.0,-9.0,False,True,False
W160,31,Je,Jw,161.0,151.0,-10.0,False,True,False
W160,32,P,V,156.0,160.0,4.0,True,False,False
W160,32,P,H,156.0,156.0,0.0,False,False,True
W160,32,P,Je,156.0,162.0,6.0,True,False,False
W160,32,P,Jw,156.0,154.0,-2.0,False,True,False
W160,32,V,H,160.0,156.0,-4.0,False,True,False
W160,32,V,Je,160.0,162.0,2.0,True,False,False
W160,32,V,Jw,160.0,154.0,-6.0,False,True,False
W160,32,H,Je,156.0,162.0,6.0,True,False,False
W160,32,H,Jw,156.0,154.0,-2.0,False,True,False
W160,32,Je,Jw,162.0,154.0,-8.0,False,True,False
W160,33,P,V,164.0,162.0,-2.0,False,True,False
W160,33,P,H,164.0,153.0,-11.0,False,True,False
W160,33,P,Je,164.0,160.0,-4.0,False,True,False
W160,33,P,Jw,164.0,149.0,-15.0,False,True,False
W160,33,V,H,162.0,153.0,-9.0,False,True,False
W160,33,V,Je,162.0,160.0,-2.0,False,True,False
W160,33,V,Jw,162.0,149.0,-13.0,False,True,False
W160,33,H,Je,153.0,160.0,7.0,True,False,False
W160,33,H,Jw,153.0,149.0,-4.0,False,True,False
W160,33,Je,Jw,160.0,149.0,-11.0,False,True,False
W160,34,P,V,156.0,160.0,4.0,True,False,False
W160,34,P,H,156.0,154.0,-2.0,False,True,False
W160,34,P,Je,156.0,162.0,6.0,True,False,False
W160,34,P,Jw,156.0,131.0,-25.0,False,True,False
W160,34,V,H,160.0,154.0,-6.0,False,True,False
W160,34,V,Je,160.0,162.0,2.0,True,False,False
W160,34,V,Jw,160.0,131.0,-29.0,False,True,False
W160,34,H,Je,154.0,162.0,8.0,True,False,False
W160,34,H,Jw,154.0,131.0,-23.0,False,True,False
W160,34,Je,Jw,162.0,131.0,-31.0,False,True,False
W160,35,P,V,156.0,162.0,6.0,True,False,False
W160,35,P,H,156.0,155.0,-1.0,False,True,False
W160,35,P,Je,156.0,159.0,3.0,True,False,False
W160,35,P,Jw,156.0,164.0,8.0,True,False,False
W160,35,V,H,162.0,155.0,-7.0,False,True,False
W160,35,V,Je,162.0,159.0,-3.0,False,True,False
W160,35,V,Jw,162.0,164.0,2.0,True,False,False
W160,35,H,Je,155.0,159.0,4.0,True,False,False
W160,35,H,Jw,155.0,164.0,9.0,True,False,False
W160,35,Je,Jw,159.0,164.0,5.0,True,False,False
W160,36,P,V,158.0,161.0,3.0,True,False,False
W160,36,P,H,158.0,155.0,-3.0,False,True,False
W160,36,P,Je,158.0,159.0,1.0,True,False,False
W160,36,P,Jw,158.0,149.0,-9.0,False,True,False
W160,36,V,H,161.0,155.0,-6.0,False,True,False
W160,36,V,Je,161.0,159.0,-2.0,False,True,False
W160,36,V,Jw,161.0,149.0,-12.0,False,True,False
W160,36,H,Je,155.0,159.0,4.0,True,False,False
W160,36,H,Jw,155.0,149.0,-6.0,False,True,False
W160,36,Je,Jw,159.0,149.0,-10.0,False,True,False
W160,37,P,V,158.0,163.0,5.0,True,False,False
W160,37,P,H,158.0,154.0,-4.0,False,True,False
W160,37,P,Je,158.0,161.0,3.0,True,False,False
W160,37,P,Jw,158.0,157.0,-1.0,False,True,False
W160,37,V,H,163.0,154.0,-9.0,False,True,False
W160,37,V,Je,163.0,161.0,-2.0,False,True,False
W160,37,V,Jw,163.0,157.0,-6.0,False,True,False
W160,37,H,Je,154.0,161.0,7.0,True,False,False
W160,37,H,Jw,154.0,157.0,3.0,True,False,False
W160,37,Je,Jw,161.0,157.0,-4.0,False,True,False
W160,38,P,V,160.0,163.0,3.0,True,False,False
W160,38,P,H,160.0,165.0,5.0,True,False,False
W160,38,P,Je,160.0,161.0,1.0,True,False,False
W160,38,P,Jw,160.0,164.0,4.0,True,False,False
W160,38,V,H,163.0,165.0,2.0,True,False,False
W160,38,V,Je,163.0,161.0,-2.0,False,True,False
W160,38,V,Jw,163.0,164.0,1.0,True,False,False
W160,38,H,Je,165.0,161.0,-4.0,False,True,False
W160,38,H,Jw,165.0,164.0,-1.0,False,True,False
W160,38,Je,Jw,161.0,164.0,3.0,True,False,False
W160,39,P,V,158.0,165.0,7.0,True,False,False
W160,39,P,H,158.0,155.0,-3.0,False,True,False
W160,39,P,Je,158.0,162.0,4.0,True,False,False
W160,39,P,Jw,158.0,154.0,-4.0,False,True,False
W160,39,V,H,165.0,155.0,-10.0,False,True,False
W160,39,V,Je,165.0,162.0,-3.0,False,True,False
W160,39,V,Jw,165.0,154.0,-11.0,False,True,False
W160,39,H,Je,155.0,162.0,7.0,True,False,False
W160,39,H,Jw,155.0,154.0,-1.0,False,True,False
W160,39,Je,Jw,162.0,154.0,-8.0,False,True,False
W160,40,P,V,158.0,160.0,2.0,True,False,False
W160,40,P,H,158.0,156.0,-2.0,False,True,False
W160,40,P,Je,158.0,160.0,2.0,True,False,False
W160,40,P,Jw,158.0,148.0,-10.0,False,True,False
W160,40,V,H,160.0,156.0,-4.0,False,True,False
W160,40,V,Je,160.0,160.0,0.0,False,False,True
W160,40,V,Jw,160.0,148.0,-12.0,False,True,False
W160,40,H,Je,156.0,160.0,4.0,True,False,False
W160,40,H,Jw,156.0,148.0,-8.0,False,True,False
W160,40,Je,Jw,160.0,148.0,-12.0,False,True,False
W160,41,P,V,157.0,162.0,5.0,True,False,False
W160,41,P,H,157.0,154.0,-3.0,False,True,False
W160,41,P,Je,157.0,160.0,3.0,True,False,False
W160,41,P,Jw,157.0,166.0,9.0,True,False,False
W160,41,V,H,162.0,154.0,-8.0,False,True,False
W160,41,V,Je,162.0,160.0,-2.0,False,True,False
W160,41,V,Jw,162.0,166.0,4.0,True,False,False
W160,41,H,Je,154.0,160.0,6.0,True,False,False
W160,41,H,Jw,154.0,166.0,12.0,True,False,False
W160,41,Je,Jw,160.0,166.0,6.0,True,False,False
W160,42,P,V,159.0,165.0,6.0,True,False,False
W160,42,P,H,159.0,156.0,-3.0,False,True,False
W160,42,P,Je,159.0,161.0,2.0,True,False,False
W160,42,P,Jw,159.0,154.0,-5.0,False,True,False
W160,42,V,H,165.0,156.0,-9.0,False,True,False
W160,42,V,Je,165.0,161.0,-4.0,False,True,False
W160,42,V,Jw,165.0,154.0,-11.0,False,True,False
W160,42,H,Je,156.0,161.0,5.0,True,False,False
W160,42,H,Jw,156.0,154.0,-2.0,False,True,False
W160,42,Je,Jw,161.0,154.0,-7.0,False,True,False
W160,43,P,V,156.0,162.0,6.0,True,False,False
W160,43,P,H,156.0,154.0,-2.0,False,True,False
W160,43,P,Je,156.0,162.0,6.0,True,False,False
W160,43,P,Jw,156.0,163.0,7.0,True,False,False
W160,43,V,H,162.0,154.0,-8.0,False,True,False
W160,43,V,Je,162.0,162.0,0.0,False,False,True
W160,43,V,Jw,162.0,163.0,1.0,True,False,False
W160,43,H,Je,154.0,162.0,8.0,True,False,False
W160,43,H,Jw,154.0,163.0,9.0,True,False,False
W160,43,Je,Jw,162.0,163.0,1.0,True,False,False
W160,44,P,V,155.0,149.0,-6.0,False,True,False
W160,44,P,H,155.0,161.0,6.0,True,False,False
W160,44,P,Je,155.0,167.0,12.0,True,False,False
W160,44,P,Jw,155.0,165.0,10.0,True,False,False
W160,44,V,H,149.0,161.0,12.0,True,False,False
W160,44,V,Je,149.0,167.0,18.0,True,False,False
W160,44,V,Jw,149.0,165.0,16.0,True,False,False
W160,44,H,Je,161.0,167.0,6.0,True,False,False
W160,44,H,Jw,161.0,165.0,4.0,True,False,False
W160,44,Je,Jw,167.0,165.0,-2.0,False,True,False
W160,45,P,V,158.0,162.0,4.0,True,False,False
W160,45,P,H,158.0,157.0,-1.0,False,True,False
W160,45,P,Je,158.0,161.0,3.0,True,False,False
W160,45,P,Jw,158.0,165.0,7.0,True,False,False
W160,45,V,H,162.0,157.0,-5.0,False,True,False
W160,45,V,Je,162.0,161.0,-1.0,False,True,False
W160,45,V,Jw,162.0,165.0,3.0,True,False,False
W160,45,H,Je,157.0,161.0,4.0,True,False,False
W160,45,H,Jw,157.0,165.0,8.0,True,False,False
W160,45,Je,Jw,161.0,165.0,4.0,True,False,False
W160,46,P,V,158.0,159.0,1.0,True,False,False
W160,46,P,H,158.0,165.0,7.0,True,False,False
W160,46,P,Je,158.0,160.0,2.0,True,False,False
W160,46,P,Jw,158.0,152.0,-6.0,False,True,False
W160,46,V,H,159.0,165.0,6.0,True,False,False
W160,46,V,Je,159.0,160.0,1.0,True,False,False
W160,46,V,Jw,159.0,152.0,-7.0,False,True,False
W160,46,H,Je,165.0,160.0,-5.0,False,True,False
W160,46,H,Jw,165.0,152.0,-13.0,False,True,False
W160,46,Je,Jw,160.0,152.0,-8.0,False,True,False
W160,47,P,V,153.0,160.0,7.0,True,False,False
W160,47,P,H,153.0,160.0,7.0,True,False,False
W160,47,P,Je,153.0,162.0,9.0,True,False,False
W160,47,P,Jw,153.0,,,False,False,False
W160,47,V,H,160.0,160.0,0.0,False,False,True
W160,47,V,Je,160.0,162.0,2.0,True,False,False
W160,47,V,Jw,160.0,,,False,False,False
W160,47,H,Je,160.0,162.0,2.0,True,False,False
W160,47,H,Jw,160.0,,,False,False,False
W160,47,Je,Jw,162.0,,,False,False,False
W160,48,P,V,158.0,161.0,3.0,True,False,False
W160,48,P,H,158.0,156.0,-2.0,False,True,False
W160,48,P,Je,158.0,163.0,5.0,True,False,False
W160,48,P,Jw,158.0,158.0,0.0,False,False,True
