window,source_family,target_family,n_total_pairs,n_main_yes,n_audit_stable_yes,n_tier1,n_tier2,n_tier3,n_ambiguous,n_reverse,n_same_day_only,tier1_fraction,audit_stable_fraction_among_main_yes,same_day_coupling_fraction,high_persistence_risk_fraction
T3_expand23,V,P,165,29,13,13,13,3,28,4,7,0.07878787878787878,0.4482758620689655,0.24848484848484848,0.18181818181818182
