mode,h_metric,p_metric,year,h_value,p_value,is_high_h,is_low_h,leave_one_year_out_spearman
anomaly,H_zonal_width_transition,P_south_band_share_18_24_transition,2014,-4.899999999999999,-0.06902379333606548,False,True,-0.4616035313955797
anomaly,H_zonal_width_transition,P_south_band_share_18_24_transition,2015,-12.600000000000001,0.18569257506710302,False,True,-0.4256563942736151
anomaly,H_zonal_width_transition,P_south_band_share_18_24_transition,2016,-12.149999999999999,0.027384908732275753,False,True,-0.44426432407792626
anomaly,H_zonal_width_transition,P_south_band_share_18_24_transition,2017,-14.6,0.43303109722350447,False,True,-0.40761234113004086
anomaly,H_zonal_width_transition,P_south_band_share_18_24_transition,2018,-5.5,-0.07933134413540027,False,True,-0.4616035313955797
anomaly,H_zonal_width_transition,P_south_band_share_18_24_transition,2019,0.0,-0.2805031903935825,False,False,-0.4422439929229715
anomaly,H_zonal_width_transition,P_south_band_share_18_24_transition,2020,-0.15000000000000213,0.14217114267262201,False,False,-0.4405991257831377
anomaly,H_zonal_width_transition,P_south_band_share_18_24_transition,2021,-8.2,-1.4732974410988367e-05,False,True,-0.44313657075645285
anomaly,H_zonal_width_transition,P_south_band_share_18_24_transition,2022,7.199999999999999,0.024701228124395902,True,False,-0.44144494077424273
anomaly,H_zonal_width_transition,P_south_band_share_18_24_transition,2023,13.05,-0.29953582674064755,True,False,-0.40916300194706673
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1979,-5.949999999999999,-0.569792432663149,False,True,0.4417973636872031
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1980,-11.950000000000001,-0.2716407153978374,False,True,0.4558782114647945
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1981,7.899999999999999,0.01769010030319046,True,False,0.4588546326744883
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1982,-17.3,-0.7079768467650225,False,True,0.4247400946999181
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1983,9.899999999999999,-0.5277902648484916,True,False,0.5110132237926329
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1984,0.0,-0.28161631639490814,False,False,0.4688843481938693
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1985,-2.75,-0.5161269404785587,False,False,0.46435243011667116
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1986,11.3,-0.0463810511000744,True,False,0.47407930251437913
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1987,-4.050000000000001,-0.2627504896454147,False,False,0.45941850933522504
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1988,-15.35,0.5078651726038966,False,True,0.5406167484813096
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1989,-11.7,-0.5367689471168361,False,True,0.4385550728879672
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1990,3.0500000000000007,0.38626315794723365,False,False,0.45504846521451564
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1991,-3.25,0.6144470040785018,False,False,0.48634361988540237
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1992,9.549999999999999,0.20687014176456014,True,False,0.4484229144508594
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1993,7.200000000000001,0.04937872702851487,True,False,0.4588546326744883
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1994,1.5,0.09511333397149227,False,False,0.45758591018783074
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1995,13.5,0.3569704712138899,True,False,0.4422202711827557
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1996,1.75,0.13716486832114144,False,False,0.45786784851819906
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1997,-4.399999999999999,-0.11836788572327439,False,False,0.4630837076300135
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1998,-2.849999999999998,-0.6752811854265658,False,False,0.4663259984292496
anomaly,H_zonal_width_transition,P_main_minus_south_transition,1999,14.05,0.41899509616340636,True,False,0.4370044120709412
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2000,6.949999999999999,0.13197348051916208,True,False,0.45927754017004085
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2001,4.849999999999998,0.28190725823666507,True,False,0.45377974272785804
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2002,0.4499999999999993,-0.49965720103573147,False,False,0.47732159331361523
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2003,-1.9499999999999993,-0.04620943329657479,False,False,0.46237886180409266
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2004,-10.95,-0.5363389314125637,False,True,0.4385550728879672
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2005,1.0999999999999979,0.10545229210826473,False,False,0.45758591018783074
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2006,-4.300000000000001,-0.017504510806812403,False,False,0.4678766592462755
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2007,13.649999999999999,-0.2928219779420635,True,False,0.5083348096541337
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2008,-3.3500000000000014,-0.0444801351446939,False,False,0.46421146095148696
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2009,16.25,0.6380343434615224,True,False,0.4250220330302864
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2010,0.0,-0.002863983498284872,False,False,0.46000422977023664
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2011,-4.15,-0.29501072750111756,False,False,0.4571630026922783
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2012,-11.950000000000001,-0.29163344832168236,False,True,0.4531998917313897
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2013,-1.0500000000000007,-0.03803295658980399,False,False,0.46181498514335595
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2014,-4.899999999999999,0.1471818014400761,False,True,0.48592071238984985
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2015,-12.600000000000001,-0.2980752638048788,False,True,0.44518062365162336
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2016,-12.149999999999999,-0.09010487830273883,False,True,0.46533921427296027
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2017,-14.6,-0.9463030167825499,False,True,0.4302378921421009
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2018,-5.5,0.20626191584128228,False,True,0.48592071238984985
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2019,0.0,0.6132410282078131,False,False,0.4641623804606678
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2020,-0.15000000000000213,-0.14099209428648524,False,False,0.46421146095148696
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2021,-8.2,-0.0003839713817954671,False,True,0.4714008883758798
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2022,7.199999999999999,-0.16988332944073203,True,False,0.480422914947667
anomaly,H_zonal_width_transition,P_main_minus_south_transition,2023,13.05,0.6755073383691234,True,False,0.43094273796802174
anomaly,H_zonal_width_transition,P_spread_lat_transition,1979,-5.949999999999999,-1.755558944950245,False,True,-0.16683700699547063
anomaly,H_zonal_width_transition,P_spread_lat_transition,1980,-11.950000000000001,-0.7277672409931464,False,True,-0.16563293088161213
anomaly,H_zonal_width_transition,P_spread_lat_transition,1981,7.899999999999999,0.21316439689112965,True,False,-0.14251982600120053
anomaly,H_zonal_width_transition,P_spread_lat_transition,1982,-17.3,0.4829921989458019,False,True,-0.1370220285590177
anomaly,H_zonal_width_transition,P_spread_lat_transition,1983,9.899999999999999,0.5231340097776442,True,False,-0.15013216092114595
anomaly,H_zonal_width_transition,P_spread_lat_transition,1984,0.0,0.842214451083485,False,False,-0.13912185530357704
anomaly,H_zonal_width_transition,P_spread_lat_transition,1985,-2.75,4.503015980404048,False,False,-0.13709251314160978
anomaly,H_zonal_width_transition,P_spread_lat_transition,1986,11.3,2.6524688176859046,True,False,-0.1892511042597544
anomaly,H_zonal_width_transition,P_spread_lat_transition,1987,-4.050000000000001,1.0195413009198955,False,False,-0.13173568486461118
anomaly,H_zonal_width_transition,P_spread_lat_transition,1988,-15.35,1.5208634343807592,False,True,-0.10029956102854024
anomaly,H_zonal_width_transition,P_spread_lat_transition,1989,-11.7,2.9677280706524614,False,True,-0.10029956102854024
anomaly,H_zonal_width_transition,P_spread_lat_transition,1990,3.0500000000000007,-1.533613895971322,False,False,-0.12088105914542972
anomaly,H_zonal_width_transition,P_spread_lat_transition,1991,-3.25,-0.35094379847898294,False,False,-0.15111894507743515
anomaly,H_zonal_width_transition,P_spread_lat_transition,1992,9.549999999999999,-2.469462537428253,True,False,-0.10340088266259208
anomaly,H_zonal_width_transition,P_spread_lat_transition,1993,7.200000000000001,0.5582776086822925,True,False,-0.14590308596562068
anomaly,H_zonal_width_transition,P_spread_lat_transition,1994,1.5,-4.85751959543499,False,False,-0.12172687413653477
anomaly,H_zonal_width_transition,P_spread_lat_transition,1995,13.5,0.5518745678195813,True,False,-0.14829956177375167
anomaly,H_zonal_width_transition,P_spread_lat_transition,1996,1.75,0.6747673574362345,False,False,-0.1409691651841746
anomaly,H_zonal_width_transition,P_spread_lat_transition,1997,-4.399999999999999,-0.9850106422733698,False,False,-0.15400881296371075
anomaly,H_zonal_width_transition,P_spread_lat_transition,1998,-2.849999999999998,2.656439629486602,False,False,-0.1354008831593997
anomaly,H_zonal_width_transition,P_spread_lat_transition,1999,14.05,-0.4360086436760575,True,False,-0.13321586109904499
anomaly,H_zonal_width_transition,P_spread_lat_transition,2000,6.949999999999999,0.03090398385929749,True,False,-0.14519824013969984
anomaly,H_zonal_width_transition,P_spread_lat_transition,2001,4.849999999999998,-0.8054931118740871,True,False,-0.12891630156092768
anomaly,H_zonal_width_transition,P_spread_lat_transition,2002,0.4499999999999993,1.8053411321103208,False,False,-0.15076652216447475
anomaly,H_zonal_width_transition,P_spread_lat_transition,2003,-1.9499999999999993,-0.6074788863865292,False,False,-0.1433656409923056
anomaly,H_zonal_width_transition,P_spread_lat_transition,2004,-10.95,1.9444111186987705,False,True,-0.10622026596627555
anomaly,H_zonal_width_transition,P_spread_lat_transition,2005,1.0999999999999979,-1.3847246897720726,False,False,-0.12299559662319234
anomaly,H_zonal_width_transition,P_spread_lat_transition,2006,-4.300000000000001,-0.7824931561210464,False,False,-0.15274009047705317
anomaly,H_zonal_width_transition,P_spread_lat_transition,2007,13.649999999999999,-0.00862407252153663,True,False,-0.14012335019306954
anomaly,H_zonal_width_transition,P_spread_lat_transition,2008,-3.3500000000000014,-0.37356605099275164,False,False,-0.15111894507743515
anomaly,H_zonal_width_transition,P_spread_lat_transition,2009,16.25,-3.035959480558764,True,False,-0.08451101452791265
anomaly,H_zonal_width_transition,P_spread_lat_transition,2010,0.0,0.9909270709657184,False,False,-0.14102473782292688
anomaly,H_zonal_width_transition,P_spread_lat_transition,2011,-4.15,-3.2020343949543495,False,False,-0.16669603783028647
anomaly,H_zonal_width_transition,P_spread_lat_transition,2012,-11.950000000000001,0.7194426157873535,False,True,-0.12010149541373065
anomaly,H_zonal_width_transition,P_spread_lat_transition,2013,-1.0500000000000007,-1.133070916925254,False,False,-0.13807929729789903
anomaly,H_zonal_width_transition,P_spread_lat_transition,2014,-4.899999999999999,-0.4613409051938535,False,True,-0.1521057292337244
anomaly,H_zonal_width_transition,P_spread_lat_transition,2015,-12.600000000000001,1.1790158201698073,False,True,-0.10748898845293313
anomaly,H_zonal_width_transition,P_spread_lat_transition,2016,-12.149999999999999,-0.9218629385073931,False,True,-0.1719118969421009
anomaly,H_zonal_width_transition,P_spread_lat_transition,2017,-14.6,-0.455725983965547,False,True,-0.165497799926221
anomaly,H_zonal_width_transition,P_spread_lat_transition,2018,-5.5,0.8653764479664764,False,True,-0.12017621331950885
anomaly,H_zonal_width_transition,P_spread_lat_transition,2019,0.0,-1.7528865506177542,False,False,-0.13172175661721655
anomaly,H_zonal_width_transition,P_spread_lat_transition,2020,-0.15000000000000213,1.8039514842372157,False,False,-0.14442290973118688
anomaly,H_zonal_width_transition,P_spread_lat_transition,2021,-8.2,0.6859235437651714,False,True,-0.11799119125915414
anomaly,H_zonal_width_transition,P_spread_lat_transition,2022,7.199999999999999,1.2953106790310875,True,False,-0.16669603783028647
anomaly,H_zonal_width_transition,P_spread_lat_transition,2023,13.05,0.31597466308746625,True,False,-0.14237885683601634
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1979,-3.5500000000000007,-6.019748236598222,False,True,-0.10658393424503364
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1980,-3.0500000000000007,-1.8505936376898013,False,True,-0.0664283623796078
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1981,0.0,-1.0836191293705326,False,False,-0.06484737850361934
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1982,0.0,-10.642681337929428,False,False,-0.05663041615898264
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1983,0.0,-1.9372690883977803,False,False,-0.062404497806565186
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1984,0.0,-4.369731546486108,False,False,-0.062404497806565186
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1985,0.0,-3.2025884765551993,False,False,-0.062404497806565186
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1986,0.0,-0.5420296518794139,False,False,-0.06484737850361934
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1987,-3.1000000000000014,-5.998098190709644,False,True,-0.10658393424503364
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1988,-1.6999999999999957,3.916803602666249,False,True,-0.0417976212725622
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1989,1.8500000000000014,-6.945353630734161,True,False,-0.021645196730434
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1990,0.0,3.8699495946335496,False,False,-0.07402668778951979
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1991,2.299999999999997,13.380850285485092,True,False,-0.12942334872611225
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1992,0.0,-1.8868004258255162,False,False,-0.062404497806565186
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1993,-2.150000000000002,-2.173814451010955,False,True,-0.07120523338218633
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1994,-1.8000000000000007,-4.371996157092202,False,True,-0.08926777686068643
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1995,0.0,2.5778963582812295,False,False,-0.07269420740930843
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1996,-7.7499999999999964,1.0618577695911071,False,True,-0.03194532482974397
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1997,0.0,-3.7472554791264336,False,False,-0.062404497806565186
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1998,0.0,-4.8476809611908145,False,False,-0.06010967048509006
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,1999,0.0,3.8630959245465952,False,False,-0.07402668778951979
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2000,3.4499999999999993,-0.04154335744944149,True,False,-0.07971403485552934
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2001,-9.100000000000001,3.5326617857635725,False,True,-0.02358580057523153
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2002,0.0,-2.2366403049178345,False,False,-0.06010967048509006
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2003,0.0,-1.2076803367740254,False,False,-0.06484737850361934
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2004,0.0,-5.317724496673453,True,False,-0.06010967048509006
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2005,-14.3,1.7415102020289908,False,True,-0.03194532482974397
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2006,0.0,-0.5305071583310372,False,False,-0.06329281806003942
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2007,9.45,4.251243903087932,True,False,-0.12330298275405852
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2008,0.0,-0.28994359709265183,False,False,-0.06329281806003942
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2009,0.0,6.6801495300195235,False,False,-0.07343447428720364
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2010,1.8999999999999986,2.774735166624069,True,False,-0.1046433304002361
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2011,3.3999999999999986,-2.425541622896837,True,False,-0.04538027452449611
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2012,0.0,-2.1807277482849727,True,False,-0.06010967048509006
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2013,0.0,0.35209699085077517,True,False,-0.06588375213267261
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2014,-9.8,0.06838868143823618,False,True,-0.03776713636413657
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2015,-5.350000000000001,-4.503341020487646,False,True,-0.09046199461133106
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2016,11.25,-4.600066796686299,True,False,-0.020749533417450523
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2017,1.2000000000000028,-5.628018037900432,True,False,-0.03433376033103324
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2018,0.14999999999999858,-0.5393431938816207,True,False,-0.0707574017256946
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2019,-7.199999999999999,8.214586947484658,False,True,-0.007911692598020704
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2020,-0.9500000000000028,-6.140622244068556,False,False,-0.08911849964185585
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2021,-0.8000000000000007,0.14423818654064746,False,False,-0.05179919493421103
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2022,0.0,-2.182978634618056,True,False,-0.06010967048509006
anomaly,H_north_edge_lat_transition,P_centroid_lat_transition,2023,-1.6499999999999986,8.76263317190979,False,True,-0.03627436417583078
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1979,-3.5500000000000007,-0.31894650308975775,False,True,-0.19256761229144734
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1980,-3.0500000000000007,-0.12167249027450261,False,True,-0.17719205875189767
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1981,0.0,-0.03852139338493457,False,False,-0.14738713538893392
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1982,0.0,-0.4826622540963488,False,False,-0.1436117743116684
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1983,0.0,-0.2622341349739167,False,False,-0.14450009456514265
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1984,0.0,-0.10779504117464644,False,False,-0.15012612283714613
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1985,0.0,-0.44297286829062044,False,False,-0.1436117743116684
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1986,0.0,-0.095645357182813,False,False,-0.15012612283714613
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1987,-3.1000000000000014,-0.14032364068894776,False,True,-0.17719205875189767
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1988,-1.6999999999999957,0.23699407236013104,False,True,-0.12584069547417837
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1989,1.8500000000000014,-0.31772876324670507,True,False,-0.1234522599728891
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1990,0.0,0.16049359495584692,False,False,-0.15678852473820293
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1991,2.299999999999997,0.4448060397165207,True,False,-0.2222737788387326
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1992,0.0,0.11784442192531297,False,False,-0.1551599376068335
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1993,-2.150000000000002,0.021790858516916867,False,True,-0.14629167445396773
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1994,-1.8000000000000007,0.08297466176574203,False,True,-0.14032058570074457
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1995,0.0,0.22074411995840815,False,False,-0.16011972568873134
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1996,-7.7499999999999964,0.11904574102584839,False,True,-0.12001888393978578
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1997,0.0,-0.05740809329011998,False,False,-0.14738713538893392
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1998,0.0,-0.35802253205080947,False,False,-0.1436117743116684
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,1999,0.0,0.20236295130170934,False,False,-0.16011972568873134
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2000,3.4499999999999993,0.08595312424754938,True,False,-0.18823857294536053
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2001,-9.100000000000001,0.1961776883827837,False,True,-0.1118086369041039
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2002,0.0,-0.2833473970510775,False,False,-0.14450009456514265
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2003,0.0,-0.03482161163946307,False,False,-0.14738713538893392
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2004,0.0,-0.320555233941586,True,False,-0.1436117743116684
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2005,-14.3,-0.006852911285928354,False,True,-0.1550990303649719
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2006,0.0,0.05168337863133271,False,False,-0.15197679003188413
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2007,9.45,0.0220444897408031,True,False,-0.1748036232506084
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2008,0.0,-0.009237066150426632,False,False,-0.14738713538893392
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2009,0.0,0.42560123626371316,False,False,-0.16700420765315663
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2010,1.8999999999999986,-0.005045586065953289,True,False,-0.1615179507746868
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2011,3.3999999999999986,-0.11672378539748696,True,False,-0.1342002197286908
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2012,0.0,-0.14526422281373996,True,False,-0.14450009456514265
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2013,0.0,0.015280278902798927,True,False,-0.1522728967830422
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2014,-9.8,0.07815800810401063,False,True,-0.13106539813324863
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2015,-5.350000000000001,-0.11238268873777568,False,True,-0.17077313834218275
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2016,11.25,-0.06271996957046311,True,False,-0.1404698629195751
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2017,1.2000000000000028,-0.5132719195590456,True,False,-0.11165935968527332
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2018,0.14999999999999858,0.12693057170588196,True,False,-0.18361097916161256
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2019,-7.199999999999999,0.33273783781423083,False,True,-0.10494188483789725
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2020,-0.9500000000000028,0.001179048386136694,False,False,-0.14330613007735615
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2021,-0.8000000000000007,-0.0003987043562065917,False,False,-0.14330613007735615
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2022,0.0,-0.14518210131633602,True,False,-0.14450009456514265
anomaly,H_north_edge_lat_transition,P_main_band_share_transition,2023,-1.6499999999999986,0.3759715116284758,False,True,-0.12688563600599242
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1979,-3.5500000000000007,0.25084592957339136,False,True,0.2830296069027784
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1980,-3.0500000000000007,0.14996822512333485,False,True,0.26228007348532784
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1981,0.0,-0.056211493688124836,False,False,0.23910620156014895
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1982,0.0,0.2253145926686738,False,False,0.23162950609340743
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1983,0.0,0.2655561298745749,False,False,0.22889051864519516
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1984,0.0,0.17382127522026172,False,False,0.2303710524009856
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1985,0.0,0.07315407218793823,False,False,0.23710748098983192
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1986,0.0,-0.049264306082738574,False,False,0.23910620156014895
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1987,-3.1000000000000014,0.12242684895646683,False,True,0.2589959746710551
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1988,-1.6999999999999957,-0.2708711002437656,False,True,0.2098837696757945
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1989,1.8500000000000014,0.21904018387013116,True,False,0.20689822529918292
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1990,0.0,-0.2257695629913869,False,False,0.24584263014899524
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1991,2.299999999999997,-0.16964096436198114,True,False,0.28825430956184867
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1992,0.0,-0.08902571983924717,False,False,0.24436209639320483
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1993,-2.150000000000002,-0.027587868511597828,False,True,0.23287246137570372
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1994,-1.8000000000000007,-0.012138672205750212,False,True,0.23197679806272026
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1995,0.0,-0.13622635125548177,False,False,0.24798940409489129
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1996,-7.7499999999999964,-0.01811912729529308,False,True,0.224960768777683
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1997,0.0,0.06095979243315448,False,False,0.23710748098983192
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1998,0.0,0.3172586533757563,False,False,0.23148145271782836
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,1999,0.0,-0.2166321448616969,False,False,0.24584263014899524
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2000,3.4499999999999993,-0.04602035627161272,True,False,0.26407140011129476
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2001,-9.100000000000001,-0.08572956985388136,False,True,0.20689822529918292
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2002,0.0,0.21630980398465385,False,False,0.22977883889866943
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2003,0.0,0.011387821657111706,False,False,0.23436849354161965
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2004,0.0,0.21578369747097775,True,False,0.22977883889866943
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2005,-14.3,-0.11230520339419314,False,True,0.20301701760958787
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2006,0.0,0.06918788943814513,False,False,0.23710748098983192
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2007,9.45,0.3148664676828666,True,False,0.18480519691225716
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2008,0.0,0.03524306899426727,False,False,0.23710748098983192
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2009,0.0,-0.2124331071978093,False,False,0.24584263014899524
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2010,1.8999999999999986,-0.002181602567668403,True,False,0.24854656935291458
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2011,3.3999999999999986,0.1782869421036306,True,False,0.2092866608004722
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2012,0.0,0.14636922550794235,True,False,0.23281393309803974
anomaly,H_north_edge_lat_transition,P_south_band_share_18_24_transition,2013,0.0,0.05331323549260303,True,False,0.23710748098983192
