window,source_variable,target_variable,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,LOO_direction_retained_fraction,LOO_flip_years,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,sample_status,evidence_tier_prefix,lag_vs_tau0_label,forward_vs_reverse_label,same_day_coupling_detected,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,family_direction
T3,P_total_centroid_lat_10_50,Jw_strength,P,Jw,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.3886113886113886,0.5825242718446602,0.5524260355029587,0.4215784215784215,0.6547934823796892,0.6125223613595707,same_p_support_flag,5,-0.1265398518815196,0.1265398518815196,-4,0.1646555243781575,0.1646555243781575,0.0421768203051351,0.0421768203051351,-0.0307531090014887,-0.2212732865993842,0.1997982050846549,-0.2479059463640269,0.2417624808383283,0.434,0.062664714344722,-0.0862509658667109,0.2121846125740388,-0.0948502576030511,0.2364711630827753,0.656,0.9318016312561822,0.9582494723632602,0.9318016312561822,0.95,none,minor,minor,0.0,0.0082494723632602,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0307531090014887,0.062664714344722,-0.0195973168431328,-0.2212732865993842,0.1997982050846549,-0.2479059463640269,0.2417624808383283,0.434,0.0526936555763717,-0.0862509658667109,0.2121846125740388,-0.0948502576030511,0.2364711630827753,0.656,0.0444444444444444,43,0.2553833899640184,-0.1288435380824988,0.4954897493503714,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.062664714344722,-0.0862509658667109,0.2121846125740388,0.656,-0.0307531090014887,-0.2212732865993842,0.1997982050846549,0.434,P→Jw
T3,P_total_centroid_lat_10_50,Jw_axis_lat,P,Jw,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0029970029970029,0.0263736263736263,0.0174165457184325,0.0229770229770229,0.25,0.1215502055196711,same_p_support_flag,2,-0.3589491028542194,0.3589491028542194,-1,-0.2957575193741574,0.2957575193741574,-0.3301496355280642,0.3301496355280642,0.0743792357363964,0.0069335215313938,0.1899175064954488,-0.0101726352031978,0.2230685607957733,0.958,0.0078732599327797,-0.0258931054828694,0.1006996186028665,-0.0331111592518668,0.1305832336251606,0.657,0.9318016312561822,0.8793820864080921,0.9318016312561822,0.8793820864080921,none,none,none,0.0,0.0,Tier2_main_supported_audit_moderate,main yes; audit p pass but audit-FDR or phi-risk prevents Tier1,usable candidate with audit/moderate-risk flag; not a core-only claim,,same_day_coupling_present,,0.0743792357363964,0.0078732599327797,0.088462403512118,0.0069335215313938,0.1899175064954488,-0.0101726352031978,0.2230685607957733,0.958,0.0221225061622671,-0.0258931054828694,0.1006996186028665,-0.0331111592518668,0.1305832336251606,0.657,1.0,0,0.2324458197346126,0.1265032831196068,1.5442269655098024,supported,strong_above_null,ok,Tier2,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0078732599327797,-0.0258931054828694,0.1006996186028665,0.657,0.0743792357363964,0.0069335215313938,0.1899175064954488,0.958,P→Jw
T3,P_total_centroid_lat_10_50,Jw_meridional_width,P,Jw,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.6893106893106893,0.8103347034644744,0.7908813041263372,0.6953046953046953,0.8050896471949104,0.8004088934321493,same_p_support_flag,1,-0.0466226396725357,0.0466226396725357,-4,0.0646098892748381,0.0646098892748381,-0.0463969863610845,0.0463969863610845,-0.0243103421042539,-0.0588674726581447,0.0909674809925592,-0.0690830422654439,0.1101925931010544,0.463,-0.0192939077869092,-0.0297770583372428,0.1147050091361654,-0.0347770684831232,0.1360128459835546,0.463,0.9318016312561822,0.4200231319574338,0.9318016312561822,0.4200231319574338,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0243103421042539,-0.0192939077869092,0.0036967025098511,-0.0588674726581447,0.0909674809925592,-0.0690830422654439,0.1101925931010544,0.463,0.0158915821024928,-0.0297770583372428,0.1147050091361654,-0.0347770684831232,0.1360128459835546,0.463,0.0222222222222222,44,0.1495638953197257,-0.1029412556471899,0.3117238928076166,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0192939077869092,-0.0297770583372428,0.1147050091361654,0.463,-0.0243103421042539,-0.0588674726581447,0.0909674809925592,0.463,P→Jw
T3,V_strength,P_main_band_share,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.3626373626373626,0.566966028894963,0.5321496925520218,0.4135864135864135,0.6547934823796892,0.6085252327290543,same_p_support_flag,2,0.1312001515424415,0.1312001515424415,-4,-0.1141518355135263,0.1141518355135263,0.0462046807635247,0.0462046807635247,0.0192933309155576,-0.1837769317081106,0.1604490526176805,-0.2147615354267807,0.1911596460365144,0.534,0.0680368426545542,-0.0460901755168677,0.178837350909867,-0.0609759780756614,0.2019235753620611,0.827,0.9458729035825372,0.939208531313945,0.9458729035825372,0.939208531313945,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0192933309155576,0.0680368426545542,0.0010362236982692,-0.1837769317081106,0.1604490526176805,-0.2147615354267807,0.1911596460365144,0.534,0.0591460533704837,-0.0460901755168677,0.178837350909867,-0.0609759780756614,0.2019235753620611,0.827,0.9333333333333332,3,0.2510447149161698,-0.1198445633737282,0.5226166644705211,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0680368426545542,-0.0460901755168677,0.178837350909867,0.827,0.0192933309155576,-0.1837769317081106,0.1604490526176805,0.534,V→P
T3,V_strength,P_south_band_share_18_24,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0729270729270729,0.2268842268842269,0.1841109709962169,0.1098901098901098,0.3890362511052166,0.2998182919442761,same_p_support_flag,5,-0.2531746182209919,0.2531746182209919,-3,0.1008920441587263,0.1008920441587263,-0.0274503109207566,0.0274503109207566,0.1474683478460583,-0.0445704484835313,0.272946627480287,-0.0724606374779221,0.3087284186255415,0.88,0.208920651590768,0.05570915646908,0.3125479050188298,0.0369004701494606,0.3356845513400741,0.991,0.9458729035825372,0.9424465270691512,0.9458729035825372,0.9424465270691512,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1474683478460583,0.208920651590768,0.1209345492726777,-0.0445704484835313,0.272946627480287,-0.0724606374779221,0.3087284186255415,0.88,0.1824795229901745,0.05570915646908,0.3125479050188298,0.0369004701494606,0.3356845513400741,0.991,1.0,0,0.2660964580723648,-0.0129218398513729,0.9514392639985504,not_supported,not_supported,ok,Tier5a,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.208920651590768,0.05570915646908,0.3125479050188298,0.991,0.1474683478460583,-0.0445704484835313,0.272946627480287,0.88,V→P
T3,V_strength,P_main_minus_south,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1718281718281718,0.386299831555306,0.3296247005589566,0.2657342657342657,0.5644562334217507,0.4823938340637751,same_p_support_flag,4,0.1863399073805091,0.1863399073805091,-3,-0.1192132565343166,0.1192132565343166,0.0423558397581797,0.0423558397581797,0.0721318959652974,-0.1343700342199237,0.2156220832569828,-0.1596061495183751,0.2442821137812948,0.701,0.1241349387221558,-0.0093629311510658,0.2339829670019242,-0.0376862212937427,0.2605154581952826,0.933,0.9458729035825372,0.9418672336968104,0.9458729035825372,0.9418672336968104,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0721318959652974,0.1241349387221558,0.0505004943586271,-0.1343700342199237,0.2156220832569828,-0.1596061495183751,0.2442821137812948,0.701,0.1081270780509368,-0.0093629311510658,0.2339829670019242,-0.0376862212937427,0.2605154581952826,0.933,0.9777777777777776,1,0.2549000454044937,-0.0685601380239846,0.7310312835951501,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1241349387221558,-0.0093629311510658,0.2339829670019242,0.933,0.0721318959652974,-0.1343700342199237,0.2156220832569828,0.701,V→P
T3,V_strength,P_spread_lat,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0619380619380619,0.2051282051282051,0.1663685152057245,0.1028971028971029,0.3685152057245081,0.2863762743280815,same_p_support_flag,5,0.2400051097152036,0.2400051097152036,-1,0.0545637404748189,0.0545637404748189,0.0839821839452392,0.0839821839452392,0.1890022662215752,-0.031055875248411,0.2825050850294448,-0.055954050373769,0.3155045206088203,0.911,0.140552398155989,-0.0130530350417676,0.2954039152333959,-0.0314244196357719,0.327390723278657,0.927,0.9458729035825372,0.9286535535787708,0.9458729035825372,0.9286535535787708,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1890022662215752,0.140552398155989,0.1348267669818666,-0.031055875248411,0.2825050850294448,-0.055954050373769,0.3155045206088203,0.911,0.1383427606901008,-0.0130530350417676,0.2954039152333959,-0.0314244196357719,0.327390723278657,0.927,1.0,0,0.2480304303905165,-0.0080253206753129,0.9676438061947588,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.140552398155989,-0.0130530350417676,0.2954039152333959,0.927,0.1890022662215752,-0.031055875248411,0.2825050850294448,0.911,V→P
T3,V_strength,P_north_band_share_35_45,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0729270729270729,0.2268842268842269,0.1841109709962169,0.1348651348651348,0.4226884226884227,0.3361925843940233,same_p_support_flag,4,0.2295314087110107,0.2295314087110107,-1,0.0894494444152236,0.0894494444152236,0.1349990718422728,0.1349990718422728,0.1265286610484441,-0.040442510857097,0.2063098532711786,-0.0740098766722006,0.2233198954146286,0.876,0.0673995867872228,-0.0317712355645378,0.1954599756431535,-0.0419964712645741,0.216057740046747,0.835,0.9458729035825372,0.9181489729356233,0.9458729035825372,0.9181489729356233,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1265286610484441,0.0673995867872228,0.0840416158026678,-0.040442510857097,0.2063098532711786,-0.0740098766722006,0.2233198954146286,0.876,0.0748701457238497,-0.0317712355645378,0.1954599756431535,-0.0419964712645741,0.216057740046747,0.835,1.0,0,0.2469344058612469,-0.0174029971502362,0.9295238057672084,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0673995867872228,-0.0317712355645378,0.1954599756431535,0.835,0.1265286610484441,-0.040442510857097,0.2063098532711786,0.876,V→P
T3,V_strength,P_north_minus_main_35_45,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.7812187812187812,0.8729096989966556,0.8610490900749349,0.7742257742257742,0.8516483516483516,0.8486175745962223,same_p_support_flag,5,0.0540235149317172,0.0540235149317172,-3,0.0895612847360597,0.0895612847360597,0.0349805432926267,0.0349805432926267,-0.0452417508111397,-0.1825092573084528,0.1037979532037037,-0.2155355881306613,0.134513114711183,0.38,-0.0062633699671258,-0.0737779179193935,0.1324308400824921,-0.0883442610869027,0.161145222021995,0.576,0.9458729035825372,0.9211885345906736,0.9458729035825372,0.9211885345906736,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0452417508111397,-0.0062633699671258,-0.0312104353201965,-0.1825092573084528,0.1037979532037037,-0.2155355881306613,0.134513114711183,0.38,0.0164409501189871,-0.0737779179193935,0.1324308400824921,-0.0883442610869027,0.161145222021995,0.576,0.0444444444444444,43,0.2468619826026999,-0.1928384676709826,0.2188409667707433,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0062633699671258,-0.0737779179193935,0.1324308400824921,0.576,-0.0452417508111397,-0.1825092573084528,0.1037979532037037,0.38,V→P
T3,V_strength,P_total_centroid_lat_10_50,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0649350649350649,0.2127659574468084,0.1707779886148007,0.1018981018981019,0.3685152057245081,0.2844527074134325,same_p_support_flag,3,0.2472497720943924,0.2472497720943924,-4,-0.1037740748061268,0.1037740748061268,0.1190883345109186,0.1190883345109186,0.1413065672720392,-0.0937843397789666,0.2446494422898872,-0.1587045475488903,0.2662493253494027,0.832,0.10906500298083,0.0141419846671622,0.2094509305111756,-6.938031992369308e-05,0.229722478976203,0.974,0.9458729035825372,0.9318016312561822,0.9458729035825372,0.9318016312561822,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1413065672720392,0.10906500298083,0.0967656650842538,-0.0937843397789666,0.2446494422898872,-0.1587045475488903,0.2662493253494027,0.832,0.108658666883928,0.0141419846671622,0.2094509305111756,-6.938031992369308e-05,0.229722478976203,0.974,1.0,0,0.26208046328354,-0.0148306911891475,0.9434116873751764,not_supported,not_supported,ok,Tier5a,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.10906500298083,0.0141419846671622,0.2094509305111756,0.974,0.1413065672720392,-0.0937843397789666,0.2446494422898872,0.832,V→P
T3,V_strength,H_strength,V,H,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.3456543456543456,0.5516141889198884,0.5154135805023379,0.4025974025974026,0.6490384615384616,0.599677592692101,same_p_support_flag,1,0.1373432410379537,0.1373432410379537,-2,0.1958493160046681,0.1958493160046681,0.170407905673622,0.170407905673622,-0.0565709522131225,-0.1738832520773472,0.0471389028115021,-0.2029797857279791,0.0693335021956659,0.181,-0.0429856893160797,-0.0782400386378127,0.0608791696262632,-0.0839602116785132,0.0902677063195204,0.154,0.9458729035825372,0.9633515565590944,0.9458729035825372,0.95,none,moderate,moderate,0.0,0.0133515565590945,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0565709522131225,-0.0429856893160797,-0.0550162262103814,-0.1738832520773472,0.0471389028115021,-0.2029797857279791,0.0693335021956659,0.181,-0.0281120000397902,-0.0782400386378127,0.0608791696262632,-0.0839602116785132,0.0902677063195204,0.154,0.0,45,0.2548559380533067,-0.117512697015353,0.538905399211167,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0429856893160797,-0.0782400386378127,0.0608791696262632,0.154,-0.0565709522131225,-0.1738832520773472,0.0471389028115021,0.181,V→H
T3,V_strength,H_centroid_lat,V,H,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,True,0.0249750249750249,0.1290322580645161,0.0875230963726538,0.0669330669330669,0.3435897435897435,0.2325043377674956,audit_more_conservative,1,-0.2819599224508086,0.2819599224508086,-1,-0.3172718838507682,0.3172718838507682,-0.310275838715725,0.310275838715725,-0.0385052838813237,-0.1475669794462404,0.0620941689213909,-0.1659090399633322,0.0808793843969678,0.252,-0.0442037810570109,-0.0820639089932092,0.0005069620869288,-0.0873286825593747,0.0117101639805289,0.055,0.9458729035825372,0.915115863033404,0.9458729035825372,0.915115863033404,none,none,none,0.0,0.0,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,,-0.0385052838813237,-0.0442037810570109,-0.0414684071302903,-0.1475669794462404,0.0620941689213909,-0.1659090399633322,0.0808793843969678,0.252,-0.0428525163087681,-0.0820639089932092,0.0005069620869288,-0.0873286825593747,0.0117101639805289,0.055,0.0,45,0.2557344604560847,0.0262254619947239,1.1025495818903428,marginal,moderate_above_null,ok,Tier4d,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,True,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0442037810570109,-0.0820639089932092,0.0005069620869288,0.055,-0.0385052838813237,-0.1475669794462404,0.0620941689213909,0.252,V→H
T3,V_strength,H_west_extent_lon,V,H,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1078921078921078,0.286472148541114,0.2390702822357499,0.1208791208791208,0.4080267558528428,0.3167078668023848,same_p_support_flag,4,-0.1871435099991997,0.1871435099991997,-5,0.1573158288351162,0.1573158288351162,-0.0341058859640211,0.0341058859640211,0.0349633432023455,-0.1383131281892401,0.1913224986334216,-0.1669864477412262,0.2194146946466237,0.627,0.1367797740344751,0.0031903741824959,0.2054915506932179,-0.0276771069770782,0.2173851339239302,0.955,0.9458729035825372,0.8341671170275613,0.9458729035825372,0.8341671170275613,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0349633432023455,0.1367797740344751,0.0337176561678467,-0.1383131281892401,0.1913224986334216,-0.1669864477412262,0.2194146946466237,0.627,0.1118459138198434,0.0031903741824959,0.2054915506932179,-0.0276771069770782,0.2173851339239302,0.955,0.9777777777777776,1,0.2238032060774636,-0.0366596960782639,0.8361967340826426,not_supported,not_supported,ok,Tier5a,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1367797740344751,0.0031903741824959,0.2054915506932179,0.955,0.0349633432023455,-0.1383131281892401,0.1913224986334216,0.627,V→H
T3,V_strength,H_zonal_width,V,H,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.5394605394605395,0.6923076923076923,0.6696751524337732,0.6423576423576424,0.7716159809183064,0.7655268205569151,same_p_support_flag,1,-0.0617510080900871,0.0617510080900871,-2,-0.1486980800983788,0.1486980800983788,-0.1033502016755498,0.1033502016755498,-0.0844216125876636,-0.1474072027031138,0.041501465877595,-0.1712003212409098,0.0645306054960178,0.18,-0.0577148282630642,-0.0797067657249271,0.0823400476511142,-0.0898989891486625,0.1065293933226441,0.253,0.9458729035825372,0.4995156833219605,0.9458729035825372,0.4995156833219605,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0844216125876636,-0.0577148282630642,-0.0522558614532782,-0.1474072027031138,0.041501465877595,-0.1712003212409098,0.0645306054960178,0.18,-0.0196479547454588,-0.0797067657249271,0.0823400476511142,-0.0898989891486625,0.1065293933226441,0.253,0.0,45,0.1556471322825244,-0.0938961241924372,0.3967372041137205,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0577148282630642,-0.0797067657249271,0.0823400476511142,0.253,-0.0844216125876636,-0.1474072027031138,0.041501465877595,0.18,V→H
T3,V_strength,Je_strength,V,Je,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.3536463536463536,0.5614591593973037,0.5231097611033577,0.4185814185814185,0.6547934823796892,0.6116540286281983,same_p_support_flag,5,0.1345289099807347,0.1345289099807347,-5,0.1995866728024135,0.1995866728024135,0.1290314582942029,0.1290314582942029,-0.0536945388011811,-0.189451905957249,0.1179767304534575,-0.2240129337969831,0.155209756315432,0.38,-0.0097120223862008,-0.0540135554687861,0.1372805495374115,-0.0600145883790122,0.1712675144956065,0.458,0.9458729035825372,0.9411781786667556,0.9458729035825372,0.9411781786667556,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0536945388011811,-0.0097120223862008,-0.0296634757962597,-0.189451905957249,0.1179767304534575,-0.2240129337969831,0.155209756315432,0.38,0.0126588749597138,-0.0540135554687861,0.1372805495374115,-0.0600145883790122,0.1712675144956065,0.458,0.0222222222222222,44,0.2535515880677623,-0.1190226780870276,0.5305780610799468,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0097120223862008,-0.0540135554687861,0.1372805495374115,0.458,-0.0536945388011811,-0.189451905957249,0.1179767304534575,0.38,V→Je
T3,V_strength,Je_axis_lat,V,Je,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0919080919080919,0.2621082621082621,0.2149951314508276,0.2577422577422577,0.5644562334217507,0.4756734610263238,same_p_support_flag,5,-0.2041016664736271,0.2041016664736271,-4,-0.1677549715762326,0.1677549715762326,-0.1502219187074539,0.1502219187074539,0.0198208328036492,-0.1338371868404695,0.1764945443396429,-0.1688100318302166,0.2013933329460725,0.54,0.032898437261805,-0.0482625961524775,0.1840719583266309,-0.0547462625556791,0.207877509681585,0.721,0.9458729035825372,0.8738481494899002,0.9458729035825372,0.8738481494899002,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0198208328036492,0.032898437261805,0.0127424805854575,-0.1338371868404695,0.1764945443396429,-0.1688100318302166,0.2013933329460725,0.54,0.0494680961503959,-0.0482625961524775,0.1840719583266309,-0.0547462625556791,0.207877509681585,0.721,0.8444444444444444,7,0.2381805337295022,-0.034078867255875,0.8569200147373173,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.032898437261805,-0.0482625961524775,0.1840719583266309,0.721,0.0198208328036492,-0.1338371868404695,0.1764945443396429,0.54,V→Je
T3,V_strength,Je_meridional_width,V,Je,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,0.0009990009990009,0.0161943319838056,0.0076498087547811,0.0569430569430569,0.3184885290148448,0.2099018003273322,audit_more_conservative,1,-0.1610407020166607,0.1610407020166607,-1,-0.181051136026223,0.181051136026223,-0.1719219355411899,0.1719219355411899,-0.0181942500433252,-0.0420383533335307,0.0384608526738768,-0.0454376940297014,0.0528127094563674,0.306,-0.0237900115043948,-0.0325844336562061,0.036491345890937,-0.0346767401449898,0.0566217962654114,0.132,0.9458729035825372,0.0047828227782972,0.9458729035825372,0.0047828227782972,none,none,none,0.0,0.0,Tier4a_ambiguous_bidirectional_close,ambiguous bidirectional/feedback-like temporal structure,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,-0.0181942500433252,-0.0237900115043948,-0.0091701653486973,-0.0420383533335307,0.0384608526738768,-0.0454376940297014,0.0528127094563674,0.306,-0.0150628877905821,-0.0325844336562061,0.036491345890937,-0.0346767401449898,0.0566217962654114,0.132,0.0,45,0.1059711177570157,0.055069584259645,1.5196659752699382,supported,strong_above_null,ok,Tier4a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,True,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0237900115043948,-0.0325844336562061,0.036491345890937,0.132,-0.0181942500433252,-0.0420383533335307,0.0384608526738768,0.306,V→Je
T3,V_strength,Jw_strength,V,Jw,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.3606393606393606,0.5667189952904239,0.5297786474257062,0.4315684315684315,0.6547934823796892,0.6131766746835943,same_p_support_flag,1,0.1298703143340973,0.1298703143340973,-1,0.1178395884659274,0.1178395884659274,0.1319125153983936,0.1319125153983936,0.0016262352918607,-0.0646549814127829,0.0779736311886428,-0.0730252527397602,0.1018090370281646,0.508,-0.0227797471979475,-0.0548392979316523,0.0676249625146992,-0.0621858446638902,0.0955238560970367,0.271,0.9458729035825372,0.9582494723632602,0.9458729035825372,0.95,none,minor,minor,0.0,0.0082494723632602,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0016262352918607,-0.0227797471979475,0.002725325502011,-0.0646549814127829,0.0779736311886428,-0.0730252527397602,0.1018090370281646,0.508,-0.0091233456016048,-0.0548392979316523,0.0676249625146992,-0.0621858446638902,0.0955238560970367,0.271,0.7111111111111111,13,0.2591288792958683,-0.129258564961771,0.5011803959751393,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0227797471979475,-0.0548392979316523,0.0676249625146992,0.271,0.0016262352918607,-0.0646549814127829,0.0779736311886428,0.508,V→Jw
