window,source_variable,target_variable,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,LOO_direction_retained_fraction,LOO_flip_years,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,sample_status,evidence_tier_prefix,lag_vs_tau0_label,forward_vs_reverse_label,same_day_coupling_detected,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,family_direction
S1,H_centroid_lat,P_south_band_share_18_24,H,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0037523452157598,0.0076498087547811,0.0009990009990009,0.0069930069930069,0.0159151193633952,same_p_support_flag,1,-0.3201896083024353,0.3201896083024353,-1,-0.2599165909868666,0.2599165909868666,-0.3004710384292806,0.3004710384292806,0.0588761190316676,0.0175717267829465,0.112994175080584,0.0101913834967502,0.1300571642444203,0.99,0.0101282466349299,-0.0147939568918147,0.0479260101336186,-0.0184882391787559,0.0577646654965135,0.76,0.9442049304332236,0.9057751234728724,0.9442049304332236,0.9057751234728724,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0588761190316676,0.0101282466349299,0.0615246839253265,0.0175717267829465,0.112994175080584,0.0101913834967502,0.1300571642444203,0.99,0.0126832722697552,-0.0147939568918147,0.0479260101336186,-0.0184882391787559,0.0577646654965135,0.76,1.0,0,0.1660638994726831,0.1541257088297522,1.9281108616572344,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0101282466349299,-0.0147939568918147,0.0479260101336186,0.76,0.0588761190316676,0.0175717267829465,0.112994175080584,0.99,H→P
S1,H_centroid_lat,P_main_minus_south,H,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0037523452157598,0.0076498087547811,0.0009990009990009,0.0069930069930069,0.0159151193633952,same_p_support_flag,2,0.3408064970876305,0.3408064970876305,-1,0.2596071464606468,0.2596071464606468,0.303210476458029,0.303210476458029,0.0778739717530186,0.0354316497339312,0.1347760795186703,0.0283071580684695,0.145009477567605,1.0,0.0241311925577185,-0.0032767994454701,0.0691739967424786,-0.0062735993385611,0.0765399940375843,0.927,0.9442049304332236,0.910114435704538,0.9442049304332236,0.910114435704538,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0778739717530186,0.0241311925577185,0.0811210949035615,0.0354316497339312,0.1347760795186703,0.0283071580684695,0.145009477567605,1.0,0.0280038726809353,-0.0032767994454701,0.0691739967424786,-0.0062735993385611,0.0765399940375843,0.927,1.0,0,0.1775958135456352,0.1632106835419953,1.9190007370306423,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0241311925577185,-0.0032767994454701,0.0691739967424786,0.927,0.0778739717530186,0.0354316497339312,0.1347760795186703,1.0,H→P
S1,H_centroid_lat,P_north_minus_main_35_45,H,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0037523452157598,0.0076498087547811,0.0019980019980019,0.0125588697017268,0.0241854215653342,same_p_support_flag,2,-0.2790447983432391,0.2790447983432391,-1,-0.1625191504735622,0.1625191504735622,-0.207440743464759,0.207440743464759,0.1077103882480778,0.0632209533544016,0.1552104543584598,0.0543385448613421,0.1666021218173208,0.999,0.0557877813522173,0.0274345430926747,0.0977589111400144,0.0232728171760758,0.1037178697220868,1.0,0.9442049304332236,0.8880473561335789,0.9442049304332236,0.8880473561335789,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1077103882480778,0.0557877813522173,0.1086355335320183,0.0632209533544016,0.1552104543584598,0.0543385448613421,0.1666021218173208,0.999,0.0594346578797702,0.0274345430926747,0.0977589111400144,0.0232728171760758,0.1037178697220868,1.0,1.0,0,0.1622861871191078,0.1167586112241312,1.7194611771760824,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0557877813522173,0.0274345430926747,0.0977589111400144,1.0,0.1077103882480778,0.0632209533544016,0.1552104543584598,0.999,H→P
S1,Je_strength,H_west_extent_lon,Je,H,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0037523452157598,0.0076498087547811,0.0039960039960039,0.0205128205128205,0.0365575019040365,same_p_support_flag,2,0.2936585544529848,0.2936585544529848,-1,0.1753873021424499,0.1753873021424499,0.2434041056877285,0.2434041056877285,0.1063376440143688,0.0627631815829227,0.1563215757529984,0.0542633218607346,0.166904580242175,1.0,0.0271348650219438,0.0003219338618856,0.0632196582836831,-0.0041624429074217,0.0710558427373422,0.951,0.9233012539138488,0.875998792844997,0.9233012539138488,0.875998792844997,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1063376440143688,0.0271348650219438,0.1069593020704731,0.0627631815829227,0.1563215757529984,0.0542633218607346,0.166904580242175,1.0,0.0284967650948426,0.0003219338618856,0.0632196582836831,-0.0041624429074217,0.0710558427373422,0.951,1.0,0,0.1534179132608103,0.1402406411921744,1.9141086474938915,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0271348650219438,0.0003219338618856,0.0632196582836831,0.951,0.1063376440143688,0.0627631815829227,0.1563215757529984,1.0,Je→H
S1,Je_meridional_width,V_NS_diff,Je,V,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_moderate,False,0.0009990009990009,0.0037523452157598,0.0076498087547811,0.0459540459540459,0.1263736263736263,0.181978021978022,same_p_support_flag,5,0.1086483612385078,0.1086483612385078,-2,0.0566172284328188,0.0566172284328188,0.0391466672810922,0.0391466672810922,0.0508613908010927,0.0053239184628012,0.0801337983575426,-0.0015096192969142,0.089829031820797,0.97,0.059735570337238,0.0029356230814849,0.0945365625447623,-0.0027798182856874,0.1027594524738425,0.964,0.1380514550056311,0.9171044544320368,0.1380514550056311,0.9171044544320368,none,none,none,0.0,0.0,Tier2_main_supported_audit_moderate,main yes; audit p pass but audit-FDR or phi-risk prevents Tier1,usable candidate with audit/moderate-risk flag; not a core-only claim,,,,0.0508613908010927,0.059735570337238,0.0424290990553836,0.0053239184628012,0.0801337983575426,-0.0015096192969142,0.089829031820797,0.97,0.050617532935008,0.0029356230814849,0.0945365625447623,-0.0027798182856874,0.1027594524738425,0.964,1.0,0,0.0666530990956301,0.0419952621428777,1.6300571573217508,supported,strong_above_null,ok,Tier2,stable_lag_dominant,stable_forward_over_reverse,False,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.059735570337238,0.0029356230814849,0.0945365625447623,0.964,0.0508613908010927,0.0053239184628012,0.0801337983575426,0.97,Je→V
S1,Jw_axis_lat,Je_axis_lat,Jw,Je,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0037523452157598,0.0076498087547811,0.0009990009990009,0.0069930069930069,0.0159151193633952,same_p_support_flag,3,0.3546741189457124,0.3546741189457124,-1,0.126656782306212,0.126656782306212,0.2001879685557387,0.2001879685557387,0.2173887696733498,0.1560715380697194,0.2800033222949352,0.143611974383552,0.2904951636780378,1.0,0.1325219605911693,0.0826066671073003,0.1991454994515462,0.0709087316797905,0.2094014898921568,1.0,0.7872752009592288,0.8212239430555567,0.7872752009592288,0.8212239430555567,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.2173887696733498,0.1325219605911693,0.2174058776794041,0.1560715380697194,0.2800033222949352,0.143611974383552,0.2904951636780378,1.0,0.1379837896420428,0.0826066671073003,0.1991454994515462,0.0709087316797905,0.2094014898921568,1.0,1.0,0,0.1241415203840353,0.230532598561677,2.8570144609838657,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1325219605911693,0.0826066671073003,0.1991454994515462,1.0,0.2173887696733498,0.1560715380697194,0.2800033222949352,1.0,Jw→Je
T1,P_south_band_share_18_24,Je_axis_lat,P,Je,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0068376068376068,0.0076498087547811,0.0049950049950049,0.0384615384615384,0.0435413642960812,same_p_support_flag,2,-0.3550616089927986,0.3550616089927986,-1,-0.2317058419399783,0.2317058419399783,-0.2954197246789271,0.2954197246789271,0.1233107976247326,0.0211354790683563,0.2455267734839596,0.0020798652522548,0.2597394743114031,0.977,0.0356594454312838,-0.0220248252238324,0.1397242806474609,-0.0306248351846156,0.1624462482646516,0.815,0.9152331383556482,0.8000559531501744,0.9152331383556482,0.8000559531501744,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1233107976247326,0.0356594454312838,0.1259239335877979,0.0211354790683563,0.2455267734839596,0.0020798652522548,0.2597394743114031,0.977,0.0468361856846084,-0.0220248252238324,0.1397242806474609,-0.0306248351846156,0.1624462482646516,0.815,1.0,0,0.2263804142193372,0.1286811947734613,1.5684290101562572,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0356594454312838,-0.0220248252238324,0.1397242806474609,0.815,0.1233107976247326,0.0211354790683563,0.2455267734839596,0.977,P→Je
T1,P_north_band_share_35_45,Je_axis_lat,P,Je,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0068376068376068,0.0076498087547811,0.0009990009990009,0.0153846153846153,0.0159151193633952,same_p_support_flag,1,0.4249063941286414,0.4249063941286414,-1,0.2528291985070569,0.2528291985070569,0.3659607897943825,0.3659607897943825,0.1690062774699382,0.0781233727211354,0.2430580435221352,0.0536337457777844,0.2620640807375018,0.997,0.0388851474194347,-0.0044768096124898,0.104177721219989,-0.010595280495032,0.1217515174142871,0.924,0.8633938374083244,0.8000559531501744,0.8633938374083244,0.8000559531501744,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1690062774699382,0.0388851474194347,0.1601476148930359,0.0781233727211354,0.2430580435221352,0.0536337457777844,0.2620640807375018,0.997,0.0420700518296369,-0.0044768096124898,0.104177721219989,-0.010595280495032,0.1217515174142871,0.924,1.0,0,0.2106108209340235,0.2142955731946179,2.017495550533696,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0388851474194347,-0.0044768096124898,0.104177721219989,0.924,0.1690062774699382,0.0781233727211354,0.2430580435221352,0.997,P→Je
T1,P_total_centroid_lat_10_50,Je_axis_lat,P,Je,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0029970029970029,0.0174165457184325,0.0174165457184325,0.0009990009990009,0.0153846153846153,0.0159151193633952,same_p_support_flag,1,0.3691165547970013,0.3691165547970013,-1,0.2452414029171642,0.2452414029171642,0.3273422069611721,0.3273422069611721,0.1179677292433982,0.0203100198196577,0.1903184904304717,0.0002755656977122,0.2113378071904018,0.976,0.0197692423514305,-0.0245800284485525,0.0869581398260009,-0.0291727285260768,0.1024133227541251,0.757,0.9248355798773416,0.8000559531501744,0.9248355798773416,0.8000559531501744,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1179677292433982,0.0197692423514305,0.1052242976289238,0.0203100198196577,0.1903184904304717,0.0002755656977122,0.2113378071904018,0.976,0.0234564477962445,-0.0245800284485525,0.0869581398260009,-0.0291727285260768,0.1024133227541251,0.757,1.0,0,0.2383164691725766,0.1308000856244247,1.5488503840232122,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0197692423514305,-0.0245800284485525,0.0869581398260009,0.757,0.1179677292433982,0.0203100198196577,0.1903184904304717,0.976,P→Je
T1,V_strength,P_main_band_share,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0068376068376068,0.0076498087547811,0.0009990009990009,0.0153846153846153,0.0159151193633952,same_p_support_flag,1,0.6985373249773237,0.6985373249773237,-1,0.5427626272421314,0.5427626272421314,0.6569482209491625,0.6569482209491625,0.1456338402328583,0.0792667601825118,0.2284745326141544,0.0665831571566454,0.2409862840284802,0.999,0.0261982333302273,-0.0061591577190028,0.0642484547524334,-0.0116596248334135,0.0714202471038699,0.902,0.9295072893899232,0.9192824281851004,0.9295072893899232,0.9192824281851004,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1456338402328583,0.0261982333302273,0.1470503631216366,0.0792667601825118,0.2284745326141544,0.0665831571566454,0.2409862840284802,0.999,0.0264181391569861,-0.0061591577190028,0.0642484547524334,-0.0116596248334135,0.0714202471038699,0.902,1.0,0,0.2530856707608696,0.4454516542164541,2.760082476725217,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0261982333302273,-0.0061591577190028,0.0642484547524334,0.902,0.1456338402328583,0.0792667601825118,0.2284745326141544,0.999,V→P
T1,V_strength,P_main_minus_south,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0068376068376068,0.0076498087547811,0.0019980019980019,0.0219780219780219,0.0241854215653342,same_p_support_flag,1,0.6029495595682339,0.6029495595682339,-1,0.4694552034003408,0.4694552034003408,0.5765539482748134,0.5765539482748134,0.1288935724210584,0.0581861613730569,0.2070458866254695,0.0370495290847833,0.2227472951975031,0.996,0.0016286867125898,-0.0333747958832268,0.0370231854085655,-0.0401266621594933,0.0426091736280681,0.516,0.9295072893899232,0.9118809090607124,0.9295072893899232,0.9118809090607124,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1288935724210584,0.0016286867125898,0.1300181903848039,0.0581861613730569,0.2070458866254695,0.0370495290847833,0.2227472951975031,0.996,0.0014323292592708,-0.0333747958832268,0.0370231854085655,-0.0401266621594933,0.0426091736280681,0.516,1.0,0,0.247675576340558,0.3552739832276759,2.4344328515427307,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0016286867125898,-0.0333747958832268,0.0370231854085655,0.516,0.1288935724210584,0.0581861613730569,0.2070458866254695,0.996,V→P
T1,V_strength,P_north_band_share_35_45,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0068376068376068,0.0076498087547811,0.0039960039960039,0.0323886639676113,0.0365575019040365,same_p_support_flag,1,0.3704930117712104,0.3704930117712104,-1,0.2605898509725931,0.2605898509725931,0.3427323660956816,0.3427323660956816,0.1085578287441516,0.0356184663470438,0.1772455705388951,0.021914616054142,0.1927374660257857,0.994,0.0040235222883766,-0.0338176253927896,0.040749086780732,-0.0374663112560386,0.0511401075680631,0.568,0.9295072893899232,0.8633938374083244,0.9295072893899232,0.8633938374083244,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1085578287441516,0.0040235222883766,0.1075427203312292,0.0356184663470438,0.1772455705388951,0.021914616054142,0.1927374660257857,0.994,0.0040351110189916,-0.0338176253927896,0.040749086780732,-0.0374663112560386,0.0511401075680631,0.568,1.0,0,0.2490882422152081,0.1214047695560022,1.4873966289067573,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0040235222883766,-0.0338176253927896,0.040749086780732,0.568,0.1085578287441516,0.0356184663470438,0.1772455705388951,0.994,V→P
T1,V_strength,P_north_minus_main_35_45,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0068376068376068,0.0076498087547811,0.0009990009990009,0.0153846153846153,0.0159151193633952,same_p_support_flag,1,-0.5648760703612447,0.5648760703612447,-1,-0.4501107241221018,0.4501107241221018,-0.5332275516043998,0.5332275516043998,0.1122983333046017,0.0468325064018531,0.1911059154807083,0.0298087247123789,0.2119345476844804,0.996,0.0099931213519816,-0.0239834142100309,0.0517610095087786,-0.028938697795409,0.0645892126877742,0.684,0.9295072893899232,0.8856113899784984,0.9295072893899232,0.8856113899784984,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1122983333046017,0.0099931213519816,0.113773811707884,0.0468325064018531,0.1911059154807083,0.0298087247123789,0.2119345476844804,0.996,0.0112474527059278,-0.0239834142100309,0.0517610095087786,-0.028938697795409,0.0645892126877742,0.684,1.0,0,0.2562902187890953,0.3085858515721493,2.204048492486905,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0099931213519816,-0.0239834142100309,0.0517610095087786,0.684,0.1122983333046017,0.0468325064018531,0.1911059154807083,0.996,V→P
T1,V_strength,P_total_centroid_lat_10_50,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0068376068376068,0.0076498087547811,0.0009990009990009,0.0153846153846153,0.0159151193633952,same_p_support_flag,1,0.7162110470880175,0.7162110470880175,-1,0.557867774876387,0.557867774876387,0.6739761558962368,0.6739761558962368,0.1579457790292249,0.0909688407243495,0.2375594084587381,0.0827523058986606,0.251683993024379,1.0,0.0278106472931883,-0.0029745445584731,0.0660243199572243,-0.0099333081014814,0.0732399705324334,0.919,0.9295072893899232,0.9248355798773416,0.9295072893899232,0.9248355798773416,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1579457790292249,0.0278106472931883,0.1594665576794016,0.0909688407243495,0.2375594084587381,0.0827523058986606,0.251683993024379,1.0,0.028151346492077,-0.0029745445584731,0.0660243199572243,-0.0099333081014814,0.0732399705324334,0.919,1.0,0,0.2560027760691925,0.460208271018825,2.7976690647074856,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0278106472931883,-0.0029745445584731,0.0660243199572243,0.919,0.1579457790292249,0.0909688407243495,0.2375594084587381,1.0,V→P
T1,V_strength,H_west_extent_lon,V,H,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,0.0099900099900099,0.042149631190727,0.0442369132464979,0.0159840159840159,0.0834419817470665,0.0950808847804556,same_p_support_flag,3,-0.3316524015032387,0.3316524015032387,-1,-0.1206228134518643,0.1206228134518643,-0.1991504873763371,0.1991504873763371,0.221044873195564,0.0408846103903921,0.2976834484684701,0.0205526388776625,0.3148603123984913,0.981,0.1120544622800583,0.0094923116661595,0.2422903282417684,-0.0060502419968784,0.2665895269647443,0.968,0.9295072893899232,0.8697354568002735,0.9295072893899232,0.8697354568002735,none,none,none,0.0,0.0,Tier1a_audit_stable_clear_leadlag,main yes; audit-FDR pass; clear lead-lag; no severe phi risk,strict temporal core for pathway candidate screening,,,,0.221044873195564,0.1120544622800583,0.1803947339902896,0.0408846103903921,0.2976834484684701,0.0205526388776625,0.3148603123984913,0.981,0.1234534038826155,0.0094923116661595,0.2422903282417684,-0.0060502419968784,0.2665895269647443,0.968,1.0,0,0.2329507489170042,0.0987016525862345,1.4237018041156846,supported,strong_above_null,ok,Tier1a,stable_lag_dominant,stable_forward_over_reverse,False,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1120544622800583,0.0094923116661595,0.2422903282417684,0.968,0.221044873195564,0.0408846103903921,0.2976834484684701,0.981,V→H
T1,V_strength,Je_axis_lat,V,Je,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_moderate,False,0.0019980019980019,0.0125588697017268,0.01294033069734,0.0079920079920079,0.0512820512820512,0.0605296343001261,same_p_support_flag,3,0.3502125798919632,0.3502125798919632,-4,-0.1139771251503874,0.1139771251503874,0.1870232369529119,0.1870232369529119,0.2306625480067698,0.0013380022407303,0.3242111849154449,-0.0412593931673209,0.3430416650545128,0.952,0.1388397994806412,0.063761458150262,0.2509630773688244,0.0502727109991351,0.269654160459483,0.999,0.9295072893899232,0.8000559531501744,0.9295072893899232,0.8000559531501744,none,none,none,0.0,0.0,Tier1a_audit_stable_clear_leadlag,main yes; audit-FDR pass; clear lead-lag; no severe phi risk,strict temporal core for pathway candidate screening,,,,0.2306625480067698,0.1388397994806412,0.1877900418733702,0.0013380022407303,0.3242111849154449,-0.0412593931673209,0.3430416650545128,0.952,0.1470366296112166,0.063761458150262,0.2509630773688244,0.0502727109991351,0.269654160459483,0.999,1.0,0,0.2340938622360494,0.1161187176559138,1.4960348663000191,supported,strong_above_null,ok,Tier1a,stable_lag_dominant,stable_forward_over_reverse,False,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1388397994806412,0.063761458150262,0.2509630773688244,0.999,0.2306625480067698,0.0013380022407303,0.3242111849154449,0.952,V→Je
T1,V_strength,Jw_strength,V,Jw,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_moderate,False,0.0119880119880119,0.048582995951417,0.0506566604127579,0.0189810189810189,0.0942928039702233,0.1071596428011906,same_p_support_flag,4,0.3170957135405479,0.3170957135405479,-5,-0.1219367078883277,0.1219367078883277,0.1586145743325766,0.1586145743325766,0.1975976689012086,0.0146439476857097,0.28441119410394,-0.0116103916227332,0.3009856243827697,0.968,0.134034925081999,0.0189306278803378,0.2661393993769874,0.0045187495500159,0.2917474369651855,0.979,0.9295072893899232,0.9434984344009112,0.9295072893899232,0.9434984344009112,none,none,none,0.0,0.0,Tier1a_audit_stable_clear_leadlag,main yes; audit-FDR pass; clear lead-lag; no severe phi risk,strict temporal core for pathway candidate screening,,,,0.1975976689012086,0.134034925081999,0.1548239264653443,0.0146439476857097,0.28441119410394,-0.0116103916227332,0.3009856243827697,0.968,0.1430767185451725,0.0189306278803378,0.2661393993769874,0.0045187495500159,0.2917474369651855,0.979,1.0,0,0.2547831409047458,0.062312572635802,1.2445710199447555,supported,moderate_above_null,ok,Tier1a,stable_lag_dominant,stable_forward_over_reverse,False,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.134034925081999,0.0189306278803378,0.2661393993769874,0.979,0.1975976689012086,0.0146439476857097,0.28441119410394,0.968,V→Jw
