window_id,object_A,object_B,A_peak_day,B_peak_day,delta_observed,delta_median,delta_q025,delta_q975,P_A_earlier,P_B_earlier,P_same_day,peak_order_decision,target_name,phase_group,phase_group_size,years_in_phase_group,group_role,targeted_best_direction,targeted_best_prob,targeted_order_level
W045,P,V,45.0,44.0,-1.0,-1.0,-3.0,3.0,0.14,0.514,0.346,B_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,H,45.0,31.0,-14.0,1.0,-14.0,9.0,0.526,0.422,0.052,A_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Je,45.0,47.0,2.0,2.0,-1.0,6.0,0.826,0.042,0.132,A_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Jw,45.0,39.0,-6.0,-5.0,-8.0,5.0,0.132,0.848,0.02,B_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,H,44.0,31.0,-13.0,1.0,-14.0,8.0,0.576,0.372,0.052,A_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Je,44.0,47.0,3.0,3.0,-0.5249999999999986,7.0,0.93,0.026,0.044,A_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Jw,44.0,39.0,-5.0,-4.0,-7.0,5.0,0.142,0.828,0.03,B_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Je,31.0,47.0,16.0,2.0,-6.0,16.0,0.572,0.328,0.1,A_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Jw,31.0,39.0,8.0,-4.0,-12.0,15.0,0.238,0.692,0.07,B_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,Je,Jw,47.0,39.0,-8.0,-7.0,-10.0,2.0,0.07,0.908,0.022,B_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1986;1990;1992;1993;1997;2000;2007;2009;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,V,41.0,43.0,2.0,1.0,-10.0,7.0,0.522,0.36,0.118,A_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,H,41.0,35.0,-6.0,-1.0,-10.0,13.0,0.346,0.558,0.096,B_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Je,41.0,55.0,14.0,1.0,-14.0,17.0,0.534,0.444,0.022,A_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Jw,41.0,38.0,-3.0,-1.0,-12.0,10.0,0.422,0.514,0.064,B_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,H,43.0,35.0,-8.0,-2.0,-11.0,13.524999999999977,0.348,0.576,0.076,B_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Je,43.0,55.0,12.0,1.0,-15.0,16.524999999999977,0.532,0.444,0.024,A_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Jw,43.0,38.0,-5.0,0.0,-13.0,11.0,0.444,0.494,0.062,peak_order_unresolved,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Je,35.0,55.0,20.0,0.0,-18.525,18.0,0.496,0.456,0.048,peak_order_unresolved,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Jw,35.0,38.0,3.0,0.0,-16.0,14.0,0.446,0.47,0.084,peak_order_unresolved,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,Je,Jw,55.0,38.0,-17.0,-1.0,-19.0,18.524999999999977,0.448,0.514,0.038,B_peak_earlier_tendency,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,V,46.0,51.0,5.0,0.0,-8.0,10.0,0.46,0.422,0.118,peak_order_unresolved,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,H,46.0,36.0,-10.0,-8.0,-19.0,8.0,0.232,0.728,0.04,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Je,46.0,50.0,4.0,3.0,-9.0,11.0,0.828,0.138,0.034,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Jw,46.0,43.0,-3.0,-4.0,-9.0,4.0,0.13,0.836,0.034,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,H,51.0,36.0,-15.0,-8.5,-19.0,8.0,0.278,0.698,0.024,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Je,51.0,50.0,-1.0,3.0,-8.524999999999999,10.0,0.69,0.27,0.04,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Jw,51.0,43.0,-8.0,-5.0,-12.0,4.0,0.164,0.772,0.064,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Je,36.0,50.0,14.0,12.0,-5.0,18.0,0.872,0.104,0.024,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Jw,36.0,43.0,7.0,3.0,-10.0,13.0,0.62,0.344,0.036,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,Je,Jw,50.0,43.0,-7.0,-7.0,-14.0,7.0,0.052,0.942,0.006,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,V,49.0,47.0,-2.0,0.0,-12.0,8.0,0.366,0.47,0.164,peak_order_unresolved,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,H,49.0,45.0,-4.0,-1.0,-15.0,13.0,0.418,0.54,0.042,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Je,49.0,42.0,-7.0,-5.0,-8.0,4.0,0.306,0.656,0.038,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Jw,49.0,47.0,-2.0,-1.0,-10.524999999999999,10.0,0.374,0.554,0.072,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,H,47.0,45.0,-2.0,-1.0,-13.0,14.0,0.444,0.514,0.042,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Je,47.0,42.0,-5.0,-3.0,-9.0,6.0,0.346,0.612,0.042,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Jw,47.0,47.0,0.0,0.0,-10.0,10.0,0.478,0.452,0.07,peak_order_unresolved,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Je,45.0,42.0,-3.0,-2.0,-12.0,10.524999999999977,0.232,0.67,0.098,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Jw,45.0,47.0,2.0,0.0,-11.0,15.0,0.476,0.46,0.064,peak_order_unresolved,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,Je,Jw,42.0,47.0,5.0,4.0,-4.0,7.0,0.788,0.192,0.02,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,V,42.0,44.0,2.0,1.0,-8.0,8.0,0.594,0.24,0.166,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,H,42.0,40.0,-2.0,-1.0,-10.0,11.0,0.426,0.524,0.05,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Je,42.0,35.0,-7.0,3.0,-13.524999999999999,16.0,0.672,0.294,0.034,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Jw,42.0,46.0,4.0,3.0,-6.0,9.0,0.682,0.238,0.08,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,H,44.0,40.0,-4.0,-3.0,-11.0,10.0,0.352,0.61,0.038,B_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Je,44.0,35.0,-9.0,2.0,-16.0,14.0,0.61,0.34,0.05,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Jw,44.0,46.0,2.0,1.0,-6.0,6.524999999999977,0.632,0.254,0.114,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Je,40.0,35.0,-5.0,3.0,-18.0,16.0,0.638,0.3,0.062,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Jw,40.0,46.0,6.0,3.0,-10.0,12.0,0.642,0.294,0.064,A_peak_earlier_tendency,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,Je,Jw,35.0,46.0,11.0,0.0,-13.0,16.524999999999977,0.448,0.48,0.072,peak_order_unresolved,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,V,47.0,46.0,-1.0,0.0,-4.0,8.0,0.406,0.442,0.152,peak_order_unresolved,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,H,47.0,51.0,4.0,-2.0,-13.0,9.0,0.386,0.58,0.034,B_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Je,47.0,44.0,-3.0,-2.0,-7.0,6.0,0.204,0.718,0.078,B_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Jw,47.0,48.0,1.0,1.0,-3.0,9.0,0.688,0.166,0.146,A_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,H,46.0,51.0,5.0,-2.0,-14.0,8.0,0.396,0.558,0.046,B_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Je,46.0,44.0,-2.0,-2.0,-8.0,6.0,0.196,0.688,0.116,B_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Jw,46.0,48.0,2.0,1.0,-4.0,5.0,0.686,0.17,0.144,A_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Je,51.0,44.0,-7.0,1.0,-9.0,12.0,0.544,0.404,0.052,A_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Jw,51.0,48.0,-3.0,4.0,-6.0,15.0,0.64,0.352,0.008,A_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,Je,Jw,44.0,48.0,4.0,3.5,-4.0,7.0,0.88,0.096,0.024,A_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,V,45.0,44.0,-1.0,-1.0,-2.0,0.5249999999999773,0.026,0.74,0.234,B_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,H,45.0,46.0,1.0,1.5,-10.0,11.524999999999977,0.766,0.116,0.118,A_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Je,45.0,46.0,1.0,2.0,-1.0,4.0,0.804,0.048,0.148,A_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,P,Jw,45.0,38.0,-7.0,-6.0,-8.0,5.0,0.19,0.802,0.008,B_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,H,44.0,46.0,2.0,2.0,-10.0,11.524999999999977,0.88,0.088,0.032,A_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Je,44.0,46.0,2.0,3.0,0.0,5.0,0.936,0.018,0.046,A_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,V,Jw,44.0,38.0,-6.0,-5.0,-7.0,6.0,0.194,0.796,0.01,B_peak_earlier_tendency,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
W045,H,Je,46.0,46.0,0.0,0.0,-9.0,13.0,0.344,0.382,0.274,peak_order_unresolved,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak,A_earlier,,insufficient
