scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
H_only,H,SMOOTH5_DET_WIDTH_16,CP001,18,04-19,1,v10_3_H_only_SMOOTH5_DET_WIDTH_16,11.519848638080925,8.09537034417902,True,18,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP002,36,05-07,2,v10_3_H_only_SMOOTH5_DET_WIDTH_16,6.999374243289956,4.0136036993233475,True,36,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP003,47,05-18,3,v10_3_H_only_SMOOTH5_DET_WIDTH_16,0.4557879358896253,0.024594911596840907,False,54,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP004,54,05-25,4,v10_3_H_only_SMOOTH5_DET_WIDTH_16,2.3588829028321516,1.2817280385328234,True,54,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP005,76,06-16,5,v10_3_H_only_SMOOTH5_DET_WIDTH_16,8.332227236002701,5.720505069375282,True,76,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP006,95,07-05,6,v10_3_H_only_SMOOTH5_DET_WIDTH_16,12.274208346178108,11.721330276381604,True,95,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP007,114,07-24,7,v10_3_H_only_SMOOTH5_DET_WIDTH_16,24.376533437872034,24.147682662824327,True,114,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP008,129,08-08,8,v10_3_H_only_SMOOTH5_DET_WIDTH_16,7.575329205723783,7.116013592320284,True,129,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP009,136,08-15,9,v10_3_H_only_SMOOTH5_DET_WIDTH_16,0.6954995215788422,0.10374890343355858,False,129,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP010,142,08-21,10,v10_3_H_only_SMOOTH5_DET_WIDTH_16,1.7019660041477085,1.2791792887651798,False,129,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP011,155,09-03,11,v10_3_H_only_SMOOTH5_DET_WIDTH_16,9.943449371209994,9.35238993852018,True,155,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP012,164,09-12,12,v10_3_H_only_SMOOTH5_DET_WIDTH_16,1.3596681177375163,0.2574754340618042,False,155,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
H_only,H,SMOOTH5_DET_WIDTH_16,CP013,170,09-18,13,v10_3_H_only_SMOOTH5_DET_WIDTH_16,4.387268544976413,0.8237880031871807,False,155,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
