window,year,variable,audit_surrogate_mode,year_n_finite,year_nan_fraction,year_mean,year_std,pooled_raw_phi_before_clip,pooled_phi_used,pooled_phi_clip_amount,pooled_phi_clip_severity,fallback_to_pooled_scale
S3_equal11,1979,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.5082423365405354,0.8984555324056366,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1980,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.04632905710136976,0.7068545752356755,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1981,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.3109471689248235,0.9876373410693146,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1982,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.7732539309192691,1.604787012378581,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1983,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.5922500764856411,0.5227649521999037,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1984,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.4637462258354451,0.9061173004956863,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1985,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.1704486538956031,0.9519027440379999,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1986,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.24249696770283516,1.0599874597568297,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1987,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.8529351149674551,1.4949243583032144,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1988,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.2293983430909752,0.9232780088135458,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1989,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.7758236825241634,1.1866134121021303,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1990,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.012180583149442188,0.6749263974248666,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1991,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.6646224319341784,1.2864345121354643,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1992,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.343049101547963,0.8802854812719694,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1993,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.6043034261925975,0.8177183791792809,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1994,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.15546428841467982,0.7986796977968805,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1995,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.7710089312529012,0.8550918967570806,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1996,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.6747840346652495,0.8400930518220605,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1997,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.2534801535962446,1.4894672956761137,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1998,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,1.1604026294909666,0.7003807347770757,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,1999,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,0.14156999200532347,0.7651718943478426,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,2000,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.1538857298568812,1.5638488201295413,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,2001,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-0.4012836369178006,0.7512107039910955,0.9420546920005252,0.9420546920005252,0.0,none,False
S3_equal11,2002,V_strength,pooled_phi_yearwise_scale_ar1,31,0.0,-1.0520946348670253,1.1849138291276542,0.9420546920005252,0.9420546920005252,0.0,none,False
