window,source_variable,target_variable,source_family,target_family,source_index_type,target_index_type,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,lag0_signed_r,lag0_abs_r,p_pos_surrogate,q_pos_within_window,q_pos_global,evidence_tier,lead_lag_label,lead_lag_group,lag_vs_tau0_label,forward_vs_reverse_label,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_neg_used,same_day_coupling_detected,failure_reason,risk_note
S3_equal11,V_strength,P_main_band_share,V,P,old_v1,old_v1,1,0.274113525749715,0.274113525749715,0.2636686036253524,0.2636686036253524,0.0359640359640359,0.0682076544145509,0.0682076544145509,Tier4b_ambiguous_same_day_dominant,lead_lag_ambiguous_coupled_or_feedback_like,lead_lag_ambiguous,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0106951582644079,0.0454847474445603,True,positive_support_with_same_day_or_uncertain_direction,same_day_short_lag_mixed
S3_equal11,V_strength,P_south_band_share_18_24,V,P,old_v1,old_v1,3,-0.3983826995374801,0.3983826995374801,-0.3185083352183306,0.3185083352183306,0.0019980019980019,0.0068681318681318,0.0068681318681318,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,stable_lag_dominant,stable_forward_over_reverse,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0593162118749591,0.1307755048800731,True,,same_day_coupling_present
S3_equal11,V_strength,P_main_minus_south,V,P,old_v1,old_v1,2,0.349565388764219,0.349565388764219,0.3201105018248125,0.3201105018248125,0.0119880119880119,0.0295227160898802,0.0295227160898802,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,lag_tau0_close_or_coupled,stable_forward_over_reverse,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0176144027570416,0.0822708367784501,True,,same_day_coupling_present
S3_equal11,V_strength,P_spread_lat,V,P,old_v1,old_v1,5,0.3344582275474654,0.3344582275474654,0.2043599885728773,0.2043599885728773,0.0099900099900099,0.0257554945054945,0.0257554945054945,Tier1a_audit_stable_clear_leadlag,lead_lag_yes_clear,lead_lag_yes,stable_lag_dominant,stable_forward_over_reverse,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1127902010857691,0.1757377708007054,False,,
S3_equal11,V_strength,P_north_band_share_35_45,V,P,old_v1,old_v1,3,0.2926449303745281,0.2926449303745281,0.1760674367622949,0.1760674367622949,0.0209790209790209,0.0449550449550449,0.0449550449550449,Tier4c_ambiguous_direction_uncertain,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,stable_lag_dominant,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0864943382850045,0.1826420345644528,False,direction_difference_not_stable,direction_uncertain
S3_equal11,V_strength,P_north_minus_main_35_45,V,P,old_v1,old_v1,1,-0.0692328700246708,0.0692328700246708,-0.0942874568364306,0.0942874568364306,0.6963036963036963,0.7364750633981403,0.7364750633981403,Tier5a_no_not_supported,lead_lag_no_not_supported,lead_lag_no,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0384145850473512,-0.0345441084735199,False,positive_lag_not_supported,
S3_equal11,V_strength,P_total_centroid_lat_10_50,V,P,old_v1,old_v1,2,0.4330372587005386,0.4330372587005386,0.3415621017162146,0.3415621017162146,0.0009990009990009,0.0041208791208791,0.0041208791208791,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,stable_lag_dominant,stable_forward_over_reverse,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0807811954268054,0.1924148481067551,True,,same_day_coupling_present
S3_equal11,V_strength,P_main_28_35_mean,V,P,old_v1,new_v1_1,1,0.3861475298492648,0.3861475298492648,0.3888836639522856,0.3888836639522856,0.0019980019980019,0.0068681318681318,0.0068681318681318,Tier4a_ambiguous_bidirectional_close,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0167444742958448,0.0390940023941032,True,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like
S3_equal11,V_strength,P_south_10_25_mean,V,P,old_v1,new_v1_1,2,-0.4509196991204602,0.4509196991204602,-0.4084222112106082,0.4084222112106082,0.0009990009990009,0.0041208791208791,0.0041208791208791,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,stable_lag_dominant,stable_forward_over_reverse,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0294377594193361,0.1159061621004843,True,,same_day_coupling_present
S3_equal11,V_strength,P_scs_10_20_mean,V,P,old_v1,new_v1_1,1,-0.3666811685563778,0.3666811685563778,-0.3349519839129845,0.3349519839129845,0.0019980019980019,0.0068681318681318,0.0068681318681318,Tier1b_audit_stable_with_same_day,lead_lag_yes_with_same_day_coupling,lead_lag_yes,lag_tau0_close_or_coupled,stable_forward_over_reverse,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0188178403906608,0.1024468547314985,True,,same_day_coupling_present
