window,source,target,source_family,target_family,sample_status,main_surrogate_mode,audit_surrogate_mode,T_pos_obs,T_pos_main_null95,p_pos_main_surrogate,T_pos_audit_null90,T_pos_audit_null95,T_pos_audit_null99,p_pos_audit_surrogate,audit_strength_excess,audit_strength_ratio,delta_p_audit_minus_main,delta_null95_audit_minus_main,q_pos_audit_global,q_pos_audit_within_window,main_p_supported,audit_p_supported,audit_support_shift
S3_equal11,V_strength,P_main_band_share,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.274113525749715,0.250962812001519,0.03596403596403597,0.2646153721596326,0.30900763924016444,0.3792440989067046,0.08691308691308691,-0.03489411349044946,0.8870768581118172,0.050949050949050945,0.05804482723864546,0.1509543088490457,0.1509543088490457,True,False,audit_more_conservative
S3_equal11,V_strength,P_south_band_share_18_24,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.3983826995374801,0.2543256899085621,0.001998001998001998,0.29295190960935513,0.3276393071365685,0.39008014879635466,0.00999000999000999,0.0707433924009116,1.2159185142319444,0.007992007992007992,0.07331361722800644,0.03434065934065934,0.03434065934065934,True,True,same_p_support_flag
S3_equal11,V_strength,P_main_minus_south,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.34956538876421905,0.2639816630973203,0.011988011988011988,0.29212286452388153,0.3385014581290747,0.4133913557310129,0.04495504495504495,0.011063930635144381,1.0326850309487459,0.03296703296703296,0.07451979503175438,0.0989010989010989,0.0989010989010989,True,True,same_p_support_flag
S3_equal11,V_strength,P_spread_lat,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.33445822754746546,0.25560548634547925,0.00999000999000999,0.25360327386452913,0.2943743880331966,0.3600427313725778,0.01898101898101898,0.04008383951426886,1.1361661922495399,0.00899100899100899,0.03876890168771735,0.054945054945054944,0.054945054945054944,True,True,same_p_support_flag
S3_equal11,V_strength,P_north_band_share_35_45,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2926449303745281,0.25368837217280105,0.02097902097902098,0.26960134031917715,0.30701200225979663,0.36706505997280126,0.06693306693306693,-0.014367071885268534,0.9532035497650969,0.04595404595404595,0.05332363008699559,0.1240893937523151,0.1240893937523151,True,False,audit_more_conservative
S3_equal11,V_strength,P_north_minus_main_35_45,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.06923287002467082,0.25038477154837535,0.6963036963036963,0.20724620154327308,0.24133087284218693,0.30508600540177305,0.6683316683316683,-0.1720980028175161,0.2868794581037468,-0.027972027972027913,-0.009053898706188418,0.7068892645815723,0.7068892645815723,False,False,same_p_support_flag
S3_equal11,V_strength,P_total_centroid_lat_10_50,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.4330372587005386,0.2500704419165054,0.000999000999000999,0.2860739894956275,0.3258852827585885,0.40343432490575276,0.007992007992007992,0.10715197594195008,1.328802746275986,0.006993006993006993,0.07581484084208312,0.03371628371628372,0.03371628371628372,True,True,same_p_support_flag
S3_equal11,V_strength,P_main_28_35_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.38614752984926487,0.24819615302610445,0.001998001998001998,0.3019029477161311,0.34076401573943477,0.4256559234462909,0.017982017982017984,0.0453835141098301,1.1331816506838346,0.015984015984015984,0.09256786271333031,0.052982731554160126,0.052982731554160126,True,True,same_p_support_flag
S3_equal11,V_strength,P_south_10_25_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.45091969912046026,0.25918338632659055,0.000999000999000999,0.2719644838056024,0.3195687825563323,0.3677076042981481,0.002997002997002997,0.13135091656412795,1.4110254935210198,0.001998001998001998,0.06038539622974176,0.020604395604395604,0.020604395604395604,True,True,same_p_support_flag
S3_equal11,V_strength,P_scs_10_20_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.36668116855637783,0.2573552303822844,0.001998001998001998,0.25964899292712523,0.2974341840533066,0.3720443688509541,0.011988011988011988,0.06924698450307121,1.2328144786836628,0.00999000999000999,0.04007895367102221,0.040367795469836286,0.040367795469836286,True,True,same_p_support_flag
S3_equal11,V_strength,P_highlat_40_60_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.17571145339509522,0.25097716726698943,0.2007992007992008,0.23995795007947537,0.27347906631294716,0.32594033891046215,0.24075924075924077,-0.09776761291785194,0.6425042171016678,0.03996003996003997,0.02250189904595773,0.3127974387816908,0.3127974387816908,False,False,same_p_support_flag
S3_equal11,V_strength,P_highlat_35_60_mean,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.27138580350095076,0.24984529837389455,0.03596403596403597,0.26577727004202517,0.30629276572002345,0.374607022435397,0.09090909090909091,-0.03490696221907269,0.886033997123587,0.054945054945054944,0.056447467346128904,0.15625,0.15625,True,False,audit_more_conservative
S3_equal11,V_strength,P_highlat_minus_main,V,P,ok,pooled_window_variable_ar1,pooled_phi_yearwise_scale_ar1,0.2864156506819177,0.2556954033598682,0.025974025974025976,0.2811842252891775,0.3172926443932017,0.38515100582590883,0.0919080919080919,-0.030876993711283995,0.9026860714961297,0.06593406593406592,0.06159724103333353,0.15633850685397077,0.15633850685397077,True,False,audit_more_conservative
