window_id,method,k,object_A,object_B,object_or_pair,cluster_quality_status,n_types_tested,n_types_with_usable_order,n_types_with_credible_order,n_types_with_strict_order,opposite_order_across_types,type_internal_stabilization,mixture_evidence_level,recommended_interpretation
W045,kmedoids_behavior_pca,2,H,Je,H-Je,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,2,H,Jw,H-Jw,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,2,Je,Jw,Je-Jw,unstable_clustering,2,1,1,0,False,True,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,2,P,H,P-H,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,2,P,Je,P-Je,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,2,P,Jw,P-Jw,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,2,P,V,P-V,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,2,V,H,V-H,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,2,V,Je,V-Je,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,2,V,Jw,V-Jw,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,3,H,Je,H-Je,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,3,H,Jw,H-Jw,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,3,Je,Jw,Je-Jw,unstable_clustering,2,1,0,0,False,True,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,3,P,H,P-H,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,3,P,Je,P-Je,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,3,P,Jw,P-Jw,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,3,P,V,P-V,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,3,V,H,V-H,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,3,V,Je,V-Je,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,3,V,Jw,V-Jw,unstable_clustering,2,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,4,H,Je,H-Je,unstable_clustering,3,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,4,H,Jw,H-Jw,unstable_clustering,3,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,4,Je,Jw,Je-Jw,unstable_clustering,3,1,0,0,False,True,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,4,P,H,P-H,unstable_clustering,3,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,4,P,Je,P-Je,unstable_clustering,3,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,4,P,Jw,P-Jw,unstable_clustering,3,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,4,P,V,P-V,unstable_clustering,3,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,4,V,H,V-H,unstable_clustering,3,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,4,V,Je,V-Je,unstable_clustering,3,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,4,V,Jw,V-Jw,unstable_clustering,3,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,5,H,Je,H-Je,unstable_clustering,4,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,5,H,Jw,H-Jw,unstable_clustering,4,0,0,0,False,False,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
W045,kmedoids_behavior_pca,5,Je,Jw,Je-Jw,unstable_clustering,4,1,1,0,False,True,unstable_clustering,year grouping is unstable; do not interpret type-level peak results as robust
