lineage_id,lineage_day,lineage_status,lineage_strict_accepted_flag,lineage_strict_accepted_window_id,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,input_source,object_a,object_b,day_a,day_b,candidate_id_a,candidate_id_b,assignment_class_a,assignment_class_b,support_class_a,support_class_b,candidate_provenance_class_a,candidate_provenance_class_b,missing_flag,day_gap_a_minus_b,order_tau0,reference_order_tau0,order_changed_tau0,near_tie_flag_tau0,order_tau2,reference_order_tau2,order_changed_tau2,near_tie_flag_tau2,order_tau5,reference_order_tau5,order_changed_tau5,near_tie_flag_tau5
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,P,V,97.0,96.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,1.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,P,H,97.0,95.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,2.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,P,Je,97.0,91.0,CP007,CP007,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_weak_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,6.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,P,Jw,97.0,103.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-6.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,V,H,96.0,95.0,CP006,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,1.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,V,Je,96.0,91.0,CP006,CP007,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,5.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,V,Jw,96.0,103.0,CP006,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-7.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,H,Je,95.0,91.0,CP006,CP007,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,4.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,H,Jw,95.0,103.0,CP006,CP006,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-8.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,Je,Jw,91.0,103.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-12.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,P,V,97.0,96.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,1.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,P,H,97.0,95.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,2.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,P,Je,97.0,91.0,CP007,CP007,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_weak_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,6.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,P,Jw,97.0,103.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-6.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,V,H,96.0,95.0,CP006,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,1.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,V,Je,96.0,91.0,CP006,CP007,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,5.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,V,Jw,96.0,103.0,CP006,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-7.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,H,Je,95.0,91.0,CP006,CP007,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,4.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,H,Jw,95.0,103.0,CP006,CP006,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-8.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,Je,Jw,91.0,103.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-12.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,P,V,97.0,96.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,1.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,P,H,97.0,95.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,2.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,P,Je,97.0,91.0,CP007,CP007,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_weak_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,6.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,P,Jw,97.0,103.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-6.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,V,H,96.0,95.0,CP006,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,1.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,V,Je,96.0,91.0,CP006,CP007,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,5.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,V,Jw,96.0,103.0,CP006,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-7.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,H,Je,95.0,91.0,CP006,CP007,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,4.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,H,Jw,95.0,103.0,CP006,CP006,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-8.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,Je,Jw,91.0,103.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-12.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,P,V,97.0,96.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,1.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,P,H,97.0,95.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,2.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,P,Je,97.0,91.0,CP007,CP007,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_weak_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,6.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,P,Jw,97.0,103.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-6.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,V,H,96.0,95.0,CP006,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,1.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,V,Je,96.0,91.0,CP006,CP007,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,5.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,V,Jw,96.0,103.0,CP006,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-7.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,H,Je,95.0,91.0,CP006,CP007,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,object_candidate,object_weak_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,4.0,B_BEFORE_A,B_BEFORE_A,False,False,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,H,Jw,95.0,103.0,CP006,CP006,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-8.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,Je,Jw,91.0,103.0,CP007,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_MATCH,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,-12.0,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False,A_BEFORE_B,A_BEFORE_B,False,False
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,smooth5,P,V,97.0,95.0,CP008,CP007,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,2.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
J096_W004,96,derived_non_strict_candidate_window,False,,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,smooth5,P,H,97.0,95.0,CP008,CP006,PERTURBED_MATCH_TO_BASELINE_CANDIDATE_STRICT,PERTURBED_SAME_AS_BASELINE_CANDIDATE_DAY,object_weak_candidate,object_candidate,BASELINE_OBJECT_NATIVE_CANDIDATE,BASELINE_OBJECT_NATIVE_CANDIDATE,False,2.0,B_BEFORE_A,B_BEFORE_A,False,False,NEAR_TIE,NEAR_TIE,False,True,NEAR_TIE,NEAR_TIE,False,True
