lineage_id,lineage_day,lineage_status,lineage_strict_accepted_flag,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,input_source,assigned_objects,n_assigned_objects,object_order_sequence,object_order_sequence_tau2_grouped,n_near_tie_groups_tau2,reference_order_sequence_tau2_grouped,sequence_changed_from_reference_tau2,sequence_change_type
W081,81,strict_accepted_main_window,True,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,smooth5,P;V;H;Je;Jw,5,H@76 < V@77 < Je@78 < Jw@83 < P@83,H@76≈V@77≈Je@78 < Jw@83≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,True,ORDER_OR_NEAR_TIE_GROUP_CHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@81 < P@82,H@77≈Je@78≈V@78 < Jw@81≈P@82,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,True,ORDER_OR_NEAR_TIE_GROUP_CHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77≈Je@78≈V@78 < Jw@82≈P@83,False,UNCHANGED
W081,81,strict_accepted_main_window,True,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,smooth5,P;V;H;Je;Jw,5,H@77 < Je@78 < V@78 < Jw@82 < P@83,H@77≈Je@78≈V@78 < Jw@82≈P@83,2,H@77 < V@80≈Je@81≈P@82 < Jw@83,True,ORDER_OR_NEAR_TIE_GROUP_CHANGED
W113,113,strict_accepted_main_window,True,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,BASELINE,BASELINE,baseline,none,baseline,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,P;V;H;Je;Jw,5,Jw@103 < Je@111 < V@113 < P@114 < H@115,Jw@103 < Je@111≈V@113 < P@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,True,ORDER_OR_NEAR_TIE_GROUP_CHANGED
W113,113,strict_accepted_main_window,True,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,P;V;H;Je;Jw,5,Jw@105 < Je@110 < P@112 < H@115 < V@115,Jw@105 < Je@110≈P@112 < H@115≈V@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,True,ORDER_OR_NEAR_TIE_GROUP_CHANGED
W113,113,strict_accepted_main_window,True,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,baseline_smooth9,P;V;H;Je;Jw,5,Jw@104 < Je@111 < P@113 < V@114 < H@115,Jw@104 < Je@111≈P@113 < V@114≈H@115,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@110 < P@113 < V@113 < H@114,Jw@103 < Je@110 < P@113≈V@113≈H@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,True,ORDER_OR_NEAR_TIE_GROUP_CHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,smooth5,P;V;H;Je;Jw,5,Jw@104 < Je@111 < H@114 < P@114 < V@114,Jw@104 < Je@111 < H@114≈P@114≈V@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,True,ORDER_OR_NEAR_TIE_GROUP_CHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@103 < Je@111≈H@113≈V@113 < P@114,False,UNCHANGED
W113,113,strict_accepted_main_window,True,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,smooth5,P;V;H;Je;Jw,5,Jw@103 < Je@111 < H@113 < V@113 < P@114,Jw@103 < Je@111≈H@113≈V@113 < P@114,3,Jw@104 < Je@111≈P@113 < V@114≈H@115,True,ORDER_OR_NEAR_TIE_GROUP_CHANGED
W160,160,strict_accepted_main_window,True,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,BASELINE,BASELINE,baseline,none,baseline,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,baseline_smooth9,P;V;H;Je;Jw,5,Jw@151 < H@155 < P@157 < Je@161 < V@161,Jw@151 < H@155≈P@157 < Je@161≈V@161,3,Jw@152 < H@155 < P@158 < V@161≈Je@162,True,ORDER_OR_NEAR_TIE_GROUP_CHANGED
W160,160,strict_accepted_main_window,True,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,baseline_smooth9,P;V;H;Je;Jw,5,Jw@153 < H@154 < P@158 < Je@162 < V@162,Jw@153≈H@154 < P@158 < Je@162≈V@162,3,Jw@152 < H@155 < P@158 < V@161≈Je@162,True,ORDER_OR_NEAR_TIE_GROUP_CHANGED
W160,160,strict_accepted_main_window,True,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
W160,160,strict_accepted_main_window,True,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,baseline_smooth9,P;V;H;Je;Jw,5,Jw@152 < H@155 < P@158 < V@161 < Je@162,Jw@152 < H@155 < P@158 < V@161≈Je@162,4,Jw@152 < H@155 < P@158 < V@161≈Je@162,False,UNCHANGED
