object,replicate_id,replicate_kind,replicate_label,candidate_id,point_day,month_day,matched_peak_day,matched_peak_score,matched_peak_prominence,offset_days,abs_offset_days,match_type
H,28,bootstrap,28,CP003,58,05-29,54,0.04345689804066441,0.006167796235030193,-4,4,matched
H,29,bootstrap,29,CP001,38,05-09,37,0.24331515911735024,0.23413462244136335,-1,1,strict
H,29,bootstrap,29,CP002,48,05-19,50,0.010291245091035628,0.0009585606721737028,2,2,strict
H,29,bootstrap,29,CP003,58,05-29,50,0.010291245091035628,0.0009585606721737028,-8,8,near
H,30,bootstrap,30,CP001,38,05-09,38,0.2011965924200106,0.1962715922710765,0,0,strict
H,30,bootstrap,30,CP002,48,05-19,48,0.011497111661879764,0.00332587502095108,0,0,strict
H,30,bootstrap,30,CP003,58,05-29,59,0.253515435689333,0.00273309820217138,1,1,strict
H,31,bootstrap,31,CP001,38,05-09,38,0.4660953118693013,0.4606292030682865,0,0,strict
H,31,bootstrap,31,CP002,48,05-19,50,0.04587725061524915,0.03942294046292032,2,2,strict
H,31,bootstrap,31,CP003,58,05-29,50,0.04587725061524915,0.03942294046292032,-8,8,near
H,32,bootstrap,32,CP001,38,05-09,39,0.08159180666282978,0.0773647750812006,1,1,strict
H,32,bootstrap,32,CP002,48,05-19,39,0.08159180666282978,0.0773647750812006,-9,9,no_match
H,32,bootstrap,32,CP003,58,05-29,39,0.08159180666282978,0.0773647750812006,-19,19,no_match
H,33,bootstrap,33,CP001,38,05-09,37,0.4826891897857638,0.47503977742137604,-1,1,strict
H,33,bootstrap,33,CP002,48,05-19,49,0.13395758390286522,0.11404153846452911,1,1,strict
H,33,bootstrap,33,CP003,58,05-29,49,0.13395758390286522,0.11404153846452911,-9,9,no_match
H,34,bootstrap,34,CP001,38,05-09,38,0.3295898036960344,0.3233510027414146,0,0,strict
H,34,bootstrap,34,CP002,48,05-19,48,0.016248234284824775,0.00810786097023554,0,0,strict
H,34,bootstrap,34,CP003,58,05-29,48,0.016248234284824775,0.00810786097023554,-10,10,no_match
H,35,bootstrap,35,CP001,38,05-09,37,0.32364555917589344,0.3187008768997124,-1,1,strict
H,35,bootstrap,35,CP002,48,05-19,49,0.04434496676928143,0.023699056102822483,1,1,strict
H,35,bootstrap,35,CP003,58,05-29,49,0.04434496676928143,0.023699056102822483,-9,9,no_match
