window_id,target_pair,target_set,perm_p,perm_q90,perm_q95,perm_q99,perm_pass_90,perm_pass_95,perm_pass_99
W045,P-V,exploratory_full_pair,0.9680638722554891,0.7866754774050897,0.8003186197270155,0.8232805424291751,False,False,False
W045,P-H,exploratory_full_pair,0.25349301397205587,0.7888282126619812,0.80660589555605,0.8306762919731758,False,False,False
W045,P-Je,exploratory_full_pair,0.6487025948103793,0.7895202320476453,0.8040903951000227,0.830248178495035,False,False,False
W045,P-Jw,priority,0.25149700598802394,0.7853820576203628,0.7996951172020355,0.8215473607527815,False,False,False
W045,V-H,exploratory_full_pair,0.8902195608782435,0.7874676560921189,0.8039356749501245,0.8255967583885527,False,False,False
W045,V-Je,exploratory_full_pair,0.6926147704590818,0.7894319050396265,0.8033442201171335,0.8345882632166463,False,False,False
W045,V-Jw,priority,0.1596806387225549,0.7879683929812545,0.8096789729871164,0.8275090217323531,False,False,False
W045,H-Je,exploratory_full_pair,0.47904191616766467,0.7829052677836024,0.7983482040984894,0.8213380743782952,False,False,False
W045,H-Jw,exploratory_full_pair,0.4111776447105788,0.788015500842148,0.8012560433557825,0.8319449864866172,False,False,False
W045,Je-Jw,priority,0.5688622754491018,0.7853004758825436,0.8011399635724505,0.829267707549235,False,False,False
