window_id,object_A,object_B,A_peak_day,B_peak_day,delta_observed,delta_median,delta_q025,delta_q975,P_A_earlier,P_B_earlier,P_same_day,peak_order_decision,tau_sync_primary,P_within_tau_q50,P_within_tau_q75,P_within_tau_q90,synchrony_decision,tau_quality_flag,overlap_days,overlap_fraction,A_peak_inside_B_window,B_peak_inside_A_window,both_peaks_inside_system_window,window_overlap_decision,v9_role,interpretation_boundary
W113,P,V,113.0,114.0,1.0,2.0,-7.0,13.0,0.598,0.318,0.084,A_peak_earlier_tendency,3.0,0.425,0.584,0.768,synchrony_indeterminate,normal,20,0.9090909090909091,True,True,True,window_overlap_strong,peak_layer_summary_no_state_growth,peak timing only; do not infer state/growth/process relations
W113,P,H,113.0,115.0,2.0,2.0,-5.0,11.0,0.71,0.185,0.105,A_peak_earlier_tendency,3.0,0.511,0.677,0.852,synchrony_indeterminate,normal,19,0.8260869565217391,True,True,True,window_overlap_strong,peak_layer_summary_no_state_growth,peak timing only; do not infer state/growth/process relations
W113,P,Je,113.0,111.0,-2.0,-2.0,-10.0,5.0,0.21021021021021022,0.6666666666666666,0.12312312312312312,B_peak_earlier_tendency,3.0,0.5125125125125125,0.6496496496496497,0.8568568568568569,synchrony_indeterminate,normal,19,0.8260869565217391,True,True,True,window_overlap_strong,peak_layer_summary_no_state_growth,peak timing only; do not infer state/growth/process relations
W113,P,Jw,113.0,104.0,-9.0,-4.0,-15.0,3.0,0.082,0.856,0.062,B_peak_earlier_tendency,3.0,0.276,0.381,0.571,synchrony_indeterminate,normal,12,0.46153846153846156,True,True,False,window_overlap_partial,peak_layer_summary_no_state_growth,peak timing only; do not infer state/growth/process relations
W113,V,H,114.0,115.0,1.0,0.0,-6.0,5.0,0.474,0.326,0.2,peak_order_unresolved,3.0,0.719,0.834,0.944,synchrony_tendency,normal,20,0.9090909090909091,True,True,True,window_overlap_strong,peak_layer_summary_no_state_growth,peak timing only; do not infer state/growth/process relations
W113,V,Je,114.0,111.0,-3.0,-4.0,-12.0,4.0,0.13313313313313313,0.7777777777777778,0.0890890890890891,B_peak_earlier_tendency,3.0,0.35535535535535534,0.4694694694694695,0.6556556556556556,synchrony_indeterminate,normal,18,0.75,True,True,True,window_overlap_strong,peak_layer_summary_no_state_growth,peak timing only; do not infer state/growth/process relations
W113,V,Jw,114.0,104.0,-10.0,-7.0,-16.0,2.0,0.052,0.922,0.026,B_peak_earlier_tendency,3.0,0.143,0.212,0.376,synchrony_indeterminate,normal,11,0.4074074074074074,True,True,False,window_overlap_partial,peak_layer_summary_no_state_growth,peak timing only; do not infer state/growth/process relations
W113,H,Je,115.0,111.0,-4.0,-4.0,-9.0,1.0,0.037037037037037035,0.914914914914915,0.04804804804804805,B_peak_earlier_tendency,3.0,0.33633633633633636,0.4574574574574575,0.6746746746746747,synchrony_indeterminate,normal,17,0.68,True,True,True,window_overlap_strong,peak_layer_summary_no_state_growth,peak timing only; do not infer state/growth/process relations
W113,H,Jw,115.0,104.0,-11.0,-7.0,-14.0,1.0,0.026,0.961,0.013,B_peak_earlier_tendency,3.0,0.098,0.144,0.337,synchrony_indeterminate,normal,10,0.35714285714285715,False,False,False,window_overlap_partial,peak_layer_summary_no_state_growth,peak timing only; do not infer state/growth/process relations
W113,Je,Jw,111.0,104.0,-7.0,-3.0,-12.0,4.0499999999999545,0.2082082082082082,0.7067067067067067,0.08508508508508508,B_peak_earlier_tendency,3.0,0.3953953953953954,0.5265265265265265,0.6956956956956957,synchrony_indeterminate,normal,14,0.5833333333333334,True,True,False,window_overlap_partial,peak_layer_summary_no_state_growth,peak timing only; do not infer state/growth/process relations
