map_kind,window,v_index,lag_label,lag,region,n_samples,region_mean_R2_map,region_integrated_R2_map,n_valid_grid,region_mean_beta_map,positive_beta_area_fraction,sign_consistent_beta_area_fraction,region_mean_partial_R2_map
simple_R2,S3,V_strength,lag3,3.0,south_china_scs,900.0,0.05627862543024115,329.7097874335519,6161,-1.2214856444744966,0.16636909592598603,0.833630904074014,
simple_R2,S3,V_strength,lag3,3.0,north_northeast,900.0,0.012900105393482577,58.424230233770224,6161,0.3670853127846667,0.8474273656873884,0.8474273656873884,
simple_R2,S3,V_strength,lag3,3.0,main_easm_domain,900.0,0.035001332651180043,674.0519392897619,22701,-0.3344306872474979,0.5201092462887098,0.47989075371129025,
simple_R2,S3,V_strength,lag4,4.0,main_meiyu,900.0,0.03146668428543289,124.27510078856118,4545,0.22673477210241022,0.6574257425742575,0.6574257425742575,
simple_R2,S3,V_strength,lag4,4.0,south_china,900.0,0.04078580961624538,67.08499497571702,1769,-1.149081765688036,0.053702656868287166,0.9462973431317129,
simple_R2,S3,V_strength,lag4,4.0,scs,900.0,0.03779044097140709,150.95657334689756,4141,-0.9226164678976236,0.23086211060130404,0.769137889398696,
simple_R2,S3,V_strength,lag4,4.0,south_china_scs,900.0,0.04526597021053134,265.19186106610334,6161,-1.0819805375914306,0.1696153221879565,0.8303846778120435,
simple_R2,S3,V_strength,lag4,4.0,north_northeast,900.0,0.010769602696243653,48.77524084178883,6161,0.3231060776217946,0.8375263755883785,0.8375263755883785,
simple_R2,S3,V_strength,lag4,4.0,main_easm_domain,900.0,0.02827605620911187,544.5372812847911,22701,-0.299026391834537,0.5091846174177349,0.4908153825822651,
simple_R2,S3,V_strength,lag5,5.0,main_meiyu,900.0,0.025627556082078225,101.21394062923783,4545,0.17124927050263186,0.6433443344334433,0.6433443344334433,
simple_R2,S3,V_strength,lag5,5.0,south_china,900.0,0.03846757244396163,63.27193032116052,1769,-1.1492247611184703,0.03674392312040701,0.963256076879593,
simple_R2,S3,V_strength,lag5,5.0,scs,900.0,0.027970162352733183,111.728779982209,4141,-0.6929783318944353,0.2801255735329631,0.7198744264670369,
simple_R2,S3,V_strength,lag5,5.0,south_china_scs,900.0,0.033862442757880716,198.38399957939112,6161,-0.8770556576339985,0.19834442460639506,0.8016555753936049,
simple_R2,S3,V_strength,lag5,5.0,north_northeast,900.0,0.008517778698875223,38.57679054582074,6161,0.2728797534809387,0.8303846778120435,0.8303846778120435,
simple_R2,S3,V_strength,lag5,5.0,main_easm_domain,900.0,0.021600263789586977,415.9755813197774,22701,-0.24073706447872112,0.514735033698956,0.485264966301044,
positive_lag_max_R2,S3,V_strength,positive_lag_max,,main_meiyu,900.0,0.04472679571443256,176.64482838230583,4545,0.4216878500823339,0.6673267326732674,0.6673267326732674,
positive_lag_max_R2,S3,V_strength,positive_lag_max,,south_china,900.0,0.04747369620595731,78.08531205880088,1769,-1.1493072347030042,0.10740531373657433,0.8925946862634256,
positive_lag_max_R2,S3,V_strength,positive_lag_max,,scs,900.0,0.07220833018574771,288.44125159029494,4141,-1.3537323613433494,0.22796425984061822,0.7720357401593818,
positive_lag_max_R2,S3,V_strength,positive_lag_max,,south_china_scs,900.0,0.07995352089174985,468.409776824749,6161,-1.466727027752557,0.18130173673105016,0.8186982632689499,
positive_lag_max_R2,S3,V_strength,positive_lag_max,,north_northeast,900.0,0.0172498754877488,78.1242219547504,6161,0.4438847191433392,0.8576529784125954,0.8576529784125954,
positive_lag_max_R2,S3,V_strength,positive_lag_max,,main_easm_domain,900.0,0.049959132131079574,962.107649836936,22701,-0.39983461486738775,0.5294480419364785,0.47055195806352146,
lag_minus_tau0_delta_R2,S3,V_strength,positive_lag_max_minus_tau0,,main_meiyu,,0.013961027378430317,55.13793791643596,4545,,,,
lag_minus_tau0_delta_R2,S3,V_strength,positive_lag_max_minus_tau0,,south_china,,0.03211512946192831,52.823354957745565,1769,,,,
lag_minus_tau0_delta_R2,S3,V_strength,positive_lag_max_minus_tau0,,scs,,0.0146928150238791,58.69148260277683,4141,,,,
lag_minus_tau0_delta_R2,S3,V_strength,positive_lag_max_minus_tau0,,south_china_scs,,0.021611260023603793,126.61012762981929,6161,,,,
lag_minus_tau0_delta_R2,S3,V_strength,positive_lag_max_minus_tau0,,north_northeast,,0.004299178518404731,19.470863835132466,6161,,,,
lag_minus_tau0_delta_R2,S3,V_strength,positive_lag_max_minus_tau0,,main_easm_domain,,0.010233323489558839,197.07225471268035,22701,,,,
simple_R2,S3,V_NS_diff,lag0,0.0,main_meiyu,900.0,0.041175226492496456,162.618195674201,4545,0.005292530701207467,0.6638063806380639,0.6638063806380639,
simple_R2,S3,V_NS_diff,lag0,0.0,south_china,900.0,0.03483010688800628,57.28898279991252,1769,-0.009903049945163514,0.2255511588468061,0.7744488411531939,
simple_R2,S3,V_NS_diff,lag0,0.0,scs,900.0,0.07655790585533999,305.81593740281244,4141,-0.01614827129397925,0.2429364887708283,0.7570635112291717,
simple_R2,S3,V_NS_diff,lag0,0.0,south_china_scs,900.0,0.08309922322997267,486.83895559974,6161,-0.01691203379250917,0.22512579126765137,0.7748742087323487,
simple_R2,S3,V_NS_diff,lag0,0.0,north_northeast,900.0,0.01797654066171031,81.41526897579558,6161,0.005523440917776254,0.8438565167992209,0.8438565167992209,
simple_R2,S3,V_NS_diff,lag0,0.0,main_easm_domain,900.0,0.05333512404868874,1027.1221429069392,22701,-0.005082455381841464,0.528787278093476,0.47121272190652397,
simple_R2,S3,V_NS_diff,lag1,1.0,main_meiyu,900.0,0.048722363185181854,192.42499592810398,4545,0.004413873909804576,0.6495049504950495,0.6495049504950495,
simple_R2,S3,V_NS_diff,lag1,1.0,south_china,900.0,0.047189173838947954,77.61732621419235,1769,-0.01365815416964091,0.11701526286037309,0.8829847371396269,
simple_R2,S3,V_NS_diff,lag1,1.0,scs,900.0,0.0718553840206743,287.0313833197521,4141,-0.015096331524450305,0.2600821057715528,0.7399178942284472,
simple_R2,S3,V_NS_diff,lag1,1.0,south_china_scs,900.0,0.08304581554054775,486.5260652653904,6161,-0.01711347406635137,0.20597305632202564,0.7940269436779743,
simple_R2,S3,V_NS_diff,lag1,1.0,north_northeast,900.0,0.019638117853071003,88.94050736867597,6161,0.005891153883357347,0.8657685440675215,0.8657685440675215,
simple_R2,S3,V_NS_diff,lag1,1.0,main_easm_domain,900.0,0.052928666358528734,1019.2946239658181,22701,-0.005001340111225018,0.5205938064402449,0.47940619355975506,
simple_R2,S3,V_NS_diff,lag2,2.0,main_meiyu,900.0,0.0500132342985139,197.52318600937187,4545,0.003332056066392184,0.6376237623762376,0.6376237623762376,
simple_R2,S3,V_NS_diff,lag2,2.0,south_china,900.0,0.05704828821286915,93.83371726938134,1769,-0.016381473202239295,0.06387789711701526,0.9361221028829847,
simple_R2,S3,V_NS_diff,lag2,2.0,scs,900.0,0.05982445105432687,238.9729757414927,4141,-0.012780058601949331,0.2856797874909442,0.7143202125090558,
simple_R2,S3,V_NS_diff,lag2,2.0,south_china_scs,900.0,0.07343621532219918,430.2279730307033,6161,-0.015858606851904083,0.2090569712708976,0.7909430287291024,
simple_R2,S3,V_NS_diff,lag2,2.0,north_northeast,900.0,0.01833937678617005,83.05854402091845,6161,0.005670076547824898,0.8662554780068171,0.8662554780068171,
simple_R2,S3,V_NS_diff,lag2,2.0,main_easm_domain,900.0,0.04700552089224904,905.2273189283173,22701,-0.00456870407264163,0.5138980661644862,0.48610193383551387,
simple_R2,S3,V_NS_diff,lag3,3.0,main_meiyu,900.0,0.04592732690300808,181.38622830568772,4545,0.0023426968522656517,0.6202420242024203,0.6202420242024203,
simple_R2,S3,V_NS_diff,lag3,3.0,south_china,900.0,0.06060091848389072,99.6771266836972,1769,-0.017582868862077793,0.035613340870548335,0.9643866591294517,
simple_R2,S3,V_NS_diff,lag3,3.0,scs,900.0,0.0461159932208084,184.2135771416162,4141,-0.010027794903752604,0.3158657329147549,0.6841342670852452,
simple_R2,S3,V_NS_diff,lag3,3.0,south_china_scs,900.0,0.05949039448826885,348.52601980085757,6161,-0.013744668186995657,0.2212303197532868,0.7787696802467132,
simple_R2,S3,V_NS_diff,lag3,3.0,north_northeast,900.0,0.015034236005317411,68.08965035334296,6161,0.005047306359509356,0.8493751014445707,0.8493751014445707,
simple_R2,S3,V_NS_diff,lag3,3.0,main_easm_domain,900.0,0.038326567532879836,738.0889587638802,22701,-0.003921847875554465,0.5045592705167173,0.49544072948328266,
simple_R2,S3,V_NS_diff,lag4,4.0,main_meiyu,900.0,0.03829601704339473,151.24699300051668,4545,0.0014852189494949813,0.6028602860286029,0.6028602860286029,
simple_R2,S3,V_NS_diff,lag4,4.0,south_china,900.0,0.05641755582358357,92.79628097562215,1769,-0.017299185035951927,0.018654607122668174,0.9813453928773318,
simple_R2,S3,V_NS_diff,lag4,4.0,scs,900.0,0.0339646823913131,135.67431172575255,4141,-0.007310091870558373,0.3518473798599372,0.6481526201400628,
simple_R2,S3,V_NS_diff,lag4,4.0,south_china_scs,900.0,0.044994244181641614,263.599947074948,6161,-0.011203748465695431,0.24070767732510956,0.7592923226748904,
simple_R2,S3,V_NS_diff,lag4,4.0,north_northeast,900.0,0.011212905425165618,50.78294697346746,6161,0.004249104717813854,0.8334685927609154,0.8334685927609154,
simple_R2,S3,V_NS_diff,lag4,4.0,main_easm_domain,900.0,0.029160902322398548,561.5775535675033,22701,-0.003151472651157184,0.5038104048279811,0.4961895951720188,
simple_R2,S3,V_NS_diff,lag5,5.0,main_meiyu,900.0,0.029761817783311953,117.54186971596911,4545,0.0008146403689521274,0.5896589658965896,0.5896589658965896,
simple_R2,S3,V_NS_diff,lag5,5.0,south_china,900.0,0.04607315942251811,75.78169214873044,1769,-0.01577906083460811,0.018089315997738834,0.9819106840022611,
simple_R2,S3,V_NS_diff,lag5,5.0,scs,900.0,0.024490947528742944,97.83081175885117,4141,-0.004838819770258342,0.4107703453272156,0.5892296546727843,
simple_R2,S3,V_NS_diff,lag5,5.0,south_china_scs,900.0,0.03221726928059132,188.7457080727736,6161,-0.008535985594087126,0.27803927933776984,0.7219607206622302,
simple_R2,S3,V_NS_diff,lag5,5.0,north_northeast,900.0,0.008017114538608634,36.309296034962664,6161,0.003460342794627239,0.8242168479142996,0.8242168479142996,
simple_R2,S3,V_NS_diff,lag5,5.0,main_easm_domain,900.0,0.02110663205420602,406.46927389301464,22701,-0.002306830696167831,0.5196246861371746,0.48037531386282545,
positive_lag_max_R2,S3,V_NS_diff,positive_lag_max,,main_meiyu,900.0,0.05693734014069869,224.86937678062307,4545,0.0036102495788433242,0.622002200220022,0.622002200220022,
positive_lag_max_R2,S3,V_NS_diff,positive_lag_max,,south_china,900.0,0.07085315538023114,116.54013043799588,1769,-0.018938804016699826,0.04352741661955907,0.9564725833804409,
positive_lag_max_R2,S3,V_NS_diff,positive_lag_max,,scs,900.0,0.07574631751574624,302.57399072095006,4141,-0.014469407339968113,0.30475730499879256,0.6952426950012074,
positive_lag_max_R2,S3,V_NS_diff,positive_lag_max,,south_china_scs,900.0,0.09230836074488699,540.7909266949185,6161,-0.01812216628200688,0.21603635773413407,0.7839636422658659,
positive_lag_max_R2,S3,V_NS_diff,positive_lag_max,,north_northeast,900.0,0.021181490809280813,95.93040196098934,6161,0.006169787245044635,0.8647946761889304,0.8647946761889304,
positive_lag_max_R2,S3,V_NS_diff,positive_lag_max,,main_easm_domain,900.0,0.05817460163404278,1120.3202872195172,22701,-0.0053908637791506165,0.5167173252279635,0.48328267477203646,
lag_minus_tau0_delta_R2,S3,V_NS_diff,positive_lag_max_minus_tau0,,main_meiyu,,0.015762113648202226,62.25118110642204,4545,,,,
lag_minus_tau0_delta_R2,S3,V_NS_diff,positive_lag_max_minus_tau0,,south_china,,0.03602304849222486,59.25114763808337,1769,,,,
lag_minus_tau0_delta_R2,S3,V_NS_diff,positive_lag_max_minus_tau0,,scs,,-0.0008115883395937382,-3.2419466818623697,4141,,,,
lag_minus_tau0_delta_R2,S3,V_NS_diff,positive_lag_max_minus_tau0,,south_china_scs,,0.009209137514914313,53.95197109517848,6161,,,,
lag_minus_tau0_delta_R2,S3,V_NS_diff,positive_lag_max_minus_tau0,,north_northeast,,0.0032049501475705025,14.515132985193762,6161,,,,
lag_minus_tau0_delta_R2,S3,V_NS_diff,positive_lag_max_minus_tau0,,main_easm_domain,,0.00483947758535404,93.19814431257798,22701,,,,
simple_R2,S3,V_pos_centroid_lat,lag0,0.0,main_meiyu,900.0,0.04180748521809817,165.11524989624291,4545,-0.03654183289448621,0.5315731573157316,0.46842684268426843,
simple_R2,S3,V_pos_centroid_lat,lag0,0.0,south_china,900.0,0.0602124195978452,99.03811899784621,1769,-0.8676570621719045,0.04578858111927643,0.9542114188807236,
simple_R2,S3,V_pos_centroid_lat,lag0,0.0,scs,900.0,0.054724928645569194,218.60257495378488,4141,-0.5168212772696499,0.31828060854865975,0.6817193914513403,
simple_R2,S3,V_pos_centroid_lat,lag0,0.0,south_china_scs,900.0,0.06457502853933333,378.3144803280586,6161,-0.6808637681578953,0.22707352702483363,0.7729264729751664,
simple_R2,S3,V_pos_centroid_lat,lag0,0.0,north_northeast,900.0,0.019368022063593556,87.71725080539434,6161,0.2694896486261374,0.9056971270897581,0.9056971270897581,
simple_R2,S3,V_pos_centroid_lat,lag0,0.0,main_easm_domain,900.0,0.04262017960097105,820.7748830370302,22701,-0.24194483795201777,0.508876260957667,0.4911237390423329,
simple_R2,S3,V_pos_centroid_lat,lag1,1.0,main_meiyu,900.0,0.04454782703597685,175.9380061969326,4545,-0.054344045678425185,0.5172717271727173,0.4827282728272827,
simple_R2,S3,V_pos_centroid_lat,lag1,1.0,south_china,900.0,0.058225051371058135,95.7692716030453,1769,-0.8921038673388924,0.025438100621820236,0.9745618993781797,
simple_R2,S3,V_pos_centroid_lat,lag1,1.0,scs,900.0,0.045221378286827145,180.63997489122303,4141,-0.29687717268942165,0.4032842308621106,0.5967157691378894,
simple_R2,S3,V_pos_centroid_lat,lag1,1.0,south_china_scs,900.0,0.054425291709477935,318.85198373908,6161,-0.520409999218538,0.2783639019639669,0.7216360980360331,
simple_R2,S3,V_pos_centroid_lat,lag1,1.0,north_northeast,900.0,0.020101515735109394,91.0392239081339,6161,0.28774259376332467,0.9194935887031326,0.9194935887031326,
simple_R2,S3,V_pos_centroid_lat,lag1,1.0,main_easm_domain,900.0,0.038836830997836566,747.9155582688336,22701,-0.1831435346180242,0.5161446632306946,0.4838553367693053,
simple_R2,S3,V_pos_centroid_lat,lag2,2.0,main_meiyu,900.0,0.040745314374859065,160.9202928616589,4545,-0.06680822269208944,0.5005500550055005,0.49944994499449946,
simple_R2,S3,V_pos_centroid_lat,lag2,2.0,south_china,900.0,0.04843878965880139,79.67270949051337,1769,-0.8306911657034814,0.010740531373657434,0.9892594686263426,
simple_R2,S3,V_pos_centroid_lat,lag2,2.0,scs,900.0,0.03567127385600937,142.4914113147341,4141,-0.10865397160849703,0.4759719874426467,0.5240280125573533,
simple_R2,S3,V_pos_centroid_lat,lag2,2.0,south_china_scs,900.0,0.04211322865290344,246.72144284156988,6161,-0.35436329610157535,0.32299951306606073,0.6770004869339393,
simple_R2,S3,V_pos_centroid_lat,lag2,2.0,north_northeast,900.0,0.018122092131465862,82.07446766607592,6161,0.2853153255123826,0.9134880701184872,0.9134880701184872,
simple_R2,S3,V_pos_centroid_lat,lag2,2.0,main_easm_domain,900.0,0.03203259949462528,616.8803920989126,22701,-0.12176740004072757,0.5221355887405841,0.47786441125941587,
simple_R2,S3,V_pos_centroid_lat,lag3,3.0,main_meiyu,900.0,0.0333005000466657,131.5176064331855,4545,-0.07732785377785825,0.4877887788778878,0.5122112211221123,
simple_R2,S3,V_pos_centroid_lat,lag3,3.0,south_china,900.0,0.03527623824219945,58.02278506928411,1769,-0.7169767890457162,0.0033917467495760316,0.996608253250424,
simple_R2,S3,V_pos_centroid_lat,lag3,3.0,scs,900.0,0.027025705023092657,107.95607877814612,4141,0.02857223750335909,0.5428640425018112,0.5428640425018112,
simple_R2,S3,V_pos_centroid_lat,lag3,3.0,south_china_scs,900.0,0.030197636303368976,176.9136358691061,6161,-0.20714392123763653,0.3687713033598442,0.6312286966401558,
simple_R2,S3,V_pos_centroid_lat,lag3,3.0,north_northeast,900.0,0.015068631651832852,68.24542731095393,6161,0.26908832165453106,0.9074825515338419,0.9074825515338419,
simple_R2,S3,V_pos_centroid_lat,lag3,3.0,main_easm_domain,900.0,0.024365323337868724,469.22480383782766,22701,-0.06521956987931235,0.5413417911105237,0.4586582088894762,
simple_R2,S3,V_pos_centroid_lat,lag4,4.0,main_meiyu,900.0,0.025001522412686286,98.74147175851118,4545,-0.08855284988047381,0.48096809680968095,0.519031903190319,
simple_R2,S3,V_pos_centroid_lat,lag4,4.0,south_china,900.0,0.021255405342054744,34.961148840615735,1769,-0.5460777479410498,0.025438100621820236,0.9745618993781797,
simple_R2,S3,V_pos_centroid_lat,lag4,4.0,scs,900.0,0.018958678279233653,75.73177329115478,4141,0.09770788983716107,0.5885051919826129,0.5885051919826129,
simple_R2,S3,V_pos_centroid_lat,lag4,4.0,south_china_scs,900.0,0.01970165669709415,115.42266698996549,6161,-0.09770442888813878,0.41649082941080995,0.58350917058919,
simple_R2,S3,V_pos_centroid_lat,lag4,4.0,north_northeast,900.0,0.0120012552584322,54.35336215680318,6161,0.24137863017041952,0.8956338256776497,0.8956338256776497,
simple_R2,S3,V_pos_centroid_lat,lag4,4.0,main_easm_domain,900.0,0.017184255315591337,330.93256008737217,22701,-0.022489357689289387,0.5640280163869433,0.43597198361305667,
simple_R2,S3,V_pos_centroid_lat,lag5,5.0,main_meiyu,900.0,0.018461779367761694,72.91329047741137,4545,-0.1014038059495544,0.46974697469746973,0.5302530253025303,
simple_R2,S3,V_pos_centroid_lat,lag5,5.0,south_china,900.0,0.011755013832905474,19.33478950987519,1769,-0.38786675507990337,0.08196721311475409,0.9180327868852459,
simple_R2,S3,V_pos_centroid_lat,lag5,5.0,scs,900.0,0.013153912951233896,52.54423007987755,4141,0.11413958392069305,0.6271432021250906,0.6271432021250906,
simple_R2,S3,V_pos_centroid_lat,lag5,5.0,south_china_scs,900.0,0.012609031548132829,73.87033851121569,6161,-0.03310563119688953,0.4606395065736082,0.5393604934263918,
simple_R2,S3,V_pos_centroid_lat,lag5,5.0,north_northeast,900.0,0.009651583277654755,43.71176097669684,6161,0.21794249269780352,0.8776172699237137,0.8776172699237137,
simple_R2,S3,V_pos_centroid_lat,lag5,5.0,main_easm_domain,900.0,0.012142730127034701,233.84340453459885,22701,0.006389367198322188,0.584555746442888,0.584555746442888,
positive_lag_max_R2,S3,V_pos_centroid_lat,positive_lag_max,,main_meiyu,900.0,0.047180541174630324,186.33569576475577,4545,-0.09059592163539154,0.4891089108910891,0.5108910891089109,
positive_lag_max_R2,S3,V_pos_centroid_lat,positive_lag_max,,south_china,900.0,0.060839496727982584,100.06954307696753,1769,-0.9358124396205474,0.011305822498586773,0.9886941775014132,
positive_lag_max_R2,S3,V_pos_centroid_lat,positive_lag_max,,scs,900.0,0.05228041087505583,208.83777685572886,4141,-0.1730217674670098,0.48490702728809465,0.5150929727119054,
positive_lag_max_R2,S3,V_pos_centroid_lat,positive_lag_max,,south_china_scs,900.0,0.05997792812090395,351.3822482384564,6161,-0.44834821929646634,0.32900503165070605,0.670994968349294,
positive_lag_max_R2,S3,V_pos_centroid_lat,positive_lag_max,,north_northeast,900.0,0.023002792437518797,104.1790280309032,6161,0.33369401435678697,0.9263106638532705,0.9263106638532705,
positive_lag_max_R2,S3,V_pos_centroid_lat,positive_lag_max,,main_easm_domain,900.0,0.04231274334773869,814.854308390217,22701,-0.15018804463977717,0.5420906567992599,0.45790934320074006,
lag_minus_tau0_delta_R2,S3,V_pos_centroid_lat,positive_lag_max_minus_tau0,,main_meiyu,,0.005373055956532157,21.220445868512858,4545,,,,
lag_minus_tau0_delta_R2,S3,V_pos_centroid_lat,positive_lag_max_minus_tau0,,south_china,,0.0006270771301373798,1.0314240791213152,1769,,,,
lag_minus_tau0_delta_R2,S3,V_pos_centroid_lat,positive_lag_max_minus_tau0,,scs,,-0.0024445177705133465,-9.764798098055973,4141,,,,
lag_minus_tau0_delta_R2,S3,V_pos_centroid_lat,positive_lag_max_minus_tau0,,south_china_scs,,-0.00459710041842939,-26.932232089602266,6161,,,,
lag_minus_tau0_delta_R2,S3,V_pos_centroid_lat,positive_lag_max_minus_tau0,,north_northeast,,0.003634770373925244,16.461777225508865,6161,,,,
lag_minus_tau0_delta_R2,S3,V_pos_centroid_lat,positive_lag_max_minus_tau0,,main_easm_domain,,-0.00030743625323235616,-5.9205746468130975,22701,,,,
partial_R2,S3,V_strength,lag0,0.0,main_meiyu,900.0,0.007383469962436364,29.160411863790685,4545,,,,0.007383469962436364
partial_R2,S3,V_strength,lag0,0.0,south_china,900.0,0.013499321804990612,22.20384844592303,1769,,,,0.013499321804990612
partial_R2,S3,V_strength,lag0,0.0,scs,900.0,0.02099954110425826,83.88414333017823,4141,,,,0.02099954110425826
partial_R2,S3,V_strength,lag0,0.0,south_china_scs,900.0,0.017508236745573617,102.57245928784664,6161,,,,0.017508236745573617
partial_R2,S3,V_strength,lag0,0.0,north_northeast,900.0,0.003578458879199258,16.206743981025383,6161,,,,0.003578458879199258
partial_R2,S3,V_strength,lag0,0.0,main_easm_domain,900.0,0.010217379488396357,196.7652068350834,22701,,,,0.010217379488396357
partial_R2,S3,V_NS_diff,lag0,0.0,main_meiyu,900.0,0.00844730369203347,33.36193633229515,4545,,,,0.00844730369203347
partial_R2,S3,V_NS_diff,lag0,0.0,south_china,900.0,0.013769604624215098,22.648412909404342,1769,,,,0.013769604624215098
partial_R2,S3,V_NS_diff,lag0,0.0,scs,900.0,0.028812881421084163,115.0950805487625,4141,,,,0.028812881421084163
partial_R2,S3,V_NS_diff,lag0,0.0,south_china_scs,900.0,0.025004418485580018,146.489034526955,6161,,,,0.025004418485580018
partial_R2,S3,V_NS_diff,lag0,0.0,north_northeast,900.0,0.003605392053856134,16.328723604375952,6161,,,,0.003605392053856134
partial_R2,S3,V_NS_diff,lag0,0.0,main_easm_domain,900.0,0.01330226315266974,256.1735681426257,22701,,,,0.01330226315266974
partial_R2,S3,V_pos_centroid_lat,lag0,0.0,main_meiyu,900.0,0.019739415509595775,77.95921011919083,4545,,,,0.019739415509595775
partial_R2,S3,V_pos_centroid_lat,lag0,0.0,south_china,900.0,0.007619275576033859,12.532276998940416,1769,,,,0.007619275576033859
partial_R2,S3,V_pos_centroid_lat,lag0,0.0,scs,900.0,0.014881053160135098,59.44341307228132,4141,,,,0.014881053160135098
partial_R2,S3,V_pos_centroid_lat,lag0,0.0,south_china_scs,900.0,0.013318151847983642,78.0247381885574,6161,,,,0.013318151847983642
partial_R2,S3,V_pos_centroid_lat,lag0,0.0,north_northeast,900.0,0.008563992076146698,38.7860896880551,6161,,,,0.008563992076146698
partial_R2,S3,V_pos_centroid_lat,lag0,0.0,main_easm_domain,900.0,0.01373352260194893,264.4787167214148,22701,,,,0.01373352260194893
partial_R2,S3,V_strength,lag1,1.0,main_meiyu,900.0,0.006675381530258445,26.363874406017842,4545,,,,0.006675381530258445
partial_R2,S3,V_strength,lag1,1.0,south_china,900.0,0.0234575252819219,38.583222461120066,1769,,,,0.0234575252819219
partial_R2,S3,V_strength,lag1,1.0,scs,900.0,0.016343304187070504,65.28447760408088,4141,,,,0.016343304187070504
partial_R2,S3,V_strength,lag1,1.0,south_china_scs,900.0,0.016554810986455178,96.98678973800548,6161,,,,0.016554810986455178
partial_R2,S3,V_strength,lag1,1.0,north_northeast,900.0,0.0034451073653301344,15.602798562699757,6161,,,,0.0034451073653301344
partial_R2,S3,V_strength,lag1,1.0,main_easm_domain,900.0,0.00944354417087312,181.862768643209,22701,,,,0.00944354417087312
partial_R2,S3,V_NS_diff,lag1,1.0,main_meiyu,900.0,0.007855243350527579,31.023642346626737,4545,,,,0.007855243350527579
partial_R2,S3,V_NS_diff,lag1,1.0,south_china,900.0,0.02599624842843034,42.75894512374975,1769,,,,0.02599624842843034
