window,v_index,lag,region,n_years,n_samples,observed_region_series_R2,observed_region_series_beta,boot_R2_mean,boot_R2_ci90_low,boot_R2_ci90_high,boot_R2_ci95_low,boot_R2_ci95_high,boot_beta_mean,boot_beta_ci90_low,boot_beta_ci90_high,boot_beta_ci95_low,boot_beta_ci95_high,prob_R2_gt_0_05,prob_R2_gt_0_10,prob_beta_gt_0,prob_beta_lt_0
S3,V_pos_centroid_lat,2,main_easm_domain,45,900,0.036426137630039074,-0.12176740004073315,0.03960252628440635,0.005410643064403819,0.08830679304171342,0.0023266291414619925,0.09947965277649963,-0.11876037573340957,-0.18084197281331188,-0.05129718777462292,-0.1914886880766641,-0.03145506719264863,0.307,0.025,0.006,0.994
S3,V_pos_centroid_lat,3,main_meiyu,45,900,0.004524332456894327,-0.07732785377785989,0.01236423414274489,7.991014725880138e-05,0.04685059221020707,1.606284894725177e-05,0.056172034042687856,-0.09698086121705629,-0.295195432451247,0.057198804815076505,-0.336375812115013,0.08132102213241836,0.041,0.0,0.178,0.822
S3,V_pos_centroid_lat,3,south_china,45,900,0.0966059836743291,-0.7169767890457088,0.10200008007775484,0.04449205591709905,0.16995806888586615,0.038331200521780955,0.18488300770679758,-0.7312858317182275,-0.977295738207563,-0.514755697198111,-1.019075862815919,-0.4706316532091972,0.928,0.493,0.0,1.0
S3,V_pos_centroid_lat,3,scs,45,900,0.00018888836595005933,0.02857223750335942,0.007513125562482848,1.8841740198358324e-05,0.03134718559157201,8.883016135643826e-06,0.04205004729017888,0.05117873289929349,-0.21446815163224225,0.4016414319166545,-0.25012412239066206,0.4698568727887756,0.01,0.001,0.56,0.44
S3,V_pos_centroid_lat,3,south_china_scs,45,900,0.013491716659848395,-0.20714392123763886,0.019048933276388822,8.858775983052207e-05,0.05628304716675424,3.088968376492767e-05,0.06817850112716987,-0.1881440404430405,-0.39307109371940413,0.04966560006054421,-0.4308207407674854,0.1311555738500545,0.076,0.002,0.096,0.904
S3,V_pos_centroid_lat,3,north_northeast,45,900,0.08978227700600735,0.26908832165453617,0.09230155906955437,0.040709159008597624,0.16286566435229738,0.032920848606207004,0.1761294151669888,0.2721149461131908,0.1693454676597839,0.3952411293319004,0.15464662520605837,0.4348894354676941,0.896,0.379,1.0,0.0
S3,V_pos_centroid_lat,3,main_easm_domain,45,900,0.010013546343928493,-0.06521956987931529,0.015350621161429032,0.00011670610578393321,0.04919770972855591,3.1523820248972635e-05,0.05854802492937648,-0.06125276952390476,-0.13231764456804332,0.025838488940936155,-0.149427662425756,0.046367206444183434,0.049,0.001,0.107,0.893
S3,V_pos_centroid_lat,4,main_meiyu,45,900,0.00572610274833513,-0.08855284988047567,0.013458440302935996,6.148687797308707e-05,0.048370477437455046,1.784223685990284e-05,0.05655836563202004,-0.1046714409586434,-0.297336965511909,0.05377126385247313,-0.3427269434022313,0.07682830352608735,0.044,0.002,0.163,0.837
S3,V_pos_centroid_lat,4,south_china,45,900,0.05408467801521435,-0.546077747941044,0.056775141976571034,0.014699819788597643,0.11227068728429822,0.010711047117031886,0.1279100518107718,-0.5382136251907291,-0.7686073270526645,-0.304320190141744,-0.8060592333045166,-0.27213104329037313,0.543,0.083,0.0,1.0
S3,V_pos_centroid_lat,4,scs,45,900,0.002131804767928018,0.09770788983716228,0.009482319640268091,4.116013749615211e-05,0.036850758010805916,7.2245144096318596e-06,0.051662135253391125,0.13120943682825928,-0.13715685113881962,0.4731204259767603,-0.16560400625868527,0.5492162020370097,0.028,0.002,0.741,0.259
S3,V_pos_centroid_lat,4,south_china_scs,45,900,0.0028968284762800954,-0.09770442888813989,0.008073754200148303,6.036045932676926e-05,0.02944903167478112,1.0471878996603962e-05,0.03705512882135184,-0.07280435685460758,-0.2807442065906985,0.19016238316900472,-0.31406873346997505,0.2719758918746991,0.006,0.0,0.276,0.724
S3,V_pos_centroid_lat,4,north_northeast,45,900,0.06972202733104266,0.241378630170424,0.07173204572845654,0.025052533715941638,0.12706870848649068,0.017709664062747217,0.14007520823295314,0.24254375689513463,0.1393008006267328,0.3559086095022777,0.1242064511820885,0.37754342274040087,0.746,0.181,1.0,0.0
S3,V_pos_centroid_lat,4,main_easm_domain,45,900,0.0011490994311826827,-0.022489357689290442,0.006091627113912981,2.7183087283777052e-05,0.02098360472123916,7.51409317368563e-06,0.02662419326124522,-0.019164403784915053,-0.08907080870053628,0.06643650841390604,-0.09846710541151589,0.08415383367503458,0.001,0.0,0.321,0.679
S3,V_pos_centroid_lat,5,main_meiyu,45,900,0.0071399857655202095,-0.10140380594955659,0.015216455078128617,7.307133157942317e-05,0.05420183109871659,2.1034119969262283e-05,0.06649174650083384,-0.11705302141367026,-0.3181962734441388,0.04708593031939343,-0.3667677789055128,0.07707239378274632,0.061,0.006,0.139,0.861
S3,V_pos_centroid_lat,5,south_china,45,900,0.025945687674972906,-0.38786675507989915,0.028780378763505962,0.0044486335618129655,0.0677920446928614,0.002326567057966284,0.07654344362026523,-0.3825076639113163,-0.6170580148909469,-0.17170954829072776,-0.6542664621744975,-0.12959497074806572,0.152,0.001,0.002,0.998
S3,V_pos_centroid_lat,5,scs,45,900,0.00276627603641211,0.11413958392069451,0.008443439336377229,3.188199553834199e-05,0.03438454389278414,7.1174077804056e-06,0.04180669050466158,0.1300948002281608,-0.11495464893937742,0.44309793800721375,-0.15485768757115123,0.5087094211122579,0.015,0.0,0.774,0.226
S3,V_pos_centroid_lat,5,south_china_scs,45,900,0.00031625165626975943,-0.0331056311968899,0.00528409498675647,2.3877502181717128e-05,0.020491228267624808,4.0430014975301765e-06,0.024612320610641548,-0.018329090239757713,-0.21759558285050612,0.20543546646700225,-0.25315771977563006,0.2664287931980266,0.003,0.001,0.419,0.581
S3,V_pos_centroid_lat,5,north_northeast,45,900,0.054049412925198125,0.21794249269780758,0.057236538653223985,0.013686155061858926,0.11389447253629247,0.01032401623373596,0.12401185125056467,0.21888323885800998,0.10709208211030065,0.33149910987528824,0.09407770313770443,0.35441237949134663,0.552,0.095,0.999,0.001
S3,V_pos_centroid_lat,5,main_easm_domain,45,900,8.819703494138576e-05,0.006389367198322418,0.004037580033815456,1.2475898499886843e-05,0.016098069300778763,2.8066641281797777e-06,0.021905644948887748,0.009040674667932787,-0.05871017138504397,0.08351529261095143,-0.07273729593379274,0.09893178853675788,0.002,0.0,0.567,0.433
T3_early,V_strength,0,main_meiyu,45,270,0.036211991081129075,0.37187726145004046,0.04964349360342563,0.0018146909612316872,0.1316854845982812,0.0006320286647246696,0.1575775063365688,0.39335879835258664,0.07162736520216517,0.7625918181635671,0.007611145304359464,0.8297423516000069,0.404,0.128,0.975,0.025
T3_early,V_strength,0,south_china,45,270,0.00019239825812406624,-0.06713814817664178,0.010348361502191195,4.571530970056062e-05,0.03958446524622568,1.958016723435455e-05,0.049355843370225805,-0.033139126950594615,-0.8739373201966039,0.792005748043747,-1.010447331655025,0.9549172754255354,0.024,0.002,0.481,0.519
T3_early,V_strength,0,scs,45,270,0.011854671405356914,-0.46854203413399526,0.022038508628457954,0.00014993738832973856,0.07068910900357252,5.024273725238793e-05,0.08978879440317777,-0.4628672226282639,-1.16938529956766,0.31333194170431233,-1.3003894518316814,0.465882834915145,0.123,0.016,0.149,0.851
T3_early,V_strength,0,south_china_scs,45,270,0.03731875382530199,-0.7106821366995159,0.04523570672932556,0.0010762624705983874,0.11805939680944465,0.00021374942112599622,0.14038446281735661,-0.7080019680553793,-1.3437261841508126,-0.08909695670551736,-1.437710608604793,0.0156102542709522,0.36,0.096,0.028,0.972
T3_early,V_strength,0,north_northeast,45,270,0.14276268469753248,0.5813621221247017,0.15223260075123837,0.05266091336333431,0.2800872471047117,0.040517442029854904,0.3021946411681653,0.5839074007252832,0.3518087553193705,0.824307884159887,0.30708052075205916,0.8724885910717844,0.954,0.76,1.0,0.0
T3_early,V_strength,0,main_easm_domain,45,270,0.02554432240448063,-0.20646216788879562,0.033770658318980004,0.000289339555446794,0.09867403442379177,6.671439240848879e-05,0.11720541407150856,-0.19097968669153625,-0.3920081480955062,0.04426236599229585,-0.42998925615018013,0.1049394876972831,0.246,0.047,0.083,0.917
T3_early,V_strength,1,main_meiyu,45,270,0.05285146484426538,0.45496762651698724,0.06814683445125698,0.004904722851111295,0.16576749007774258,0.0023576433267473488,0.18270266227174456,0.4816196099377047,0.1260082355459436,0.8287718518031069,0.07683057591606388,0.9079013131509331,0.581,0.243,0.987,0.013
T3_early,V_strength,1,south_china,45,270,0.0065970646851017155,-0.3981279985836407,0.017756954703373712,7.193899197750956e-05,0.06781796115253846,1.82313493338569e-05,0.08064115968186607,-0.39383855055588235,-1.3169273931999836,0.5410326200409052,-1.541313011974326,0.6728175959043042,0.091,0.009,0.236,0.764
T3_early,V_strength,1,scs,45,270,0.028828854687798215,-0.7399392279932723,0.04010560578103817,0.0007294615418397608,0.1069232191752021,9.431635285109305e-05,0.1232485235714896,-0.770177128335875,-1.4703821166997113,-0.03177146399261289,-1.6353808060539097,0.0539600094544266,0.325,0.065,0.041,0.959
T3_early,V_strength,1,south_china_scs,45,270,0.07190049529789935,-0.998978940770153,0.07815081686507203,0.01041920139072144,0.17408319766013072,0.00403673949602933,0.201657962627532,-0.9821854671697313,-1.648430165714507,-0.3512985062982896,-1.7467328239359636,-0.22331003159633692,0.675,0.287,0.008,0.992
T3_early,V_strength,1,north_northeast,45,270,0.09983450968997236,0.4923322478720899,0.11403789102782656,0.014647129161816666,0.24842221810883447,0.0075540342289525594,0.2845131330420515,0.49511863292941993,0.19000426445715254,0.7731046728051492,0.14588217828412833,0.8367322828159045,0.8,0.529,0.996,0.004
T3_early,V_strength,1,main_easm_domain,45,270,0.04353406147739434,-0.27295210125551744,0.05492149267240158,0.0010452332443242546,0.15324247369201194,0.0004015231810525173,0.17929385225089964,-0.265746411783812,-0.5161367134999398,-0.0036872801284713913,-0.5549490230119655,0.045113996683192784,0.437,0.163,0.046,0.954
T3_early,V_strength,2,main_meiyu,45,270,0.043776672275838334,0.417116504312965,0.057061676248424564,0.0009130537087353887,0.15428294398985884,0.0002993787332536522,0.17956635519175895,0.42277730931214275,0.020435429618179797,0.8204851531174611,-0.038360195790636695,0.8797031968398126,0.475,0.181,0.962,0.038
T3_early,V_strength,2,south_china,45,270,0.024829844601269628,-0.7780694631933227,0.03824827585741762,0.0004630941930081112,0.11246272092333916,0.00012265688191854875,0.13391832850941002,-0.8029192588247568,-1.752156489551689,0.14755881489291575,-1.9035756062501648,0.3933300994070428,0.306,0.078,0.089,0.911
T3_early,V_strength,2,scs,45,270,0.04309148220615178,-0.9113015199512751,0.05449764321560602,0.0016174227908489936,0.13728841766630562,0.00039439510894815656,0.1565817166094483,-0.9329135119179494,-1.6966071035862769,-0.1318264209452548,-1.8588203116147557,-0.018595805182705993,0.455,0.15,0.023,0.977
T3_early,V_strength,2,south_china_scs,45,270,0.09960833101927792,-1.1844650333661109,0.10584900620435507,0.020856444577707172,0.2186494753345576,0.011318738909056745,0.24031387723162323,-1.1717678522058086,-1.8571505600723737,-0.5300424913320056,-1.983230224648325,-0.3696813002695337,0.808,0.499,0.003,0.997
T3_early,V_strength,2,north_northeast,45,270,0.05343667953685039,0.362845458051177,0.06866524071446388,0.0019667112292906927,0.18724525439127135,0.0005330153745493036,0.21905768317324548,0.3604212372143174,0.040375368720062706,0.6713361239157257,-0.01742344114825211,0.7365549276783139,0.525,0.257,0.969,0.031
T3_early,V_strength,2,main_easm_domain,45,270,0.06408306047064348,-0.3336011137225695,0.07602038022934964,0.004186618473417074,0.19163787759349626,0.0011199411068406918,0.21922636064489606,-0.3273838925605921,-0.5761491690485477,-0.07837636081447254,-0.6189486686845418,-0.020546100812080935,0.587,0.29,0.017,0.983
T3_early,V_strength,3,main_meiyu,45,270,0.019017937828320702,0.2734580389387159,0.030826728819573445,0.00019014735143483148,0.09878884044884303,4.6480764172824224e-05,0.12329078103116473,0.28322728017820487,-0.05732551962369236,0.6436189745602816,-0.1370399522115569,0.7380642828776763,0.226,0.048,0.911,0.089
T3_early,V_strength,3,south_china,45,270,0.048231600690802595,-1.0786242738248453,0.06106047323677632,0.002026749805878852,0.15454107671318523,0.0009430586019688463,0.17860155284036772,-1.1172768676912779,-2.092591820108376,-0.16899280677637885,-2.2797510252544946,0.013087408615857369,0.506,0.199,0.027,0.973
T3_early,V_strength,3,scs,45,270,0.04620039143911867,-0.9385603162731372,0.05542678065240178,0.0023266954994880123,0.1397509556314071,0.0007635360451675304,0.15501851898902388,-0.9366621808789876,-1.7180529396785107,-0.18892649242142928,-1.8503016277195696,-0.06695233760770895,0.465,0.153,0.019,0.981
T3_early,V_strength,3,south_china_scs,45,270,0.10505336410136701,-1.209908078870418,0.11351151486231424,0.023774981305173408,0.22218391586674294,0.015473029492519899,0.2417730132088334,-1.2152296770680104,-1.8359329573185896,-0.5797761465996504,-1.9526726963884844,-0.4451811951297481,0.855,0.556,0.003,0.997
T3_early,V_strength,3,north_northeast,45,270,0.01982692078093465,0.2198379049406455,0.03567359281949327,0.0001888540341571384,0.11752614601669668,3.706061491649142e-05,0.1366873244881059,0.22089069559998728,-0.10650039628164129,0.5368625694689126,-0.1499092328210727,0.588532496370949,0.264,0.086,0.866,0.134
T3_early,V_strength,3,main_easm_domain,45,270,0.07822479673801824,-0.36660727001155735,0.08965239164827161,0.010574465375180492,0.20820778558558461,0.004975839854161669,0.23730370183399538,-0.36535136993868855,-0.6093207144816207,-0.13182402837330015,-0.6633868147438838,-0.09118333794145651,0.699,0.371,0.006,0.994
T3_early,V_strength,4,main_meiyu,45,270,0.002541913578980355,0.09953386788361623,0.013401014840441207,6.21142842734639e-05,0.051500128540331036,1.0677575725143835e-05,0.06593099316106575,0.12403661029633853,-0.20057591786064596,0.47679455235595597,-0.24942007595485538,0.5406504610556576,0.054,0.006,0.719,0.281
T3_early,V_strength,4,south_china,45,270,0.06535075890248804,-1.2500033494903173,0.07768446104412581,0.008871669088041139,0.1841510349300943,0.0029362207165022553,0.20501599919890992,-1.297580264035085,-2.3059182845216695,-0.4268874620394913,-2.512318992001922,-0.20908458655077175,0.643,0.281,0.012,0.988
T3_early,V_strength,4,scs,45,270,0.04128832877316613,-0.8833534699471062,0.05051013533403588,0.0018086689988307235,0.13391585732830735,0.0006704659582562446,0.15180967178436686,-0.8805800535919706,-1.602622617034319,-0.1422988894362025,-1.7580051959034322,-0.0012174351914851216,0.425,0.122,0.025,0.975
T3_early,V_strength,4,south_china_scs,45,270,0.09109272321641819,-1.1216845665755855,0.09766266647613035,0.015524069983037073,0.19459009075022635,0.009257090929179316,0.2174282741492882,-1.1177433411615119,-1.7491677679791073,-0.4527886186837306,-1.86938786020548,-0.33525263950853884,0.795,0.451,0.002,0.998
T3_early,V_strength,4,north_northeast,45,270,0.005201777826432802,0.11210690103875201,0.019527150012987132,9.918759991295508e-05,0.07408782001544463,2.5380335698945615e-05,0.09399795820766273,0.11582888539414471,-0.19434223441662085,0.42542095778855327,-0.26441562798831003,0.48842654697859295,0.106,0.018,0.741,0.259
T3_early,V_strength,4,main_easm_domain,45,270,0.08198524885666818,-0.37366138405189125,0.09313391388439697,0.009226417850135307,0.20409046056696545,0.00336938503310199,0.23548506115744708,-0.37066568069509614,-0.6011168944860038,-0.12891228313851166,-0.6280357235883006,-0.07808847381715332,0.718,0.401,0.004,0.996
T3_early,V_strength,5,main_meiyu,45,270,0.0012253664466616945,-0.0687446336770528,0.010491560053394295,3.741064588937923e-05,0.04050756927082003,1.0763551056870943e-05,0.05166086643793614,-0.06482071922066623,-0.3615696760114518,0.260601680945006,-0.42454717218956783,0.3276109613404432,0.032,0.0,0.327,0.673
T3_early,V_strength,5,south_china,45,270,0.0717327151019668,-1.3027461945187373,0.08225690813422518,0.010428196325761037,0.19137660576535448,0.006144791361274161,0.21832170331760906,-1.3362414901478514,-2.392531638774584,-0.4841771205676943,-2.5479488151191987,-0.32263342264322314,0.654,0.323,0.005,0.995
T3_early,V_strength,5,scs,45,270,0.03395410616469499,-0.796860570104072,0.04346867252060444,0.0010483383661194494,0.12271206965406166,0.00047044134520476044,0.14052452178739988,-0.7957201971020149,-1.484854929580576,-0.10000185056408903,-1.6595321190574115,0.06473456701856758,0.344,0.085,0.03,0.97
T3_early,V_strength,5,south_china_scs,45,270,0.068775231334428,-0.9695277656315446,0.07490688856304203,0.011126833796126664,0.16094524611791353,0.006219290022656696,0.18095511590025265,-0.9639389897192913,-1.5741638665610111,-0.3758486966221853,-1.6732663692361744,-0.28450183675319735,0.645,0.277,0.002,0.998
T3_early,V_strength,5,north_northeast,45,270,0.000979103021274312,0.04838223904296287,0.014066058535780005,5.176790892047175e-05,0.050496083461426367,1.2347954927592567e-05,0.0648069869550932,0.054828189420913574,-0.25514041865770576,0.3391091692625635,-0.31219798541533733,0.3816028830668033,0.053,0.005,0.625,0.375
T3_early,V_strength,5,main_easm_domain,45,270,0.07889517573111693,-0.3646287443364371,0.09120822496158706,0.011340607185821559,0.1999292105015048,0.006363932767619987,0.23656744739065583,-0.3645939602909983,-0.5785731276972224,-0.1469616343334632,-0.6256788009119519,-0.10753224021503163,0.703,0.391,0.007,0.993
T3_early,V_NS_diff,0,main_meiyu,45,270,0.06477919071910926,0.006145058859890209,0.0772537803103258,0.005102879763693727,0.18022881519555678,0.001784135049682066,0.21049434728013086,0.006198039713444856,0.0016895956863650639,0.010918528525758541,0.000847617255685575,0.011685436055613724,0.618,0.293,0.988,0.012
T3_early,V_NS_diff,0,south_china,45,270,0.04805045772351687,-0.013108482576993678,0.05695983298221928,0.002304439866308383,0.14341668012091266,0.0005605205989733169,0.16697337977753385,-0.012833533946749113,-0.023749428261050157,-0.001885244148133443,-0.025732546086448174,0.00044104194700210725,0.471,0.173,0.033,0.967
T3_early,V_NS_diff,0,scs,45,270,0.080706460824971,-0.015104029186645062,0.0904729419631665,0.010336340145984047,0.20204380705765984,0.005783384243984229,0.2329259599506074,-0.015009809960234129,-0.024457477633828228,-0.0055088606983536344,-0.026524079553418636,-0.003990481426273227,0.716,0.388,0.007,0.993
T3_early,V_NS_diff,0,south_china_scs,45,270,0.15268228156832298,-0.017759920596100712,0.16233395694112046,0.05002750027622981,0.2786502600452828,0.03526244982142374,0.31785027689207956,-0.017902312503611167,-0.025033785843282582,-0.01011203734613331,-0.026373548515316855,-0.008478162721129882,0.95,0.796,0.001,0.999
T3_early,V_NS_diff,0,north_northeast,45,270,0.16824857601087911,0.007797402342276117,0.17334381890936143,0.061865893616735924,0.30053711434508923,0.04750542758306385,0.320942167312967,0.007721288349012929,0.00484048152154867,0.010592128131643213,0.004232817195560173,0.011092532525883452,0.97,0.831,1.0,0.0
T3_early,V_NS_diff,0,main_easm_domain,45,270,0.11127568865689427,-0.005323880532487714,0.12413497159487683,0.019831417756452488,0.2488355414436354,0.011204541934433942,0.27271186357214366,-0.005304574063668453,-0.007676790997429952,-0.0024749948802224187,-0.008092061789398268,-0.0017443578465152806,0.858,0.614,0.0,1.0
T3_early,V_NS_diff,1,main_meiyu,45,270,0.05687211460476917,0.005813786110015758,0.0689731650768445,0.0037456877019684514,0.17351506203176173,0.0010832416332042687,0.20694563051297862,0.005886759739903417,0.001329796874517533,0.010444470703373138,0.00030351142939111556,0.011728340387621487,0.567,0.232,0.98,0.02
T3_early,V_NS_diff,1,south_china,45,270,0.08034845857254032,-0.017115654263757333,0.09077947002843599,0.008564492208283238,0.20758704840944864,0.003423894454150338,0.23629720165517704,-0.017155542840106463,-0.029086727469839285,-0.005507248463480374,-0.030984269503560608,-0.0035052522600453576,0.7,0.374,0.008,0.992
T3_early,V_NS_diff,1,scs,45,270,0.06893046635694136,-0.014094359570558634,0.07880568553247527,0.007143856320344769,0.1852736318853434,0.003139283776728383,0.2079611839765886,-0.014112081154020099,-0.02380882848253812,-0.004562847173860486,-0.025803237592855115,-0.002959712133261709,0.644,0.321,0.008,0.992
T3_early,V_NS_diff,1,south_china_scs,45,270,0.15309449295216493,-0.01795674259884975,0.15922647177202817,0.04944657264960215,0.2947207235239569,0.03635108931221751,0.3137088309812712,-0.017782080654974084,-0.024951446839976115,-0.010151595609752932,-0.026305498126073693,-0.008504982853214523,0.947,0.773,0.0,1.0
T3_early,V_NS_diff,1,north_northeast,45,270,0.1413770916507156,0.007217135197934996,0.15170555478975334,0.036114654745585735,0.2976073069443882,0.024252079675152045,0.33432480823675764,0.007173702940173514,0.003757483298396753,0.010450706665331445,0.0031571050618491732,0.010954575975397519,0.911,0.711,0.999,0.001
T3_early,V_NS_diff,1,main_easm_domain,45,270,0.10764824950049681,-0.005287284939279959,0.11772039240911261,0.023755281794431187,0.2354537081701937,0.013185584398604346,0.26136689629393445,-0.00528854682802384,-0.007898486163287916,-0.002587384948331342,-0.008252274378879355,-0.0018674632685810588,0.835,0.576,0.001,0.999
T3_early,V_NS_diff,2,main_meiyu,45,270,0.02916378306130871,0.004211518036683864,0.04051395816288051,0.0006623213711036857,0.11063685868252657,0.00011583548317780559,0.12404260559933708,0.004333880104828827,0.0002236758642349864,0.008411718311772197,-0.0005099789477534343,0.009409414284089599,0.337,0.079,0.958,0.042
T3_early,V_NS_diff,2,south_china,45,270,0.10264737072695622,-0.019569783398764383,0.11042431943230911,0.019958688281307268,0.23599537571778398,0.00997974040085619,0.2666803020260645,-0.01940091142703848,-0.030762727831830053,-0.008194618135093873,-0.03257876648318753,-0.006205262315760799,0.789,0.523,0.002,0.998
T3_early,V_NS_diff,2,scs,45,270,0.04410135517266853,-0.011404416759450395,0.05500264426622518,0.001841000058884156,0.14467551307470247,0.00039254927870157263,0.16265591929511455,-0.011474204735611176,-0.021226712087028983,-0.0014040743191909518,-0.022517047258161515,0.0006603071601323298,0.442,0.148,0.031,0.969
T3_early,V_NS_diff,2,south_china_scs,45,270,0.12250667856026717,-0.01624931393458292,0.12853227377285328,0.03227743996211465,0.24642577273296148,0.02115205583840441,0.26973575452725174,-0.01611339606222984,-0.02390296642187078,-0.008336799826124024,-0.02555283593459159,-0.006267352047131763,0.9,0.633,0.001,0.999
T3_early,V_NS_diff,2,north_northeast,45,270,0.09645209582084588,0.006030294573465134,0.10824607729798547,0.013743413349680114,0.22609901135188393,0.005013797219767541,0.26328911372194114,0.005997303988519233,0.0023499695239309424,0.009386079085149431,0.0013748100970314705,0.00996345772775746,0.78,0.481,0.993,0.007
T3_early,V_NS_diff,2,main_easm_domain,45,270,0.09326893318735108,-0.0049785756208004925,0.10413825374647946,0.01608552160988454,0.20910119738066174,0.0072324525389870584,0.2309254926784902,-0.00499040834595116,-0.007513394778178849,-0.002170977222352465,-0.008031664606579938,-0.0014772385090817824,0.803,0.499,0.004,0.996
T3_early,V_NS_diff,3,main_meiyu,45,270,0.0057514687045793385,0.0018819965399461127,0.0159586019943519,5.89395444434068e-05,0.0583737529738426,1.6784927341793972e-05,0.07531056807414362,0.0018888494001069788,-0.002222116160417034,0.006227928339854784,-0.003227317652510189,0.007125042747059163,0.067,0.014,0.777,0.223
T3_early,V_NS_diff,3,south_china,45,270,0.10541712311226202,-0.01995631675781086,0.11194360086496857,0.01439447454648752,0.24658280233579727,0.007005263130877374,0.2800600642543873,-0.019523505449982402,-0.03220392740632343,-0.007217639182816961,-0.03435971198796267,-0.004546087508259328,0.792,0.507,0.008,0.992
T3_early,V_NS_diff,3,scs,45,270,0.020716546555224206,-0.007865358040028773,0.031059722587197903,0.00039098981160969347,0.09291913179794745,7.32176362738844e-05,0.11424185114655905,-0.00776891366333531,-0.016740548868696296,0.001964621508220539,-0.019368002250148345,0.0038167055207268858,0.231,0.037,0.086,0.914
T3_early,V_NS_diff,3,south_china_scs,45,270,0.07951358306126981,-0.013173115915621146,0.08927145149001366,0.01277937660381391,0.1962084913556418,0.005405848132920818,0.22166154626993506,-0.013279981827642708,-0.021600619088625234,-0.005005234244309978,-0.022810015723910698,-0.003448821335287476,0.713,0.371,0.008,0.992
T3_early,V_NS_diff,3,north_northeast,45,270,0.051496149059588436,0.00443386814936112,0.06535308167036075,0.0020396215010124123,0.17842470458701587,0.0006490173122401545,0.20238604185960288,0.004437261919923333,0.0007274456303013103,0.008110476310988206,-9.754593377338691e-06,0.008695568585924794,0.52,0.217,0.974,0.026
T3_early,V_NS_diff,3,main_easm_domain,45,270,0.07392615990924169,-0.004460138877984196,0.08791683406592864,0.011330906812712711,0.1955823969411768,0.0052544971339298216,0.21968672084961272,-0.004554992581505681,-0.007229184154682558,-0.0017794165901981738,-0.007683615050072364,-0.001272898945442855,0.712,0.369,0.001,0.999
T3_early,V_NS_diff,4,main_meiyu,45,270,0.00019263210802426955,-0.0003448626046412153,0.010011317732531284,2.788860392576175e-05,0.03888731428349321,4.4075997400202986e-06,0.05203988052162293,-0.00036262650058264815,-0.004449736728627292,0.0036292313051598836,-0.00524809043289385,0.004660224515313629,0.028,0.001,0.437,0.563
T3_early,V_NS_diff,4,south_china,45,270,0.0913059398165548,-0.018596304527790604,0.10188997886356799,0.010636866677271156,0.22336027353585722,0.005065169670976875,0.25289688452013737,-0.01855927716809074,-0.030476810300274965,-0.0061311815581773154,-0.03207605342522706,-0.003946843543167119,0.747,0.471,0.004,0.996
T3_early,V_NS_diff,4,scs,45,270,0.007683340945576195,-0.004796088570120239,0.017045060275487408,8.201660480972115e-05,0.06340218891486885,8.990726596859325e-06,0.07561124725507884,-0.004294614735687794,-0.013643055939164634,0.005701216181854614,-0.01575337952552871,0.007309044099179096,0.073,0.009,0.218,0.782
T3_early,V_NS_diff,4,south_china_scs,45,270,0.04377078027345407,-0.009786160196877081,0.04991846921686492,0.0027776397417398927,0.12772422870775998,0.0006253805869572662,0.14862488937494137,-0.009460792785504536,-0.017053101843910356,-0.0020749353049960327,-0.018426281096689742,0.00012523197439596448,0.424,0.106,0.026,0.974
T3_early,V_NS_diff,4,north_northeast,45,270,0.024096884174742997,0.0030368837516886005,0.03226556902544573,0.00026361454473936756,0.09799144129235292,8.033037164073388e-05,0.127103583146921,0.0027643672958555855,-0.000946776737046749,0.006242834804016635,-0.001838955506860137,0.006891295247852902,0.233,0.048,0.889,0.111
T3_early,V_NS_diff,4,main_easm_domain,45,270,0.05573165287059249,-0.003877507040291453,0.06547841221537051,0.004944057482031963,0.15283281368434662,0.002227036022460322,0.1718474305597538,-0.0038945149020136486,-0.006505000005451788,-0.0011723592932738763,-0.0069139056260344185,-0.0006851694899448671,0.578,0.209,0.014,0.986
T3_early,V_NS_diff,5,main_meiyu,45,270,0.006657125229653846,-0.00200595246838812,0.01796854271474964,0.00010493210313824373,0.0690976234199704,2.3907501805691225e-05,0.08324352053116324,-0.0019720687161640447,-0.006389784715970481,0.002228356934285675,-0.006993421734942684,0.0030999433193478927,0.106,0.01,0.224,0.776
T3_early,V_NS_diff,5,south_china,45,270,0.06975238836700323,-0.01608244906738533,0.0832976200427486,0.003325347696524952,0.2220725491182597,0.0011113904678603816,0.2552723165324756,-0.01575819704786111,-0.02805298979165966,-0.0028730594977534113,-0.03037166287022585,2.1860084619649084e-05,0.624,0.338,0.026,0.974
T3_early,V_NS_diff,5,scs,45,270,0.00282720065505499,-0.0028786307999684115,0.014078206619901085,7.889562389487689e-05,0.052709795402316954,2.1065035562269152e-05,0.06416819421310706,-0.0025328760581927114,-0.011757680220710096,0.008016413145867509,-0.013078087047671428,0.009961028608238677,0.056,0.005,0.303,0.697
T3_early,V_NS_diff,5,south_china_scs,45,270,0.021453483084477143,-0.006778983736245814,0.031130081342561566,0.00038173981093111493,0.09196327843441972,0.00011012575394415412,0.12059800163583556,-0.006657975462237831,-0.013913413340528888,0.0014047766490408468,-0.015248821848755959,0.0029365683043541036,0.225,0.038,0.086,0.914
