scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
Jw_only,Jw,SMOOTH_INPUT_5D,CP001,13,04-14,1,v10_3_Jw_only_SMOOTH_INPUT_5D,6.511302757676903,0.45081991810788047,False,42,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,SMOOTH_INPUT_5D,CP002,21,04-22,2,v10_3_Jw_only_SMOOTH_INPUT_5D,2.2741201294977103,0.019494213623339363,False,42,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,SMOOTH_INPUT_5D,CP003,31,05-02,3,v10_3_Jw_only_SMOOTH_INPUT_5D,3.796884349561493,0.03983176770789143,False,42,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,SMOOTH_INPUT_5D,CP004,42,05-13,4,v10_3_Jw_only_SMOOTH_INPUT_5D,13.120268545897307,11.229277278969088,True,42,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,SMOOTH_INPUT_5D,CP005,82,06-22,5,v10_3_Jw_only_SMOOTH_INPUT_5D,15.071386334086835,7.839028932415211,True,82,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,SMOOTH_INPUT_5D,CP006,103,07-13,6,v10_3_Jw_only_SMOOTH_INPUT_5D,26.062399292232122,24.18829549240659,True,103,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,SMOOTH_INPUT_5D,CP007,109,07-19,7,v10_3_Jw_only_SMOOTH_INPUT_5D,25.266045737883275,0.2327958444084679,False,103,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,SMOOTH_INPUT_5D,CP008,129,08-08,8,v10_3_Jw_only_SMOOTH_INPUT_5D,22.37972944098088,14.755207359197604,True,129,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
Jw_only,Jw,SMOOTH_INPUT_5D,CP009,152,08-31,9,v10_3_Jw_only_SMOOTH_INPUT_5D,11.573393322640026,3.0714731632743177,True,152,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
