window_id,mode,object_A,object_B,target_metric,corr_pc_with_order_influence,spearman_pc_with_order_influence,n_years,pc_order_relationship_status
W081,1,V,Jw,high_count_effect_on_B_earlier,0.19534422654718242,0.2108036890645586,45,diagnostic_only_not_physical_type
W081,2,H,Je,presence_effect_on_A_earlier,0.06202176790631468,-0.04571805006587615,45,diagnostic_only_not_physical_type
W081,2,H,Je,presence_effect_on_B_earlier,0.0015918757014828724,0.052832674571805,45,diagnostic_only_not_physical_type
W081,2,H,Je,high_count_effect_on_A_earlier,0.043892218355017824,-0.05270092226613965,45,diagnostic_only_not_physical_type
W081,2,H,Je,high_count_effect_on_B_earlier,-0.01160557314468032,0.09222661396574439,45,diagnostic_only_not_physical_type
W081,2,H,Jw,presence_effect_on_A_earlier,-0.07729352136394692,-0.15632925994185176,45,diagnostic_only_not_physical_type
W081,2,H,Jw,presence_effect_on_B_earlier,0.09521168714266608,0.1504611330698287,45,diagnostic_only_not_physical_type
W081,2,H,Jw,high_count_effect_on_A_earlier,-0.10640867219732747,-0.17641633728590247,45,diagnostic_only_not_physical_type
W081,2,H,Jw,high_count_effect_on_B_earlier,0.116636952505559,0.17101449275362315,45,diagnostic_only_not_physical_type
W081,2,Je,Jw,presence_effect_on_A_earlier,-0.23863099561969262,-0.31074804852326793,45,diagnostic_only_not_physical_type
W081,2,Je,Jw,presence_effect_on_B_earlier,0.17055688190702903,0.2284584980237154,45,diagnostic_only_not_physical_type
W081,2,Je,Jw,high_count_effect_on_A_earlier,-0.23184043517994754,-0.27470355731225293,45,diagnostic_only_not_physical_type
W081,2,Je,Jw,high_count_effect_on_B_earlier,0.21221721213462547,0.25441370223978915,45,diagnostic_only_not_physical_type
W081,2,P,H,presence_effect_on_A_earlier,0.30084236051067154,0.336231884057971,45,diagnostic_only_not_physical_type
W081,2,P,H,presence_effect_on_B_earlier,-0.13058188713748775,-0.227931488801054,45,diagnostic_only_not_physical_type
W081,2,P,H,high_count_effect_on_A_earlier,0.3128420639669629,0.3563899868247694,45,diagnostic_only_not_physical_type
W081,2,P,H,high_count_effect_on_B_earlier,-0.12201033775123296,-0.23978919631093543,45,diagnostic_only_not_physical_type
W081,2,P,Je,presence_effect_on_A_earlier,-0.03615706977845209,-0.03188405797101449,45,diagnostic_only_not_physical_type
W081,2,P,Je,presence_effect_on_B_earlier,-0.017451694359651264,0.011265564290868335,45,diagnostic_only_not_physical_type
W081,2,P,Je,high_count_effect_on_A_earlier,-0.01910912396551191,-0.015283267457180498,45,diagnostic_only_not_physical_type
W081,2,P,Je,high_count_effect_on_B_earlier,-0.022563016854756587,-0.03544137022397892,45,diagnostic_only_not_physical_type
W081,2,P,Jw,presence_effect_on_A_earlier,-0.1747898513409623,-0.22753623188405794,45,diagnostic_only_not_physical_type
W081,2,P,Jw,presence_effect_on_B_earlier,0.17255984387450407,0.16772620978169178,45,diagnostic_only_not_physical_type
W081,2,P,Jw,high_count_effect_on_A_earlier,-0.2084754807237507,-0.22621870882740444,45,diagnostic_only_not_physical_type
W081,2,P,Jw,high_count_effect_on_B_earlier,0.22204599290771074,0.22621870882740444,45,diagnostic_only_not_physical_type
W081,2,P,V,presence_effect_on_A_earlier,0.12430448668811876,0.15573122529644268,45,diagnostic_only_not_physical_type
W081,2,P,V,presence_effect_on_B_earlier,0.01865974380555623,-0.026944234014419456,45,diagnostic_only_not_physical_type
