scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
H_only,H,PEAK_DISTANCE_5,CP001,19,04-20,1,v10_3_H_only_PEAK_DISTANCE_5,18.08402735192542,4.598182544472039,True,19,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP002,35,05-06,2,v10_3_H_only_PEAK_DISTANCE_5,10.10918859242761,2.7174480345794594,True,35,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP003,57,05-28,3,v10_3_H_only_PEAK_DISTANCE_5,3.066305324426809,0.3353298556509663,False,77,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP004,77,06-17,4,v10_3_H_only_PEAK_DISTANCE_5,13.498661553176767,7.605537770951037,True,77,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP005,95,07-05,5,v10_3_H_only_PEAK_DISTANCE_5,13.787305052806543,9.529727098226754,True,95,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP006,115,07-25,6,v10_3_H_only_PEAK_DISTANCE_5,34.607065236011024,34.03240521836985,True,115,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP007,129,08-08,7,v10_3_H_only_PEAK_DISTANCE_5,4.241067494898854,3.690235040788872,False,115,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
H_only,H,PEAK_DISTANCE_5,CP008,155,09-03,8,v10_3_H_only_PEAK_DISTANCE_5,9.746850391531572,9.19946629316152,True,155,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
