window_id,bootstrap_id,object_A,object_B,peak_A,peak_B,delta_B_minus_A,A_earlier_flag,B_earlier_flag,same_day_flag
W081,7,P,H,76.0,76.0,0.0,False,False,True
W081,7,P,Je,76.0,77.0,1.0,True,False,False
W081,7,P,Jw,76.0,86.0,10.0,True,False,False
W081,7,V,H,84.0,76.0,-8.0,False,True,False
W081,7,V,Je,84.0,77.0,-7.0,False,True,False
W081,7,V,Jw,84.0,86.0,2.0,True,False,False
W081,7,H,Je,76.0,77.0,1.0,True,False,False
W081,7,H,Jw,76.0,86.0,10.0,True,False,False
W081,7,Je,Jw,77.0,86.0,9.0,True,False,False
W081,8,P,V,65.0,75.0,10.0,True,False,False
W081,8,P,H,65.0,69.0,4.0,True,False,False
W081,8,P,Je,65.0,77.0,12.0,True,False,False
W081,8,P,Jw,65.0,85.0,20.0,True,False,False
W081,8,V,H,75.0,69.0,-6.0,False,True,False
W081,8,V,Je,75.0,77.0,2.0,True,False,False
W081,8,V,Jw,75.0,85.0,10.0,True,False,False
W081,8,H,Je,69.0,77.0,8.0,True,False,False
W081,8,H,Jw,69.0,85.0,16.0,True,False,False
W081,8,Je,Jw,77.0,85.0,8.0,True,False,False
W081,9,P,V,83.0,83.0,0.0,False,False,True
W081,9,P,H,83.0,79.0,-4.0,False,True,False
W081,9,P,Je,83.0,89.0,6.0,True,False,False
W081,9,P,Jw,83.0,81.0,-2.0,False,True,False
W081,9,V,H,83.0,79.0,-4.0,False,True,False
W081,9,V,Je,83.0,89.0,6.0,True,False,False
W081,9,V,Jw,83.0,81.0,-2.0,False,True,False
W081,9,H,Je,79.0,89.0,10.0,True,False,False
W081,9,H,Jw,79.0,81.0,2.0,True,False,False
W081,9,Je,Jw,89.0,81.0,-8.0,False,True,False
W081,10,P,V,86.0,82.0,-4.0,False,True,False
W081,10,P,H,86.0,77.0,-9.0,False,True,False
W081,10,P,Je,86.0,87.0,1.0,True,False,False
W081,10,P,Jw,86.0,85.0,-1.0,False,True,False
W081,10,V,H,82.0,77.0,-5.0,False,True,False
W081,10,V,Je,82.0,87.0,5.0,True,False,False
W081,10,V,Jw,82.0,85.0,3.0,True,False,False
W081,10,H,Je,77.0,87.0,10.0,True,False,False
W081,10,H,Jw,77.0,85.0,8.0,True,False,False
W081,10,Je,Jw,87.0,85.0,-2.0,False,True,False
W081,11,P,V,86.0,83.0,-3.0,False,True,False
W081,11,P,H,86.0,83.0,-3.0,False,True,False
W081,11,P,Je,86.0,89.0,3.0,True,False,False
W081,11,P,Jw,86.0,81.0,-5.0,False,True,False
W081,11,V,H,83.0,83.0,0.0,False,False,True
W081,11,V,Je,83.0,89.0,6.0,True,False,False
W081,11,V,Jw,83.0,81.0,-2.0,False,True,False
W081,11,H,Je,83.0,89.0,6.0,True,False,False
W081,11,H,Jw,83.0,81.0,-2.0,False,True,False
W081,11,Je,Jw,89.0,81.0,-8.0,False,True,False
W081,12,P,V,83.0,73.0,-10.0,False,True,False
W081,12,P,H,83.0,74.0,-9.0,False,True,False
W081,12,P,Je,83.0,82.0,-1.0,False,True,False
W081,12,P,Jw,83.0,74.0,-9.0,False,True,False
W081,12,V,H,73.0,74.0,1.0,True,False,False
W081,12,V,Je,73.0,82.0,9.0,True,False,False
W081,12,V,Jw,73.0,74.0,1.0,True,False,False
W081,12,H,Je,74.0,82.0,8.0,True,False,False
W081,12,H,Jw,74.0,74.0,0.0,False,False,True
W081,12,Je,Jw,82.0,74.0,-8.0,False,True,False
W081,13,P,V,87.0,82.0,-5.0,False,True,False
W081,13,P,H,87.0,75.0,-12.0,False,True,False
W081,13,P,Je,87.0,82.0,-5.0,False,True,False
W081,13,P,Jw,87.0,83.0,-4.0,False,True,False
W081,13,V,H,82.0,75.0,-7.0,False,True,False
W081,13,V,Je,82.0,82.0,0.0,False,False,True
W081,13,V,Jw,82.0,83.0,1.0,True,False,False
W081,13,H,Je,75.0,82.0,7.0,True,False,False
W081,13,H,Jw,75.0,83.0,8.0,True,False,False
W081,13,Je,Jw,82.0,83.0,1.0,True,False,False
W081,14,P,V,78.0,75.0,-3.0,False,True,False
W081,14,P,H,78.0,73.0,-5.0,False,True,False
W081,14,P,Je,78.0,79.0,1.0,True,False,False
W081,14,P,Jw,78.0,81.0,3.0,True,False,False
W081,14,V,H,75.0,73.0,-2.0,False,True,False
W081,14,V,Je,75.0,79.0,4.0,True,False,False
W081,14,V,Jw,75.0,81.0,6.0,True,False,False
W081,14,H,Je,73.0,79.0,6.0,True,False,False
W081,14,H,Jw,73.0,81.0,8.0,True,False,False
W081,14,Je,Jw,79.0,81.0,2.0,True,False,False
W081,15,P,V,81.0,80.0,-1.0,False,True,False
W081,15,P,H,81.0,76.0,-5.0,False,True,False
W081,15,P,Je,81.0,74.0,-7.0,False,True,False
W081,15,P,Jw,81.0,75.0,-6.0,False,True,False
W081,15,V,H,80.0,76.0,-4.0,False,True,False
W081,15,V,Je,80.0,74.0,-6.0,False,True,False
W081,15,V,Jw,80.0,75.0,-5.0,False,True,False
W081,15,H,Je,76.0,74.0,-2.0,False,True,False
W081,15,H,Jw,76.0,75.0,-1.0,False,True,False
W081,15,Je,Jw,74.0,75.0,1.0,True,False,False
W081,16,P,V,80.0,79.0,-1.0,False,True,False
W081,16,P,H,80.0,78.0,-2.0,False,True,False
W081,16,P,Je,80.0,81.0,1.0,True,False,False
W081,16,P,Jw,80.0,77.0,-3.0,False,True,False
W081,16,V,H,79.0,78.0,-1.0,False,True,False
W081,16,V,Je,79.0,81.0,2.0,True,False,False
W081,16,V,Jw,79.0,77.0,-2.0,False,True,False
W081,16,H,Je,78.0,81.0,3.0,True,False,False
W081,16,H,Jw,78.0,77.0,-1.0,False,True,False
W081,16,Je,Jw,81.0,77.0,-4.0,False,True,False
W081,17,P,V,80.0,72.0,-8.0,False,True,False
W081,17,P,H,80.0,71.0,-9.0,False,True,False
W081,17,P,Je,80.0,78.0,-2.0,False,True,False
W081,17,P,Jw,80.0,76.0,-4.0,False,True,False
W081,17,V,H,72.0,71.0,-1.0,False,True,False
W081,17,V,Je,72.0,78.0,6.0,True,False,False
W081,17,V,Jw,72.0,76.0,4.0,True,False,False
W081,17,H,Je,71.0,78.0,7.0,True,False,False
W081,17,H,Jw,71.0,76.0,5.0,True,False,False
W081,17,Je,Jw,78.0,76.0,-2.0,False,True,False
W081,18,P,V,81.0,74.0,-7.0,False,True,False
W081,18,P,H,81.0,73.0,-8.0,False,True,False
W081,18,P,Je,81.0,76.0,-5.0,False,True,False
W081,18,P,Jw,81.0,73.0,-8.0,False,True,False
W081,18,V,H,74.0,73.0,-1.0,False,True,False
W081,18,V,Je,74.0,76.0,2.0,True,False,False
W081,18,V,Jw,74.0,73.0,-1.0,False,True,False
W081,18,H,Je,73.0,76.0,3.0,True,False,False
W081,18,H,Jw,73.0,73.0,0.0,False,False,True
W081,18,Je,Jw,76.0,73.0,-3.0,False,True,False
W081,19,P,V,84.0,79.0,-5.0,False,True,False
W081,19,P,H,84.0,78.0,-6.0,False,True,False
W081,19,P,Je,84.0,82.0,-2.0,False,True,False
W081,19,P,Jw,84.0,84.0,0.0,False,False,True
W081,19,V,H,79.0,78.0,-1.0,False,True,False
W081,19,V,Je,79.0,82.0,3.0,True,False,False
W081,19,V,Jw,79.0,84.0,5.0,True,False,False
W081,19,H,Je,78.0,82.0,4.0,True,False,False
W081,19,H,Jw,78.0,84.0,6.0,True,False,False
W081,19,Je,Jw,82.0,84.0,2.0,True,False,False
W081,20,P,V,81.0,75.0,-6.0,False,True,False
W081,20,P,H,81.0,75.0,-6.0,False,True,False
W081,20,P,Je,81.0,76.0,-5.0,False,True,False
W081,20,P,Jw,81.0,79.0,-2.0,False,True,False
W081,20,V,H,75.0,75.0,0.0,False,False,True
W081,20,V,Je,75.0,76.0,1.0,True,False,False
W081,20,V,Jw,75.0,79.0,4.0,True,False,False
W081,20,H,Je,75.0,76.0,1.0,True,False,False
W081,20,H,Jw,75.0,79.0,4.0,True,False,False
W081,20,Je,Jw,76.0,79.0,3.0,True,False,False
W081,21,P,V,80.0,78.0,-2.0,False,True,False
W081,21,P,H,80.0,79.0,-1.0,False,True,False
W081,21,P,Je,80.0,83.0,3.0,True,False,False
W081,21,P,Jw,80.0,80.0,0.0,False,False,True
W081,21,V,H,78.0,79.0,1.0,True,False,False
W081,21,V,Je,78.0,83.0,5.0,True,False,False
W081,21,V,Jw,78.0,80.0,2.0,True,False,False
W081,21,H,Je,79.0,83.0,4.0,True,False,False
W081,21,H,Jw,79.0,80.0,1.0,True,False,False
W081,21,Je,Jw,83.0,80.0,-3.0,False,True,False
W081,22,P,V,80.0,80.0,0.0,False,False,True
W081,22,P,H,80.0,77.0,-3.0,False,True,False
W081,22,P,Je,80.0,81.0,1.0,True,False,False
W081,22,P,Jw,80.0,81.0,1.0,True,False,False
W081,22,V,H,80.0,77.0,-3.0,False,True,False
W081,22,V,Je,80.0,81.0,1.0,True,False,False
W081,22,V,Jw,80.0,81.0,1.0,True,False,False
W081,22,H,Je,77.0,81.0,4.0,True,False,False
W081,22,H,Jw,77.0,81.0,4.0,True,False,False
W081,22,Je,Jw,81.0,81.0,0.0,False,False,True
W081,23,P,V,82.0,84.0,2.0,True,False,False
W081,23,P,H,82.0,80.0,-2.0,False,True,False
W081,23,P,Je,82.0,79.0,-3.0,False,True,False
W081,23,P,Jw,82.0,74.0,-8.0,False,True,False
W081,23,V,H,84.0,80.0,-4.0,False,True,False
W081,23,V,Je,84.0,79.0,-5.0,False,True,False
W081,23,V,Jw,84.0,74.0,-10.0,False,True,False
W081,23,H,Je,80.0,79.0,-1.0,False,True,False
W081,23,H,Jw,80.0,74.0,-6.0,False,True,False
W081,23,Je,Jw,79.0,74.0,-5.0,False,True,False
W081,24,P,V,84.0,76.0,-8.0,False,True,False
W081,24,P,H,84.0,71.0,-13.0,False,True,False
W081,24,P,Je,84.0,84.0,0.0,False,False,True
W081,24,P,Jw,84.0,85.0,1.0,True,False,False
W081,24,V,H,76.0,71.0,-5.0,False,True,False
W081,24,V,Je,76.0,84.0,8.0,True,False,False
W081,24,V,Jw,76.0,85.0,9.0,True,False,False
W081,24,H,Je,71.0,84.0,13.0,True,False,False
W081,24,H,Jw,71.0,85.0,14.0,True,False,False
W081,24,Je,Jw,84.0,85.0,1.0,True,False,False
W081,25,P,V,82.0,81.0,-1.0,False,True,False
W081,25,P,H,82.0,71.0,-11.0,False,True,False
W081,25,P,Je,82.0,87.0,5.0,True,False,False
W081,25,P,Jw,82.0,87.0,5.0,True,False,False
W081,25,V,H,81.0,71.0,-10.0,False,True,False
W081,25,V,Je,81.0,87.0,6.0,True,False,False
W081,25,V,Jw,81.0,87.0,6.0,True,False,False
W081,25,H,Je,71.0,87.0,16.0,True,False,False
W081,25,H,Jw,71.0,87.0,16.0,True,False,False
W081,25,Je,Jw,87.0,87.0,0.0,False,False,True
W081,26,P,V,83.0,80.0,-3.0,False,True,False
W081,26,P,H,83.0,69.0,-14.0,False,True,False
W081,26,P,Je,83.0,84.0,1.0,True,False,False
W081,26,P,Jw,83.0,85.0,2.0,True,False,False
W081,26,V,H,80.0,69.0,-11.0,False,True,False
W081,26,V,Je,80.0,84.0,4.0,True,False,False
W081,26,V,Jw,80.0,85.0,5.0,True,False,False
W081,26,H,Je,69.0,84.0,15.0,True,False,False
W081,26,H,Jw,69.0,85.0,16.0,True,False,False
W081,26,Je,Jw,84.0,85.0,1.0,True,False,False
W081,27,P,V,85.0,81.0,-4.0,False,True,False
W081,27,P,H,85.0,77.0,-8.0,False,True,False
W081,27,P,Je,85.0,80.0,-5.0,False,True,False
W081,27,P,Jw,85.0,84.0,-1.0,False,True,False
W081,27,V,H,81.0,77.0,-4.0,False,True,False
W081,27,V,Je,81.0,80.0,-1.0,False,True,False
W081,27,V,Jw,81.0,84.0,3.0,True,False,False
W081,27,H,Je,77.0,80.0,3.0,True,False,False
W081,27,H,Jw,77.0,84.0,7.0,True,False,False
W081,27,Je,Jw,80.0,84.0,4.0,True,False,False
W081,28,P,V,80.0,82.0,2.0,True,False,False
W081,28,P,H,80.0,78.0,-2.0,False,True,False
W081,28,P,Je,80.0,81.0,1.0,True,False,False
W081,28,P,Jw,80.0,76.0,-4.0,False,True,False
W081,28,V,H,82.0,78.0,-4.0,False,True,False
W081,28,V,Je,82.0,81.0,-1.0,False,True,False
W081,28,V,Jw,82.0,76.0,-6.0,False,True,False
W081,28,H,Je,78.0,81.0,3.0,True,False,False
W081,28,H,Jw,78.0,76.0,-2.0,False,True,False
W081,28,Je,Jw,81.0,76.0,-5.0,False,True,False
W081,29,P,V,81.0,80.0,-1.0,False,True,False
W081,29,P,H,81.0,79.0,-2.0,False,True,False
W081,29,P,Je,81.0,78.0,-3.0,False,True,False
W081,29,P,Jw,81.0,85.0,4.0,True,False,False
W081,29,V,H,80.0,79.0,-1.0,False,True,False
W081,29,V,Je,80.0,78.0,-2.0,False,True,False
W081,29,V,Jw,80.0,85.0,5.0,True,False,False
W081,29,H,Je,79.0,78.0,-1.0,False,True,False
W081,29,H,Jw,79.0,85.0,6.0,True,False,False
W081,29,Je,Jw,78.0,85.0,7.0,True,False,False
W081,30,P,V,81.0,80.0,-1.0,False,True,False
W081,30,P,H,81.0,77.0,-4.0,False,True,False
W081,30,P,Je,81.0,78.0,-3.0,False,True,False
W081,30,P,Jw,81.0,83.0,2.0,True,False,False
W081,30,V,H,80.0,77.0,-3.0,False,True,False
W081,30,V,Je,80.0,78.0,-2.0,False,True,False
W081,30,V,Jw,80.0,83.0,3.0,True,False,False
W081,30,H,Je,77.0,78.0,1.0,True,False,False
W081,30,H,Jw,77.0,83.0,6.0,True,False,False
W081,30,Je,Jw,78.0,83.0,5.0,True,False,False
W081,31,P,V,75.0,84.0,9.0,True,False,False
W081,31,P,H,75.0,82.0,7.0,True,False,False
W081,31,P,Je,75.0,76.0,1.0,True,False,False
W081,31,P,Jw,75.0,84.0,9.0,True,False,False
W081,31,V,H,84.0,82.0,-2.0,False,True,False
W081,31,V,Je,84.0,76.0,-8.0,False,True,False
W081,31,V,Jw,84.0,84.0,0.0,False,False,True
W081,31,H,Je,82.0,76.0,-6.0,False,True,False
W081,31,H,Jw,82.0,84.0,2.0,True,False,False
W081,31,Je,Jw,76.0,84.0,8.0,True,False,False
W081,32,P,V,79.0,78.0,-1.0,False,True,False
W081,32,P,H,79.0,76.0,-3.0,False,True,False
W081,32,P,Je,79.0,81.0,2.0,True,False,False
W081,32,P,Jw,79.0,82.0,3.0,True,False,False
W081,32,V,H,78.0,76.0,-2.0,False,True,False
W081,32,V,Je,78.0,81.0,3.0,True,False,False
W081,32,V,Jw,78.0,82.0,4.0,True,False,False
W081,32,H,Je,76.0,81.0,5.0,True,False,False
W081,32,H,Jw,76.0,82.0,6.0,True,False,False
W081,32,Je,Jw,81.0,82.0,1.0,True,False,False
W081,33,P,V,86.0,83.0,-3.0,False,True,False
W081,33,P,H,86.0,78.0,-8.0,False,True,False
W081,33,P,Je,86.0,86.0,0.0,False,False,True
W081,33,P,Jw,86.0,86.0,0.0,False,False,True
W081,33,V,H,83.0,78.0,-5.0,False,True,False
W081,33,V,Je,83.0,86.0,3.0,True,False,False
W081,33,V,Jw,83.0,86.0,3.0,True,False,False
W081,33,H,Je,78.0,86.0,8.0,True,False,False
W081,33,H,Jw,78.0,86.0,8.0,True,False,False
W081,33,Je,Jw,86.0,86.0,0.0,False,False,True
W081,34,P,V,80.0,79.0,-1.0,False,True,False
W081,34,P,H,80.0,78.0,-2.0,False,True,False
W081,34,P,Je,80.0,81.0,1.0,True,False,False
W081,34,P,Jw,80.0,84.0,4.0,True,False,False
W081,34,V,H,79.0,78.0,-1.0,False,True,False
W081,34,V,Je,79.0,81.0,2.0,True,False,False
W081,34,V,Jw,79.0,84.0,5.0,True,False,False
W081,34,H,Je,78.0,81.0,3.0,True,False,False
W081,34,H,Jw,78.0,84.0,6.0,True,False,False
W081,34,Je,Jw,81.0,84.0,3.0,True,False,False
W081,35,P,V,77.0,76.0,-1.0,False,True,False
W081,35,P,H,77.0,75.0,-2.0,False,True,False
W081,35,P,Je,77.0,74.0,-3.0,False,True,False
W081,35,P,Jw,77.0,84.0,7.0,True,False,False
W081,35,V,H,76.0,75.0,-1.0,False,True,False
W081,35,V,Je,76.0,74.0,-2.0,False,True,False
W081,35,V,Jw,76.0,84.0,8.0,True,False,False
W081,35,H,Je,75.0,74.0,-1.0,False,True,False
W081,35,H,Jw,75.0,84.0,9.0,True,False,False
W081,35,Je,Jw,74.0,84.0,10.0,True,False,False
W081,36,P,V,81.0,84.0,3.0,True,False,False
W081,36,P,H,81.0,77.0,-4.0,False,True,False
W081,36,P,Je,81.0,81.0,0.0,False,False,True
W081,36,P,Jw,81.0,82.0,1.0,True,False,False
W081,36,V,H,84.0,77.0,-7.0,False,True,False
W081,36,V,Je,84.0,81.0,-3.0,False,True,False
W081,36,V,Jw,84.0,82.0,-2.0,False,True,False
W081,36,H,Je,77.0,81.0,4.0,True,False,False
W081,36,H,Jw,77.0,82.0,5.0,True,False,False
W081,36,Je,Jw,81.0,82.0,1.0,True,False,False
W081,37,P,V,77.0,79.0,2.0,True,False,False
W081,37,P,H,77.0,77.0,0.0,False,False,True
W081,37,P,Je,77.0,82.0,5.0,True,False,False
W081,37,P,Jw,77.0,84.0,7.0,True,False,False
W081,37,V,H,79.0,77.0,-2.0,False,True,False
W081,37,V,Je,79.0,82.0,3.0,True,False,False
W081,37,V,Jw,79.0,84.0,5.0,True,False,False
W081,37,H,Je,77.0,82.0,5.0,True,False,False
W081,37,H,Jw,77.0,84.0,7.0,True,False,False
W081,37,Je,Jw,82.0,84.0,2.0,True,False,False
W081,38,P,V,80.0,81.0,1.0,True,False,False
W081,38,P,H,80.0,82.0,2.0,True,False,False
W081,38,P,Je,80.0,81.0,1.0,True,False,False
W081,38,P,Jw,80.0,84.0,4.0,True,False,False
W081,38,V,H,81.0,82.0,1.0,True,False,False
W081,38,V,Je,81.0,81.0,0.0,False,False,True
W081,38,V,Jw,81.0,84.0,3.0,True,False,False
W081,38,H,Je,82.0,81.0,-1.0,False,True,False
W081,38,H,Jw,82.0,84.0,2.0,True,False,False
W081,38,Je,Jw,81.0,84.0,3.0,True,False,False
W081,39,P,V,83.0,80.0,-3.0,False,True,False
W081,39,P,H,83.0,79.0,-4.0,False,True,False
W081,39,P,Je,83.0,81.0,-2.0,False,True,False
W081,39,P,Jw,83.0,82.0,-1.0,False,True,False
W081,39,V,H,80.0,79.0,-1.0,False,True,False
W081,39,V,Je,80.0,81.0,1.0,True,False,False
W081,39,V,Jw,80.0,82.0,2.0,True,False,False
W081,39,H,Je,79.0,81.0,2.0,True,False,False
W081,39,H,Jw,79.0,82.0,3.0,True,False,False
W081,39,Je,Jw,81.0,82.0,1.0,True,False,False
W081,40,P,V,76.0,74.0,-2.0,False,True,False
W081,40,P,H,76.0,76.0,0.0,False,False,True
W081,40,P,Je,76.0,80.0,4.0,True,False,False
W081,40,P,Jw,76.0,75.0,-1.0,False,True,False
W081,40,V,H,74.0,76.0,2.0,True,False,False
W081,40,V,Je,74.0,80.0,6.0,True,False,False
W081,40,V,Jw,74.0,75.0,1.0,True,False,False
W081,40,H,Je,76.0,80.0,4.0,True,False,False
W081,40,H,Jw,76.0,75.0,-1.0,False,True,False
W081,40,Je,Jw,80.0,75.0,-5.0,False,True,False
W081,41,P,V,82.0,74.0,-8.0,False,True,False
W081,41,P,H,82.0,74.0,-8.0,False,True,False
W081,41,P,Je,82.0,81.0,-1.0,False,True,False
W081,41,P,Jw,82.0,79.0,-3.0,False,True,False
W081,41,V,H,74.0,74.0,0.0,False,False,True
W081,41,V,Je,74.0,81.0,7.0,True,False,False
W081,41,V,Jw,74.0,79.0,5.0,True,False,False
W081,41,H,Je,74.0,81.0,7.0,True,False,False
W081,41,H,Jw,74.0,79.0,5.0,True,False,False
W081,41,Je,Jw,81.0,79.0,-2.0,False,True,False
W081,42,P,V,77.0,79.0,2.0,True,False,False
W081,42,P,H,77.0,77.0,0.0,False,False,True
W081,42,P,Je,77.0,82.0,5.0,True,False,False
W081,42,P,Jw,77.0,82.0,5.0,True,False,False
W081,42,V,H,79.0,77.0,-2.0,False,True,False
W081,42,V,Je,79.0,82.0,3.0,True,False,False
W081,42,V,Jw,79.0,82.0,3.0,True,False,False
W081,42,H,Je,77.0,82.0,5.0,True,False,False
W081,42,H,Jw,77.0,82.0,5.0,True,False,False
W081,42,Je,Jw,82.0,82.0,0.0,False,False,True
W081,43,P,V,86.0,85.0,-1.0,False,True,False
W081,43,P,H,86.0,81.0,-5.0,False,True,False
W081,43,P,Je,86.0,81.0,-5.0,False,True,False
W081,43,P,Jw,86.0,79.0,-7.0,False,True,False
W081,43,V,H,85.0,81.0,-4.0,False,True,False
W081,43,V,Je,85.0,81.0,-4.0,False,True,False
W081,43,V,Jw,85.0,79.0,-6.0,False,True,False
W081,43,H,Je,81.0,81.0,0.0,False,False,True
W081,43,H,Jw,81.0,79.0,-2.0,False,True,False
W081,43,Je,Jw,81.0,79.0,-2.0,False,True,False
W081,44,P,V,76.0,80.0,4.0,True,False,False
W081,44,P,H,76.0,75.0,-1.0,False,True,False
W081,44,P,Je,76.0,75.0,-1.0,False,True,False
W081,44,P,Jw,76.0,73.0,-3.0,False,True,False
W081,44,V,H,80.0,75.0,-5.0,False,True,False
W081,44,V,Je,80.0,75.0,-5.0,False,True,False
W081,44,V,Jw,80.0,73.0,-7.0,False,True,False
W081,44,H,Je,75.0,75.0,0.0,False,False,True
W081,44,H,Jw,75.0,73.0,-2.0,False,True,False
W081,44,Je,Jw,75.0,73.0,-2.0,False,True,False
W081,45,P,V,84.0,83.0,-1.0,False,True,False
W081,45,P,H,84.0,82.0,-2.0,False,True,False
W081,45,P,Je,84.0,81.0,-3.0,False,True,False
W081,45,P,Jw,84.0,74.0,-10.0,False,True,False
W081,45,V,H,83.0,82.0,-1.0,False,True,False
W081,45,V,Je,83.0,81.0,-2.0,False,True,False
W081,45,V,Jw,83.0,74.0,-9.0,False,True,False
W081,45,H,Je,82.0,81.0,-1.0,False,True,False
W081,45,H,Jw,82.0,74.0,-8.0,False,True,False
W081,45,Je,Jw,81.0,74.0,-7.0,False,True,False
W081,46,P,V,80.0,86.0,6.0,True,False,False
W081,46,P,H,80.0,84.0,4.0,True,False,False
W081,46,P,Je,80.0,83.0,3.0,True,False,False
W081,46,P,Jw,80.0,77.0,-3.0,False,True,False
W081,46,V,H,86.0,84.0,-2.0,False,True,False
W081,46,V,Je,86.0,83.0,-3.0,False,True,False
W081,46,V,Jw,86.0,77.0,-9.0,False,True,False
W081,46,H,Je,84.0,83.0,-1.0,False,True,False
W081,46,H,Jw,84.0,77.0,-7.0,False,True,False
W081,46,Je,Jw,83.0,77.0,-6.0,False,True,False
W081,47,P,V,84.0,81.0,-3.0,False,True,False
W081,47,P,H,84.0,79.0,-5.0,False,True,False
W081,47,P,Je,84.0,66.0,-18.0,False,True,False
W081,47,P,Jw,84.0,87.0,3.0,True,False,False
W081,47,V,H,81.0,79.0,-2.0,False,True,False
W081,47,V,Je,81.0,66.0,-15.0,False,True,False
W081,47,V,Jw,81.0,87.0,6.0,True,False,False
W081,47,H,Je,79.0,66.0,-13.0,False,True,False
W081,47,H,Jw,79.0,87.0,8.0,True,False,False
W081,47,Je,Jw,66.0,87.0,21.0,True,False,False
W081,48,P,V,82.0,82.0,0.0,False,False,True
W081,48,P,H,82.0,78.0,-4.0,False,True,False
W081,48,P,Je,82.0,81.0,-1.0,False,True,False
