window_id,target_name,contrast,object,day,profile_coord_index,difference_value_standardized
W081,W081_P_vs_V_delta_peak,high_minus_low,H,56,9,-0.03346977491992545
W081,W081_P_vs_V_delta_peak,high_minus_low,H,56,10,-0.032607610701768375
W081,W081_P_vs_V_delta_peak,high_minus_low,H,57,0,-0.013033891697490977
W081,W081_P_vs_V_delta_peak,high_minus_low,H,57,1,-0.009108082566393807
W081,W081_P_vs_V_delta_peak,high_minus_low,H,57,2,-0.008189133747735344
W081,W081_P_vs_V_delta_peak,high_minus_low,H,57,3,-0.01047776820297196
W081,W081_P_vs_V_delta_peak,high_minus_low,H,57,4,-0.016582886495913406
W081,W081_P_vs_V_delta_peak,high_minus_low,H,57,5,-0.023291852790672384
W081,W081_P_vs_V_delta_peak,high_minus_low,H,57,6,-0.028732756612133058
W081,W081_P_vs_V_delta_peak,high_minus_low,H,57,7,-0.03204658862937117
W081,W081_P_vs_V_delta_peak,high_minus_low,H,57,8,-0.033557797549539775
W081,W081_P_vs_V_delta_peak,high_minus_low,H,57,9,-0.03414840504019109
W081,W081_P_vs_V_delta_peak,high_minus_low,H,57,10,-0.034409333097251846
W081,W081_P_vs_V_delta_peak,high_minus_low,H,58,0,-0.009802060065432194
W081,W081_P_vs_V_delta_peak,high_minus_low,H,58,1,-0.00575112359067122
W081,W081_P_vs_V_delta_peak,high_minus_low,H,58,2,-0.0054998485491980185
W081,W081_P_vs_V_delta_peak,high_minus_low,H,58,3,-0.008667589693213622
W081,W081_P_vs_V_delta_peak,high_minus_low,H,58,4,-0.01523734346492727
W081,W081_P_vs_V_delta_peak,high_minus_low,H,58,5,-0.022295138668807803
W081,W081_P_vs_V_delta_peak,high_minus_low,H,58,6,-0.02786473938660682
W081,W081_P_vs_V_delta_peak,high_minus_low,H,58,7,-0.03121710291645264
W081,W081_P_vs_V_delta_peak,high_minus_low,H,58,8,-0.033011639484748445
W081,W081_P_vs_V_delta_peak,high_minus_low,H,58,9,-0.034273189265614554
W081,W081_P_vs_V_delta_peak,high_minus_low,H,58,10,-0.03565660252205447
W081,W081_P_vs_V_delta_peak,high_minus_low,H,59,0,-0.005335841917584341
W081,W081_P_vs_V_delta_peak,high_minus_low,H,59,1,-0.0013586735367142981
W081,W081_P_vs_V_delta_peak,high_minus_low,H,59,2,-0.0013784738190180698
W081,W081_P_vs_V_delta_peak,high_minus_low,H,59,3,-0.005163950537155401
W081,W081_P_vs_V_delta_peak,high_minus_low,H,59,4,-0.012499614056923972
W081,W081_P_vs_V_delta_peak,high_minus_low,H,59,5,-0.020136225001481753
W081,W081_P_vs_V_delta_peak,high_minus_low,H,59,6,-0.026096484364311872
W081,W081_P_vs_V_delta_peak,high_minus_low,H,59,7,-0.030097951930901576
W081,W081_P_vs_V_delta_peak,high_minus_low,H,59,8,-0.03257841730275732
W081,W081_P_vs_V_delta_peak,high_minus_low,H,59,9,-0.034598669864280465
W081,W081_P_vs_V_delta_peak,high_minus_low,H,59,10,-0.03698338530617239
W081,W081_P_vs_V_delta_peak,high_minus_low,H,60,0,0.0002481613024524372
W081,W081_P_vs_V_delta_peak,high_minus_low,H,60,1,0.004358850621043158
W081,W081_P_vs_V_delta_peak,high_minus_low,H,60,2,0.004424391407251817
W081,W081_P_vs_V_delta_peak,high_minus_low,H,60,3,0.0005032469708555169
W081,W081_P_vs_V_delta_peak,high_minus_low,H,60,4,-0.0071242892907567214
W081,W081_P_vs_V_delta_peak,high_minus_low,H,60,5,-0.015257297930400785
W081,W081_P_vs_V_delta_peak,high_minus_low,H,60,6,-0.021939988975406985
W081,W081_P_vs_V_delta_peak,high_minus_low,H,60,7,-0.027034410609482383
W081,W081_P_vs_V_delta_peak,high_minus_low,H,60,8,-0.03049282822590913
W081,W081_P_vs_V_delta_peak,high_minus_low,H,60,9,-0.033509375591339235
W081,W081_P_vs_V_delta_peak,high_minus_low,H,60,10,-0.036235953418431756
W081,W081_P_vs_V_delta_peak,high_minus_low,H,61,0,0.004701130818377179
W081,W081_P_vs_V_delta_peak,high_minus_low,H,61,1,0.008370264735601086
W081,W081_P_vs_V_delta_peak,high_minus_low,H,61,2,0.009510145169693524
W081,W081_P_vs_V_delta_peak,high_minus_low,H,61,3,0.006264688943592674
W081,W081_P_vs_V_delta_peak,high_minus_low,H,61,4,-0.0009502892346052555
W081,W081_P_vs_V_delta_peak,high_minus_low,H,61,5,-0.008749130573924069
W081,W081_P_vs_V_delta_peak,high_minus_low,H,61,6,-0.01539196286639008
W081,W081_P_vs_V_delta_peak,high_minus_low,H,61,7,-0.0206348415569811
W081,W081_P_vs_V_delta_peak,high_minus_low,H,61,8,-0.024227735276821122
W081,W081_P_vs_V_delta_peak,high_minus_low,H,61,9,-0.027293645333182626
W081,W081_P_vs_V_delta_peak,high_minus_low,H,61,10,-0.029845340531683844
W081,W081_P_vs_V_delta_peak,high_minus_low,H,62,0,0.00677240294361192
W081,W081_P_vs_V_delta_peak,high_minus_low,H,62,1,0.010241485314363741
W081,W081_P_vs_V_delta_peak,high_minus_low,H,62,2,0.011824309566393612
W081,W081_P_vs_V_delta_peak,high_minus_low,H,62,3,0.009707887800906551
W081,W081_P_vs_V_delta_peak,high_minus_low,H,62,4,0.0033136886205186542
W081,W081_P_vs_V_delta_peak,high_minus_low,H,62,5,-0.0037154639437876006
W081,W081_P_vs_V_delta_peak,high_minus_low,H,62,6,-0.009696638182151433
W081,W081_P_vs_V_delta_peak,high_minus_low,H,62,7,-0.014122257636266854
W081,W081_P_vs_V_delta_peak,high_minus_low,H,62,8,-0.016505304606314823
W081,W081_P_vs_V_delta_peak,high_minus_low,H,62,9,-0.018570919215076795
W081,W081_P_vs_V_delta_peak,high_minus_low,H,62,10,-0.020734200956669748
W081,W081_P_vs_V_delta_peak,high_minus_low,H,63,0,0.006308195277208608
W081,W081_P_vs_V_delta_peak,high_minus_low,H,63,1,0.010326694398168594
W081,W081_P_vs_V_delta_peak,high_minus_low,H,63,2,0.011821065890718813
W081,W081_P_vs_V_delta_peak,high_minus_low,H,63,3,0.010394229361880326
W081,W081_P_vs_V_delta_peak,high_minus_low,H,63,4,0.00507804861180318
W081,W081_P_vs_V_delta_peak,high_minus_low,H,63,5,-0.0012476243223450215
W081,W081_P_vs_V_delta_peak,high_minus_low,H,63,6,-0.006146693408313312
W081,W081_P_vs_V_delta_peak,high_minus_low,H,63,7,-0.009249041607155957
W081,W081_P_vs_V_delta_peak,high_minus_low,H,63,8,-0.009962759585309703
W081,W081_P_vs_V_delta_peak,high_minus_low,H,63,9,-0.010467485669263001
W081,W081_P_vs_V_delta_peak,high_minus_low,H,63,10,-0.011959379367478169
W081,W081_P_vs_V_delta_peak,high_minus_low,H,64,0,0.0041009890585118865
W081,W081_P_vs_V_delta_peak,high_minus_low,H,64,1,0.0091405219398829
W081,W081_P_vs_V_delta_peak,high_minus_low,H,64,2,0.010977911847294802
W081,W081_P_vs_V_delta_peak,high_minus_low,H,64,3,0.009670991746451807
W081,W081_P_vs_V_delta_peak,high_minus_low,H,64,4,0.0054964682641671665
W081,W081_P_vs_V_delta_peak,high_minus_low,H,64,5,0.00036376083270853654
W081,W081_P_vs_V_delta_peak,high_minus_low,H,64,6,-0.003104633744829109
W081,W081_P_vs_V_delta_peak,high_minus_low,H,64,7,-0.004814557572120925
W081,W081_P_vs_V_delta_peak,high_minus_low,H,64,8,-0.0041337031606736
W081,W081_P_vs_V_delta_peak,high_minus_low,H,64,9,-0.0036514231814047636
W081,W081_P_vs_V_delta_peak,high_minus_low,H,64,10,-0.00430751862392754
W081,W081_P_vs_V_delta_peak,high_minus_low,H,65,0,0.0015520364847708787
W081,W081_P_vs_V_delta_peak,high_minus_low,H,65,1,0.007171976427835925
W081,W081_P_vs_V_delta_peak,high_minus_low,H,65,2,0.010027648098944696
W081,W081_P_vs_V_delta_peak,high_minus_low,H,65,3,0.009135246408426374
W081,W081_P_vs_V_delta_peak,high_minus_low,H,65,4,0.005782991919254481
W081,W081_P_vs_V_delta_peak,high_minus_low,H,65,5,0.0023874343938627635
W081,W081_P_vs_V_delta_peak,high_minus_low,H,65,6,0.0008169228132400369
W081,W081_P_vs_V_delta_peak,high_minus_low,H,65,7,0.0007854266630269102
W081,W081_P_vs_V_delta_peak,high_minus_low,H,65,8,0.0022345943172391467
W081,W081_P_vs_V_delta_peak,high_minus_low,H,65,9,0.002738221048592217
W081,W081_P_vs_V_delta_peak,high_minus_low,H,65,10,0.0016132922181053846
W081,W081_P_vs_V_delta_peak,high_minus_low,H,66,0,-0.0007118866467177528
W081,W081_P_vs_V_delta_peak,high_minus_low,H,66,1,0.0050027322615235174
W081,W081_P_vs_V_delta_peak,high_minus_low,H,66,2,0.00870072410182773
W081,W081_P_vs_V_delta_peak,high_minus_low,H,66,3,0.009010058580650916
W081,W081_P_vs_V_delta_peak,high_minus_low,H,66,4,0.006782166170052748
W081,W081_P_vs_V_delta_peak,high_minus_low,H,66,5,0.0047166072968044415
W081,W081_P_vs_V_delta_peak,high_minus_low,H,66,6,0.00493667598651879
W081,W081_P_vs_V_delta_peak,high_minus_low,H,66,7,0.006370414712552844
W081,W081_P_vs_V_delta_peak,high_minus_low,H,66,8,0.008268830311693585
W081,W081_P_vs_V_delta_peak,high_minus_low,H,66,9,0.008746953285018658
W081,W081_P_vs_V_delta_peak,high_minus_low,H,66,10,0.007001454811321429
W081,W081_P_vs_V_delta_peak,high_minus_low,H,67,0,-0.0055445421217078725
W081,W081_P_vs_V_delta_peak,high_minus_low,H,67,1,5.000899461149515e-05
W081,W081_P_vs_V_delta_peak,high_minus_low,H,67,2,0.0042747533451457905
W081,W081_P_vs_V_delta_peak,high_minus_low,H,67,3,0.00597046415234591
W081,W081_P_vs_V_delta_peak,high_minus_low,H,67,4,0.005471640975894948
W081,W081_P_vs_V_delta_peak,high_minus_low,H,67,5,0.005277227400341719
W081,W081_P_vs_V_delta_peak,high_minus_low,H,67,6,0.007071098535410017
W081,W081_P_vs_V_delta_peak,high_minus_low,H,67,7,0.009697429387103189
W081,W081_P_vs_V_delta_peak,high_minus_low,H,67,8,0.012467179405997663
W081,W081_P_vs_V_delta_peak,high_minus_low,H,67,9,0.013303223385587643
W081,W081_P_vs_V_delta_peak,high_minus_low,H,67,10,0.011632866341533417
W081,W081_P_vs_V_delta_peak,high_minus_low,H,68,0,-0.013639299218077666
W081,W081_P_vs_V_delta_peak,high_minus_low,H,68,1,-0.007505750447372861
W081,W081_P_vs_V_delta_peak,high_minus_low,H,68,2,-0.0025979018533425604
W081,W081_P_vs_V_delta_peak,high_minus_low,H,68,3,0.00019940618429640204
W081,W081_P_vs_V_delta_peak,high_minus_low,H,68,4,0.0016032033886346005
W081,W081_P_vs_V_delta_peak,high_minus_low,H,68,5,0.00370136194016182
W081,W081_P_vs_V_delta_peak,high_minus_low,H,68,6,0.007581473675610467
W081,W081_P_vs_V_delta_peak,high_minus_low,H,68,7,0.012173288936267092
W081,W081_P_vs_V_delta_peak,high_minus_low,H,68,8,0.016437535007329335
W081,W081_P_vs_V_delta_peak,high_minus_low,H,68,9,0.01882110788180452
W081,W081_P_vs_V_delta_peak,high_minus_low,H,68,10,0.018280795554024284
W081,W081_P_vs_V_delta_peak,high_minus_low,H,69,0,-0.023347390753088566
W081,W081_P_vs_V_delta_peak,high_minus_low,H,69,1,-0.016745495332688216
W081,W081_P_vs_V_delta_peak,high_minus_low,H,69,2,-0.010788821441149968
W081,W081_P_vs_V_delta_peak,high_minus_low,H,69,3,-0.006646125908451864
W081,W081_P_vs_V_delta_peak,high_minus_low,H,69,4,-0.0037842501345321205
W081,W081_P_vs_V_delta_peak,high_minus_low,H,69,5,0.00028167818482635766
W081,W081_P_vs_V_delta_peak,high_minus_low,H,69,6,0.006223008800620296
W081,W081_P_vs_V_delta_peak,high_minus_low,H,69,7,0.013101134576148619
W081,W081_P_vs_V_delta_peak,high_minus_low,H,69,8,0.0196175868881485
W081,W081_P_vs_V_delta_peak,high_minus_low,H,69,9,0.023910017178775743
W081,W081_P_vs_V_delta_peak,high_minus_low,H,69,10,0.02393344036032881
W081,W081_P_vs_V_delta_peak,high_minus_low,H,70,0,-0.03124330658557622
W081,W081_P_vs_V_delta_peak,high_minus_low,H,70,1,-0.024826463213403566
W081,W081_P_vs_V_delta_peak,high_minus_low,H,70,2,-0.018317163728336465
W081,W081_P_vs_V_delta_peak,high_minus_low,H,70,3,-0.012780464581392688
W081,W081_P_vs_V_delta_peak,high_minus_low,H,70,4,-0.008551270498632491
W081,W081_P_vs_V_delta_peak,high_minus_low,H,70,5,-0.0033307913634530424
W081,W081_P_vs_V_delta_peak,high_minus_low,H,70,6,0.0039680554271221136
W081,W081_P_vs_V_delta_peak,high_minus_low,H,70,7,0.012391169421161956
W081,W081_P_vs_V_delta_peak,high_minus_low,H,70,8,0.020332086177185266
W081,W081_P_vs_V_delta_peak,high_minus_low,H,70,9,0.025373493703830245
W081,W081_P_vs_V_delta_peak,high_minus_low,H,70,10,0.02566785393345747
W081,W081_P_vs_V_delta_peak,high_minus_low,H,71,0,-0.03670420921547621
W081,W081_P_vs_V_delta_peak,high_minus_low,H,71,1,-0.031150351788031296
W081,W081_P_vs_V_delta_peak,high_minus_low,H,71,2,-0.024658109397116275
W081,W081_P_vs_V_delta_peak,high_minus_low,H,71,3,-0.01840700745650155
W081,W081_P_vs_V_delta_peak,high_minus_low,H,71,4,-0.012929482240207037
W081,W081_P_vs_V_delta_peak,high_minus_low,H,71,5,-0.006586806844169825
W081,W081_P_vs_V_delta_peak,high_minus_low,H,71,6,0.0016817610955291806
W081,W081_P_vs_V_delta_peak,high_minus_low,H,71,7,0.010624299794834084
W081,W081_P_vs_V_delta_peak,high_minus_low,H,71,8,0.018862644404836294
W081,W081_P_vs_V_delta_peak,high_minus_low,H,71,9,0.02421039323010763
W081,W081_P_vs_V_delta_peak,high_minus_low,H,71,10,0.024923882814367717
W081,W081_P_vs_V_delta_peak,high_minus_low,H,72,0,-0.03963522721830401
W081,W081_P_vs_V_delta_peak,high_minus_low,H,72,1,-0.03550367019627981
W081,W081_P_vs_V_delta_peak,high_minus_low,H,72,2,-0.02994003068179788
W081,W081_P_vs_V_delta_peak,high_minus_low,H,72,3,-0.023607395015297763
W081,W081_P_vs_V_delta_peak,high_minus_low,H,72,4,-0.017177166416984257
W081,W081_P_vs_V_delta_peak,high_minus_low,H,72,5,-0.009304525374458337
W081,W081_P_vs_V_delta_peak,high_minus_low,H,72,6,8.95108219679071e-05
W081,W081_P_vs_V_delta_peak,high_minus_low,H,72,7,0.009181329452260554
W081,W081_P_vs_V_delta_peak,high_minus_low,H,72,8,0.017195128706422876
W081,W081_P_vs_V_delta_peak,high_minus_low,H,72,9,0.02269641955119626
W081,W081_P_vs_V_delta_peak,high_minus_low,H,72,10,0.023611522759081568
W081,W081_P_vs_V_delta_peak,high_minus_low,H,73,0,-0.04120001469898735
W081,W081_P_vs_V_delta_peak,high_minus_low,H,73,1,-0.038024588470626494
W081,W081_P_vs_V_delta_peak,high_minus_low,H,73,2,-0.033662836399191175
W081,W081_P_vs_V_delta_peak,high_minus_low,H,73,3,-0.028030868980728034
W081,W081_P_vs_V_delta_peak,high_minus_low,H,73,4,-0.021171034369874504
W081,W081_P_vs_V_delta_peak,high_minus_low,H,73,5,-0.012234823574501022
W081,W081_P_vs_V_delta_peak,high_minus_low,H,73,6,-0.0016803871872491671
W081,W081_P_vs_V_delta_peak,high_minus_low,H,73,7,0.008115236338117742
W081,W081_P_vs_V_delta_peak,high_minus_low,H,73,8,0.01644987002850785
W081,W081_P_vs_V_delta_peak,high_minus_low,H,73,9,0.022232706533066485
W081,W081_P_vs_V_delta_peak,high_minus_low,H,73,10,0.022821800018628498
W081,W081_P_vs_V_delta_peak,high_minus_low,H,74,0,-0.04234385316634043
W081,W081_P_vs_V_delta_peak,high_minus_low,H,74,1,-0.0398412916090316
W081,W081_P_vs_V_delta_peak,high_minus_low,H,74,2,-0.036250308347181265
W081,W081_P_vs_V_delta_peak,high_minus_low,H,74,3,-0.03167873079486581
W081,W081_P_vs_V_delta_peak,high_minus_low,H,74,4,-0.02521493938363819
W081,W081_P_vs_V_delta_peak,high_minus_low,H,74,5,-0.015784489618759296
W081,W081_P_vs_V_delta_peak,high_minus_low,H,74,6,-0.004093661321235789
W081,W081_P_vs_V_delta_peak,high_minus_low,H,74,7,0.006745740856190843
W081,W081_P_vs_V_delta_peak,high_minus_low,H,74,8,0.01592258685014486
W081,W081_P_vs_V_delta_peak,high_minus_low,H,74,9,0.022123762284624413
W081,W081_P_vs_V_delta_peak,high_minus_low,H,74,10,0.022702134904666067
W081,W081_P_vs_V_delta_peak,high_minus_low,H,75,0,-0.04468576349151998
W081,W081_P_vs_V_delta_peak,high_minus_low,H,75,1,-0.04296714734154536
W081,W081_P_vs_V_delta_peak,high_minus_low,H,75,2,-0.04030277684324256
W081,W081_P_vs_V_delta_peak,high_minus_low,H,75,3,-0.03654725944669707
W081,W081_P_vs_V_delta_peak,high_minus_low,H,75,4,-0.030381898304820885
W081,W081_P_vs_V_delta_peak,high_minus_low,H,75,5,-0.020903890412308192
W081,W081_P_vs_V_delta_peak,high_minus_low,H,75,6,-0.008666854141119118
W081,W081_P_vs_V_delta_peak,high_minus_low,H,75,7,0.003225737642266233
W081,W081_P_vs_V_delta_peak,high_minus_low,H,75,8,0.01318949173236034
W081,W081_P_vs_V_delta_peak,high_minus_low,H,75,9,0.019695250212478053
W081,W081_P_vs_V_delta_peak,high_minus_low,H,75,10,0.020458970147439137
W081,W081_P_vs_V_delta_peak,high_minus_low,H,76,0,-0.046594665699505586
W081,W081_P_vs_V_delta_peak,high_minus_low,H,76,1,-0.0456354057014185
W081,W081_P_vs_V_delta_peak,high_minus_low,H,76,2,-0.04383151732808392
W081,W081_P_vs_V_delta_peak,high_minus_low,H,76,3,-0.04097551608415573
W081,W081_P_vs_V_delta_peak,high_minus_low,H,76,4,-0.03551804006972774
W081,W081_P_vs_V_delta_peak,high_minus_low,H,76,5,-0.026235510724717755
W081,W081_P_vs_V_delta_peak,high_minus_low,H,76,6,-0.012976875836217329
W081,W081_P_vs_V_delta_peak,high_minus_low,H,76,7,0.0005651430302532248
W081,W081_P_vs_V_delta_peak,high_minus_low,H,76,8,0.010675435112263387
W081,W081_P_vs_V_delta_peak,high_minus_low,H,76,9,0.01596914338113615
W081,W081_P_vs_V_delta_peak,high_minus_low,H,76,10,0.015559254505401177
W081,W081_P_vs_V_delta_peak,high_minus_low,H,77,0,-0.04741807624113119
W081,W081_P_vs_V_delta_peak,high_minus_low,H,77,1,-0.04745715357767188
W081,W081_P_vs_V_delta_peak,high_minus_low,H,77,2,-0.046792539252011975
W081,W081_P_vs_V_delta_peak,high_minus_low,H,77,3,-0.04496555003638901
W081,W081_P_vs_V_delta_peak,high_minus_low,H,77,4,-0.0402746241827681
W081,W081_P_vs_V_delta_peak,high_minus_low,H,77,5,-0.0313729314815231
W081,W081_P_vs_V_delta_peak,high_minus_low,H,77,6,-0.01775632179833625
W081,W081_P_vs_V_delta_peak,high_minus_low,H,77,7,-0.003590756689811545
W081,W081_P_vs_V_delta_peak,high_minus_low,H,77,8,0.006327525569600621
W081,W081_P_vs_V_delta_peak,high_minus_low,H,77,9,0.010446494167412312
W081,W081_P_vs_V_delta_peak,high_minus_low,H,77,10,0.009123967270009754
W081,W081_P_vs_V_delta_peak,high_minus_low,H,78,0,-0.04759536428915833
W081,W081_P_vs_V_delta_peak,high_minus_low,H,78,1,-0.04867063688508849
W081,W081_P_vs_V_delta_peak,high_minus_low,H,78,2,-0.049342805601761484
W081,W081_P_vs_V_delta_peak,high_minus_low,H,78,3,-0.04925059893999777
W081,W081_P_vs_V_delta_peak,high_minus_low,H,78,4,-0.045743904283930395
W081,W081_P_vs_V_delta_peak,high_minus_low,H,78,5,-0.03708673075877407
W081,W081_P_vs_V_delta_peak,high_minus_low,H,78,6,-0.022298907503279366
W081,W081_P_vs_V_delta_peak,high_minus_low,H,78,7,-0.00721864509843273
W081,W081_P_vs_V_delta_peak,high_minus_low,H,78,8,0.001984212839882556
W081,W081_P_vs_V_delta_peak,high_minus_low,H,78,9,0.0045730291850453846
W081,W081_P_vs_V_delta_peak,high_minus_low,H,78,10,0.002436500358346047
W081,W081_P_vs_V_delta_peak,high_minus_low,H,79,0,-0.047538009138808957
W081,W081_P_vs_V_delta_peak,high_minus_low,H,79,1,-0.049194604420504606
W081,W081_P_vs_V_delta_peak,high_minus_low,H,79,2,-0.050940308818481536
