window_id,bootstrap_id,object,selected_peak_day,peak_score,selected_candidate_id
W081,204,Je,73.0,,
W081,204,Jw,85.0,,
W081,205,P,84.0,,
W081,205,V,83.0,,
W081,205,H,81.0,,
W081,205,Je,78.0,,
W081,205,Jw,84.0,,
W081,206,P,82.0,,
W081,206,V,84.0,,
W081,206,H,77.0,,
W081,206,Je,79.0,,
W081,206,Jw,81.0,,
W081,207,P,81.0,,
W081,207,V,77.0,,
W081,207,H,77.0,,
W081,207,Je,76.0,,
W081,207,Jw,76.0,,
W081,208,P,87.0,,
W081,208,V,82.0,,
W081,208,H,79.0,,
W081,208,Je,78.0,,
W081,208,Jw,81.0,,
W081,209,P,84.0,,
W081,209,V,81.0,,
W081,209,H,80.0,,
W081,209,Je,82.0,,
W081,209,Jw,86.0,,
W081,210,P,81.0,,
W081,210,V,82.0,,
W081,210,H,76.0,,
W081,210,Je,77.0,,
W081,210,Jw,84.0,,
W081,211,P,76.0,,
W081,211,V,88.0,,
W081,211,H,74.0,,
W081,211,Je,75.0,,
W081,211,Jw,77.0,,
W081,212,P,86.0,,
W081,212,V,82.0,,
W081,212,H,82.0,,
W081,212,Je,84.0,,
W081,212,Jw,79.0,,
W081,213,P,81.0,,
W081,213,V,80.0,,
W081,213,H,77.0,,
W081,213,Je,75.0,,
W081,213,Jw,83.0,,
W081,214,P,81.0,,
W081,214,V,76.0,,
W081,214,H,77.0,,
W081,214,Je,75.0,,
W081,214,Jw,88.0,,
W081,215,P,78.0,,
W081,215,V,79.0,,
W081,215,H,77.0,,
W081,215,Je,77.0,,
W081,215,Jw,84.0,,
W081,216,P,83.0,,
W081,216,V,83.0,,
W081,216,H,79.0,,
W081,216,Je,88.0,,
W081,216,Jw,81.0,,
W081,217,P,80.0,,
W081,217,V,75.0,,
W081,217,H,78.0,,
W081,217,Je,81.0,,
W081,217,Jw,76.0,,
W081,218,P,83.0,,
W081,218,V,80.0,,
W081,218,H,78.0,,
W081,218,Je,87.0,,
W081,218,Jw,85.0,,
W081,219,P,79.0,,
W081,219,V,77.0,,
W081,219,H,77.0,,
W081,219,Je,89.0,,
W081,219,Jw,83.0,,
W081,220,P,86.0,,
W081,220,V,80.0,,
W081,220,H,79.0,,
W081,220,Je,81.0,,
W081,220,Jw,81.0,,
W081,221,P,84.0,,
W081,221,V,81.0,,
W081,221,H,78.0,,
W081,221,Je,82.0,,
W081,221,Jw,85.0,,
W081,222,P,82.0,,
W081,222,V,82.0,,
W081,222,H,79.0,,
W081,222,Je,81.0,,
W081,222,Jw,80.0,,
W081,223,P,83.0,,
W081,223,V,82.0,,
W081,223,H,77.0,,
W081,223,Je,76.0,,
W081,223,Jw,85.0,,
W081,224,P,84.0,,
W081,224,V,82.0,,
W081,224,H,79.0,,
W081,224,Je,81.0,,
W081,224,Jw,84.0,,
W081,225,P,82.0,,
W081,225,V,81.0,,
W081,225,H,76.0,,
W081,225,Je,75.0,,
W081,225,Jw,89.0,,
W081,226,P,78.0,,
W081,226,V,81.0,,
W081,226,H,75.0,,
W081,226,Je,74.0,,
W081,226,Jw,83.0,,
W081,227,P,82.0,,
W081,227,V,71.0,,
W081,227,H,74.0,,
W081,227,Je,88.0,,
W081,227,Jw,89.0,,
W081,228,P,84.0,,
W081,228,V,78.0,,
W081,228,H,79.0,,
W081,228,Je,88.0,,
W081,228,Jw,87.0,,
W081,229,P,77.0,,
W081,229,V,76.0,,
W081,229,H,77.0,,
W081,229,Je,79.0,,
W081,229,Jw,77.0,,
W081,230,P,87.0,,
W081,230,V,81.0,,
W081,230,H,79.0,,
W081,230,Je,84.0,,
W081,230,Jw,76.0,,
W081,231,P,79.0,,
W081,231,V,79.0,,
W081,231,H,77.0,,
W081,231,Je,70.0,,
W081,231,Jw,80.0,,
W081,232,P,78.0,,
W081,232,V,79.0,,
W081,232,H,75.0,,
W081,232,Je,82.0,,
W081,232,Jw,79.0,,
W081,233,P,85.0,,
W081,233,V,83.0,,
W081,233,H,81.0,,
W081,233,Je,77.0,,
W081,233,Jw,85.0,,
W081,234,P,83.0,,
W081,234,V,82.0,,
W081,234,H,78.0,,
W081,234,Je,81.0,,
W081,234,Jw,75.0,,
W081,235,P,83.0,,
W081,235,V,83.0,,
W081,235,H,77.0,,
W081,235,Je,78.0,,
W081,235,Jw,81.0,,
W081,236,P,82.0,,
W081,236,V,80.0,,
W081,236,H,78.0,,
W081,236,Je,82.0,,
W081,236,Jw,76.0,,
W081,237,P,80.0,,
W081,237,V,80.0,,
W081,237,H,78.0,,
W081,237,Je,89.0,,
W081,237,Jw,82.0,,
W081,238,P,79.0,,
W081,238,V,81.0,,
W081,238,H,74.0,,
W081,238,Je,74.0,,
W081,238,Jw,90.0,,
W081,239,P,83.0,,
W081,239,V,81.0,,
W081,239,H,77.0,,
W081,239,Je,85.0,,
W081,239,Jw,84.0,,
W081,240,P,83.0,,
W081,240,V,70.0,,
W081,240,H,77.0,,
W081,240,Je,86.0,,
W081,240,Jw,85.0,,
W081,241,P,85.0,,
W081,241,V,81.0,,
W081,241,H,77.0,,
W081,241,Je,75.0,,
W081,241,Jw,82.0,,
W081,242,P,79.0,,
W081,242,V,78.0,,
W081,242,H,76.0,,
W081,242,Je,89.0,,
W081,242,Jw,84.0,,
W081,243,P,85.0,,
W081,243,V,82.0,,
W081,243,H,82.0,,
W081,243,Je,80.0,,
W081,243,Jw,82.0,,
W081,244,P,78.0,,
W081,244,V,78.0,,
W081,244,H,76.0,,
W081,244,Je,83.0,,
W081,244,Jw,80.0,,
W081,245,P,78.0,,
W081,245,V,77.0,,
W081,245,H,75.0,,
W081,245,Je,79.0,,
W081,245,Jw,77.0,,
W081,246,P,82.0,,
W081,246,V,81.0,,
W081,246,H,78.0,,
W081,246,Je,83.0,,
W081,246,Jw,74.0,,
W081,247,P,78.0,,
W081,247,V,77.0,,
W081,247,H,76.0,,
W081,247,Je,77.0,,
W081,247,Jw,78.0,,
W081,248,P,85.0,,
W081,248,V,84.0,,
W081,248,H,78.0,,
W081,248,Je,78.0,,
W081,248,Jw,84.0,,
W081,249,P,76.0,,
W081,249,V,76.0,,
W081,249,H,74.0,,
W081,249,Je,80.0,,
W081,249,Jw,76.0,,
W081,250,P,81.0,,
W081,250,V,81.0,,
W081,250,H,74.0,,
W081,250,Je,91.0,,
W081,250,Jw,84.0,,
W081,251,P,81.0,,
W081,251,V,75.0,,
W081,251,H,73.0,,
W081,251,Je,81.0,,
W081,251,Jw,80.0,,
W081,252,P,82.0,,
W081,252,V,79.0,,
W081,252,H,77.0,,
W081,252,Je,78.0,,
W081,252,Jw,82.0,,
W081,253,P,84.0,,
W081,253,V,84.0,,
W081,253,H,84.0,,
W081,253,Je,71.0,,
W081,253,Jw,87.0,,
W081,254,P,78.0,,
W081,254,V,78.0,,
W081,254,H,77.0,,
W081,254,Je,75.0,,
W081,254,Jw,74.0,,
W081,255,P,82.0,,
W081,255,V,81.0,,
W081,255,H,78.0,,
W081,255,Je,89.0,,
W081,255,Jw,84.0,,
W081,256,P,80.0,,
W081,256,V,82.0,,
W081,256,H,76.0,,
W081,256,Je,89.0,,
W081,256,Jw,84.0,,
W081,257,P,79.0,,
W081,257,V,77.0,,
W081,257,H,77.0,,
W081,257,Je,84.0,,
W081,257,Jw,80.0,,
W081,258,P,86.0,,
W081,258,V,80.0,,
W081,258,H,76.0,,
W081,258,Je,82.0,,
W081,258,Jw,82.0,,
W081,259,P,80.0,,
W081,259,V,77.0,,
W081,259,H,76.0,,
W081,259,Je,81.0,,
W081,259,Jw,83.0,,
W081,260,P,84.0,,
W081,260,V,83.0,,
W081,260,H,81.0,,
W081,260,Je,83.0,,
W081,260,Jw,81.0,,
W081,261,P,85.0,,
W081,261,V,78.0,,
W081,261,H,76.0,,
W081,261,Je,83.0,,
W081,261,Jw,84.0,,
W081,262,P,79.0,,
W081,262,V,78.0,,
W081,262,H,77.0,,
W081,262,Je,75.0,,
W081,262,Jw,84.0,,
W081,263,P,78.0,,
W081,263,V,79.0,,
W081,263,H,76.0,,
W081,263,Je,78.0,,
W081,263,Jw,78.0,,
W081,264,P,85.0,,
W081,264,V,81.0,,
W081,264,H,70.0,,
W081,264,Je,76.0,,
W081,264,Jw,85.0,,
W081,265,P,81.0,,
W081,265,V,79.0,,
W081,265,H,77.0,,
W081,265,Je,76.0,,
W081,265,Jw,76.0,,
W081,266,P,82.0,,
W081,266,V,82.0,,
W081,266,H,79.0,,
W081,266,Je,89.0,,
W081,266,Jw,79.0,,
W081,267,P,80.0,,
W081,267,V,77.0,,
W081,267,H,75.0,,
W081,267,Je,75.0,,
W081,267,Jw,77.0,,
W081,268,P,80.0,,
W081,268,V,77.0,,
W081,268,H,78.0,,
W081,268,Je,80.0,,
W081,268,Jw,84.0,,
W081,269,P,79.0,,
W081,269,V,77.0,,
W081,269,H,78.0,,
W081,269,Je,79.0,,
W081,269,Jw,74.0,,
W081,270,P,80.0,,
W081,270,V,80.0,,
W081,270,H,77.0,,
W081,270,Je,80.0,,
W081,270,Jw,72.0,,
W081,271,P,82.0,,
W081,271,V,79.0,,
W081,271,H,76.0,,
W081,271,Je,80.0,,
W081,271,Jw,85.0,,
W081,272,P,79.0,,
W081,272,V,81.0,,
W081,272,H,77.0,,
W081,272,Je,77.0,,
W081,272,Jw,83.0,,
W081,273,P,85.0,,
W081,273,V,83.0,,
W081,273,H,75.0,,
W081,273,Je,77.0,,
W081,273,Jw,83.0,,
W081,274,P,82.0,,
W081,274,V,80.0,,
W081,274,H,77.0,,
W081,274,Je,78.0,,
W081,274,Jw,81.0,,
W081,275,P,90.0,,
W081,275,V,86.0,,
W081,275,H,88.0,,
W081,275,Je,89.0,,
W081,275,Jw,81.0,,
W081,276,P,83.0,,
W081,276,V,82.0,,
W081,276,H,82.0,,
W081,276,Je,74.0,,
W081,276,Jw,84.0,,
W081,277,P,77.0,,
W081,277,V,84.0,,
W081,277,H,77.0,,
W081,277,Je,86.0,,
W081,277,Jw,84.0,,
W081,278,P,86.0,,
W081,278,V,82.0,,
W081,278,H,76.0,,
W081,278,Je,82.0,,
W081,278,Jw,79.0,,
W081,279,P,86.0,,
W081,279,V,86.0,,
W081,279,H,84.0,,
W081,279,Je,81.0,,
W081,279,Jw,76.0,,
W081,280,P,78.0,,
W081,280,V,78.0,,
W081,280,H,76.0,,
W081,280,Je,72.0,,
W081,280,Jw,80.0,,
W081,281,P,84.0,,
W081,281,V,82.0,,
W081,281,H,76.0,,
W081,281,Je,88.0,,
W081,281,Jw,84.0,,
W081,282,P,81.0,,
W081,282,V,70.0,,
W081,282,H,70.0,,
W081,282,Je,74.0,,
W081,282,Jw,82.0,,
W081,283,P,82.0,,
W081,283,V,84.0,,
W081,283,H,78.0,,
W081,283,Je,82.0,,
W081,283,Jw,84.0,,
W081,284,P,86.0,,
W081,284,V,83.0,,
W081,284,H,78.0,,
W081,284,Je,71.0,,
W081,284,Jw,84.0,,
W081,285,P,77.0,,
W081,285,V,77.0,,
W081,285,H,86.0,,
W081,285,Je,83.0,,
W081,285,Jw,81.0,,
W081,286,P,81.0,,
W081,286,V,79.0,,
W081,286,H,77.0,,
W081,286,Je,88.0,,
W081,286,Jw,82.0,,
W081,287,P,77.0,,
W081,287,V,69.0,,
W081,287,H,80.0,,
W081,287,Je,77.0,,
W081,287,Jw,77.0,,
W081,288,P,84.0,,
W081,288,V,82.0,,
W081,288,H,69.0,,
W081,288,Je,83.0,,
W081,288,Jw,84.0,,
W081,289,P,86.0,,
W081,289,V,81.0,,
W081,289,H,77.0,,
W081,289,Je,81.0,,
W081,289,Jw,84.0,,
W081,290,P,86.0,,
W081,290,V,82.0,,
W081,290,H,82.0,,
W081,290,Je,84.0,,
W081,290,Jw,86.0,,
W081,291,P,80.0,,
W081,291,V,79.0,,
W081,291,H,78.0,,
W081,291,Je,74.0,,
W081,291,Jw,81.0,,
W081,292,P,86.0,,
W081,292,V,82.0,,
W081,292,H,80.0,,
W081,292,Je,77.0,,
W081,292,Jw,86.0,,
W081,293,P,78.0,,
W081,293,V,77.0,,
W081,293,H,77.0,,
W081,293,Je,79.0,,
W081,293,Jw,80.0,,
W081,294,P,85.0,,
W081,294,V,83.0,,
W081,294,H,76.0,,
W081,294,Je,85.0,,
W081,294,Jw,84.0,,
W081,295,P,81.0,,
W081,295,V,81.0,,
W081,295,H,78.0,,
W081,295,Je,80.0,,
W081,295,Jw,82.0,,
W081,296,P,81.0,,
W081,296,V,77.0,,
W081,296,H,77.0,,
W081,296,Je,82.0,,
W081,296,Jw,83.0,,
W081,297,P,78.0,,
W081,297,V,78.0,,
W081,297,H,78.0,,
W081,297,Je,77.0,,
W081,297,Jw,86.0,,
W081,298,P,83.0,,
W081,298,V,81.0,,
W081,298,H,77.0,,
W081,298,Je,75.0,,
W081,298,Jw,80.0,,
W081,299,P,85.0,,
W081,299,V,80.0,,
W081,299,H,77.0,,
W081,299,Je,83.0,,
W081,299,Jw,81.0,,
W081,300,P,81.0,,
W081,300,V,75.0,,
W081,300,H,80.0,,
W081,300,Je,89.0,,
W081,300,Jw,81.0,,
W081,301,P,82.0,,
W081,301,V,81.0,,
W081,301,H,81.0,,
W081,301,Je,86.0,,
W081,301,Jw,88.0,,
W081,302,P,77.0,,
W081,302,V,80.0,,
W081,302,H,76.0,,
W081,302,Je,80.0,,
W081,302,Jw,82.0,,
W081,303,P,77.0,,
W081,303,V,78.0,,
W081,303,H,75.0,,
W081,303,Je,82.0,,
W081,303,Jw,81.0,,
W081,304,P,81.0,,
W081,304,V,78.0,,
W081,304,H,70.0,,
W081,304,Je,74.0,,
W081,304,Jw,76.0,,
W081,305,P,82.0,,
W081,305,V,79.0,,
W081,305,H,72.0,,
W081,305,Je,80.0,,
W081,305,Jw,72.0,,
W081,306,P,82.0,,
W081,306,V,86.0,,
W081,306,H,70.0,,
W081,306,Je,74.0,,
W081,306,Jw,75.0,,
W081,307,P,85.0,,
W081,307,V,84.0,,
W081,307,H,83.0,,
W081,307,Je,87.0,,
W081,307,Jw,84.0,,
W081,308,P,82.0,,
W081,308,V,79.0,,
W081,308,H,77.0,,
W081,308,Je,76.0,,
W081,308,Jw,84.0,,
W081,309,P,77.0,,
W081,309,V,75.0,,
W081,309,H,76.0,,
W081,309,Je,75.0,,
W081,309,Jw,74.0,,
W081,310,P,85.0,,
W081,310,V,85.0,,
W081,310,H,78.0,,
W081,310,Je,82.0,,
W081,310,Jw,82.0,,
W081,311,P,81.0,,
W081,311,V,77.0,,
W081,311,H,80.0,,
W081,311,Je,72.0,,
W081,311,Jw,78.0,,
W081,312,P,87.0,,
W081,312,V,77.0,,
W081,312,H,78.0,,
W081,312,Je,86.0,,
W081,312,Jw,83.0,,
W081,313,P,83.0,,
W081,313,V,83.0,,
W081,313,H,80.0,,
W081,313,Je,77.0,,
W081,313,Jw,81.0,,
W081,314,P,80.0,,
W081,314,V,77.0,,
W081,314,H,78.0,,
W081,314,Je,78.0,,
W081,314,Jw,86.0,,
W081,315,P,78.0,,
W081,315,V,79.0,,
W081,315,H,80.0,,
W081,315,Je,87.0,,
W081,315,Jw,85.0,,
W081,316,P,80.0,,
W081,316,V,86.0,,
W081,316,H,82.0,,
W081,316,Je,81.0,,
W081,316,Jw,83.0,,
W081,317,P,79.0,,
W081,317,V,82.0,,
W081,317,H,76.0,,
W081,317,Je,77.0,,
W081,317,Jw,76.0,,
W081,318,P,85.0,,
W081,318,V,85.0,,
W081,318,H,82.0,,
W081,318,Je,83.0,,
W081,318,Jw,81.0,,
W081,319,P,77.0,,
W081,319,V,83.0,,
W081,319,H,74.0,,
W081,319,Je,71.0,,
W081,319,Jw,84.0,,
W081,320,P,79.0,,
W081,320,V,79.0,,
W081,320,H,76.0,,
W081,320,Je,,,no_candidate
W081,320,Jw,82.0,,
W081,321,P,81.0,,
W081,321,V,81.0,,
W081,321,H,72.0,,
W081,321,Je,83.0,,
W081,321,Jw,83.0,,
W081,322,P,83.0,,
W081,322,V,82.0,,
W081,322,H,81.0,,
W081,322,Je,81.0,,
W081,322,Jw,85.0,,
W081,323,P,85.0,,
W081,323,V,83.0,,
W081,323,H,77.0,,
W081,323,Je,75.0,,
W081,323,Jw,85.0,,
W081,324,P,82.0,,
W081,324,V,85.0,,
W081,324,H,68.0,,
W081,324,Je,82.0,,
W081,324,Jw,81.0,,
W081,325,P,82.0,,
W081,325,V,80.0,,
W081,325,H,78.0,,
W081,325,Je,72.0,,
W081,325,Jw,83.0,,
W081,326,P,84.0,,
W081,326,V,81.0,,
W081,326,H,78.0,,
W081,326,Je,77.0,,
W081,326,Jw,81.0,,
W081,327,P,78.0,,
W081,327,V,77.0,,
W081,327,H,77.0,,
W081,327,Je,80.0,,
W081,327,Jw,80.0,,
W081,328,P,82.0,,
W081,328,V,75.0,,
W081,328,H,75.0,,
W081,328,Je,86.0,,
W081,328,Jw,83.0,,
W081,329,P,81.0,,
W081,329,V,82.0,,
W081,329,H,69.0,,
W081,329,Je,80.0,,
W081,329,Jw,84.0,,
W081,330,P,75.0,,
W081,330,V,81.0,,
W081,330,H,74.0,,
W081,330,Je,73.0,,
W081,330,Jw,75.0,,
W081,331,P,84.0,,
W081,331,V,78.0,,
W081,331,H,77.0,,
W081,331,Je,79.0,,
W081,331,Jw,86.0,,
W081,332,P,85.0,,
W081,332,V,75.0,,
W081,332,H,77.0,,
W081,332,Je,81.0,,
W081,332,Jw,82.0,,
W081,333,P,87.0,,
W081,333,V,85.0,,
W081,333,H,78.0,,
W081,333,Je,88.0,,
W081,333,Jw,83.0,,
W081,334,P,84.0,,
W081,334,V,82.0,,
W081,334,H,82.0,,
W081,334,Je,75.0,,
W081,334,Jw,84.0,,
W081,335,P,84.0,,
W081,335,V,82.0,,
W081,335,H,79.0,,
W081,335,Je,79.0,,
W081,335,Jw,87.0,,
W081,336,P,83.0,,
W081,336,V,81.0,,
W081,336,H,78.0,,
W081,336,Je,78.0,,
W081,336,Jw,84.0,,
W081,337,P,82.0,,
W081,337,V,80.0,,
W081,337,H,78.0,,
W081,337,Je,78.0,,
W081,337,Jw,88.0,,
W081,338,P,85.0,,
W081,338,V,83.0,,
W081,338,H,76.0,,
W081,338,Je,82.0,,
W081,338,Jw,84.0,,
W081,339,P,83.0,,
W081,339,V,84.0,,
W081,339,H,82.0,,
W081,339,Je,82.0,,
W081,339,Jw,85.0,,
W081,340,P,87.0,,
W081,340,V,82.0,,
W081,340,H,76.0,,
W081,340,Je,74.0,,
W081,340,Jw,87.0,,
W081,341,P,87.0,,
W081,341,V,81.0,,
W081,341,H,81.0,,
W081,341,Je,82.0,,
W081,341,Jw,83.0,,
W081,342,P,85.0,,
W081,342,V,85.0,,
W081,342,H,82.0,,
W081,342,Je,90.0,,
W081,342,Jw,85.0,,
W081,343,P,82.0,,
W081,343,V,76.0,,
W081,343,H,81.0,,
W081,343,Je,80.0,,
W081,343,Jw,88.0,,
W081,344,P,80.0,,
W081,344,V,69.0,,
W081,344,H,77.0,,
W081,344,Je,88.0,,
W081,344,Jw,83.0,,
W081,345,P,83.0,,
W081,345,V,81.0,,
W081,345,H,80.0,,
W081,345,Je,82.0,,
W081,345,Jw,82.0,,
W081,346,P,80.0,,
W081,346,V,79.0,,
W081,346,H,77.0,,
W081,346,Je,78.0,,
W081,346,Jw,84.0,,
W081,347,P,83.0,,
W081,347,V,84.0,,
W081,347,H,75.0,,
W081,347,Je,80.0,,
W081,347,Jw,75.0,,
W081,348,P,79.0,,
W081,348,V,76.0,,
W081,348,H,70.0,,
W081,348,Je,78.0,,
W081,348,Jw,77.0,,
W081,349,P,78.0,,
W081,349,V,76.0,,
W081,349,H,75.0,,
W081,349,Je,79.0,,
W081,349,Jw,81.0,,
W081,350,P,74.0,,
W081,350,V,86.0,,
W081,350,H,81.0,,
W081,350,Je,81.0,,
W081,350,Jw,82.0,,
W081,351,P,78.0,,
W081,351,V,80.0,,
W081,351,H,75.0,,
W081,351,Je,71.0,,
W081,351,Jw,79.0,,
W081,352,P,80.0,,
W081,352,V,83.0,,
W081,352,H,81.0,,
W081,352,Je,73.0,,
W081,352,Jw,91.0,,
W081,353,P,82.0,,
W081,353,V,70.0,,
W081,353,H,72.0,,
W081,353,Je,82.0,,
W081,353,Jw,80.0,,
W081,354,P,85.0,,
W081,354,V,83.0,,
W081,354,H,78.0,,
W081,354,Je,82.0,,
W081,354,Jw,86.0,,
W081,355,P,80.0,,
W081,355,V,81.0,,
W081,355,H,77.0,,
W081,355,Je,82.0,,
W081,355,Jw,81.0,,
W081,356,P,75.0,,
W081,356,V,81.0,,
W081,356,H,75.0,,
W081,356,Je,76.0,,
W081,356,Jw,77.0,,
W081,357,P,80.0,,
W081,357,V,78.0,,
W081,357,H,79.0,,
W081,357,Je,80.0,,
W081,357,Jw,81.0,,
W081,358,P,79.0,,
W081,358,V,79.0,,
W081,358,H,77.0,,
W081,358,Je,78.0,,
W081,358,Jw,76.0,,
W081,359,P,76.0,,
W081,359,V,76.0,,
W081,359,H,77.0,,
W081,359,Je,77.0,,
W081,359,Jw,81.0,,
W081,360,P,79.0,,
W081,360,V,79.0,,
W081,360,H,76.0,,
W081,360,Je,82.0,,
W081,360,Jw,81.0,,
W081,361,P,88.0,,
W081,361,V,82.0,,
W081,361,H,77.0,,
W081,361,Je,82.0,,
W081,361,Jw,81.0,,
W081,362,P,78.0,,
W081,362,V,77.0,,
W081,362,H,79.0,,
W081,362,Je,78.0,,
W081,362,Jw,79.0,,
W081,363,P,77.0,,
W081,363,V,75.0,,
W081,363,H,75.0,,
W081,363,Je,76.0,,
W081,363,Jw,76.0,,
W081,364,P,78.0,,
W081,364,V,79.0,,
W081,364,H,78.0,,
W081,364,Je,87.0,,
W081,364,Jw,76.0,,
W081,365,P,83.0,,
W081,365,V,78.0,,
W081,365,H,78.0,,
W081,365,Je,82.0,,
W081,365,Jw,84.0,,
W081,366,P,90.0,,
W081,366,V,84.0,,
W081,366,H,82.0,,
W081,366,Je,82.0,,
W081,366,Jw,81.0,,
W081,367,P,79.0,,
W081,367,V,79.0,,
W081,367,H,76.0,,
W081,367,Je,74.0,,
W081,367,Jw,85.0,,
W081,368,P,88.0,,
W081,368,V,85.0,,
W081,368,H,84.0,,
W081,368,Je,82.0,,
W081,368,Jw,83.0,,
W081,369,P,82.0,,
W081,369,V,80.0,,
W081,369,H,79.0,,
W081,369,Je,87.0,,
W081,369,Jw,83.0,,
W081,370,P,83.0,,
W081,370,V,84.0,,
W081,370,H,81.0,,
W081,370,Je,82.0,,
W081,370,Jw,85.0,,
W081,371,P,79.0,,
W081,371,V,77.0,,
W081,371,H,73.0,,
W081,371,Je,80.0,,
W081,371,Jw,82.0,,
W081,372,P,83.0,,
W081,372,V,89.0,,
W081,372,H,70.0,,
W081,372,Je,81.0,,
W081,372,Jw,77.0,,
W081,373,P,83.0,,
W081,373,V,76.0,,
W081,373,H,80.0,,
W081,373,Je,87.0,,
W081,373,Jw,84.0,,
W081,374,P,83.0,,
W081,374,V,84.0,,
W081,374,H,78.0,,
W081,374,Je,76.0,,
W081,374,Jw,86.0,,
W081,375,P,76.0,,
W081,375,V,68.0,,
W081,375,H,79.0,,
W081,375,Je,82.0,,
W081,375,Jw,77.0,,
W081,376,P,87.0,,
W081,376,V,84.0,,
W081,376,H,82.0,,
W081,376,Je,74.0,,
W081,376,Jw,84.0,,
W081,377,P,79.0,,
W081,377,V,80.0,,
W081,377,H,79.0,,
W081,377,Je,87.0,,
W081,377,Jw,82.0,,
W081,378,P,80.0,,
W081,378,V,68.0,,
W081,378,H,78.0,,
W081,378,Je,82.0,,
W081,378,Jw,81.0,,
W081,379,P,80.0,,
W081,379,V,74.0,,
W081,379,H,76.0,,
W081,379,Je,76.0,,
W081,379,Jw,80.0,,
W081,380,P,84.0,,
W081,380,V,76.0,,
W081,380,H,75.0,,
W081,380,Je,75.0,,
W081,380,Jw,86.0,,
W081,381,P,78.0,,
W081,381,V,76.0,,
W081,381,H,76.0,,
W081,381,Je,76.0,,
W081,381,Jw,73.0,,
W081,382,P,77.0,,
W081,382,V,76.0,,
W081,382,H,77.0,,
W081,382,Je,72.0,,
W081,382,Jw,83.0,,
W081,383,P,81.0,,
W081,383,V,78.0,,
W081,383,H,79.0,,
W081,383,Je,81.0,,
W081,383,Jw,85.0,,
W081,384,P,81.0,,
W081,384,V,73.0,,
W081,384,H,71.0,,
W081,384,Je,85.0,,
W081,384,Jw,79.0,,
W081,385,P,85.0,,
W081,385,V,77.0,,
W081,385,H,77.0,,
W081,385,Je,77.0,,
W081,385,Jw,84.0,,
W081,386,P,84.0,,
W081,386,V,80.0,,
W081,386,H,78.0,,
W081,386,Je,81.0,,
W081,386,Jw,83.0,,
W081,387,P,80.0,,
W081,387,V,79.0,,
W081,387,H,77.0,,
W081,387,Je,81.0,,
W081,387,Jw,83.0,,
W081,388,P,83.0,,
W081,388,V,79.0,,
W081,388,H,77.0,,
W081,388,Je,80.0,,
W081,388,Jw,80.0,,
W081,389,P,81.0,,
W081,389,V,77.0,,
W081,389,H,77.0,,
W081,389,Je,86.0,,
W081,389,Jw,82.0,,
W081,390,P,85.0,,
W081,390,V,84.0,,
W081,390,H,82.0,,
W081,390,Je,77.0,,
W081,390,Jw,84.0,,
W081,391,P,85.0,,
W081,391,V,83.0,,
W081,391,H,82.0,,
W081,391,Je,82.0,,
W081,391,Jw,80.0,,
W081,392,P,84.0,,
W081,392,V,75.0,,
W081,392,H,80.0,,
W081,392,Je,81.0,,
W081,392,Jw,80.0,,
W081,393,P,80.0,,
W081,393,V,77.0,,
W081,393,H,91.0,,
W081,393,Je,82.0,,
W081,393,Jw,76.0,,
W081,394,P,78.0,,
W081,394,V,82.0,,
W081,394,H,75.0,,
W081,394,Je,81.0,,
W081,394,Jw,84.0,,
W081,395,P,83.0,,
W081,395,V,76.0,,
W081,395,H,77.0,,
W081,395,Je,88.0,,
W081,395,Jw,87.0,,
W081,396,P,85.0,,
W081,396,V,82.0,,
W081,396,H,79.0,,
W081,396,Je,81.0,,
W081,396,Jw,83.0,,
W081,397,P,77.0,,
W081,397,V,75.0,,
W081,397,H,76.0,,
W081,397,Je,76.0,,
W081,397,Jw,81.0,,
W081,398,P,82.0,,
W081,398,V,80.0,,
W081,398,H,81.0,,
W081,398,Je,77.0,,
W081,398,Jw,75.0,,
W081,399,P,85.0,,
W081,399,V,85.0,,
W081,399,H,79.0,,
W081,399,Je,86.0,,
W081,399,Jw,72.0,,
W081,400,P,86.0,,
W081,400,V,75.0,,
W081,400,H,76.0,,
W081,400,Je,81.0,,
W081,400,Jw,86.0,,
W081,401,P,85.0,,
W081,401,V,85.0,,
W081,401,H,84.0,,
W081,401,Je,82.0,,
W081,401,Jw,82.0,,
W081,402,P,83.0,,
W081,402,V,82.0,,
W081,402,H,77.0,,
W081,402,Je,89.0,,
W081,402,Jw,84.0,,
W081,403,P,80.0,,
W081,403,V,79.0,,
W081,403,H,75.0,,
W081,403,Je,75.0,,
W081,403,Jw,76.0,,
W081,404,P,85.0,,
W081,404,V,84.0,,
W081,404,H,74.0,,
W081,404,Je,74.0,,
W081,404,Jw,87.0,,
W081,405,P,83.0,,
W081,405,V,82.0,,
W081,405,H,79.0,,
W081,405,Je,90.0,,
W081,405,Jw,80.0,,
W081,406,P,79.0,,
W081,406,V,79.0,,
W081,406,H,79.0,,
W081,406,Je,82.0,,
W081,406,Jw,83.0,,
W081,407,P,84.0,,
W081,407,V,82.0,,
W081,407,H,78.0,,
W081,407,Je,77.0,,
W081,407,Jw,84.0,,
W081,408,P,80.0,,
W081,408,V,78.0,,
W081,408,H,76.0,,
W081,408,Je,83.0,,
W081,408,Jw,80.0,,
W081,409,P,85.0,,
W081,409,V,81.0,,
W081,409,H,76.0,,
W081,409,Je,81.0,,
