window_id,target_name,contrast,object,day,profile_coord_index,difference_value_standardized
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,11,0,0.03904056849277613
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,11,1,0.04311656813961094
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,11,2,0.04631353366520452
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,11,3,0.04779336234236961
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,11,4,0.047519350436283275
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,11,5,0.04645237796597093
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,11,6,0.04513368007730689
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,11,7,0.0444301605259737
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,11,8,0.04393608632096291
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,11,9,0.0417747024228608
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,11,10,0.0381601059148743
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,12,0,0.04022510391152601
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,12,1,0.044733735478651816
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,12,2,0.0480111813487456
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,12,3,0.04889828506288503
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,12,4,0.0482146862594733
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,12,5,0.04706390146010264
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,12,6,0.04579639315780375
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,12,7,0.04514170079178212
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,12,8,0.04438933894634446
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,12,9,0.04194584548576062
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,12,10,0.038590696968341595
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,13,0,0.03976856433164717
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,13,1,0.04520120474506975
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,13,2,0.04865974167856392
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,13,3,0.04930155808316659
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,13,4,0.048274703703104785
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,13,5,0.046827725749827145
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,13,6,0.04530681241071316
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,13,7,0.04446064858380103
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,13,8,0.043490503123228205
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,13,9,0.04084116599143407
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,13,10,0.037741710129110706
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,14,0,0.036869948715705134
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,14,1,0.04385104669130412
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,14,2,0.04807728585891207
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,14,3,0.0488521492045748
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,14,4,0.04767947905185754
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,14,5,0.04616503435859237
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,14,6,0.04474502955010862
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,14,7,0.04395040372679304
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,14,8,0.04308994678873195
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,14,9,0.04057874277981735
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,14,10,0.03760106564316398
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,15,0,0.03269784102220301
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,15,1,0.0405252556817869
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,15,2,0.04628847939078207
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,15,3,0.04773164964365938
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,15,4,0.0467851655132749
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,15,5,0.0453712158469821
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,15,6,0.04396610552563822
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,15,7,0.04320726520928234
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,15,8,0.04245312491671213
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,15,9,0.0397931669076152
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,15,10,0.036462962676078015
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,16,0,0.028846552651988218
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,16,1,0.03647115996275566
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,16,2,0.04302209900902048
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,16,3,0.045757687258223434
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,16,4,0.04529036832634178
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,16,5,0.04386434247679091
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,16,6,0.04219814444808544
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,16,7,0.040899977318321054
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,16,8,0.039496585711064916
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,16,9,0.03673975578919135
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,16,10,0.03392552373336584
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,17,0,0.025713794845720735
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,17,1,0.03221753902875271
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,17,2,0.03847552003907738
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,17,3,0.04197982364537371
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,17,4,0.042348710057801164
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,17,5,0.04124612334494933
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,17,6,0.039468347104594306
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,17,7,0.03758549867006172
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,17,8,0.03565741337564721
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,17,9,0.03321797471170711
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,17,10,0.03139072518615561
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,18,0,0.022785805633365887
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,18,1,0.028135389534671863
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,18,2,0.03391317243067644
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,18,3,0.03793058151862942
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,18,4,0.03900472313140732
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,18,5,0.0384974231239283
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,18,6,0.03690099841715545
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,18,7,0.03477782443078934
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,18,8,0.03255645429954593
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,18,9,0.03060098891216846
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,18,10,0.02969548505354232
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,19,0,0.018809493517218334
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,19,1,0.02309182881875286
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,19,2,0.028360819848507753
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,19,3,0.03286303356234809
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,19,4,0.03497876645754922
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,19,5,0.03520136454994435
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,19,6,0.03404285948542479
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,19,7,0.03208245229448886
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,19,8,0.02978542279669228
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,19,9,0.02813704323266432
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,19,10,0.027997078168066753
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,20,0,0.014162509034424299
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,20,1,0.017413928960413175
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,20,2,0.021903516615639326
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,20,3,0.026452598015142728
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,20,4,0.029390823001679584
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,20,5,0.030573090787353804
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,20,6,0.03035843089903586
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,20,7,0.0292808977456554
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,20,8,0.0273941641686483
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,20,9,0.026110075473546795
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,20,10,0.02608834600863195
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,21,0,0.011777562743714588
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,21,1,0.014362724720672598
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,21,2,0.018185659084378414
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,21,3,0.02245130412086279
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,21,4,0.025568623033251057
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,21,5,0.027155357491740834
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,21,6,0.027485053880386474
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,21,7,0.026917899739243308
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,21,8,0.025707178169568717
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,21,9,0.025050335419889012
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,21,10,0.024750394067315953
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,22,0,0.01260954314708737
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,22,1,0.014770692788203435
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,22,2,0.01832617974504057
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,22,3,0.02224775866173309
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,22,4,0.02505167422549244
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,22,5,0.02643037156262142
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,22,6,0.026277707588075676
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,22,7,0.02498401979339377
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,22,8,0.023436708444311904
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,22,9,0.022866097257192484
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,22,10,0.022345828327467225
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,23,0,0.014716480035986947
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,23,1,0.015998576144611865
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,23,2,0.019111546371368988
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,23,3,0.022562466195642474
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,23,4,0.024743202202994637
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,23,5,0.02524360255644859
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,23,6,0.023805912661481556
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,23,7,0.021335768002637368
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,23,8,0.019336121192992013
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,23,9,0.018475519843480333
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,23,10,0.01805844842714317
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,24,0,0.015718333619997988
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,24,1,0.016555921478266476
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,24,2,0.018769422847507707
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,24,3,0.02171515493704059
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,24,4,0.023084108666007665
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,24,5,0.022617579919483318
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,24,6,0.02038628195674487
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,24,7,0.017200376595241804
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,24,8,0.014590491603543698
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,24,9,0.013411359086201677
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,24,10,0.013437409520034775
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,25,0,0.0168136304887146
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,25,1,0.01767177238781517
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,25,2,0.019635283945656726
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,25,3,0.0217260757289054
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,25,4,0.0224808196007183
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,25,5,0.021358943404149865
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,25,6,0.018621035348568883
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,25,7,0.014960131244431466
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,25,8,0.012056770482473202
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,25,9,0.010784393178060908
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,25,10,0.010890119527980741
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,26,0,0.020663647130712243
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,26,1,0.021723589092865467
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,26,2,0.023748697920680864
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,26,3,0.025575884681860842
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,26,4,0.025607202258710406
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,26,5,0.02353564854652793
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,26,6,0.020136248272341582
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,26,7,0.016061974819135016
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,26,8,0.01262465698132067
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,26,9,0.010552472267460759
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,26,10,0.009525001119906163
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,27,0,0.02672951441144844
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,27,1,0.028327014151268627
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,27,2,0.03032383921347322
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,27,3,0.031495293353371694
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,27,4,0.030742186435688386
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,27,5,0.027717267502414277
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,27,6,0.02375928087003712
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,27,7,0.019323286455611904
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,27,8,0.015456681149270344
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,27,9,0.012766042472396062
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,27,10,0.011127045236071165
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,28,0,0.031798533930410475
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,28,1,0.03387054521724659
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,28,2,0.035841469685797864
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,28,3,0.03663561901277976
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,28,4,0.03523268409596306
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,28,5,0.031401856114443856
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,28,6,0.026885588445701207
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,28,7,0.022159636376104346
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,28,8,0.01774210270312798
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,28,9,0.014180131009132794
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,28,10,0.01145396801612193
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,29,0,0.033829799841463205
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,29,1,0.036144562797376725
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,29,2,0.03825522863625028
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,29,3,0.03923070035202483
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,29,4,0.03795478509492617
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,29,5,0.03375918220887644
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,29,6,0.028424083526097925
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,29,7,0.02260785677641657
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,29,8,0.0169517747563688
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,29,9,0.012180151798768007
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,29,10,0.008660982976430835
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,30,0,0.03362846675596698
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,30,1,0.03605416937468217
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,30,2,0.03828130595295446
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,30,3,0.03969662112651402
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,30,4,0.039040456411275695
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,30,5,0.03517944177673257
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,30,6,0.029188896526651825
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,30,7,0.022136241632946682
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,30,8,0.01512420956555441
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,30,9,0.009277001341790096
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,30,10,0.005614728272709935
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,31,0,0.0335097030748189
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,31,1,0.03585995623709186
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,31,2,0.03797383489875701
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,31,3,0.039487529244297145
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,31,4,0.039224458334603106
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,31,5,0.03570661675477868
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,31,6,0.02975363350545438
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,31,7,0.022435847083872366
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,31,8,0.014825028098668471
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,31,9,0.008166281382688628
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,31,10,0.004109097373608817
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,32,0,0.033846909566968786
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,32,1,0.0361244346270225
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,32,2,0.03793270015926545
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,32,3,0.039182890900182385
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,32,4,0.03908320445789716
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,32,5,0.036115518777187036
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,32,6,0.030750209157378326
W045,W045_Je_vs_Jw_delta_peak,high_minus_low,H,32,7,0.023793319921897378
