window_id,bootstrap_id,object_A,object_B,peak_A,peak_B,delta_B_minus_A,A_earlier_flag,B_earlier_flag,same_day_flag
W045,19,P,Je,47.0,46.0,-1.0,False,True,False
W045,19,P,Jw,47.0,38.0,-9.0,False,True,False
W045,19,V,H,49.0,37.0,-12.0,False,True,False
W045,19,V,Je,49.0,46.0,-3.0,False,True,False
W045,19,V,Jw,49.0,38.0,-11.0,False,True,False
W045,19,H,Je,37.0,46.0,9.0,True,False,False
W045,19,H,Jw,37.0,38.0,1.0,True,False,False
W045,19,Je,Jw,46.0,38.0,-8.0,False,True,False
W045,20,P,V,45.0,45.0,0.0,False,False,True
W045,20,P,H,45.0,35.0,-10.0,False,True,False
W045,20,P,Je,45.0,49.0,4.0,True,False,False
W045,20,P,Jw,45.0,46.0,1.0,True,False,False
W045,20,V,H,45.0,35.0,-10.0,False,True,False
W045,20,V,Je,45.0,49.0,4.0,True,False,False
W045,20,V,Jw,45.0,46.0,1.0,True,False,False
W045,20,H,Je,35.0,49.0,14.0,True,False,False
W045,20,H,Jw,35.0,46.0,11.0,True,False,False
W045,20,Je,Jw,49.0,46.0,-3.0,False,True,False
W045,21,P,V,41.0,45.0,4.0,True,False,False
W045,21,P,H,41.0,46.0,5.0,True,False,False
W045,21,P,Je,41.0,45.0,4.0,True,False,False
W045,21,P,Jw,41.0,49.0,8.0,True,False,False
W045,21,V,H,45.0,46.0,1.0,True,False,False
W045,21,V,Je,45.0,45.0,0.0,False,False,True
W045,21,V,Jw,45.0,49.0,4.0,True,False,False
W045,21,H,Je,46.0,45.0,-1.0,False,True,False
W045,21,H,Jw,46.0,49.0,3.0,True,False,False
W045,21,Je,Jw,45.0,49.0,4.0,True,False,False
W045,22,P,V,45.0,45.0,0.0,False,False,True
W045,22,P,H,45.0,35.0,-10.0,False,True,False
W045,22,P,Je,45.0,45.0,0.0,False,False,True
W045,22,P,Jw,45.0,45.0,0.0,False,False,True
W045,22,V,H,45.0,35.0,-10.0,False,True,False
W045,22,V,Je,45.0,45.0,0.0,False,False,True
W045,22,V,Jw,45.0,45.0,0.0,False,False,True
W045,22,H,Je,35.0,45.0,10.0,True,False,False
W045,22,H,Jw,35.0,45.0,10.0,True,False,False
W045,22,Je,Jw,45.0,45.0,0.0,False,False,True
W045,23,P,V,42.0,45.0,3.0,True,False,False
W045,23,P,H,42.0,36.0,-6.0,False,True,False
W045,23,P,Je,42.0,47.0,5.0,True,False,False
W045,23,P,Jw,42.0,45.0,3.0,True,False,False
W045,23,V,H,45.0,36.0,-9.0,False,True,False
W045,23,V,Je,45.0,47.0,2.0,True,False,False
W045,23,V,Jw,45.0,45.0,0.0,False,False,True
W045,23,H,Je,36.0,47.0,11.0,True,False,False
W045,23,H,Jw,36.0,45.0,9.0,True,False,False
W045,23,Je,Jw,47.0,45.0,-2.0,False,True,False
W045,24,P,V,45.0,44.0,-1.0,False,True,False
W045,24,P,H,45.0,39.0,-6.0,False,True,False
W045,24,P,Je,45.0,47.0,2.0,True,False,False
W045,24,P,Jw,45.0,43.0,-2.0,False,True,False
W045,24,V,H,44.0,39.0,-5.0,False,True,False
W045,24,V,Je,44.0,47.0,3.0,True,False,False
W045,24,V,Jw,44.0,43.0,-1.0,False,True,False
W045,24,H,Je,39.0,47.0,8.0,True,False,False
W045,24,H,Jw,39.0,43.0,4.0,True,False,False
W045,24,Je,Jw,47.0,43.0,-4.0,False,True,False
W045,25,P,V,46.0,51.0,5.0,True,False,False
W045,25,P,H,46.0,34.0,-12.0,False,True,False
W045,25,P,Je,46.0,46.0,0.0,False,False,True
W045,25,P,Jw,46.0,42.0,-4.0,False,True,False
W045,25,V,H,51.0,34.0,-17.0,False,True,False
W045,25,V,Je,51.0,46.0,-5.0,False,True,False
W045,25,V,Jw,51.0,42.0,-9.0,False,True,False
W045,25,H,Je,34.0,46.0,12.0,True,False,False
W045,25,H,Jw,34.0,42.0,8.0,True,False,False
W045,25,Je,Jw,46.0,42.0,-4.0,False,True,False
W045,26,P,V,44.0,45.0,1.0,True,False,False
W045,26,P,H,44.0,35.0,-9.0,False,True,False
W045,26,P,Je,44.0,47.0,3.0,True,False,False
W045,26,P,Jw,44.0,45.0,1.0,True,False,False
W045,26,V,H,45.0,35.0,-10.0,False,True,False
W045,26,V,Je,45.0,47.0,2.0,True,False,False
W045,26,V,Jw,45.0,45.0,0.0,False,False,True
W045,26,H,Je,35.0,47.0,12.0,True,False,False
W045,26,H,Jw,35.0,45.0,10.0,True,False,False
W045,26,Je,Jw,47.0,45.0,-2.0,False,True,False
W045,27,P,V,41.0,46.0,5.0,True,False,False
W045,27,P,H,41.0,34.0,-7.0,False,True,False
W045,27,P,Je,41.0,46.0,5.0,True,False,False
W045,27,P,Jw,41.0,40.0,-1.0,False,True,False
W045,27,V,H,46.0,34.0,-12.0,False,True,False
W045,27,V,Je,46.0,46.0,0.0,False,False,True
W045,27,V,Jw,46.0,40.0,-6.0,False,True,False
W045,27,H,Je,34.0,46.0,12.0,True,False,False
W045,27,H,Jw,34.0,40.0,6.0,True,False,False
W045,27,Je,Jw,46.0,40.0,-6.0,False,True,False
W045,28,P,V,46.0,45.0,-1.0,False,True,False
W045,28,P,H,46.0,34.0,-12.0,False,True,False
W045,28,P,Je,46.0,46.0,0.0,False,False,True
W045,28,P,Jw,46.0,41.0,-5.0,False,True,False
W045,28,V,H,45.0,34.0,-11.0,False,True,False
W045,28,V,Je,45.0,46.0,1.0,True,False,False
W045,28,V,Jw,45.0,41.0,-4.0,False,True,False
W045,28,H,Je,34.0,46.0,12.0,True,False,False
W045,28,H,Jw,34.0,41.0,7.0,True,False,False
W045,28,Je,Jw,46.0,41.0,-5.0,False,True,False
W045,29,P,V,46.0,45.0,-1.0,False,True,False
W045,29,P,H,46.0,48.0,2.0,True,False,False
W045,29,P,Je,46.0,46.0,0.0,False,False,True
W045,29,P,Jw,46.0,38.0,-8.0,False,True,False
W045,29,V,H,45.0,48.0,3.0,True,False,False
W045,29,V,Je,45.0,46.0,1.0,True,False,False
W045,29,V,Jw,45.0,38.0,-7.0,False,True,False
W045,29,H,Je,48.0,46.0,-2.0,False,True,False
W045,29,H,Jw,48.0,38.0,-10.0,False,True,False
W045,29,Je,Jw,46.0,38.0,-8.0,False,True,False
W045,30,P,V,45.0,46.0,1.0,True,False,False
W045,30,P,H,45.0,51.0,6.0,True,False,False
W045,30,P,Je,45.0,47.0,2.0,True,False,False
W045,30,P,Jw,45.0,42.0,-3.0,False,True,False
W045,30,V,H,46.0,51.0,5.0,True,False,False
W045,30,V,Je,46.0,47.0,1.0,True,False,False
W045,30,V,Jw,46.0,42.0,-4.0,False,True,False
W045,30,H,Je,51.0,47.0,-4.0,False,True,False
W045,30,H,Jw,51.0,42.0,-9.0,False,True,False
W045,30,Je,Jw,47.0,42.0,-5.0,False,True,False
W045,31,P,V,44.0,48.0,4.0,True,False,False
W045,31,P,H,44.0,34.0,-10.0,False,True,False
W045,31,P,Je,44.0,46.0,2.0,True,False,False
W045,31,P,Jw,44.0,44.0,0.0,False,False,True
W045,31,V,H,48.0,34.0,-14.0,False,True,False
W045,31,V,Je,48.0,46.0,-2.0,False,True,False
W045,31,V,Jw,48.0,44.0,-4.0,False,True,False
W045,31,H,Je,34.0,46.0,12.0,True,False,False
W045,31,H,Jw,34.0,44.0,10.0,True,False,False
W045,31,Je,Jw,46.0,44.0,-2.0,False,True,False
W045,32,P,V,44.0,46.0,2.0,True,False,False
W045,32,P,H,44.0,35.0,-9.0,False,True,False
W045,32,P,Je,44.0,48.0,4.0,True,False,False
W045,32,P,Jw,44.0,50.0,6.0,True,False,False
W045,32,V,H,46.0,35.0,-11.0,False,True,False
W045,32,V,Je,46.0,48.0,2.0,True,False,False
W045,32,V,Jw,46.0,50.0,4.0,True,False,False
W045,32,H,Je,35.0,48.0,13.0,True,False,False
W045,32,H,Jw,35.0,50.0,15.0,True,False,False
W045,32,Je,Jw,48.0,50.0,2.0,True,False,False
W045,33,P,V,45.0,46.0,1.0,True,False,False
W045,33,P,H,45.0,35.0,-10.0,False,True,False
W045,33,P,Je,45.0,44.0,-1.0,False,True,False
W045,33,P,Jw,45.0,39.0,-6.0,False,True,False
W045,33,V,H,46.0,35.0,-11.0,False,True,False
W045,33,V,Je,46.0,44.0,-2.0,False,True,False
W045,33,V,Jw,46.0,39.0,-7.0,False,True,False
W045,33,H,Je,35.0,44.0,9.0,True,False,False
W045,33,H,Jw,35.0,39.0,4.0,True,False,False
W045,33,Je,Jw,44.0,39.0,-5.0,False,True,False
W045,34,P,V,43.0,44.0,1.0,True,False,False
W045,34,P,H,43.0,36.0,-7.0,False,True,False
W045,34,P,Je,43.0,45.0,2.0,True,False,False
W045,34,P,Jw,43.0,39.0,-4.0,False,True,False
W045,34,V,H,44.0,36.0,-8.0,False,True,False
W045,34,V,Je,44.0,45.0,1.0,True,False,False
W045,34,V,Jw,44.0,39.0,-5.0,False,True,False
W045,34,H,Je,36.0,45.0,9.0,True,False,False
W045,34,H,Jw,36.0,39.0,3.0,True,False,False
W045,34,Je,Jw,45.0,39.0,-6.0,False,True,False
W045,35,P,V,42.0,44.0,2.0,True,False,False
W045,35,P,H,42.0,33.0,-9.0,False,True,False
W045,35,P,Je,42.0,44.0,2.0,True,False,False
W045,35,P,Jw,42.0,41.0,-1.0,False,True,False
W045,35,V,H,44.0,33.0,-11.0,False,True,False
W045,35,V,Je,44.0,44.0,0.0,False,False,True
W045,35,V,Jw,44.0,41.0,-3.0,False,True,False
W045,35,H,Je,33.0,44.0,11.0,True,False,False
W045,35,H,Jw,33.0,41.0,8.0,True,False,False
W045,35,Je,Jw,44.0,41.0,-3.0,False,True,False
W045,36,P,V,43.0,43.0,0.0,False,False,True
W045,36,P,H,43.0,54.0,11.0,True,False,False
W045,36,P,Je,43.0,46.0,3.0,True,False,False
W045,36,P,Jw,43.0,43.0,0.0,False,False,True
W045,36,V,H,43.0,54.0,11.0,True,False,False
W045,36,V,Je,43.0,46.0,3.0,True,False,False
W045,36,V,Jw,43.0,43.0,0.0,False,False,True
W045,36,H,Je,54.0,46.0,-8.0,False,True,False
W045,36,H,Jw,54.0,43.0,-11.0,False,True,False
W045,36,Je,Jw,46.0,43.0,-3.0,False,True,False
W045,37,P,V,41.0,45.0,4.0,True,False,False
W045,37,P,H,41.0,36.0,-5.0,False,True,False
W045,37,P,Je,41.0,45.0,4.0,True,False,False
W045,37,P,Jw,41.0,48.0,7.0,True,False,False
W045,37,V,H,45.0,36.0,-9.0,False,True,False
W045,37,V,Je,45.0,45.0,0.0,False,False,True
W045,37,V,Jw,45.0,48.0,3.0,True,False,False
W045,37,H,Je,36.0,45.0,9.0,True,False,False
W045,37,H,Jw,36.0,48.0,12.0,True,False,False
W045,37,Je,Jw,45.0,48.0,3.0,True,False,False
W045,38,P,V,44.0,45.0,1.0,True,False,False
W045,38,P,H,44.0,39.0,-5.0,False,True,False
W045,38,P,Je,44.0,46.0,2.0,True,False,False
W045,38,P,Jw,44.0,48.0,4.0,True,False,False
W045,38,V,H,45.0,39.0,-6.0,False,True,False
W045,38,V,Je,45.0,46.0,1.0,True,False,False
W045,38,V,Jw,45.0,48.0,3.0,True,False,False
W045,38,H,Je,39.0,46.0,7.0,True,False,False
W045,38,H,Jw,39.0,48.0,9.0,True,False,False
W045,38,Je,Jw,46.0,48.0,2.0,True,False,False
W045,39,P,V,45.0,47.0,2.0,True,False,False
W045,39,P,H,45.0,54.0,9.0,True,False,False
W045,39,P,Je,45.0,47.0,2.0,True,False,False
W045,39,P,Jw,45.0,45.0,0.0,False,False,True
W045,39,V,H,47.0,54.0,7.0,True,False,False
W045,39,V,Je,47.0,47.0,0.0,False,False,True
W045,39,V,Jw,47.0,45.0,-2.0,False,True,False
W045,39,H,Je,54.0,47.0,-7.0,False,True,False
W045,39,H,Jw,54.0,45.0,-9.0,False,True,False
W045,39,Je,Jw,47.0,45.0,-2.0,False,True,False
W045,40,P,V,52.0,51.0,-1.0,False,True,False
W045,40,P,H,52.0,50.0,-2.0,False,True,False
W045,40,P,Je,52.0,47.0,-5.0,False,True,False
W045,40,P,Jw,52.0,41.0,-11.0,False,True,False
W045,40,V,H,51.0,50.0,-1.0,False,True,False
W045,40,V,Je,51.0,47.0,-4.0,False,True,False
W045,40,V,Jw,51.0,41.0,-10.0,False,True,False
W045,40,H,Je,50.0,47.0,-3.0,False,True,False
W045,40,H,Jw,50.0,41.0,-9.0,False,True,False
W045,40,Je,Jw,47.0,41.0,-6.0,False,True,False
W045,41,P,V,46.0,46.0,0.0,False,False,True
W045,41,P,H,46.0,48.0,2.0,True,False,False
W045,41,P,Je,46.0,46.0,0.0,False,False,True
W045,41,P,Jw,46.0,44.0,-2.0,False,True,False
W045,41,V,H,46.0,48.0,2.0,True,False,False
W045,41,V,Je,46.0,46.0,0.0,False,False,True
W045,41,V,Jw,46.0,44.0,-2.0,False,True,False
W045,41,H,Je,48.0,46.0,-2.0,False,True,False
W045,41,H,Jw,48.0,44.0,-4.0,False,True,False
W045,41,Je,Jw,46.0,44.0,-2.0,False,True,False
W045,42,P,V,45.0,46.0,1.0,True,False,False
W045,42,P,H,45.0,35.0,-10.0,False,True,False
W045,42,P,Je,45.0,45.0,0.0,False,False,True
W045,42,P,Jw,45.0,48.0,3.0,True,False,False
W045,42,V,H,46.0,35.0,-11.0,False,True,False
W045,42,V,Je,46.0,45.0,-1.0,False,True,False
W045,42,V,Jw,46.0,48.0,2.0,True,False,False
W045,42,H,Je,35.0,45.0,10.0,True,False,False
W045,42,H,Jw,35.0,48.0,13.0,True,False,False
W045,42,Je,Jw,45.0,48.0,3.0,True,False,False
W045,43,P,V,45.0,45.0,0.0,False,False,True
W045,43,P,H,45.0,33.0,-12.0,False,True,False
W045,43,P,Je,45.0,46.0,1.0,True,False,False
W045,43,P,Jw,45.0,40.0,-5.0,False,True,False
W045,43,V,H,45.0,33.0,-12.0,False,True,False
W045,43,V,Je,45.0,46.0,1.0,True,False,False
W045,43,V,Jw,45.0,40.0,-5.0,False,True,False
W045,43,H,Je,33.0,46.0,13.0,True,False,False
W045,43,H,Jw,33.0,40.0,7.0,True,False,False
W045,43,Je,Jw,46.0,40.0,-6.0,False,True,False
W045,44,P,V,45.0,45.0,0.0,False,False,True
W045,44,P,H,45.0,33.0,-12.0,False,True,False
W045,44,P,Je,45.0,46.0,1.0,True,False,False
W045,44,P,Jw,45.0,41.0,-4.0,False,True,False
W045,44,V,H,45.0,33.0,-12.0,False,True,False
W045,44,V,Je,45.0,46.0,1.0,True,False,False
W045,44,V,Jw,45.0,41.0,-4.0,False,True,False
W045,44,H,Je,33.0,46.0,13.0,True,False,False
W045,44,H,Jw,33.0,41.0,8.0,True,False,False
W045,44,Je,Jw,46.0,41.0,-5.0,False,True,False
W045,45,P,V,47.0,46.0,-1.0,False,True,False
W045,45,P,H,47.0,37.0,-10.0,False,True,False
W045,45,P,Je,47.0,48.0,1.0,True,False,False
W045,45,P,Jw,47.0,40.0,-7.0,False,True,False
W045,45,V,H,46.0,37.0,-9.0,False,True,False
W045,45,V,Je,46.0,48.0,2.0,True,False,False
W045,45,V,Jw,46.0,40.0,-6.0,False,True,False
W045,45,H,Je,37.0,48.0,11.0,True,False,False
W045,45,H,Jw,37.0,40.0,3.0,True,False,False
W045,45,Je,Jw,48.0,40.0,-8.0,False,True,False
W045,46,P,V,44.0,43.0,-1.0,False,True,False
W045,46,P,H,44.0,46.0,2.0,True,False,False
W045,46,P,Je,44.0,46.0,2.0,True,False,False
W045,46,P,Jw,44.0,40.0,-4.0,False,True,False
W045,46,V,H,43.0,46.0,3.0,True,False,False
W045,46,V,Je,43.0,46.0,3.0,True,False,False
W045,46,V,Jw,43.0,40.0,-3.0,False,True,False
W045,46,H,Je,46.0,46.0,0.0,False,False,True
W045,46,H,Jw,46.0,40.0,-6.0,False,True,False
W045,46,Je,Jw,46.0,40.0,-6.0,False,True,False
W045,47,P,V,48.0,47.0,-1.0,False,True,False
W045,47,P,H,48.0,36.0,-12.0,False,True,False
W045,47,P,Je,48.0,44.0,-4.0,False,True,False
W045,47,P,Jw,48.0,43.0,-5.0,False,True,False
W045,47,V,H,47.0,36.0,-11.0,False,True,False
W045,47,V,Je,47.0,44.0,-3.0,False,True,False
W045,47,V,Jw,47.0,43.0,-4.0,False,True,False
W045,47,H,Je,36.0,44.0,8.0,True,False,False
W045,47,H,Jw,36.0,43.0,7.0,True,False,False
W045,47,Je,Jw,44.0,43.0,-1.0,False,True,False
W045,48,P,V,45.0,44.0,-1.0,False,True,False
W045,48,P,H,45.0,34.0,-11.0,False,True,False
W045,48,P,Je,45.0,44.0,-1.0,False,True,False
