window_id,object_A,object_B,baseline_config,branch,day,delta_S
W045,P,Je,C0_full_stage,pattern,67,-0.1568709406309362
W045,P,Je,C0_full_stage,pattern,68,-0.19542398011454631
W045,P,Je,C0_full_stage,pattern,69,-0.2587295783595842
W045,P,Je,C0_full_stage,pattern,70,-0.3148540065380552
W045,P,Je,C0_full_stage,pattern,71,-0.3464469269667536
W045,P,Je,C0_full_stage,pattern,72,-0.37992518441226597
W045,P,Je,C0_full_stage,pattern,73,-0.4293439446637608
W045,P,Je,C0_full_stage,pattern,74,-0.5133013052968192
W045,P,Jw,C0_full_stage,pattern,0,
W045,P,Jw,C0_full_stage,pattern,1,
W045,P,Jw,C0_full_stage,pattern,2,
W045,P,Jw,C0_full_stage,pattern,3,
W045,P,Jw,C0_full_stage,pattern,4,-0.004054524115611913
W045,P,Jw,C0_full_stage,pattern,5,-0.030425568925265475
W045,P,Jw,C0_full_stage,pattern,6,-0.07893567532867982
W045,P,Jw,C0_full_stage,pattern,7,-0.08972811296295925
W045,P,Jw,C0_full_stage,pattern,8,-0.057719917710899224
W045,P,Jw,C0_full_stage,pattern,9,-0.01492921334493992
W045,P,Jw,C0_full_stage,pattern,10,-0.007232030640099224
W045,P,Jw,C0_full_stage,pattern,11,0.0005470666736373947
W045,P,Jw,C0_full_stage,pattern,12,0.03236191150326723
W045,P,Jw,C0_full_stage,pattern,13,0.05118820912925952
W045,P,Jw,C0_full_stage,pattern,14,0.0628563663501445
W045,P,Jw,C0_full_stage,pattern,15,0.08659241166476425
W045,P,Jw,C0_full_stage,pattern,16,0.09206056057098086
W045,P,Jw,C0_full_stage,pattern,17,0.07660984652621153
W045,P,Jw,C0_full_stage,pattern,18,0.030791111220412518
W045,P,Jw,C0_full_stage,pattern,19,-0.011455143054809866
W045,P,Jw,C0_full_stage,pattern,20,-0.04387117261748194
W045,P,Jw,C0_full_stage,pattern,21,-0.0330819729296824
W045,P,Jw,C0_full_stage,pattern,22,-0.0036039976544546687
W045,P,Jw,C0_full_stage,pattern,23,0.03478684147023631
W045,P,Jw,C0_full_stage,pattern,24,0.11566944844535962
W045,P,Jw,C0_full_stage,pattern,25,0.14133514763307858
W045,P,Jw,C0_full_stage,pattern,26,0.14995030081362004
W045,P,Jw,C0_full_stage,pattern,27,0.17078660825413888
W045,P,Jw,C0_full_stage,pattern,28,0.2219897673180427
W045,P,Jw,C0_full_stage,pattern,29,0.2608354553542765
W045,P,Jw,C0_full_stage,pattern,30,0.17902752627374952
W045,P,Jw,C0_full_stage,pattern,31,0.1104451622236329
W045,P,Jw,C0_full_stage,pattern,32,0.0439978874539067
W045,P,Jw,C0_full_stage,pattern,33,-0.06576183360222337
W045,P,Jw,C0_full_stage,pattern,34,-0.1106841896389575
W045,P,Jw,C0_full_stage,pattern,35,-0.12005000364353194
W045,P,Jw,C0_full_stage,pattern,36,-0.16155523401402347
W045,P,Jw,C0_full_stage,pattern,37,-0.2882583522779065
W045,P,Jw,C0_full_stage,pattern,38,-0.380530883531501
W045,P,Jw,C0_full_stage,pattern,39,-0.3599538028856946
W045,P,Jw,C0_full_stage,pattern,40,-0.28880190004121925
W045,P,Jw,C0_full_stage,pattern,41,-0.182566431030118
W045,P,Jw,C0_full_stage,pattern,42,-0.0684407265294551
W045,P,Jw,C0_full_stage,pattern,43,0.029712971626417617
W045,P,Jw,C0_full_stage,pattern,44,0.08980474294207763
W045,P,Jw,C0_full_stage,pattern,45,0.16582688143171542
W045,P,Jw,C0_full_stage,pattern,46,0.20862672574394436
W045,P,Jw,C0_full_stage,pattern,47,0.23530713562006478
W045,P,Jw,C0_full_stage,pattern,48,0.26850396715419544
W045,P,Jw,C0_full_stage,pattern,49,0.310970935586909
W045,P,Jw,C0_full_stage,pattern,50,0.2799009959747424
W045,P,Jw,C0_full_stage,pattern,51,0.23273539023915146
W045,P,Jw,C0_full_stage,pattern,52,0.19136120468266637
W045,P,Jw,C0_full_stage,pattern,53,0.18233210041899472
W045,P,Jw,C0_full_stage,pattern,54,0.15380920080115124
W045,P,Jw,C0_full_stage,pattern,55,0.16628487603372966
W045,P,Jw,C0_full_stage,pattern,56,0.12887493389673876
W045,P,Jw,C0_full_stage,pattern,57,0.05075496061179097
W045,P,Jw,C0_full_stage,pattern,58,0.0021549622437292415
W045,P,Jw,C0_full_stage,pattern,59,-0.013417300698348011
W045,P,Jw,C0_full_stage,pattern,60,-0.028298231458218193
W045,P,Jw,C0_full_stage,pattern,61,-0.04665887887896636
W045,P,Jw,C0_full_stage,pattern,62,-0.0875742446237654
W045,P,Jw,C0_full_stage,pattern,63,-0.09952449492283577
W045,P,Jw,C0_full_stage,pattern,64,-0.11704043735872482
W045,P,Jw,C0_full_stage,pattern,65,-0.0994268413935675
W045,P,Jw,C0_full_stage,pattern,66,-0.05445005958671889
W045,P,Jw,C0_full_stage,pattern,67,-0.050095824782656506
W045,P,Jw,C0_full_stage,pattern,68,-0.06379893807669834
W045,P,Jw,C0_full_stage,pattern,69,-0.0996148600956186
W045,P,Jw,C0_full_stage,pattern,70,-0.13381099298522048
W045,P,Jw,C0_full_stage,pattern,71,-0.15702429103627735
W045,P,Jw,C0_full_stage,pattern,72,-0.18026673900953605
W045,P,Jw,C0_full_stage,pattern,73,-0.20907136071243615
W045,P,Jw,C0_full_stage,pattern,74,-0.25910606487001253
W045,V,H,C0_full_stage,pattern,0,
W045,V,H,C0_full_stage,pattern,1,
W045,V,H,C0_full_stage,pattern,2,
W045,V,H,C0_full_stage,pattern,3,
W045,V,H,C0_full_stage,pattern,4,0.2809397997152245
W045,V,H,C0_full_stage,pattern,5,0.2623212655246752
W045,V,H,C0_full_stage,pattern,6,0.23675974755785786
W045,V,H,C0_full_stage,pattern,7,0.24140897187506438
W045,V,H,C0_full_stage,pattern,8,0.270782626934128
W045,V,H,C0_full_stage,pattern,9,0.2880000323948264
W045,V,H,C0_full_stage,pattern,10,0.25716949554909363
W045,V,H,C0_full_stage,pattern,11,0.19840315987412546
W045,V,H,C0_full_stage,pattern,12,0.15936842300175563
W045,V,H,C0_full_stage,pattern,13,0.12664375183681878
W045,V,H,C0_full_stage,pattern,14,0.11116505830985907
W045,V,H,C0_full_stage,pattern,15,0.090598129093174
W045,V,H,C0_full_stage,pattern,16,0.08049867804563432
W045,V,H,C0_full_stage,pattern,17,0.03297999923938859
W045,V,H,C0_full_stage,pattern,18,-0.02073343297905575
W045,V,H,C0_full_stage,pattern,19,-0.042844213811341056
W045,V,H,C0_full_stage,pattern,20,-0.014111688441460577
W045,V,H,C0_full_stage,pattern,21,0.0022297701917262207
W045,V,H,C0_full_stage,pattern,22,-0.010366079180442411
W045,V,H,C0_full_stage,pattern,23,-0.024095019872609695
W045,V,H,C0_full_stage,pattern,24,-0.019608199239125483
W045,V,H,C0_full_stage,pattern,25,-0.06361160270192959
W045,V,H,C0_full_stage,pattern,26,-0.06978154713174307
W045,V,H,C0_full_stage,pattern,27,-0.045327209475156595
W045,V,H,C0_full_stage,pattern,28,-0.05838360429402879
W045,V,H,C0_full_stage,pattern,29,-0.06301732598551243
W045,V,H,C0_full_stage,pattern,30,-0.05124163701747774
W045,V,H,C0_full_stage,pattern,31,-0.014625603483997166
W045,V,H,C0_full_stage,pattern,32,-0.019745727937167563
W045,V,H,C0_full_stage,pattern,33,-0.06341303624309469
W045,V,H,C0_full_stage,pattern,34,-0.11581393679098746
W045,V,H,C0_full_stage,pattern,35,-0.20268277619363878
W045,V,H,C0_full_stage,pattern,36,-0.31090831750357184
W045,V,H,C0_full_stage,pattern,37,-0.3858601515951356
W045,V,H,C0_full_stage,pattern,38,-0.4788372070302311
W045,V,H,C0_full_stage,pattern,39,-0.5642605922356447
W045,V,H,C0_full_stage,pattern,40,-0.6153634996284626
W045,V,H,C0_full_stage,pattern,41,-0.608114453279037
W045,V,H,C0_full_stage,pattern,42,-0.5899787261126967
W045,V,H,C0_full_stage,pattern,43,-0.5405680903634555
W045,V,H,C0_full_stage,pattern,44,-0.4019752430912688
W045,V,H,C0_full_stage,pattern,45,-0.22103630111614336
W045,V,H,C0_full_stage,pattern,46,-0.02976192573966896
W045,V,H,C0_full_stage,pattern,47,0.18263449426240297
W045,V,H,C0_full_stage,pattern,48,0.3456114963475141
W045,V,H,C0_full_stage,pattern,49,0.4137968234991781
W045,V,H,C0_full_stage,pattern,50,0.3986438201840231
W045,V,H,C0_full_stage,pattern,51,0.43324401472656937
W045,V,H,C0_full_stage,pattern,52,0.4849114610174816
W045,V,H,C0_full_stage,pattern,53,0.5242305646734859
W045,V,H,C0_full_stage,pattern,54,0.5041105645020318
W045,V,H,C0_full_stage,pattern,55,0.4644931787101809
W045,V,H,C0_full_stage,pattern,56,0.3386725109009221
W045,V,H,C0_full_stage,pattern,57,0.28625578433206145
W045,V,H,C0_full_stage,pattern,58,0.29384783610951515
W045,V,H,C0_full_stage,pattern,59,0.29197355091949884
W045,V,H,C0_full_stage,pattern,60,0.28064117391323107
W045,V,H,C0_full_stage,pattern,61,0.22164073256226846
W045,V,H,C0_full_stage,pattern,62,0.12120239554517265
W045,V,H,C0_full_stage,pattern,63,0.03671358411019454
W045,V,H,C0_full_stage,pattern,64,-0.026461704068117653
W045,V,H,C0_full_stage,pattern,65,-0.048802463034284704
W045,V,H,C0_full_stage,pattern,66,-0.09525926884779234
W045,V,H,C0_full_stage,pattern,67,-0.18023133087103327
W045,V,H,C0_full_stage,pattern,68,-0.23853910239899645
W045,V,H,C0_full_stage,pattern,69,-0.3313854554951159
W045,V,H,C0_full_stage,pattern,70,-0.4577704306145799
W045,V,H,C0_full_stage,pattern,71,-0.6191557518894331
W045,V,H,C0_full_stage,pattern,72,-0.799701565911355
W045,V,H,C0_full_stage,pattern,73,-1.0289091764580462
W045,V,H,C0_full_stage,pattern,74,-1.2681617461170593
W045,V,Je,C0_full_stage,pattern,0,
W045,V,Je,C0_full_stage,pattern,1,
W045,V,Je,C0_full_stage,pattern,2,
W045,V,Je,C0_full_stage,pattern,3,
W045,V,Je,C0_full_stage,pattern,4,0.5418412601700341
W045,V,Je,C0_full_stage,pattern,5,0.5199849535705252
W045,V,Je,C0_full_stage,pattern,6,0.5166476675723845
W045,V,Je,C0_full_stage,pattern,7,0.5532683996841801
W045,V,Je,C0_full_stage,pattern,8,0.5921547362756481
W045,V,Je,C0_full_stage,pattern,9,0.6096863677456601
W045,V,Je,C0_full_stage,pattern,10,0.6048449285156156
W045,V,Je,C0_full_stage,pattern,11,0.5884708984429038
W045,V,Je,C0_full_stage,pattern,12,0.5719533581235282
W045,V,Je,C0_full_stage,pattern,13,0.5524016174264091
W045,V,Je,C0_full_stage,pattern,14,0.5339110116967588
W045,V,Je,C0_full_stage,pattern,15,0.4650212866263748
W045,V,Je,C0_full_stage,pattern,16,0.396514719017274
W045,V,Je,C0_full_stage,pattern,17,0.2990776687325383
W045,V,Je,C0_full_stage,pattern,18,0.21152265702096448
W045,V,Je,C0_full_stage,pattern,19,0.12757890784543632
W045,V,Je,C0_full_stage,pattern,20,0.04548374438775296
W045,V,Je,C0_full_stage,pattern,21,-0.0028685150936790683
W045,V,Je,C0_full_stage,pattern,22,-0.03291601161501221
W045,V,Je,C0_full_stage,pattern,23,-0.026304555067842753
W045,V,Je,C0_full_stage,pattern,24,0.0030979120019603776
W045,V,Je,C0_full_stage,pattern,25,-0.012010547011303349
W045,V,Je,C0_full_stage,pattern,26,-0.01331922692308109
W045,V,Je,C0_full_stage,pattern,27,-0.00796761870500618
W045,V,Je,C0_full_stage,pattern,28,-0.06115207243139688
W045,V,Je,C0_full_stage,pattern,29,-0.11581364269388306
W045,V,Je,C0_full_stage,pattern,30,-0.21549138891966693
W045,V,Je,C0_full_stage,pattern,31,-0.33400767984152147
W045,V,Je,C0_full_stage,pattern,32,-0.481716161811071
W045,V,Je,C0_full_stage,pattern,33,-0.6225466329672168
W045,V,Je,C0_full_stage,pattern,34,-0.7439705283985537
W045,V,Je,C0_full_stage,pattern,35,-0.850501959317067
W045,V,Je,C0_full_stage,pattern,36,-0.9773780441375595
W045,V,Je,C0_full_stage,pattern,37,-1.055192492612869
W045,V,Je,C0_full_stage,pattern,38,-1.098239154723309
W045,V,Je,C0_full_stage,pattern,39,-1.0820658625859079
W045,V,Je,C0_full_stage,pattern,40,-1.009833226022355
W045,V,Je,C0_full_stage,pattern,41,-0.8983599593756388
W045,V,Je,C0_full_stage,pattern,42,-0.8038770563262521
W045,V,Je,C0_full_stage,pattern,43,-0.7052111528339116
W045,V,Je,C0_full_stage,pattern,44,-0.527533037231243
W045,V,Je,C0_full_stage,pattern,45,-0.29035412666037863
W045,V,Je,C0_full_stage,pattern,46,-0.05879096983921217
W045,V,Je,C0_full_stage,pattern,47,0.1405428920336662
W045,V,Je,C0_full_stage,pattern,48,0.2748873922295437
W045,V,Je,C0_full_stage,pattern,49,0.3132243232883899
W045,V,Je,C0_full_stage,pattern,50,0.2652682172279326
W045,V,Je,C0_full_stage,pattern,51,0.30612500461532766
W045,V,Je,C0_full_stage,pattern,52,0.3685143412263264
W045,V,Je,C0_full_stage,pattern,53,0.3813532301020187
W045,V,Je,C0_full_stage,pattern,54,0.33551468961823794
W045,V,Je,C0_full_stage,pattern,55,0.30976252915935243
W045,V,Je,C0_full_stage,pattern,56,0.2363719472918877
W045,V,Je,C0_full_stage,pattern,57,0.2264942305422606
W045,V,Je,C0_full_stage,pattern,58,0.2612562805310852
W045,V,Je,C0_full_stage,pattern,59,0.25950455309730514
W045,V,Je,C0_full_stage,pattern,60,0.2288929968575819
W045,V,Je,C0_full_stage,pattern,61,0.15167684631626832
W045,V,Je,C0_full_stage,pattern,62,0.053665067993824755
W045,V,Je,C0_full_stage,pattern,63,-0.013783086502517583
W045,V,Je,C0_full_stage,pattern,64,-0.06514313088826484
W045,V,Je,C0_full_stage,pattern,65,-0.07773051211212811
W045,V,Je,C0_full_stage,pattern,66,-0.11284189635227582
W045,V,Je,C0_full_stage,pattern,67,-0.18647921298867254
W045,V,Je,C0_full_stage,pattern,68,-0.2329192869004053
W045,V,Je,C0_full_stage,pattern,69,-0.3117305203677605
W045,V,Je,C0_full_stage,pattern,70,-0.3826252290626656
W045,V,Je,C0_full_stage,pattern,71,-0.4368952827240964
W045,V,Je,C0_full_stage,pattern,72,-0.5030681470446373
W045,V,Je,C0_full_stage,pattern,73,-0.6207730820617301
W045,V,Je,C0_full_stage,pattern,74,-0.7536348708626429
W045,V,Jw,C0_full_stage,pattern,0,
W045,V,Jw,C0_full_stage,pattern,1,
W045,V,Jw,C0_full_stage,pattern,2,
W045,V,Jw,C0_full_stage,pattern,3,
W045,V,Jw,C0_full_stage,pattern,4,0.07718708126075764
W045,V,Jw,C0_full_stage,pattern,5,0.06743220017987647
W045,V,Jw,C0_full_stage,pattern,6,0.07042832052327164
W045,V,Jw,C0_full_stage,pattern,7,0.1151066373134133
W045,V,Jw,C0_full_stage,pattern,8,0.17241006546854348
W045,V,Jw,C0_full_stage,pattern,9,0.203574894285951
W045,V,Jw,C0_full_stage,pattern,10,0.19321539244003827
W045,V,Jw,C0_full_stage,pattern,11,0.16329197998263392
W045,V,Jw,C0_full_stage,pattern,12,0.1530932219733272
W045,V,Jw,C0_full_stage,pattern,13,0.14556789961365338
W045,V,Jw,C0_full_stage,pattern,14,0.14606561767598444
W045,V,Jw,C0_full_stage,pattern,15,0.12120938708993588
W045,V,Jw,C0_full_stage,pattern,16,0.10940117069804281
W045,V,Jw,C0_full_stage,pattern,17,0.07026366570075297
W045,V,Jw,C0_full_stage,pattern,18,0.03096122333670949
W045,V,Jw,C0_full_stage,pattern,19,0.01768039533416567
W045,V,Jw,C0_full_stage,pattern,20,0.05226405313920646
W045,V,Jw,C0_full_stage,pattern,21,0.08314777038469673
W045,V,Jw,C0_full_stage,pattern,22,0.07988273106547525
W045,V,Jw,C0_full_stage,pattern,23,0.08236283519949286
W045,V,Jw,C0_full_stage,pattern,24,0.10612970650288403
W045,V,Jw,C0_full_stage,pattern,25,0.06946118215511375
W045,V,Jw,C0_full_stage,pattern,26,0.056307744547987815
W045,V,Jw,C0_full_stage,pattern,27,0.07223422462381146
W045,V,Jw,C0_full_stage,pattern,28,0.06282842673576913
W045,V,Jw,C0_full_stage,pattern,29,0.042901856042373
W045,V,Jw,C0_full_stage,pattern,30,0.019396176641346304
W045,V,Jw,C0_full_stage,pattern,31,0.01932435535930429
W045,V,Jw,C0_full_stage,pattern,32,-0.04924850146520689
W045,V,Jw,C0_full_stage,pattern,33,-0.1546227733285532
W045,V,Jw,C0_full_stage,pattern,34,-0.21416383401340278
W045,V,Jw,C0_full_stage,pattern,35,-0.25903360113559426
W045,V,Jw,C0_full_stage,pattern,36,-0.34133316847227946
W045,V,Jw,C0_full_stage,pattern,37,-0.45671416815557614
W045,V,Jw,C0_full_stage,pattern,38,-0.5511191489595502
W045,V,Jw,C0_full_stage,pattern,39,-0.5768950197443575
W045,V,Jw,C0_full_stage,pattern,40,-0.5341040836364751
W045,V,Jw,C0_full_stage,pattern,41,-0.449334818682866
W045,V,Jw,C0_full_stage,pattern,42,-0.3896808061813725
W045,V,Jw,C0_full_stage,pattern,43,-0.3397386353554875
W045,V,Jw,C0_full_stage,pattern,44,-0.23609809564638268
W045,V,Jw,C0_full_stage,pattern,45,-0.11120250260615616
W045,V,Jw,C0_full_stage,pattern,46,-0.00104220523818499
W045,V,Jw,C0_full_stage,pattern,47,0.1133455885059752
W045,V,Jw,C0_full_stage,pattern,48,0.1822629350540893
W045,V,Jw,C0_full_stage,pattern,49,0.17734942164695444
W045,V,Jw,C0_full_stage,pattern,50,0.12067733732023822
W045,V,Jw,C0_full_stage,pattern,51,0.15726010978394
W045,V,Jw,C0_full_stage,pattern,52,0.20744183199927047
W045,V,Jw,C0_full_stage,pattern,53,0.24019311563559265
W045,V,Jw,C0_full_stage,pattern,54,0.24288434831587258
W045,V,Jw,C0_full_stage,pattern,55,0.25246712626502443
W045,V,Jw,C0_full_stage,pattern,56,0.17417244717835323
W045,V,Jw,C0_full_stage,pattern,57,0.1517367147439177
W045,V,Jw,C0_full_stage,pattern,58,0.17210193155127385
W045,V,Jw,C0_full_stage,pattern,59,0.1685373315445028
W045,V,Jw,C0_full_stage,pattern,60,0.13540871426540946
W045,V,Jw,C0_full_stage,pattern,61,0.06508802129612445
W045,V,Jw,C0_full_stage,pattern,62,-0.017981642590747082
W045,V,Jw,C0_full_stage,pattern,63,-0.07144159950474649
W045,V,Jw,C0_full_stage,pattern,64,-0.09301302439736003
W045,V,Jw,C0_full_stage,pattern,65,-0.05425286975040522
W045,V,Jw,C0_full_stage,pattern,66,-0.04261047870486567
W045,V,Jw,C0_full_stage,pattern,67,-0.07970409714039284
W045,V,Jw,C0_full_stage,pattern,68,-0.10129424486255734
W045,V,Jw,C0_full_stage,pattern,69,-0.15261580210379488
W045,V,Jw,C0_full_stage,pattern,70,-0.2015822155098309
W045,V,Jw,C0_full_stage,pattern,71,-0.24747264679362013
W045,V,Jw,C0_full_stage,pattern,72,-0.3034097016419074
W045,V,Jw,C0_full_stage,pattern,73,-0.40050049811040545
W045,V,Jw,C0_full_stage,pattern,74,-0.4994396304358363
W045,H,Je,C0_full_stage,pattern,0,
W045,H,Je,C0_full_stage,pattern,1,
W045,H,Je,C0_full_stage,pattern,2,
W045,H,Je,C0_full_stage,pattern,3,
W045,H,Je,C0_full_stage,pattern,4,0.26090146045480955
W045,H,Je,C0_full_stage,pattern,5,0.25766368804585
W045,H,Je,C0_full_stage,pattern,6,0.27988792001452656
W045,H,Je,C0_full_stage,pattern,7,0.3118594278091157
W045,H,Je,C0_full_stage,pattern,8,0.32137210934152
W045,H,Je,C0_full_stage,pattern,9,0.3216863353508337
W045,H,Je,C0_full_stage,pattern,10,0.3476754329665219
W045,H,Je,C0_full_stage,pattern,11,0.3900677385687784
W045,H,Je,C0_full_stage,pattern,12,0.4125849351217726
W045,H,Je,C0_full_stage,pattern,13,0.42575786558959033
W045,H,Je,C0_full_stage,pattern,14,0.4227459533868998
W045,H,Je,C0_full_stage,pattern,15,0.3744231575332008
W045,H,Je,C0_full_stage,pattern,16,0.31601604097163966
W045,H,Je,C0_full_stage,pattern,17,0.2660976694931497
W045,H,Je,C0_full_stage,pattern,18,0.23225609000002023
W045,H,Je,C0_full_stage,pattern,19,0.17042312165677737
W045,H,Je,C0_full_stage,pattern,20,0.059595432829213535
W045,H,Je,C0_full_stage,pattern,21,-0.005098285285405289
W045,H,Je,C0_full_stage,pattern,22,-0.0225499324345698
W045,H,Je,C0_full_stage,pattern,23,-0.0022095351952330575
W045,H,Je,C0_full_stage,pattern,24,0.02270611124108586
W045,H,Je,C0_full_stage,pattern,25,0.05160105569062624
W045,H,Je,C0_full_stage,pattern,26,0.05646232020866199
W045,H,Je,C0_full_stage,pattern,27,0.037359590770150414
W045,H,Je,C0_full_stage,pattern,28,-0.0027684681373680922
W045,H,Je,C0_full_stage,pattern,29,-0.052796316708370615
W045,H,Je,C0_full_stage,pattern,30,-0.16424975190218918
W045,H,Je,C0_full_stage,pattern,31,-0.31938207635752425
W045,H,Je,C0_full_stage,pattern,32,-0.46197043387390346
W045,H,Je,C0_full_stage,pattern,33,-0.5591335967241221
W045,H,Je,C0_full_stage,pattern,34,-0.6281565916075662
W045,H,Je,C0_full_stage,pattern,35,-0.6478191831234282
W045,H,Je,C0_full_stage,pattern,36,-0.6664697266339876
W045,H,Je,C0_full_stage,pattern,37,-0.6693323410177335
W045,H,Je,C0_full_stage,pattern,38,-0.6194019476930781
W045,H,Je,C0_full_stage,pattern,39,-0.5178052703502631
W045,H,Je,C0_full_stage,pattern,40,-0.39446972639389255
W045,H,Je,C0_full_stage,pattern,41,-0.2902455060966018
W045,H,Je,C0_full_stage,pattern,42,-0.2138983302135552
W045,H,Je,C0_full_stage,pattern,43,-0.16464306247045613
W045,H,Je,C0_full_stage,pattern,44,-0.12555779413997425
W045,H,Je,C0_full_stage,pattern,45,-0.06931782554423527
W045,H,Je,C0_full_stage,pattern,46,-0.02902904409954321
W045,H,Je,C0_full_stage,pattern,47,-0.04209160222873676
W045,H,Je,C0_full_stage,pattern,48,-0.07072410411797037
W045,H,Je,C0_full_stage,pattern,49,-0.10057250021078823
W045,H,Je,C0_full_stage,pattern,50,-0.13337560295609052
W045,H,Je,C0_full_stage,pattern,51,-0.12711901011124171
W045,H,Je,C0_full_stage,pattern,52,-0.11639711979115519
W045,H,Je,C0_full_stage,pattern,53,-0.14287733457146723
W045,H,Je,C0_full_stage,pattern,54,-0.1685958748837939
W045,H,Je,C0_full_stage,pattern,55,-0.1547306495508285
W045,H,Je,C0_full_stage,pattern,56,-0.10230056360903439
W045,H,Je,C0_full_stage,pattern,57,-0.05976155378980086
W045,H,Je,C0_full_stage,pattern,58,-0.032591555578429965
W045,H,Je,C0_full_stage,pattern,59,-0.0324689978221937
W045,H,Je,C0_full_stage,pattern,60,-0.05174817705564916
W045,H,Je,C0_full_stage,pattern,61,-0.06996388624600014
W045,H,Je,C0_full_stage,pattern,62,-0.06753732755134789
W045,H,Je,C0_full_stage,pattern,63,-0.050496670612712125
W045,H,Je,C0_full_stage,pattern,64,-0.03868142682014719
W045,H,Je,C0_full_stage,pattern,65,-0.02892804907784341
W045,H,Je,C0_full_stage,pattern,66,-0.017582627504483472
W045,H,Je,C0_full_stage,pattern,67,-0.00624788211763927
W045,H,Je,C0_full_stage,pattern,68,0.005619815498591141
W045,H,Je,C0_full_stage,pattern,69,0.01965493512735539
W045,H,Je,C0_full_stage,pattern,70,0.07514520155191429
W045,H,Je,C0_full_stage,pattern,71,0.18226046916533667
W045,H,Je,C0_full_stage,pattern,72,0.2966334188667177
W045,H,Je,C0_full_stage,pattern,73,0.40813609439631615
W045,H,Je,C0_full_stage,pattern,74,0.5145268752544163
W045,H,Jw,C0_full_stage,pattern,0,
W045,H,Jw,C0_full_stage,pattern,1,
W045,H,Jw,C0_full_stage,pattern,2,
W045,H,Jw,C0_full_stage,pattern,3,
W045,H,Jw,C0_full_stage,pattern,4,-0.20375271845446685
W045,H,Jw,C0_full_stage,pattern,5,-0.19488906534479877
W045,H,Jw,C0_full_stage,pattern,6,-0.16633142703458623
W045,H,Jw,C0_full_stage,pattern,7,-0.12630233456165108
W045,H,Jw,C0_full_stage,pattern,8,-0.09837256146558455
W045,H,Jw,C0_full_stage,pattern,9,-0.08442513810887539
W045,H,Jw,C0_full_stage,pattern,10,-0.06395410310905535
W045,H,Jw,C0_full_stage,pattern,11,-0.03511117989149154
W045,H,Jw,C0_full_stage,pattern,12,-0.006275201028428434
W045,H,Jw,C0_full_stage,pattern,13,0.018924147776834585
W045,H,Jw,C0_full_stage,pattern,14,0.03490055936612538
W045,H,Jw,C0_full_stage,pattern,15,0.030611257996761884
W045,H,Jw,C0_full_stage,pattern,16,0.02890249265240849
W045,H,Jw,C0_full_stage,pattern,17,0.037283666461364384
W045,H,Jw,C0_full_stage,pattern,18,0.05169465631576524
W045,H,Jw,C0_full_stage,pattern,19,0.060524609145506725
W045,H,Jw,C0_full_stage,pattern,20,0.06637574158066703
W045,H,Jw,C0_full_stage,pattern,21,0.08091800019297052
W045,H,Jw,C0_full_stage,pattern,22,0.09024881024591766
W045,H,Jw,C0_full_stage,pattern,23,0.10645785507210256
W045,H,Jw,C0_full_stage,pattern,24,0.1257379057420095
W045,H,Jw,C0_full_stage,pattern,25,0.13307278485704335
W045,H,Jw,C0_full_stage,pattern,26,0.12608929167973087
W045,H,Jw,C0_full_stage,pattern,27,0.11756143409896805
W045,H,Jw,C0_full_stage,pattern,28,0.12121203102979791
W045,H,Jw,C0_full_stage,pattern,29,0.10591918202788544
W045,H,Jw,C0_full_stage,pattern,30,0.07063781365882404
W045,H,Jw,C0_full_stage,pattern,31,0.03394995884330145
W045,H,Jw,C0_full_stage,pattern,32,-0.02950277352803932
W045,H,Jw,C0_full_stage,pattern,33,-0.09120973708545853
W045,H,Jw,C0_full_stage,pattern,34,-0.09834989722241531
W045,H,Jw,C0_full_stage,pattern,35,-0.05635082494195548
W045,H,Jw,C0_full_stage,pattern,36,-0.030424850968707617
W045,H,Jw,C0_full_stage,pattern,37,-0.07085401656044055
W045,H,Jw,C0_full_stage,pattern,38,-0.07228194192931908
W045,H,Jw,C0_full_stage,pattern,39,-0.012634427508712798
W045,H,Jw,C0_full_stage,pattern,40,0.0812594159919875
W045,H,Jw,C0_full_stage,pattern,41,0.15877963459617095
W045,H,Jw,C0_full_stage,pattern,42,0.2002979199313243
W045,H,Jw,C0_full_stage,pattern,43,0.200829455007968
W045,H,Jw,C0_full_stage,pattern,44,0.16587714744488613
W045,H,Jw,C0_full_stage,pattern,45,0.1098337985099872
W045,H,Jw,C0_full_stage,pattern,46,0.02871972050148397
W045,H,Jw,C0_full_stage,pattern,47,-0.06928890575642777
W045,H,Jw,C0_full_stage,pattern,48,-0.1633485612934248
W045,H,Jw,C0_full_stage,pattern,49,-0.23644740185222368
W045,H,Jw,C0_full_stage,pattern,50,-0.2779664828637849
W045,H,Jw,C0_full_stage,pattern,51,-0.27598390494262937
W045,H,Jw,C0_full_stage,pattern,52,-0.27746962901821115
W045,H,Jw,C0_full_stage,pattern,53,-0.2840374490378933
W045,H,Jw,C0_full_stage,pattern,54,-0.26122621618615927
W045,H,Jw,C0_full_stage,pattern,55,-0.2120260524451565
W045,H,Jw,C0_full_stage,pattern,56,-0.16450006372256887
W045,H,Jw,C0_full_stage,pattern,57,-0.13451906958814375
W045,H,Jw,C0_full_stage,pattern,58,-0.1217459045582413
W045,H,Jw,C0_full_stage,pattern,59,-0.12343621937499605
W045,H,Jw,C0_full_stage,pattern,60,-0.1452324596478216
W045,H,Jw,C0_full_stage,pattern,61,-0.156552711266144
