window_id,object,baseline_config,baseline_role,day,D_pre,D_post,S_dist,R_pre,R_post,R_diff,S_pattern,V_dist,V_pattern,pattern_dynamic_range,pattern_branch_valid
W045,P,C1_buffered_stage,buffered_sensitivity,57,2.805293510809652,0.33783540425078834,0.8925162112721386,0.7621133830712453,0.99717364975241,0.23506026668116464,1.0403205531252109,0.021902914840359777,-0.07380133180591852,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,58,2.7924512703917848,0.30099745807072076,0.9026984170446163,0.7817259845737564,0.9979798938935968,0.21625390931984034,0.9969614223768993,0.010182205772477637,-0.04335913074831155,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,59,2.739447012748167,0.33418569773902307,0.8912733793472505,0.7860154575691181,0.9987212127044556,0.21270575513533752,0.9887809503032688,-0.011425037697365803,-0.008180472073630485,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,60,2.680177617901056,0.3789820241061169,0.8761156433609789,0.7892896928414601,0.9992552969859416,0.2099656041444815,0.9824633757299506,-0.01515773598627157,-0.006317574573318274,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,61,2.6897128940687347,0.3525386395882391,0.8841191677650447,0.7942876966832126,0.9992151745557005,0.20492747787248788,0.9708476879305088,0.00800352440406582,-0.011615687799441776,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,62,2.7744803432766343,0.2546487932107506,0.9159333320777322,0.8088142491085261,0.9984569565281123,0.18964270741958622,0.9356077768838209,0.031814164312687465,-0.03523991104668789,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,63,2.891889229303748,0.18971556429620554,0.9384361146211165,0.8109597811840589,0.9979579606441947,0.18699817946013586,0.929510666669528,0.022502782543384336,-0.006097110214292933,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,64,3.0196994116804032,0.21963175321473416,0.9321984255284241,0.8158359254369051,0.9972022390498285,0.18136631361292344,0.9165260783766126,-0.0062376890926924,-0.012984588292915378,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,65,3.211176945395023,0.32655061505347455,0.9076948098818339,0.8078318320003097,0.9977992442102611,0.1899674122099514,0.9363564023188028,-0.024503615646590204,0.019830323942190198,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,66,3.341061551328566,0.40289349541925956,0.8923882657808,0.7879355443604208,0.9983496551104247,0.21041411075000394,0.9834974333189189,-0.015306544101033936,0.04714103100011613,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,67,3.4420774882172336,0.4955475359924724,0.8741506535168543,0.7851289015300844,0.9986775622500679,0.21354866071998346,0.9907243172589723,-0.018237612263945713,0.00722688394005333,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,68,3.5881920373195286,0.6579138310282425,0.8450547745564696,0.7885788608418932,0.9983429123861841,0.2097640515442909,0.9819986847014636,-0.02909587896038468,-0.008725632557508689,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,69,3.7063513807696054,0.8113253046905293,0.8204109410260079,0.8013659058449872,0.9975105624789937,0.1961446566340065,0.9505983920620001,-0.024643833530461734,-0.03140029263946342,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,70,3.729085381385021,0.8639087396001375,0.8119072838232075,0.813859069440405,0.9966822573959943,0.18282318795558927,0.9198849853618333,-0.00850365720280033,-0.030713406700166868,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,71,3.7226782786963484,0.8771305276464798,0.8093115247666434,0.8218393829279043,0.9959686136083787,0.17412923068047448,0.8998405704350401,-0.002595759056564173,-0.020044414926793208,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,72,3.747952101498463,0.9283241063024998,0.8014821911601651,0.8284184243111373,0.9942781915678995,0.16585976725676221,0.8807748503214523,-0.007829333606478306,-0.01906572011358776,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,73,3.7278507039011166,0.9634711474684958,0.7946269350103928,0.8337475503729722,0.988756068509578,0.15500851813660577,0.8557566758635448,-0.006855256149772226,-0.02501817445790755,0.4337346491213188,True
W045,P,C1_buffered_stage,buffered_sensitivity,74,3.6454798398131887,0.9845978551221378,0.7873474442558159,0.8436097489847556,0.9786029853640044,0.13499323637924876,0.8096103008900328,-0.0072794907545769005,-0.04614637497351193,0.4337346491213188,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,0,,,,,,,,,,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,1,,,,,,,,,,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,2,,,,,,,,,,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,3,,,,,,,,,,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,4,1.0381285933585207,3.5302740162124335,0.22724104727188602,0.9831531658437074,0.7485728109051939,-0.23458035493851348,-0.20751126009253149,,,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,5,1.0116290428163126,3.519523149870623,0.22326088372159159,0.979733498891402,0.7344220545527219,-0.24531144433868013,-0.2398557852196313,-0.00398016355029443,-0.032344525127099816,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,6,0.9875031651731702,3.5100513057414524,0.2195644703269934,0.9737354733368669,0.7104281575714991,-0.2633073157653678,-0.29409705503288236,-0.003696413394598197,-0.05424126981325106,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,7,0.9489815854795658,3.471054254890734,0.21469997523822396,0.9718136779775197,0.7058552105200276,-0.2659584674574921,-0.3020878786411858,-0.004864495088769433,-0.007990823608303443,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,8,0.8993171000069776,3.410395238436876,0.2086721872327335,0.9761895355814737,0.7229996402683544,-0.2531898953131193,-0.263602186540397,-0.006027788005490448,0.03848569210078878,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,9,0.9104267075058534,3.406957872505181,0.2108745910014638,0.9792320042287289,0.741728371441939,-0.23750363278678988,-0.2163222978437967,0.0022024037687302933,0.047279888696600325,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,10,0.9436185348006692,3.429326980496723,0.21578556867441243,0.9761325945648742,0.7410096818418825,-0.23512291272299168,-0.2091465809102563,0.004910977672948624,0.0071757169335403825,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,11,0.9301802567585541,3.412333853510139,0.21420316276208926,0.9750581299477947,0.7407395154310383,-0.2343186145167564,-0.20672234954183116,-0.0015824059123231704,0.0024242313684251504,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,12,0.8926738954446899,3.3690650068002546,0.20946236170743787,0.9779591988330661,0.7527957477562967,-0.2251634510767695,-0.17912781529792082,-0.0047408010546513835,0.02759453424391034,0.33177452313793954,True
W045,P,C2_immediate_pre,immediate_pre_sensitivity,13,0.8542780375065762,3.3243507144366418,0.20443980267672862,0.978242268077785,0.7575947364135093,-0.22064753166427575,-0.16551640424145406,-0.0050225590307092505,0.013611411056466766,0.33177452313793954,True
