window_id,mode,year,pc_score,pc_score_z
W160,1,1979,-0.47045323783879267,-0.7198024053746329
W160,1,1980,0.4072073262263164,0.6230349572050622
W160,1,1981,-0.6605725851211771,-1.0106886241852013
W160,1,1982,-0.6298766716422625,-0.9637232925003856
W160,1,1983,-0.012274830092835119,-0.018780723599601097
W160,1,1984,-1.1706387991401346,-1.7910996368456897
W160,1,1985,-0.649258127537478,-0.9933772887979283
W160,1,1986,-1.2670967091238725,-1.9386820744598097
W160,1,1987,0.5583038326735623,0.8542154870363806
W160,1,1988,-0.27620705055485734,-0.42260204283883734
W160,1,1989,-0.6701849881802853,-1.0253957837642527
W160,1,1990,-0.6319088282694824,-0.9668325308065998
W160,1,1991,-0.4659804106730108,-0.7129588947049115
W160,1,1992,-0.4770582007860299,-0.7299081243588879
W160,1,1993,0.584908448528954,0.8949210555106294
W160,1,1994,-0.22940389927585683,-0.3509923308417411
W160,1,1995,0.2599650073833259,0.3977514077432547
W160,1,1996,-0.3184017173159999,-0.48716068583633504
W160,1,1997,-0.510782646454335,-0.7815071679184312
W160,1,1998,1.4208198372317045,2.17388138540949
W160,1,1999,-0.08224514105561101,-0.1258366307226706
W160,1,2000,-0.7642863820032072,-1.169372706814052
W160,1,2001,-0.32928051205943415,-0.5038054487884909
W160,1,2002,-0.1669368353864364,-0.2554165345078593
W160,1,2003,0.9053262265443353,1.3851663525773226
W160,1,2004,-0.18295794898170295,-0.27992914314805045
W160,1,2005,0.3811155366559169,0.5831140227045798
W160,1,2006,-0.4861371930868755,-0.743799155328401
W160,1,2007,-0.12579711836433366,-0.19247198468399693
W160,1,2008,0.16164138603427625,0.2473143962406533
W160,1,2009,0.5604411340229222,0.857485598768095
W160,1,2010,0.9744556873942157,1.4909357430285075
W160,1,2011,-0.07108659532887657,-0.10876384344314392
W160,1,2012,-0.5479688033939611,-0.8384026955903089
W160,1,2013,0.14536836405543085,0.222416362980436
W160,1,2014,0.8176144873869352,1.2509657227440063
W160,1,2015,0.1892901630612273,0.28961755117501436
W160,1,2016,-0.5269713933993481,-0.806276258773354
W160,1,2017,1.0867903707055475,1.6628099459268655
W160,1,2018,-0.41755106742182085,-0.6388610780482316
W160,1,2019,0.07894873210066539,0.12079306229965629
W160,1,2020,0.8824936368379175,1.3502320558826886
W160,1,2021,1.3743438839509017,2.1027722925753487
W160,1,2022,0.9347537318877648,1.4301909956803927
W160,1,2023,0.41752989980610566,0.6388286911934231
W160,2,1979,-0.3161446134484181,-0.5353423858094983
W160,2,1980,1.3915196197285928,2.356324926749934
W160,2,1981,0.2691218006142637,0.45571646862075826
W160,2,1982,0.6120182879885576,1.036359047453124
W160,2,1983,-0.24222876111758002,-0.41017723336767237
W160,2,1984,-0.15351243986390628,-0.25994975815581783
W160,2,1985,-0.45506143558489875,-0.7705767052572692
W160,2,1986,0.13337472542879664,0.22584962918999188
W160,2,1987,1.0282935362365015,1.741257296769193
W160,2,1988,0.32024388586541835,0.5422838745537237
W160,2,1989,0.14326269323522725,0.24259338521532028
W160,2,1990,-0.08825198230038063,-0.14944118845413112
W160,2,1991,0.3436840756436139,0.5819762386993935
W160,2,1992,-0.00884597933913745,-0.014979308464504867
W160,2,1993,0.7530633556738385,1.2751972241270406
W160,2,1994,0.0741847590259397,0.12562050466227173
W160,2,1995,0.5658902740038808,0.9582483347958614
W160,2,1996,0.3647687190202182,0.6176798465073925
W160,2,1997,0.4159972858760146,0.7044275626966421
W160,2,1998,0.23580307716468618,0.39929632370965745
W160,2,1999,0.015076881598281673,0.02553038521628391
W160,2,2000,0.40652628514681016,0.688389876426833
W160,2,2001,0.10267047926351389,0.17385670032964778
W160,2,2002,0.43742174103292186,0.7407065896054421
W160,2,2003,-0.3181225784747346,-0.5386917660335862
W160,2,2004,-0.21950355411015834,-0.3716955828196304
W160,2,2005,-0.35247876804434247,-0.5968687006044424
W160,2,2006,-0.5155092179981777,-0.8729357481681743
W160,2,2007,-0.8783702179691802,-1.4873851652334158
W160,2,2008,0.08785121358396145,0.14876254813675957
W160,2,2009,0.5641357306088118,0.9552772848169384
W160,2,2010,-1.4045419355501592,-2.3783762201268486
W160,2,2011,0.003238954556822047,0.0054846724765102725
W160,2,2012,-0.4412497951150261,-0.7471888117219867
W160,2,2013,-0.7001183608221254,-1.1855430005379617
W160,2,2014,0.9091818124037944,1.5395598719136927
W160,2,2015,0.7541769655001512,1.2770829514680078
W160,2,2016,-0.757984974388043,-1.2835312301243849
W160,2,2017,0.25489262503202686,0.4316215434496236
W160,2,2018,-0.6250297699155792,-1.0583919952922485
W160,2,2019,-0.33486786415213127,-0.5670473375165771
W160,2,2020,-0.3742187980828308,-0.6336821051455683
W160,2,2021,0.14883624587910452,0.25203134127366356
W160,2,2022,-1.4759273384693967,-2.499256444825006
W160,2,2023,-0.673266645365531,-1.140073741204981
W160,3,1979,0.21906182748677375,0.4094827534072728
W160,3,1980,0.42137648034171576,0.7876607411293928
W160,3,1981,0.15275795450864943,0.28554380530236995
W160,3,1982,-0.021637202722178474,-0.04044548266741715
W160,3,1983,0.5370221245806239,1.0038321177941163
W160,3,1984,-0.11166856512126525,-0.2087371955191779
W160,3,1985,-0.1595167931731142,-0.29817780866987936
W160,3,1986,0.26219739564993183,0.4901141962464116
W160,3,1987,-0.17671673464500642,-0.33032891173131806
W160,3,1988,1.0278905969526853,1.9213912194129021
W160,3,1989,0.7840977070867423,1.4656797659445897
W160,3,1990,-0.7105449196869571,-1.3281907371585855
W160,3,1991,-0.17285682171926547,-0.3231137442560985
W160,3,1992,-0.20827022964491662,-0.38931048857845707
W160,3,1993,0.38824255187072937,0.7257249286824783
W160,3,1994,-1.1346335618184975,-2.1209212044475967
W160,3,1995,-1.268265830785041,-2.3707141969934353
W160,3,1996,-0.3404409144893648,-0.6363714054472221
W160,3,1997,-1.1569514804797283,-2.1626391198350783
W160,3,1998,0.3030704685387317,0.5665164550001986
W160,3,1999,0.5480894807134059,1.024519845611342
W160,3,2000,0.06415614339872283,0.11992429054526614
W160,3,2001,0.6018151993726679,1.124946996511046
