window_id,mode,left_out_year,eof_loading_abs_corr,pc_score_corr_after_alignment,mode_sign_aligned,stability_flag,status
W160,1,1979,0.9969498784246118,0.9991369893528167,True,stable,ok
W160,2,1979,0.997625521984498,0.9986123306793839,False,stable,ok
W160,3,1979,0.9973439988511913,0.9981941595260098,True,stable,ok
W160,1,1980,0.994538233661252,0.9970293658932816,False,stable,ok
W160,2,1980,0.9290327204553444,0.9520868118811594,True,stable,ok
W160,3,1980,0.9497281000295015,0.9460459923316962,True,stable,ok
W160,1,1981,0.9944121973421031,0.998722935640363,False,stable,ok
W160,2,1981,0.9980862795887719,0.9987149183317434,True,stable,ok
W160,3,1981,0.999119395611574,0.99952610670533,True,stable,ok
W160,1,1982,0.9927337027338292,0.9969629006380918,False,stable,ok
W160,2,1982,0.9903681390607866,0.9937544689554126,True,stable,ok
W160,3,1982,0.9999710413977906,0.9999774354168995,True,stable,ok
W160,1,1983,0.9999978948320312,0.9999994862205809,True,stable,ok
W160,2,1983,0.9986234438718874,0.9994788833049472,False,stable,ok
W160,3,1983,0.988079253063723,0.9938080995985706,False,stable,ok
W160,1,1984,0.9859842356873881,0.9971722263263477,True,stable,ok
W160,2,1984,0.9982023400302684,0.9979667143489571,False,stable,ok
W160,3,1984,0.99945572282861,0.9995129481111591,False,stable,ok
W160,1,1985,0.9927368866013637,0.9973591045564086,False,stable,ok
W160,2,1985,0.9932680063404441,0.9953173596739223,True,stable,ok
W160,3,1985,0.9979692936192508,0.998460995323584,True,stable,ok
W160,1,1986,0.9812658109087152,0.9956710765094648,True,stable,ok
W160,2,1986,0.9982518467112946,0.9980628386114687,False,stable,ok
W160,3,1986,0.9966335453839111,0.9972242587251126,False,stable,ok
W160,1,1987,0.9917099753895591,0.9959693213441431,False,stable,ok
W160,2,1987,0.9709979847686332,0.9836913812388263,True,stable,ok
W160,3,1987,0.9964976026577117,0.996762685494,True,stable,ok
W160,1,1988,0.998746737483639,0.9995842989630862,False,stable,ok
W160,2,1988,0.9964402795304332,0.9980554061873991,True,stable,ok
W160,3,1988,0.912493277974987,0.9341013119316559,False,stable,ok
W160,1,1989,0.9935851292548002,0.9981427686707819,True,stable,ok
W160,2,1989,0.9991530452942265,0.9994241486115714,False,stable,ok
W160,3,1989,0.9592771766327934,0.9712298529586202,False,stable,ok
W160,1,1990,0.9943332840076997,0.9985850214956332,False,stable,ok
W160,2,1990,0.99971172632492,0.9998128860409423,True,stable,ok
