window_id,object,n_profile_rows,profile_shapes,profile_lat_spans,used_v7_profile_helper_values,baseline_reproduction_rows,baseline_reproduction_match,max_abs_reproduction_delta_day,implementation_status,risk_note
W045,H,2,45x183x81,15.0..35.0;15.0..35.0,False,1,True,0.0,WARN,"Baseline day reproduces, but profile build audit reports used_v7_profile_helper=False; keep helper-consistency risk flag."
W045,Jw,2,45x183x81,25.0..45.0;25.0..45.0,False,1,True,0.0,WARN,"Baseline day reproduces, but profile build audit reports used_v7_profile_helper=False; keep helper-consistency risk flag."
