window_id,object,cluster_id,day_min,day_max,day_median,n_configs,config_fraction,smooth5_fraction,smooth9_fraction,narrow_fraction,baseline_search_fraction,wide_fraction,dominant_selection_rule,dominant_selection_rule_fraction,dominant_search_mode,dominant_search_mode_fraction,cluster_status
W045,H,C01_017_019,17,19,17.5,12,0.16666666666666666,0.5,0.5,0.0,0.5,0.5,max_score,1.0,baseline_search,0.5,RULE_OR_SEARCH_LOCKED_CLUSTER
W045,H,C02_030_048,30,48,38.0,60,0.8333333333333334,0.5,0.5,0.4,0.3,0.3,baseline_rule,0.3,narrow_search,0.4,STABLE_CROSS_SMOOTH_CLUSTER
W045,Jw,C01_041_043,41,43,43.0,24,0.3333333333333333,0.375,0.625,0.3333333333333333,0.3333333333333333,0.3333333333333333,baseline_rule,0.375,narrow_search,0.3333333333333333,STABLE_CROSS_SMOOTH_CLUSTER
W045,Jw,C02_048_049,48,49,48.0,37,0.5138888888888888,0.5945945945945946,0.40540540540540543,0.43243243243243246,0.2972972972972973,0.2702702702702703,max_overlap,0.32432432432432434,narrow_search,0.43243243243243246,STABLE_CROSS_SMOOTH_CLUSTER
W045,Jw,C03_069_069,69,69,69.0,5,0.06944444444444445,0.4,0.6,0.0,1.0,0.0,max_score,1.0,baseline_search,1.0,RULE_OR_SEARCH_LOCKED_CLUSTER
W045,Jw,C04_074_074,74,74,74.0,6,0.08333333333333333,0.5,0.5,0.0,0.0,1.0,max_score,1.0,wide_search,1.0,RULE_OR_SEARCH_LOCKED_CLUSTER
