window_id,mode,pc_phase,year,pc_score,pc_score_z,pc_rank_low_to_high
W160,1,high,2017,1.0867903707055475,1.6628099459268657,43
W160,1,high,2021,1.3743438839509017,2.1027722925753487,44
W160,1,high,1998,1.4208198372317045,2.17388138540949,45
W160,2,low,2022,-1.4759273384693967,-2.499256444825006,1
W160,2,low,2010,-1.4045419355501592,-2.378376220126849,2
W160,2,low,2007,-0.8783702179691802,-1.4873851652334158,3
W160,2,low,2016,-0.757984974388043,-1.2835312301243849,4
W160,2,low,2013,-0.7001183608221254,-1.1855430005379617,5
W160,2,low,2023,-0.673266645365531,-1.140073741204981,6
W160,2,low,2018,-0.6250297699155792,-1.0583919952922485,7
W160,2,low,2006,-0.5155092179981777,-0.8729357481681743,8
W160,2,low,1985,-0.4550614355848987,-0.7705767052572692,9
W160,2,low,2012,-0.4412497951150261,-0.7471888117219867,10
W160,2,low,2020,-0.3742187980828308,-0.6336821051455683,11
W160,2,low,2005,-0.3524787680443424,-0.5968687006044424,12
W160,2,low,2019,-0.3348678641521312,-0.5670473375165771,13
W160,2,low,2003,-0.3181225784747346,-0.5386917660335862,14
W160,2,low,1979,-0.3161446134484181,-0.5353423858094983,15
W160,2,mid,1983,-0.24222876111758,-0.4101772333676723,16
W160,2,mid,2004,-0.2195035541101583,-0.3716955828196304,17
W160,2,mid,1984,-0.1535124398639062,-0.2599497581558178,18
W160,2,mid,1990,-0.0882519823003806,-0.1494411884541311,19
W160,2,mid,1992,-0.0088459793391374,-0.0149793084645048,20
W160,2,mid,2011,0.003238954556822,0.0054846724765102,21
W160,2,mid,1999,0.0150768815982816,0.0255303852162839,22
W160,2,mid,1994,0.0741847590259397,0.1256205046622717,23
W160,2,mid,2008,0.0878512135839614,0.1487625481367595,24
W160,2,mid,2001,0.1026704792635138,0.1738567003296477,25
W160,2,mid,1986,0.1333747254287966,0.2258496291899918,26
W160,2,mid,1989,0.1432626932352272,0.2425933852153202,27
W160,2,mid,2021,0.1488362458791045,0.2520313412736635,28
W160,2,mid,1998,0.2358030771646861,0.3992963237096574,29
W160,2,mid,2017,0.2548926250320268,0.4316215434496236,30
W160,2,high,1981,0.2691218006142637,0.4557164686207582,31
W160,2,high,1988,0.3202438858654183,0.5422838745537237,32
W160,2,high,1991,0.3436840756436139,0.5819762386993935,33
W160,2,high,1996,0.3647687190202182,0.6176798465073925,34
W160,2,high,2000,0.4065262851468101,0.688389876426833,35
W160,2,high,1997,0.4159972858760146,0.7044275626966421,36
W160,2,high,2002,0.4374217410329218,0.7407065896054421,37
W160,2,high,2009,0.5641357306088118,0.9552772848169384,38
W160,2,high,1995,0.5658902740038808,0.9582483347958614,39
W160,2,high,1982,0.6120182879885576,1.036359047453124,40
W160,2,high,1993,0.7530633556738385,1.2751972241270406,41
W160,2,high,2015,0.7541769655001512,1.2770829514680078,42
W160,2,high,2014,0.9091818124037944,1.5395598719136927,43
W160,2,high,1987,1.0282935362365015,1.741257296769193,44
W160,2,high,1980,1.3915196197285928,2.356324926749934,45
W160,3,low,1995,-1.268265830785041,-2.3707141969934358,1
W160,3,low,1997,-1.1569514804797283,-2.1626391198350783,2
W160,3,low,1994,-1.1346335618184975,-2.1209212044475967,3
W160,3,low,2002,-0.8054904454320667,-1.5056682819770957,4
W160,3,low,1990,-0.7105449196869571,-1.3281907371585857,5
W160,3,low,2020,-0.6294164352244949,-1.176540787103029,6
W160,3,low,2009,-0.4871165873856831,-0.910545866075582,7
W160,3,low,2022,-0.4374235970414861,-0.817656918947578,8
W160,3,low,2011,-0.3860126509801905,-0.7215566718622058,9
W160,3,low,2003,-0.3821994357227348,-0.71442879430877,10
W160,3,low,2012,-0.3608605487119206,-0.6745409402354152,11
W160,3,low,1996,-0.3404409144893648,-0.6363714054472221,12
W160,3,low,1992,-0.2082702296449166,-0.389310488578457,13
W160,3,low,2019,-0.1942813399986113,-0.3631616651380727,14
W160,3,low,1987,-0.1767167346450064,-0.330328911731318,15
W160,3,mid,1991,-0.1728568217192654,-0.3231137442560985,16
W160,3,mid,2006,-0.1693152225494103,-0.3164935868504238,17
W160,3,mid,1985,-0.1595167931731142,-0.2981778086698793,18
W160,3,mid,2010,-0.1261647995286796,-0.235834376471636,19
W160,3,mid,1984,-0.1116685651212652,-0.2087371955191779,20
W160,3,mid,2018,-0.0911915813771849,-0.1704604597628845,21
W160,3,mid,2017,-0.0217326020476328,-0.0406238084803094,22
W160,3,mid,1982,-0.0216372027221784,-0.0404454826674171,23
W160,3,mid,2013,0.020222858104308,0.0378017097424997,24
W160,3,mid,2000,0.0641561433987228,0.1199242905452661,25
W160,3,mid,2014,0.1007894390298743,0.1884013179376001,26
W160,3,mid,1981,0.1527579545086494,0.2855438053023699,27
W160,3,mid,1979,0.2190618274867737,0.4094827534072728,28
W160,3,mid,2021,0.2551185216737326,0.4768819647798309,29
W160,3,mid,1986,0.2621973956499318,0.4901141962464116,30
W160,3,high,1998,0.3030704685387317,0.5665164550001986,31
W160,3,high,1993,0.3882425518707293,0.7257249286824783,32
W160,3,high,2023,0.405257318663998,0.7575298927651,33
W160,3,high,1980,0.4213764803417157,0.7876607411293928,34
W160,3,high,2016,0.4397838360578725,0.8220688111618317,35
W160,3,high,2004,0.4835443251565058,0.9038683915457724,36
W160,3,high,2015,0.5217028651534718,0.9751964919420067,37
W160,3,high,2005,0.526185310462295,0.98357533214485,38
W160,3,high,2007,0.531709157697506,0.9939008197079988,39
W160,3,high,1983,0.5370221245806239,1.0038321177941163,40
W160,3,high,1999,0.5480894807134059,1.024519845611342,41
W160,3,high,2001,0.6018151993726679,1.124946996511046,42
W160,3,high,1989,0.7840977070867423,1.4656797659445897,43
W160,3,high,2008,0.9586167377844914,1.7919006052023898,44
W160,3,high,1988,1.0278905969526853,1.921391219412902,45
