window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,q_within_window,pcmci_plus_supported,support_rule,abs_val_matrix,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,lag0_signed_r,lag0_abs_r,evidence_tier,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,pair_phi_risk,v1_lead_lag_yes,v1_available,pcmci_plus_any_supported_1to5,pcmci_plus_supported_tau,exact_lag_agreement,lag_band_agreement,agreement_band
S2,H_centroid_lat,P_total_centroid_lat_10_50,H,P,False,2,,False,0.05584815480900154,0.08668423997175156,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.05584815480900154,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,3,0.1587103301193728,0.1587103301193728,0.128665292844185,0.128665292844185,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
S2,H_centroid_lat,V_NS_diff,H,V,False,5,,False,-0.057905131528266963,0.07536346467162294,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.057905131528266963,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,0.41374940502719,0.41374940502719,0.407446091879104,0.407446091879104,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
S2,H_centroid_lat,V_pos_centroid_lat,H,V,False,2,,False,0.06222108800395903,0.056656080688118976,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.06222108800395903,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,0.437487813506697,0.437487813506697,0.4392920398909093,0.4392920398909093,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
S2,H_centroid_lat,V_strength,H,V,False,1,,False,0.05874518229232722,0.07121751841168415,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.05874518229232722,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,0.2572292942758273,0.2572292942758273,0.2517763938008148,0.2517763938008148,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
S2,H_strength,Je_axis_lat,H,Je,False,5,,False,0.01888682155583781,0.5619953677110004,lagged_direct_edge_control,source(t-tau)->target(t),0.851843372317855,False,graph_selected_and_window_BH_q_le_alpha,0.01888682155583781,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.0476386666843696,0.0476386666843696,0.0400694895777283,0.0400694895777283,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,,False,False,neither_supported
S2,H_strength,Je_meridional_width,H,Je,False,1,,False,-0.03553683252700222,0.27512711576607257,lagged_direct_edge_control,source(t-tau)->target(t),0.68116329405306,False,graph_selected_and_window_BH_q_le_alpha,0.03553683252700222,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,1,-0.0207699418467292,0.0207699418467292,-0.0250056139407042,0.0250056139407042,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,,False,False,neither_supported
S2,H_strength,Je_strength,H,Je,False,5,,False,0.061440050742421204,0.05929504665778513,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.061440050742421204,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.3442575937388961,0.3442575937388961,0.377097532362399,0.377097532362399,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,Je_strength -> H_strength,moderate,False,True,False,,False,False,neither_supported
S2,H_strength,Jw_axis_lat,H,Jw,False,5,,False,-0.02300393729605856,0.4802233784526754,lagged_direct_edge_control,source(t-tau)->target(t),0.8162737337937307,False,graph_selected_and_window_BH_q_le_alpha,0.02300393729605856,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,1,-0.0683730252207,0.0683730252207,-0.0862980611555932,0.0862980611555932,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,,False,False,neither_supported
S2,H_strength,Jw_meridional_width,H,Jw,False,4,,False,0.013928468560110784,0.6689226860016717,lagged_direct_edge_control,source(t-tau)->target(t),0.9102900284738683,False,graph_selected_and_window_BH_q_le_alpha,0.013928468560110784,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,1,-0.0297735475282145,0.0297735475282145,-0.0277202438152531,0.0277202438152531,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,,False,False,neither_supported
S2,H_strength,Jw_strength,H,Jw,False,5,,False,0.052685869065844895,0.10553570078205074,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.052685869065844895,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.1044372410727169,0.1044372410727169,0.0200282483143599,0.0200282483143599,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,,False,False,neither_supported
S2,H_strength,P_main_band_share,H,P,False,1,,False,-0.06355650138256283,0.05204265641196032,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.06355650138256283,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,3,0.3121620078112887,0.3121620078112887,0.2101562112181889,0.2101562112181889,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,moderate,True,True,False,,False,False,V1_only
S2,H_strength,P_main_minus_south,H,P,False,4,,False,0.06207665446171536,0.05710100883425092,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.06207665446171536,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,3,0.3252215256687568,0.3252215256687568,0.2371242714689507,0.2371242714689507,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,moderate,True,True,False,,False,False,V1_only
S2,H_strength,P_north_band_share_35_45,H,P,False,2,,False,-0.020582982705038125,0.5274078432696987,lagged_direct_edge_control,source(t-tau)->target(t),0.8398553968932714,False,graph_selected_and_window_BH_q_le_alpha,0.020582982705038125,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.047066374990624,0.047066374990624,0.0032697703949302,0.0032697703949302,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,,False,False,neither_supported
S2,H_strength,P_north_minus_main_35_45,H,P,False,1,,False,-0.06076458212451427,0.06256801326562697,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.06076458212451427,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,3,-0.2903574053851375,0.2903574053851375,-0.1982492016326757,0.1982492016326757,Tier2_main_supported_audit_moderate,usable candidate with audit/moderate-risk flag; not a core-only claim,,same_day_coupling_present,,moderate,True,True,False,,False,False,V1_only
S2,H_strength,P_south_band_share_18_24,H,P,False,2,,False,-0.06054773709966354,0.06337087259531664,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.06054773709966354,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,3,-0.2505778455091976,0.2505778455091976,-0.2051126451660531,0.2051126451660531,Tier2_main_supported_audit_moderate,usable candidate with audit/moderate-risk flag; not a core-only claim,,same_day_coupling_present,,moderate,True,True,False,,False,False,V1_only
S2,H_strength,P_spread_lat,H,P,False,1,,False,0.03346323280512749,0.3043878482804664,lagged_direct_edge_control,source(t-tau)->target(t),0.6996377408237586,False,graph_selected_and_window_BH_q_le_alpha,0.03346323280512749,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,1,0.1459989913559944,0.1459989913559944,0.1452361031679903,0.1452361031679903,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,,False,False,neither_supported
S2,H_strength,P_total_centroid_lat_10_50,H,P,False,3,,False,0.0556937517363682,0.08739185819677528,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.0556937517363682,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,4,0.1913365420702464,0.1913365420702464,0.1121930211944125,0.1121930211944125,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,,False,False,neither_supported
S2,H_strength,V_NS_diff,H,V,False,1,,False,0.06290996907241667,0.05474242959029269,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.06290996907241667,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,0.3911367706163649,0.3911367706163649,0.3564133630709489,0.3564133630709489,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,moderate,True,True,False,,False,False,V1_only
S2,H_strength,V_pos_centroid_lat,H,V,False,2,,False,0.05400248327624748,0.09763005412836515,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.05400248327624748,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,0.2805652834549535,0.2805652834549535,0.2344440408129257,0.2344440408129257,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,moderate,True,True,False,,False,False,V1_only
S2,H_strength,V_strength,H,V,False,5,,False,-0.04771306380202403,0.1429602170146134,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.04771306380202403,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.3426197594647203,0.3426197594647203,0.322646509516714,0.322646509516714,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,moderate,True,True,False,,False,False,V1_only
S2,H_west_extent_lon,Je_axis_lat,H,Je,False,2,,False,-0.03788007439987896,0.24469074441518068,lagged_direct_edge_control,source(t-tau)->target(t),0.6600332419794974,False,graph_selected_and_window_BH_q_le_alpha,0.03788007439987896,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,2,-0.0177455079121272,0.0177455079121272,-0.0255342470632969,0.0255342470632969,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,Je_meridional_width,H,Je,False,5,,False,0.01787795882323695,0.5830739723320151,lagged_direct_edge_control,source(t-tau)->target(t),0.8667315804935359,False,graph_selected_and_window_BH_q_le_alpha,0.01787795882323695,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,2,-0.0324037159942552,0.0324037159942552,0.0176429995511559,0.0176429995511559,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,Je_strength,H,Je,False,3,,False,0.041860973354241104,0.19854695193118865,lagged_direct_edge_control,source(t-tau)->target(t),0.6491278429121767,False,graph_selected_and_window_BH_q_le_alpha,0.041860973354241104,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_dominant,True,1,0.1679912246268772,0.1679912246268772,0.1937029217584953,0.1937029217584953,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,same_day_exceeds_positive_lag,same_day_dominant,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,Jw_axis_lat,H,Jw,False,5,,False,0.04005658966511105,0.21860811500831184,lagged_direct_edge_control,source(t-tau)->target(t),0.657532220923438,False,graph_selected_and_window_BH_q_le_alpha,0.04005658966511105,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.0754613935490441,0.0754613935490441,-0.0744758891272146,0.0744758891272146,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,Jw_meridional_width,H,Jw,False,1,,False,0.025546266176466277,0.4328039128782718,lagged_direct_edge_control,source(t-tau)->target(t),0.7924683114201827,False,graph_selected_and_window_BH_q_le_alpha,0.025546266176466277,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,1,0.0292906860442688,0.0292906860442688,0.017977838394836,0.017977838394836,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,Jw_strength,H,Jw,False,2,,False,0.04768765048292482,0.14317349545645613,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.04768765048292482,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,1,-0.1640853550886831,0.1640853550886831,-0.1636161784707856,0.1636161784707856,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,minor,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,P_main_band_share,H,P,False,5,,False,0.04436331706397817,0.1736838722409528,lagged_direct_edge_control,source(t-tau)->target(t),0.6460704426354283,False,graph_selected_and_window_BH_q_le_alpha,0.04436331706397817,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_dominant,True,1,-0.3022479660490138,0.3022479660490138,-0.330563070070245,0.330563070070245,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,same_day_exceeds_positive_lag,same_day_dominant,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,P_main_minus_south,H,P,False,1,,False,0.03811617169660035,0.2420102323211805,lagged_direct_edge_control,source(t-tau)->target(t),0.6600332419794974,False,graph_selected_and_window_BH_q_le_alpha,0.03811617169660035,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_dominant,True,1,-0.3630841788585354,0.3630841788585354,-0.3977327621107426,0.3977327621107426,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,same_day_exceeds_positive_lag,same_day_dominant,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,P_north_band_share_35_45,H,P,False,5,,False,-0.050714358530057374,0.11924705640786198,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.050714358530057374,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,1,-0.148061417370731,0.148061417370731,-0.1528573607025317,0.1528573607025317,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,P_north_minus_main_35_45,H,P,False,5,,False,-0.05998834906062659,0.06571298805394966,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.05998834906062659,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_dominant,True,1,0.2190030856771786,0.2190030856771786,0.2472649147486004,0.2472649147486004,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,same_day_exceeds_positive_lag,same_day_dominant,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,P_south_band_share_18_24,H,P,False,5,,False,0.051512751304196365,0.11353531513500156,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.051512751304196365,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_dominant,True,1,0.3391737677841138,0.3391737677841138,0.3722188751793814,0.3722188751793814,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,same_day_exceeds_positive_lag,same_day_dominant,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,P_spread_lat,H,P,False,3,,False,0.06219206149617833,0.056114845374495945,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.06219206149617833,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_dominant,True,1,-0.2556738129196461,0.2556738129196461,-0.2818475499345932,0.2818475499345932,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,same_day_exceeds_positive_lag,same_day_dominant,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,P_total_centroid_lat_10_50,H,P,False,2,,False,0.059854743854836544,0.06602944918736997,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.059854743854836544,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_dominant,True,1,-0.2674891131507067,0.2674891131507067,-0.2877560903395204,0.2877560903395204,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,same_day_exceeds_positive_lag,same_day_dominant,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,V_NS_diff,H,V,False,2,,False,-0.06135307375007311,0.05938586718077997,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.06135307375007311,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,1,-0.1238618062414956,0.1238618062414956,-0.1881446080157172,0.1881446080157172,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,V_pos_centroid_lat,H,V,False,4,,False,-0.04186171762158758,0.1985389641956248,lagged_direct_edge_control,source(t-tau)->target(t),0.6491278429121767,False,graph_selected_and_window_BH_q_le_alpha,0.04186171762158758,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,-0.256290408045558,0.256290408045558,-0.314783936550341,0.314783936550341,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,V_pos_centroid_lat -> H_west_extent_lon,none,False,True,False,,False,False,neither_supported
S2,H_west_extent_lon,V_strength,H,V,False,1,,False,-0.041489794331594214,0.2025598622208973,lagged_direct_edge_control,source(t-tau)->target(t),0.6491278429121767,False,graph_selected_and_window_BH_q_le_alpha,0.041489794331594214,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,False,5,0.1626261089903975,0.1626261089903975,-0.0815153373024047,0.0815153373024047,Tier4d_ambiguous_marginal_statistical_support,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,Je_axis_lat,H,Je,False,1,,False,-0.04750213357385028,0.14452463079378244,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.04750213357385028,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,1,-0.0443315618344322,0.0443315618344322,-0.0680397427775953,0.0680397427775953,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,Je_meridional_width,H,Je,False,4,,False,-0.05111804341527383,0.11633159180150746,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.05111804341527383,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,2,0.0713164227853715,0.0713164227853715,-0.0184422634787538,0.0184422634787538,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,Je_strength,H,Je,False,1,,False,-0.05276029192646776,0.10504366113464363,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.05276029192646776,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,1,-0.0826363786216978,0.0826363786216978,-0.1051044110160821,0.1051044110160821,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,Jw_axis_lat,H,Jw,False,1,,False,0.04730646404767082,0.1461877055494426,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.04730646404767082,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,2,0.0561096238668807,0.0561096238668807,0.0731569888400705,0.0731569888400705,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,Jw_meridional_width,H,Jw,False,4,,False,-0.060694270049709814,0.062453284794373516,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.060694270049709814,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,-0.0659522915560819,0.0659522915560819,0.0105131005602383,0.0105131005602383,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,Jw_strength,H,Jw,False,4,,False,0.06205441094378533,0.05653112246127434,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.06205441094378533,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,2,0.104823773303016,0.104823773303016,0.090413447669556,0.090413447669556,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,minor,False,True,False,,False,False,neither_supported
S2,H_zonal_width,P_main_band_share,H,P,False,5,,False,-0.04699150635953471,0.1493271667185454,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.04699150635953471,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,0.182079104816041,0.182079104816041,0.1944260818681082,0.1944260818681082,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,P_main_minus_south,H,P,False,5,,False,-0.04922261752788054,0.13113257401465098,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.04922261752788054,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_dominant,True,1,0.1901818550745758,0.1901818550745758,0.207666382189223,0.207666382189223,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,same_day_exceeds_positive_lag,same_day_dominant,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,P_north_band_share_35_45,H,P,False,5,,False,-0.041878386196596236,0.19836013271675976,lagged_direct_edge_control,source(t-tau)->target(t),0.6491278429121767,False,graph_selected_and_window_BH_q_le_alpha,0.041878386196596236,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,2,0.0517320482298903,0.0517320482298903,0.044315758962047,0.044315758962047,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,P_north_minus_main_35_45,H,P,False,3,,False,-0.054445659419704515,0.0943801564433224,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.054445659419704515,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,-0.1525107497507023,0.1525107497507023,-0.1690034795675244,0.1690034795675244,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,P_south_band_share_18_24,H,P,False,1,,False,0.04393937411686586,0.17737496349147805,lagged_direct_edge_control,source(t-tau)->target(t),0.6476472727638546,False,graph_selected_and_window_BH_q_le_alpha,0.04393937411686586,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,-0.1471304571203957,0.1471304571203957,-0.1663000149060112,0.1663000149060112,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,P_spread_lat,H,P,False,1,,False,0.05330906884411806,0.10147138252662503,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.05330906884411806,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,1,0.0887232473424439,0.0887232473424439,0.1151872662679529,0.1151872662679529,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,none,False,True,False,,False,False,neither_supported
S2,H_zonal_width,P_total_centroid_lat_10_50,H,P,False,5,,False,-0.05917539811849503,0.06931550368649775,lagged_direct_edge_control,source(t-tau)->target(t),0.640006940535501,False,graph_selected_and_window_BH_q_le_alpha,0.05917539811849503,lead_lag_ambiguous_coupled_or_feedback_like,lead_lag_ambiguous,same_day_short_lag_mixed,True,1,0.1385791848266498,0.1385791848266498,0.1375352048353928,0.1375352048353928,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_support_with_same_day_or_uncertain_direction,same_day_short_lag_mixed,,none,False,True,False,,False,False,neither_supported
