window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,q_within_window,pcmci_plus_supported,support_rule
S1,P_main_band_share,H_strength,P,H,False,4,,False,-0.04698354205700464,0.06625678781531315,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_strength,P,H,False,5,,False,-0.015117381535198482,0.5547370929000084,lagged_direct_edge_control,source(t-tau)->target(t),0.7837560962805393,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_centroid_lat,P,H,False,1,,False,-0.04625759685964011,0.07056400427007099,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_centroid_lat,P,H,False,2,,False,-0.024672967455711903,0.3349803971755979,lagged_direct_edge_control,source(t-tau)->target(t),0.6627728712958979,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_centroid_lat,P,H,False,3,,False,1.8668331795732712e-05,0.9994180389080849,lagged_direct_edge_control,source(t-tau)->target(t),0.9994703843988857,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_centroid_lat,P,H,False,4,,False,0.017678508986522633,0.48971556929507265,lagged_direct_edge_control,source(t-tau)->target(t),0.7543447482345408,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_centroid_lat,P,H,False,5,,False,0.023772033822119072,0.352932968654879,lagged_direct_edge_control,source(t-tau)->target(t),0.6760158852344696,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_west_extent_lon,P,H,False,1,,False,-0.013168489058528337,0.6073592839574838,lagged_direct_edge_control,source(t-tau)->target(t),0.8152933130176598,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_west_extent_lon,P,H,False,2,,False,-0.0014413620596062183,0.9551205114760258,lagged_direct_edge_control,source(t-tau)->target(t),0.979284678876884,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_west_extent_lon,P,H,False,3,,False,-1.6989176343044574e-05,0.9994703843988857,lagged_direct_edge_control,source(t-tau)->target(t),0.9994703843988857,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_west_extent_lon,P,H,False,4,,False,0.04081673948531926,0.1106243284860919,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_west_extent_lon,P,H,False,5,,False,0.025492399677600763,0.31933028661442486,lagged_direct_edge_control,source(t-tau)->target(t),0.6565602583486541,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_zonal_width,P,H,False,1,,False,-0.02244992516262527,0.3803567076812124,lagged_direct_edge_control,source(t-tau)->target(t),0.6923750943605993,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_zonal_width,P,H,False,2,,False,-0.04455175576724259,0.08149231051802604,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_zonal_width,P,H,False,3,,False,-0.027753705999770825,0.27795979845603835,lagged_direct_edge_control,source(t-tau)->target(t),0.6436963753718783,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_zonal_width,P,H,False,4,,False,-0.02981121950800511,0.24386593208968108,lagged_direct_edge_control,source(t-tau)->target(t),0.6169367621442271,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,H_zonal_width,P,H,False,5,,False,-0.04713216799149877,0.06531406097868228,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_strength,P,Je,False,1,,False,0.05001823990245549,0.050528898373226036,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_strength,P,Je,False,2,,False,-0.04561707945269048,0.07445745167894767,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_strength,P,Je,False,3,,False,0.009783692695584753,0.7021738752869977,lagged_direct_edge_control,source(t-tau)->target(t),0.8669539994164756,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_strength,P,Je,False,4,,False,0.0028524634497390667,0.911290637586745,lagged_direct_edge_control,source(t-tau)->target(t),0.9553353178240893,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_strength,P,Je,False,5,,False,-0.04323982124119641,0.0910975986466565,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_axis_lat,P,Je,False,1,,False,-0.048365751490904024,0.05881961405102064,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_axis_lat,P,Je,False,2,,False,-0.03928381548243293,0.1251733853360794,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_axis_lat,P,Je,False,3,,False,-0.004306640964621668,0.8663762375489344,lagged_direct_edge_control,source(t-tau)->target(t),0.9396682315677378,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_axis_lat,P,Je,False,4,,False,-0.04333825823585288,0.09025745807328195,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_axis_lat,P,Je,False,5,,False,-0.0021970665889190916,0.9317050727992812,lagged_direct_edge_control,source(t-tau)->target(t),0.9662126680881433,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_meridional_width,P,Je,False,1,,False,0.021680379773614356,0.3972144249885182,lagged_direct_edge_control,source(t-tau)->target(t),0.7047519705277628,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_meridional_width,P,Je,False,2,,False,0.04426258436726987,0.08359328452792769,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_meridional_width,P,Je,False,3,,False,0.029378460776921755,0.25078140778865915,lagged_direct_edge_control,source(t-tau)->target(t),0.619455123558392,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_meridional_width,P,Je,False,4,,False,0.0014549639219472383,0.9546529404085968,lagged_direct_edge_control,source(t-tau)->target(t),0.979284678876884,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Je_meridional_width,P,Je,False,5,,False,-0.0468729748494625,0.0668091933207463,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_strength,P,Jw,False,1,,False,0.003540342599592369,0.8900924519402102,lagged_direct_edge_control,source(t-tau)->target(t),0.94918342507248,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_strength,P,Jw,False,2,,False,0.037734291431372094,0.14039065127404388,lagged_direct_edge_control,source(t-tau)->target(t),0.5763420390211762,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_strength,P,Jw,False,3,,False,0.02032665445803446,0.42719927408557645,lagged_direct_edge_control,source(t-tau)->target(t),0.7190020569309156,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_strength,P,Jw,False,4,,False,0.029589715795442117,0.24754346028641147,lagged_direct_edge_control,source(t-tau)->target(t),0.6169367621442271,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_strength,P,Jw,False,5,,False,-0.0044665023669929905,0.8614653570416491,lagged_direct_edge_control,source(t-tau)->target(t),0.9396682315677378,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_axis_lat,P,Jw,False,1,,False,0.034964891153155854,0.17163803483609213,lagged_direct_edge_control,source(t-tau)->target(t),0.5846989154628456,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_axis_lat,P,Jw,False,2,,False,-0.00845580638811193,0.7410325689411286,lagged_direct_edge_control,source(t-tau)->target(t),0.8856295125870577,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_axis_lat,P,Jw,False,3,,False,-0.04124066097043256,0.1068521165553795,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_axis_lat,P,Jw,False,4,,False,-0.03951633359656921,0.12246139026344342,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_axis_lat,P,Jw,False,5,,False,-0.03822500607715494,0.135171906387848,lagged_direct_edge_control,source(t-tau)->target(t),0.5763420390211762,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_meridional_width,P,Jw,False,1,,False,-0.038215346873555364,0.1351428050942343,lagged_direct_edge_control,source(t-tau)->target(t),0.5763420390211762,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_meridional_width,P,Jw,False,2,,False,-0.04748162756021512,0.06334197828247444,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_meridional_width,P,Jw,False,3,,False,-0.04685171302695586,0.06693307967018627,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_meridional_width,P,Jw,False,4,,False,-0.04101142268795416,0.10881677989255326,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_main_band_share,Jw_meridional_width,P,Jw,False,5,,False,-0.02921390575139397,0.25344654189978727,lagged_direct_edge_control,source(t-tau)->target(t),0.620520945191848,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_strength,P,V,False,1,,False,-0.012552725439947288,0.624719165803385,lagged_direct_edge_control,source(t-tau)->target(t),0.8265184839666778,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_strength,P,V,False,2,,False,0.043596061863337886,0.08856596233474323,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_strength,P,V,False,3,,False,0.015753636455970884,0.5383313860124384,lagged_direct_edge_control,source(t-tau)->target(t),0.7791023029071843,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_strength,P,V,False,4,,False,-0.05005317715436839,0.05029251774256955,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_strength,P,V,False,5,,False,-0.0029869429108229945,0.9070663422991136,lagged_direct_edge_control,source(t-tau)->target(t),0.9528527743114835,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_pos_centroid_lat,P,V,False,1,,False,-0.017665317766163036,0.49032408635245156,lagged_direct_edge_control,source(t-tau)->target(t),0.7543447482345408,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_pos_centroid_lat,P,V,False,2,,False,-0.021537152014782707,0.4003410153642847,lagged_direct_edge_control,source(t-tau)->target(t),0.7057014345530972,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_pos_centroid_lat,P,V,False,3,,False,-0.03404195564586718,0.18323645346850798,lagged_direct_edge_control,source(t-tau)->target(t),0.5846989154628456,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_pos_centroid_lat,P,V,False,4,,False,0.035980472813566824,0.15951959234478846,lagged_direct_edge_control,source(t-tau)->target(t),0.5787888681275624,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_pos_centroid_lat,P,V,False,5,,False,0.034813720689508804,0.17364007773033294,lagged_direct_edge_control,source(t-tau)->target(t),0.5846989154628456,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_NS_diff,P,V,False,1,,False,0.04059389860470407,0.11317660283568574,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_NS_diff,P,V,False,2,,False,0.027235154933226056,0.28735655246394803,lagged_direct_edge_control,source(t-tau)->target(t),0.6448405258983672,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_NS_diff,P,V,False,3,,False,-0.016006210879740367,0.5318364920354536,lagged_direct_edge_control,source(t-tau)->target(t),0.777015432105634,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_NS_diff,P,V,False,4,,False,-0.032338476485909186,0.20644713564261322,lagged_direct_edge_control,source(t-tau)->target(t),0.5903508369708066,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,V_NS_diff,P,V,False,5,,False,-0.017442672003724284,0.49538560051549724,lagged_direct_edge_control,source(t-tau)->target(t),0.7569361564506493,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_strength,P,H,False,1,-->,True,0.07907818162975103,0.0020612502176905003,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_strength,P,H,False,2,,False,-0.022881517306174742,0.37110734957385433,lagged_direct_edge_control,source(t-tau)->target(t),0.6898835711630183,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_strength,P,H,False,3,,False,0.014427524389561588,0.5728195859221495,lagged_direct_edge_control,source(t-tau)->target(t),0.7961571862094858,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_strength,P,H,False,4,,False,0.04333624388598887,0.09016705965468592,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_strength,P,H,False,5,,False,-0.027054939207781376,0.2905591352746031,lagged_direct_edge_control,source(t-tau)->target(t),0.6457667628985174,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_centroid_lat,P,H,False,1,,False,-0.024190778073405035,0.3446725377160658,lagged_direct_edge_control,source(t-tau)->target(t),0.6727448771644378,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_centroid_lat,P,H,False,2,,False,-0.05001872213156646,0.050602261858985635,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_centroid_lat,P,H,False,3,,False,0.044151887083638375,0.08436977136488957,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_centroid_lat,P,H,False,4,,False,0.028403658701357026,0.267012958097846,lagged_direct_edge_control,source(t-tau)->target(t),0.6326153161087428,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_centroid_lat,P,H,False,5,,False,0.008153204303703728,0.7500642415281396,lagged_direct_edge_control,source(t-tau)->target(t),0.8861190981606167,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_west_extent_lon,P,H,False,1,,False,0.04569331667364776,0.07511784867728416,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_west_extent_lon,P,H,False,2,,False,0.03095572356290377,0.22668159013820863,lagged_direct_edge_control,source(t-tau)->target(t),0.6059386321953635,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_west_extent_lon,P,H,False,3,,False,0.0395528366370857,0.12211614206823737,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_west_extent_lon,P,H,False,4,,False,0.010979376367515557,0.6679362459831889,lagged_direct_edge_control,source(t-tau)->target(t),0.8501006767058767,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_west_extent_lon,P,H,False,5,,False,-0.024916864626977,0.3302232585065961,lagged_direct_edge_control,source(t-tau)->target(t),0.6627728712958979,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_zonal_width,P,H,False,1,,False,0.032271278494346495,0.20724333336883857,lagged_direct_edge_control,source(t-tau)->target(t),0.5903508369708066,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_zonal_width,P,H,False,2,,False,0.022878069256692654,0.37133608680714875,lagged_direct_edge_control,source(t-tau)->target(t),0.6898835711630183,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_zonal_width,P,H,False,3,,False,0.04888907275879985,0.05589070042379891,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_zonal_width,P,H,False,4,,False,0.026702489015886427,0.29657513287485515,lagged_direct_edge_control,source(t-tau)->target(t),0.6491135394297934,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,H_zonal_width,P,H,False,5,,False,0.028267990230372506,0.2691484890580786,lagged_direct_edge_control,source(t-tau)->target(t),0.6357188238488359,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_strength,P,Je,False,1,,False,-0.027653510145793453,0.28001407319825694,lagged_direct_edge_control,source(t-tau)->target(t),0.6445764913681848,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_strength,P,Je,False,2,,False,-0.030652206268914243,0.230964920193947,lagged_direct_edge_control,source(t-tau)->target(t),0.6059386321953635,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_strength,P,Je,False,3,,False,-0.04473656313822323,0.08043281133507602,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_strength,P,Je,False,4,,False,-0.003502933950632857,0.8911756114983791,lagged_direct_edge_control,source(t-tau)->target(t),0.94918342507248,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_strength,P,Je,False,5,,False,0.03226345210191962,0.20720482702241186,lagged_direct_edge_control,source(t-tau)->target(t),0.5903508369708066,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_axis_lat,P,Je,False,1,,False,-0.0005424187801126006,0.9830975973872702,lagged_direct_edge_control,source(t-tau)->target(t),0.9928414302637772,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_axis_lat,P,Je,False,2,,False,0.01608759290995877,0.52975225307522,lagged_direct_edge_control,source(t-tau)->target(t),0.7754928419542194,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_axis_lat,P,Je,False,3,,False,-0.04616680707890881,0.07111847358572627,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_axis_lat,P,Je,False,4,,False,-0.02386666459707283,0.35101921490290716,lagged_direct_edge_control,source(t-tau)->target(t),0.675667758055169,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_axis_lat,P,Je,False,5,,False,0.00027899777368263837,0.9913027766519413,lagged_direct_edge_control,source(t-tau)->target(t),0.9964792924569124,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_meridional_width,P,Je,False,1,,False,-0.02895718911333979,0.2576435578282941,lagged_direct_edge_control,source(t-tau)->target(t),0.6248363449694062,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_meridional_width,P,Je,False,2,,False,-0.023037498720610054,0.3678543722102764,lagged_direct_edge_control,source(t-tau)->target(t),0.6883301740022183,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_meridional_width,P,Je,False,3,,False,-0.002589912924610663,0.919373937236478,lagged_direct_edge_control,source(t-tau)->target(t),0.9597030696223052,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_meridional_width,P,Je,False,4,,False,0.029614181467809142,0.2469978230906434,lagged_direct_edge_control,source(t-tau)->target(t),0.6169367621442271,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Je_meridional_width,P,Je,False,5,,False,0.0011687709546476174,0.9636493213355294,lagged_direct_edge_control,source(t-tau)->target(t),0.9850887095167528,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_strength,P,Jw,False,1,,False,-0.022855990572071844,0.37226834262108327,lagged_direct_edge_control,source(t-tau)->target(t),0.6898835711630183,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_strength,P,Jw,False,2,,False,0.010620744546443446,0.6780651316445202,lagged_direct_edge_control,source(t-tau)->target(t),0.8536992644488408,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_strength,P,Jw,False,3,,False,-0.028120645859688147,0.27165315460240624,lagged_direct_edge_control,source(t-tau)->target(t),0.6357839788566955,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_strength,P,Jw,False,4,,False,-0.009023849363890932,0.7244951617238986,lagged_direct_edge_control,source(t-tau)->target(t),0.8778304870612148,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_strength,P,Jw,False,5,,False,-0.01467145225012675,0.5666018353288189,lagged_direct_edge_control,source(t-tau)->target(t),0.7918894953925593,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_axis_lat,P,Jw,False,1,,False,0.034173166507749424,0.1816960516828957,lagged_direct_edge_control,source(t-tau)->target(t),0.5846989154628456,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_axis_lat,P,Jw,False,2,,False,-0.04514731224395978,0.0774959468694678,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_axis_lat,P,Jw,False,3,,False,-0.017425234284653167,0.49581681024554236,lagged_direct_edge_control,source(t-tau)->target(t),0.7569361564506493,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_axis_lat,P,Jw,False,4,,False,0.002471541030304504,0.9230472391594232,lagged_direct_edge_control,source(t-tau)->target(t),0.960547609777117,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_axis_lat,P,Jw,False,5,,False,0.020153588391988064,0.4308443295083433,lagged_direct_edge_control,source(t-tau)->target(t),0.7201677491156057,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_meridional_width,P,Jw,False,1,,False,0.04619167561812029,0.07115137413144809,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_meridional_width,P,Jw,False,2,,False,0.03699641824127867,0.14845390355865437,lagged_direct_edge_control,source(t-tau)->target(t),0.5764082432363051,False,graph_selected_and_window_BH_q_le_alpha
S1,P_south_band_share_18_24,Jw_meridional_width,P,Jw,False,3,,False,0.04762602234927009,0.0627135774606661,lagged_direct_edge_control,source(t-tau)->target(t),0.5761612552511544,False,graph_selected_and_window_BH_q_le_alpha
