window_id,object_A,object_B,A_peak_day,B_peak_day,delta_observed,delta_median,delta_q025,delta_q975,P_A_earlier,P_B_earlier,P_same_day,peak_order_decision,mode,phase_group,phase_group_size,years_in_phase_group,group_role,pc_group_order_best_direction,pc_group_order_best_probability,pc_group_order_evidence_level
W081,P,V,88.0,85.0,-3.0,-2.0,-16.0,11.524999999999977,0.35,0.622,0.028,B_peak_earlier_tendency,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.622,unresolved
W081,P,H,88.0,83.0,-5.0,-4.0,-23.0,8.0,0.19144602851323828,0.7780040733197556,0.03054989816700611,B_peak_earlier_tendency,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.7780040733197556,unresolved
W081,P,Je,88.0,69.0,-19.0,0.0,-21.0,12.0,0.438,0.498,0.064,peak_order_unresolved,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.498,unresolved
W081,P,Jw,88.0,83.0,-5.0,-3.0,-17.525,8.0,0.28,0.686,0.034,B_peak_earlier_tendency,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.686,unresolved
W081,V,H,85.0,83.0,-2.0,-3.0,-22.0,7.75,0.15478615071283094,0.7922606924643585,0.05295315682281059,B_peak_earlier_tendency,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.7922606924643585,unresolved
W081,V,Je,85.0,69.0,-16.0,0.0,-19.0,15.0,0.448,0.47,0.082,peak_order_unresolved,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.47,unresolved
W081,V,Jw,85.0,83.0,-2.0,-2.0,-15.524999999999999,14.0,0.23,0.674,0.096,B_peak_earlier_tendency,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.674,unresolved
W081,H,Je,83.0,69.0,-14.0,4.0,-15.75,22.75,0.6863543788187373,0.285132382892057,0.028513238289205704,A_peak_earlier_tendency,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.6863543788187373,unresolved
W081,H,Jw,83.0,83.0,0.0,2.0,-13.0,18.5,0.5763747454175153,0.3543788187372709,0.06924643584521385,A_peak_earlier_tendency,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.5763747454175153,unresolved
W081,Je,Jw,69.0,83.0,14.0,-2.0,-16.0,17.0,0.316,0.604,0.08,B_peak_earlier_tendency,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.604,unresolved
W081,P,V,77.0,76.0,-1.0,-3.0,-11.0,6.0,0.178,0.696,0.126,B_peak_earlier_tendency,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.696,unresolved
W081,P,H,77.0,71.0,-6.0,-3.0,-12.0,8.0,0.148,0.806,0.046,B_peak_earlier_tendency,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.806,unresolved
W081,P,Je,77.0,73.0,-4.0,-4.0,-12.0,9.0,0.27,0.658,0.072,B_peak_earlier_tendency,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.658,unresolved
W081,P,Jw,77.0,81.0,4.0,2.0,-6.0,10.0,0.6292585170340681,0.2925851703406814,0.0781563126252505,A_peak_earlier_tendency,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.6292585170340681,unresolved
W081,V,H,76.0,71.0,-5.0,-1.0,-9.524999999999999,11.0,0.352,0.578,0.07,B_peak_earlier_tendency,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.578,unresolved
W081,V,Je,76.0,73.0,-3.0,0.0,-10.0,12.0,0.494,0.442,0.064,peak_order_unresolved,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.494,unresolved
W081,V,Jw,76.0,81.0,5.0,5.0,-7.0,18.55000000000001,0.875751503006012,0.10821643286573146,0.01603206412825651,A_peak_earlier_tendency,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.875751503006012,unresolved
W081,H,Je,71.0,73.0,2.0,0.5,-11.524999999999999,13.0,0.5,0.398,0.102,A_peak_earlier_tendency,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.5,unresolved
W081,H,Jw,71.0,81.0,10.0,6.0,-7.0,18.55000000000001,0.7555110220440882,0.21442885771543085,0.03006012024048096,A_peak_earlier_tendency,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.7555110220440882,unresolved
W081,Je,Jw,73.0,81.0,8.0,5.0,-6.0,16.0,0.7775551102204409,0.1903807615230461,0.03206412825651302,A_peak_earlier_tendency,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.7775551102204409,unresolved
W081,P,V,80.0,81.0,1.0,1.0,-3.0,8.0,0.544,0.222,0.234,A_peak_earlier_tendency,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak,A_earlier,0.544,unresolved
W081,P,H,80.0,79.0,-1.0,-1.0,-5.0,7.0,0.262,0.56,0.178,B_peak_earlier_tendency,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.56,unresolved
W081,P,Je,80.0,79.0,-1.0,-1.0,-5.0,3.0,0.262,0.544,0.194,B_peak_earlier_tendency,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.544,unresolved
W081,P,Jw,80.0,80.0,0.0,-3.0,-14.0,11.0,0.2905811623246493,0.657314629258517,0.052104208416833664,B_peak_earlier_tendency,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.657314629258517,unresolved
W081,V,H,81.0,79.0,-2.0,-2.0,-8.0,8.524999999999977,0.08,0.834,0.086,B_peak_earlier_tendency,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak,B_earlier,0.834,unresolved
