window_id,year,mode,pc_score
W081,1979,1,-0.8299083506087334
W081,1980,1,0.67404712689499
W081,1981,1,0.2446297866426141
W081,1982,1,-1.7394023601898532
W081,1983,1,-0.5091553518885537
W081,1984,1,0.02802068982974154
W081,1985,1,-0.6553293572437696
W081,1986,1,-0.631818303583929
W081,1987,1,0.3656280183404618
W081,1988,1,0.2966878784468567
W081,1989,1,0.14767273499622904
W081,1990,1,0.12957915804795836
W081,1991,1,1.3948012981044218
W081,1992,1,-1.944616559889878
W081,1993,1,-0.5516929567705557
W081,1994,1,0.2176952945255705
W081,1995,1,-0.03564041387007085
W081,1996,1,0.3755878076575713
W081,1997,1,-1.4819437560880098
W081,1998,1,0.7721021298905323
W081,1999,1,0.3814363016129209
W081,2000,1,0.19197491729832059
W081,2001,1,-0.007843082425508527
W081,2002,1,-0.7155145051047025
W081,2003,1,-0.762818167807418
W081,2004,1,-0.3676242946987482
W081,2005,1,-0.12920236635738644
W081,2006,1,0.19248648598575033
W081,2007,1,-0.3116939458401097
W081,2008,1,-0.17601264357185137
W081,2009,1,-0.170773135101886
W081,2010,1,-0.3791495917370439
W081,2011,1,0.5133556416063214
W081,2012,1,-0.3262427407487604
W081,2013,1,1.2990352675727266
W081,2014,1,-0.42956422291722696
W081,2015,1,0.6252045677245123
W081,2016,1,1.0620279767320964
W081,2017,1,-0.26576224565656514
W081,2018,1,1.0645203070508085
W081,2019,1,-0.4215432097162441
W081,2020,1,0.7406455141408386
W081,2021,1,1.2624036891127681
W081,2022,1,0.086017678485559
W081,2023,1,0.7776912911173027
W081,1979,2,0.13756712523694473
W081,1980,2,0.5359103144363861
W081,1981,2,-1.1719819798316913
W081,1982,2,0.6016469687423662
W081,1983,2,1.3133453049387862
W081,1984,2,-1.265937129268947
W081,1985,2,-0.9169854950088381
W081,1986,2,-0.398784971237517
W081,1987,2,0.4503130567064194
W081,1988,2,0.2474085766287227
W081,1989,2,0.32589193890570045
W081,1990,2,-0.19048379016784184
W081,1991,2,0.8862499671820817
W081,1992,2,0.609885901175764
W081,1993,2,0.6283145734426119
W081,1994,2,-0.7612193540102545
W081,1995,2,0.7216140131646925
W081,1996,2,0.5024147023657772
W081,1997,2,-0.47855689394242545
W081,1998,2,0.480934638074724
W081,1999,2,-0.2104620088445712
W081,2000,2,-1.0546865285423566
W081,2001,2,-1.0351217572597984
W081,2002,2,-0.5876261067975311
W081,2003,2,0.15308928354572374
W081,2004,2,-0.4924362856769435
W081,2005,2,0.11170744314826904
W081,2006,2,-0.5248324775048722
W081,2007,2,-0.03143208333612246
W081,2008,2,-0.5145402829755369
W081,2009,2,-0.4906791810523732
W081,2010,2,0.4615904749758484
W081,2011,2,-0.8046455011232028
W081,2012,2,-0.4521299329240402
W081,2013,2,-0.6876495335710092
W081,2014,2,0.5622811497392558
W081,2015,2,0.2147323255313113
W081,2016,2,0.6561924655770812
W081,2017,2,0.5723495097834338
W081,2018,2,-0.9998283617009729
W081,2019,2,1.053404281002803
W081,2020,2,1.1659933955901731
W081,2021,2,0.6177261924648993
W081,2022,2,-0.47848945203753745
W081,2023,2,0.5379455044545602
W081,1979,3,-0.4143303928497629
W081,1980,3,-0.05339576943219991
W081,1981,3,-0.09969402544386555
W081,1982,3,0.5279679382452429
W081,1983,3,0.033020413304150766
W081,1984,3,0.1535704466597865
W081,1985,3,1.0331989085998463
W081,1986,3,0.2274443921658298
W081,1987,3,1.2098808236784035
W081,1988,3,0.3519518756012543
W081,1989,3,0.7284374779585593
W081,1990,3,-0.27445551051402844
W081,1991,3,1.037557527774117
W081,1992,3,0.08625631263317307
W081,1993,3,-0.36798856253247975
W081,1994,3,-0.8368935680916907
W081,1995,3,0.4186240768710255
W081,1996,3,-0.45874983155052695
W081,1997,3,-0.3557180931291448
W081,1998,3,-1.085946919601648
W081,1999,3,0.1503317196402471
W081,2000,3,-0.41869188362914217
W081,2001,3,-0.5453194943544716
W081,2002,3,-0.7332069486025713
W081,2003,3,0.23426519502592769
W081,2004,3,0.877500723253322
W081,2005,3,0.05164407256851779
W081,2006,3,-0.35723037749331227
W081,2007,3,-0.10801634424574066
W081,2008,3,-0.18948400846786717
W081,2009,3,0.782916857797666
W081,2010,3,-0.26335555954519996
W081,2011,3,-0.307398943452432
W081,2012,3,0.5663700479412294
W081,2013,3,0.6374130777925868
W081,2014,3,0.6252619917939516
W081,2015,3,-0.5067402027703308
W081,2016,3,-0.9231849837834285
W081,2017,3,-0.8014920740110325
W081,2018,3,0.6220622068144795
W081,2019,3,-0.1969767493680895
W081,2020,3,-0.8079226945300856
W081,2021,3,0.428705509067402
W081,2022,3,-1.1451963361581838
W081,2023,3,0.4670076783704922
W081,1979,4,0.5279007600014934
W081,1980,4,-0.4213547007411164
W081,1981,4,0.9164158658418879
W081,1982,4,-1.1584353857269296
W081,1983,4,-0.4979720095184253
W081,1984,4,0.1269353768387597
W081,1985,4,0.4548015719881658
W081,1986,4,-0.2946694054228282
W081,1987,4,-0.2564046499933086
W081,1988,4,0.36249265235796935
W081,1989,4,-0.019271707120646204
W081,1990,4,0.4744620093127202
W081,1991,4,-0.197336987440329
W081,1992,4,-0.01353653907602846
W081,1993,4,0.41438425289052166
W081,1994,4,-0.07892615847856185
W081,1995,4,-0.3783450167617757
W081,1996,4,-0.07020383185653231
W081,1997,4,0.48500863753488466
W081,1998,4,0.6462107827600326
W081,1999,4,-0.5942270153490257
W081,2000,4,-1.1983125951455893
W081,2001,4,-0.004959247043484083
W081,2002,4,-0.7771477291775202
W081,2003,4,1.2868450520244412
W081,2004,4,-0.6093504026092835
W081,2005,4,0.9042733866822116
W081,2006,4,-0.5114525754422903
W081,2007,4,0.24379234623092308
W081,2008,4,-0.32659076983848434
W081,2009,4,0.4465011266640832
W081,2010,4,0.9024364801537322
W081,2011,4,-0.16061499171332477
W081,2012,4,0.38393892098154225
W081,2013,4,0.24681606080682372
W081,2014,4,-0.34625970387553323
W081,2015,4,-1.5317813191582001
W081,2016,4,-0.004669290903724791
W081,2017,4,0.2950410431590487
W081,2018,4,-0.20245649063229934
W081,2019,4,-0.4415720634555317
W081,2020,4,0.387597903237557
W081,2021,4,0.4654848654753979
W081,2022,4,-0.20292318176792729
