window_id,mode,target,target_type,influence_group,years,n_years,pc_score_mean,pc_score_min,pc_score_max,pc_phase_concentration,overlap_status
W081,2,H,object_peak,push_early_peak,1979;1980;1982;1985;1987;1990;1993;2003;2006;2009;2013;2014;2022,13,-0.01692288134559724,-0.9169854950088381,0.6283145734426119,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,H,object_peak,push_late_peak,1984;1989;1991;1994;1996;1997;1999;2000;2001;2012;2017;2018;2020;2021;2023,15,-0.10995805038311603,-1.265937129268947,1.1659933955901731,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,Je,object_peak,push_early_peak,1979;1986;1990;1992;1993;1999;2006;2007;2008;2012;2013;2017,12,-0.08851649757689639,-0.6876495335710092,0.6283145734426119,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,Je,object_peak,push_late_peak,1980;1985;1987;1988;1994;1997;1998;2004;2005;2010;2011;2015;2019;2022;2023,15,0.010774242210656171,-0.9169854950088381,1.053404281002803,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,Jw,object_peak,push_early_peak,1979;1981;1982;1985;1987;1990;1992;1993;1995;1999;2003;2009;2016;2019;2021;2022,16,0.1356669971322783,-1.1719819798316913,1.053404281002803,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,Jw,object_peak,push_late_peak,1980;1984;1986;1988;1991;1996;1997;1998;2000;2001;2004;2005;2007;2010;2011;2012;2013;2017;2018;2023,20,-0.1682348923766766,-1.265937129268947,0.8862499671820817,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P,object_peak,push_early_peak,1979;1982;1990;1993;1995;2000;2002;2003;2006;2009;2011;2016;2019;2020;2022,15,0.06575860460511208,-1.0546865285423566,1.1659933955901731,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P,object_peak,push_late_peak,1983;1984;1985;1988;1991;1994;1996;1998;2004;2005;2010;2012;2014;2018;2023,15,0.014356080194535286,-1.265937129268947,1.3133453049387862,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V,object_peak,push_early_peak,1979;1982;1983;1986;1995;1996;2000;2002;2004;2007;2011;2014;2016;2018;2019;2022,16,0.04378354501972021,-1.0546865285423566,1.3133453049387862,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V,object_peak,push_late_peak,1981;1984;1985;1987;1988;1989;1991;1994;1997;2005;2010;2013;2017;2021;2023,15,-0.07140984809221534,-1.265937129268947,0.8862499671820817,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,3,H,object_peak,push_early_peak,1979;1980;1982;1985;1987;1990;1993;2003;2006;2009;2013;2014;2022,13,0.18756214184258901,-1.1451963361581838,1.2098808236784035,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,3,H,object_peak,push_late_peak,1984;1989;1991;1994;1996;1997;1999;2000;2001;2012;2017;2018;2020;2021;2023,15,-0.004716335004652087,-0.8368935680916907,1.037557527774117,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,3,Je,object_peak,push_early_peak,1979;1986;1990;1992;1993;1999;2006;2007;2008;2012;2013;2017,12,-0.07043180999509648,-0.8014920740110325,0.6374130777925868,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,3,Je,object_peak,push_late_peak,1980;1985;1987;1988;1994;1997;1998;2004;2005;2010;2011;2015;2019;2022;2023,15,-0.05069587063180556,-1.1451963361581838,1.2098808236784035,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,3,Jw,object_peak,push_early_peak,1979;1981;1982;1985;1987;1990;1992;1993;1995;1999;2003;2009;2016;2019;2021;2022,16,0.09064504880681848,-1.1451963361581838,1.2098808236784035,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,3,Jw,object_peak,push_late_peak,1980;1984;1986;1988;1991;1996;1997;1998;2000;2001;2004;2005;2007;2010;2011;2012;2013;2017;2018;2023,20,0.029721856799503836,-1.085946919601648,1.037557527774117,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,3,P,object_peak,push_early_peak,1979;1982;1990;1993;1995;2000;2002;2003;2006;2009;2011;2016;2019;2020;2022,15,-0.26552062099824364,-1.1451963361581838,0.782916857797666,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,3,P,object_peak,push_late_peak,1983;1984;1985;1988;1991;1994;1996;1998;2004;2005;2010;2012;2014;2018;2023,15,0.21161333425947207,-1.085946919601648,1.037557527774117,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,3,V,object_peak,push_early_peak,1979;1982;1983;1986;1995;1996;2000;2002;2004;2007;2011;2014;2016;2018;2019;2022,16,-0.08586691694949224,-1.1451963361581838,0.877500723253322,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,3,V,object_peak,push_late_peak,1981;1984;1985;1987;1988;1989;1991;1994;1997;2005;2010;2013;2017;2021;2023,15,0.24948093852333553,-0.8368935680916907,1.2098808236784035,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,4,H,object_peak,push_early_peak,1979;1980;1982;1985;1987;1990;1993;2003;2006;2009;2013;2014;2022,13,0.07345235662624185,-1.1584353857269296,1.2868450520244412,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,4,H,object_peak,push_late_peak,1984;1989;1991;1994;1996;1997;1999;2000;2001;2012;2017;2018;2020;2021;2023,15,0.007049825831154096,-1.1983125951455893,0.48500863753488466,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,4,Je,object_peak,push_early_peak,1979;1986;1990;1992;1993;1999;2006;2007;2008;2012;2013;2017,12,0.07048825735453466,-0.5942270153490257,0.5279007600014934,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,4,Je,object_peak,push_late_peak,1980;1985;1987;1988;1994;1997;1998;2004;2005;2010;2011;2015;2019;2022;2023,15,0.025315381124422078,-1.5317813191582001,0.9042733866822116,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,4,Jw,object_peak,push_early_peak,1979;1981;1982;1985;1987;1990;1992;1993;1995;1999;2003;2009;2016;2019;2021;2022,16,0.12104264757277873,-1.1584353857269296,1.2868450520244412,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,4,Jw,object_peak,push_late_peak,1980;1984;1986;1988;1991;1996;1997;1998;2000;2001;2004;2005;2007;2010;2011;2012;2013;2017;2018;2023,20,0.08825608541038653,-1.1983125951455893,0.9042733866822116,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,4,P,object_peak,push_early_peak,1979;1982;1990;1993;1995;2000;2002;2003;2006;2009;2011;2016;2019;2020;2022,15,-0.08638544839758647,-1.1983125951455893,1.2868450520244412,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,4,P,object_peak,push_late_peak,1983;1984;1985;1988;1991;1994;1996;1998;2004;2005;2010;2012;2014;2018;2023,15,0.14040121737720254,-0.6093504026092835,0.9042733866822116,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,4,V,object_peak,push_early_peak,1979;1982;1983;1986;1995;1996;2000;2002;2004;2007;2011;2014;2016;2018;2019;2022,16,-0.34820243702092557,-1.1983125951455893,0.5279007600014934,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,4,V,object_peak,push_late_peak,1981;1984;1985;1987;1988;1989;1991;1994;1997;2005;2010;2013;2017;2021;2023,15,0.3290134074075084,-0.2564046499933086,0.9164158658418879,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,H-Je,pairwise_order,push_H_earlier,1988;1994;2009;2011;2015;2019,6,0.17677117291418845,-0.4215432097162441,0.6252045677245123,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,H-Je,pairwise_order,push_Je_earlier,1993,1,-0.5516929567705557,-0.5516929567705557,-0.5516929567705557,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,H-Je,pairwise_order,reduce_H_earlier,1984;2007;2012;2013;2017;2021,6,0.2809601190449668,-0.3262427407487604,1.2990352675727266,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,H-Je,pairwise_order,reduce_Je_earlier,1982;1985;2004;2005;2022,5,-0.5611081400008398,-1.7394023601898532,0.086017678485559,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,H-Jw,pairwise_order,push_H_earlier,1980;1983;1986;1988;1991;2000;2005;2010;2018,9,0.21918954602538718,-0.631818303583929,1.3948012981044218,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,H-Jw,pairwise_order,reduce_H_earlier,1981;1987;1993;1996;1999;2021,6,0.3463321077659634,-0.5516929567705557,1.2624036891127681,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,H-Jw,pairwise_order,reduce_Jw_earlier,2006,1,0.19248648598575033,0.19248648598575033,0.19248648598575033,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,Je-Jw,pairwise_order,push_Je_earlier,1979;1980;1984;1990;2006;2007;2013,7,0.1687952045546177,-0.8299083506087334,1.2990352675727266,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,Je-Jw,pairwise_order,push_Jw_earlier,1994;2019,2,-0.1019239575953368,-0.4215432097162441,0.2176952945255705,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,Je-Jw,pairwise_order,reduce_Je_earlier,1981;1987;2009;2016;2021;2022,6,0.47498900236860225,-0.170773135101886,1.2624036891127681,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,Je-Jw,pairwise_order,reduce_Jw_earlier,1986;2001;2010;2012,4,-0.33626342962381045,-0.631818303583929,-0.007843082425508527,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-H,pairwise_order,push_H_earlier,1983;1988;1994;1998;2005;2006,6,0.14010234510046163,-0.5091553518885537,0.7721021298905323,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-H,pairwise_order,push_P_earlier,1987;1995;2011;2020,4,0.3959971900543877,-0.03564041387007085,0.7406455141408386,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-H,pairwise_order,reduce_H_earlier,1992;2019;2021,3,-0.36791869349778467,-1.944616559889878,1.2624036891127681,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-H,pairwise_order,reduce_P_earlier,1985;2000;2001;2016;2018,5,0.33107015228238945,-0.6553293572437696,1.0645203070508085,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-Je,pairwise_order,push_Je_earlier,1985;1991;2005,3,0.20342319150108856,-0.6553293572437696,1.3948012981044218,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-Je,pairwise_order,push_P_earlier,1997;2000;2020,3,-0.18310777488295024,-1.4819437560880098,0.7406455141408386,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-Je,pairwise_order,reduce_Je_earlier,1995;2002;2016;2019,4,-0.027667537989730276,-0.7155145051047025,1.0620279767320964,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-Je,pairwise_order,reduce_P_earlier,1979;1989;1990;1998;1999;2017,6,0.055853288047057026,-0.8299083506087334,0.7721021298905323,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-Jw,pairwise_order,push_Jw_earlier,1985;1998;1999;2014,4,0.017161212835614156,-0.6553293572437696,0.7721021298905323,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-Jw,pairwise_order,push_P_earlier,1980;1995;1997;2000;2007;2011;2020,7,0.04153501202032576,-1.4819437560880098,0.7406455141408386,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-Jw,pairwise_order,reduce_Jw_earlier,2001;2002,2,-0.36167879376510553,-0.7155145051047025,-0.007843082425508527,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-Jw,pairwise_order,reduce_P_earlier,1981;1987;1991;1994;2021,5,0.6970316173451673,0.2176952945255705,1.3948012981044218,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-V,pairwise_order,push_P_earlier,1991;1995;2006;2009;2019,5,0.19186620508039423,-0.4215432097162441,1.3948012981044218,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-V,pairwise_order,push_V_earlier,1983;1999;2010;2012;2018,5,0.046281784857874264,-0.5091553518885537,1.0645203070508085,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-V,pairwise_order,reduce_P_earlier,1986;1994;1996;1998;2000;2004;2005,7,0.06124502639027586,-0.631818303583929,0.7721021298905323,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,P-V,pairwise_order,reduce_V_earlier,1981;1993;1997;2013,4,-0.1224929146608062,-1.4819437560880098,1.2990352675727266,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-H,pairwise_order,push_H_earlier,1988;1997;2006,3,-0.3309231305518009,-1.4819437560880098,0.2966878784468567,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-H,pairwise_order,push_V_earlier,1982;2011;2021,3,0.012118990176412122,-1.7394023601898532,1.2624036891127681,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-H,pairwise_order,reduce_H_earlier,1995;1996;2002;2004,4,-0.18579785150398753,-0.7155145051047025,0.3755878076575713,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-H,pairwise_order,reduce_V_earlier,1981;1985;1989;1991;2003,5,0.07379125893841545,-0.762818167807418,1.3948012981044218,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-Je,pairwise_order,push_Je_earlier,1989;1993;2013,3,0.2983383485994666,-0.5516929567705557,1.2990352675727266,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-Je,pairwise_order,push_V_earlier,2004;2019,2,-0.39458375220749614,-0.4215432097162441,-0.3676242946987482,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-Je,pairwise_order,reduce_Je_earlier,2000;2002;2015;2018;2022,5,0.2504405930908996,-0.7155145051047025,1.0645203070508085,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-Je,pairwise_order,reduce_V_earlier,1984;1985;1990;1991;2006;2017,6,0.13729933817792286,-0.6553293572437696,1.3948012981044218,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-Jw,pairwise_order,push_Jw_earlier,1993;2009,2,-0.36123304593622085,-0.5516929567705557,-0.170773135101886,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-Jw,pairwise_order,push_V_earlier,1980;1986;2000;2002;2007,5,-0.1586009420670861,-0.7155145051047025,0.67404712689499,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-Jw,pairwise_order,reduce_Jw_earlier,1983;2001;2004;2005;2010;2018,6,-0.054742396676072023,-0.5091553518885537,1.0645203070508085,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,1,V-Jw,pairwise_order,reduce_V_earlier,1981;1987;1989;1991;2016;2021,6,0.7461939173214317,0.14767273499622904,1.3948012981044218,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,H-Je,pairwise_order,push_H_earlier,1988;1994;2009;2011;2015;2019,6,-0.09016647550383224,-0.8046455011232028,1.053404281002803,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,H-Je,pairwise_order,push_Je_earlier,1993,1,0.6283145734426119,0.6283145734426119,0.6283145734426119,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,H-Je,pairwise_order,reduce_H_earlier,1984;2007;2012;2013;2017;2021,6,-0.20784549614196432,-1.265937129268947,0.6177261924648993,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,H-Je,pairwise_order,reduce_Je_earlier,1982;1985;2004;2005;2022,5,-0.23491136416653674,-0.9169854950088381,0.6016469687423662,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,H-Jw,pairwise_order,push_H_earlier,1980;1983;1986;1988;1991;2000;2005;2010;2018,9,0.12254580220324976,-1.0546865285423566,1.3133453049387862,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,H-Jw,pairwise_order,reduce_H_earlier,1981;1987;1993;1996;1999;2021,6,0.13605408938390756,-1.1719819798316913,0.6283145734426119,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,H-Jw,pairwise_order,reduce_Jw_earlier,2006,1,-0.5248324775048722,-0.5248324775048722,-0.5248324775048722,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,Je-Jw,pairwise_order,push_Je_earlier,1979;1980;1984;1990;2006;2007;2013,7,-0.289551082025066,-1.265937129268947,0.5359103144363861,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,Je-Jw,pairwise_order,push_Jw_earlier,1994;2019,2,0.14609246349627425,-0.7612193540102545,1.053404281002803,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,Je-Jw,pairwise_order,reduce_Je_earlier,1981;1987;2009;2016;2021;2022,6,-0.06948648302886701,-1.1719819798316913,0.6561924655770812,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,Je-Jw,pairwise_order,reduce_Jw_earlier,1986;2001;2010;2012,4,-0.3561115466113768,-1.0351217572597984,0.4615904749758484,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-H,pairwise_order,push_H_earlier,1983;1988;1994;1998;2005;2006,6,0.1445573552125625,-0.7612193540102545,1.3133453049387862,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-H,pairwise_order,push_P_earlier,1987;1995;2011;2020,4,0.3833187410845206,-0.8046455011232028,1.1659933955901731,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-H,pairwise_order,reduce_H_earlier,1992;2019;2021,3,0.7603387915478222,0.609885901175764,1.053404281002803,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-H,pairwise_order,reduce_P_earlier,1985;2000;2001;2016;2018,5,-0.6700859353869768,-1.0546865285423566,0.6561924655770812,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-Je,pairwise_order,push_Je_earlier,1985;1991;2005,3,0.026990638440504224,-0.9169854950088381,0.8862499671820817,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-Je,pairwise_order,push_P_earlier,1997;2000;2020,3,-0.12241667563153628,-1.0546865285423566,1.1659933955901731,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-Je,pairwise_order,reduce_Je_earlier,1995;2002;2016;2019,4,0.4608961632367614,-0.5876261067975311,1.053404281002803,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-Je,pairwise_order,reduce_P_earlier,1979;1989;1990;1998;1999;2017,6,0.18596623549806499,-0.2104620088445712,0.5723495097834338,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-Jw,pairwise_order,push_Jw_earlier,1985;1998;1999;2014,4,-0.021057929009857368,-0.9169854950088381,0.5622811497392558,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-Jw,pairwise_order,push_P_earlier,1980;1995;1997;2000;2007;2011;2020,7,0.0077423880353063735,-1.0546865285423566,1.1659933955901731,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-Jw,pairwise_order,reduce_Jw_earlier,2001;2002,2,-0.8113739320286648,-1.0351217572597984,-0.5876261067975311,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-Jw,pairwise_order,reduce_P_earlier,1981;1987;1991;1994;2021,5,0.004217576502290932,-1.1719819798316913,0.8862499671820817,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-V,pairwise_order,push_P_earlier,1991;1995;2006;2009;2019,5,0.32915132055846635,-0.5248324775048722,1.053404281002803,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-V,pairwise_order,push_V_earlier,1983;1999;2010;2012;2018,5,0.022503095289010046,-0.9998283617009729,1.3133453049387862,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-V,pairwise_order,reduce_P_earlier,1986;1994;1996;1998;2000;2004;2005,7,-0.23029576512547165,-1.0546865285423566,0.5024147023657772,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,P-V,pairwise_order,reduce_V_earlier,1981;1993;1997;2013,4,-0.42746845847562853,-1.1719819798316913,0.6283145734426119,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-H,pairwise_order,push_H_earlier,1988;1997;2006,3,-0.25199359827285833,-0.5248324775048722,0.2474085766287227,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-H,pairwise_order,push_V_earlier,1982;2011;2021,3,0.13824255336135427,-0.8046455011232028,0.6177261924648993,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-H,pairwise_order,reduce_H_earlier,1995;1996;2002;2004,4,0.03599158076399876,-0.5876261067975311,0.7216140131646925,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-H,pairwise_order,reduce_V_earlier,1981;1985;1989;1991;2003,5,-0.1447472570414047,-1.1719819798316913,0.8862499671820817,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-Je,pairwise_order,push_Je_earlier,1989;1993;2013,3,0.08885232625910104,-0.6876495335710092,0.6283145734426119,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-Je,pairwise_order,push_V_earlier,2004;2019,2,0.28048399766292975,-0.4924362856769435,1.053404281002803,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-Je,pairwise_order,reduce_Je_earlier,2000;2002;2015;2018;2022,5,-0.5811796247094173,-1.0546865285423566,0.2147323255313113,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-Je,pairwise_order,reduce_V_earlier,1984;1985;1990;1991;2006;2017,6,-0.23993990249749722,-1.265937129268947,0.8862499671820817,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-Jw,pairwise_order,push_Jw_earlier,1993;2009,2,0.06881769619511935,-0.4906791810523732,0.6283145734426119,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-Jw,pairwise_order,push_V_earlier,1980;1986;2000;2002;2007,5,-0.3073238750954282,-1.0546865285423566,0.5359103144363861,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-Jw,pairwise_order,reduce_Jw_earlier,1983;2001;2004;2005;2010;2018,6,-0.10679053026246853,-1.0351217572597984,1.3133453049387862,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,2,V-Jw,pairwise_order,reduce_V_earlier,1981;1987;1989;1991;2016;2021,6,0.29406527350074846,-1.1719819798316913,0.8862499671820817,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,3,H-Je,pairwise_order,push_H_earlier,1988;1994;2009;2011;2015;2019,6,-0.1188567883806038,-0.8368935680916907,0.782916857797666,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,3,H-Je,pairwise_order,push_Je_earlier,1993,1,-0.36798856253247975,-0.36798856253247975,-0.36798856253247975,candidate_concentrated_negative,high_influence_years_mapped_to_pc_phase_candidate
W081,3,H-Je,pairwise_order,reduce_H_earlier,1984;2007;2012;2013;2017;2021,6,0.14609177720070526,-0.8014920740110325,0.6374130777925868,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
W081,3,H-Je,pairwise_order,reduce_Je_earlier,1982;1985;2004;2005;2022,5,0.2690230613017491,-1.1451963361581838,1.0331989085998463,candidate_concentrated_positive,high_influence_years_mapped_to_pc_phase_candidate
