window_id,year,mode,pc_score,abs_pc_score,abs_pc_score_rank_desc,is_extreme_pc_year_q95,leverage_caution
W081,1979,1,-0.8299083506087334,0.8299083506087334,9,False,none
W081,1980,1,0.67404712689499,0.67404712689499,15,False,none
W081,1981,1,0.2446297866426141,0.2446297866426141,33,False,none
W081,1982,1,-1.7394023601898532,1.7394023601898532,2,True,extreme_year_leverage_caution
W081,1983,1,-0.5091553518885537,0.5091553518885537,21,False,none
W081,1984,1,0.02802068982974154,0.02802068982974154,44,False,none
W081,1985,1,-0.6553293572437696,0.6553293572437696,16,False,none
W081,1986,1,-0.631818303583929,0.631818303583929,17,False,none
W081,1987,1,0.3656280183404618,0.3656280183404618,28,False,none
W081,1988,1,0.2966878784468567,0.2966878784468567,31,False,none
W081,1989,1,0.14767273499622904,0.14767273499622904,39,False,none
W081,1990,1,0.12957915804795836,0.12957915804795836,40,False,none
W081,1991,1,1.3948012981044218,1.3948012981044218,4,False,none
W081,1992,1,-1.944616559889878,1.944616559889878,1,True,extreme_year_leverage_caution
W081,1993,1,-0.5516929567705557,0.5516929567705557,19,False,none
W081,1994,1,0.2176952945255705,0.2176952945255705,34,False,none
W081,1995,1,-0.03564041387007085,0.03564041387007085,43,False,none
W081,1996,1,0.3755878076575713,0.3755878076575713,26,False,none
W081,1997,1,-1.4819437560880098,1.4819437560880098,3,True,extreme_year_leverage_caution
W081,1998,1,0.7721021298905323,0.7721021298905323,11,False,none
W081,1999,1,0.3814363016129209,0.3814363016129209,24,False,none
W081,2000,1,0.19197491729832059,0.19197491729832059,36,False,none
W081,2001,1,-0.007843082425508527,0.007843082425508527,45,False,none
W081,2002,1,-0.7155145051047025,0.7155145051047025,14,False,none
W081,2003,1,-0.762818167807418,0.762818167807418,12,False,none
W081,2004,1,-0.3676242946987482,0.3676242946987482,27,False,none
W081,2005,1,-0.12920236635738644,0.12920236635738644,41,False,none
W081,2006,1,0.19248648598575033,0.19248648598575033,35,False,none
W081,2007,1,-0.3116939458401097,0.3116939458401097,30,False,none
W081,2008,1,-0.17601264357185137,0.17601264357185137,37,False,none
W081,2009,1,-0.170773135101886,0.170773135101886,38,False,none
W081,2010,1,-0.3791495917370439,0.3791495917370439,25,False,none
W081,2011,1,0.5133556416063214,0.5133556416063214,20,False,none
W081,2012,1,-0.3262427407487604,0.3262427407487604,29,False,none
W081,2013,1,1.2990352675727266,1.2990352675727266,5,False,none
W081,2014,1,-0.42956422291722696,0.42956422291722696,22,False,none
W081,2015,1,0.6252045677245123,0.6252045677245123,18,False,none
W081,2016,1,1.0620279767320964,1.0620279767320964,8,False,none
W081,2017,1,-0.26576224565656514,0.26576224565656514,32,False,none
W081,2018,1,1.0645203070508085,1.0645203070508085,7,False,none
W081,2019,1,-0.4215432097162441,0.4215432097162441,23,False,none
W081,2020,1,0.7406455141408386,0.7406455141408386,13,False,none
W081,2021,1,1.2624036891127681,1.2624036891127681,6,False,none
W081,2022,1,0.086017678485559,0.086017678485559,42,False,none
W081,2023,1,0.7776912911173027,0.7776912911173027,10,False,none
W081,1979,2,0.13756712523694473,0.13756712523694473,43,False,none
W081,1980,2,0.5359103144363861,0.5359103144363861,24,False,none
W081,1981,2,-1.1719819798316913,1.1719819798316913,3,True,extreme_year_leverage_caution
W081,1982,2,0.6016469687423662,0.6016469687423662,19,False,none
W081,1983,2,1.3133453049387862,1.3133453049387862,1,True,extreme_year_leverage_caution
W081,1984,2,-1.265937129268947,1.265937129268947,2,True,extreme_year_leverage_caution
W081,1985,2,-0.9169854950088381,0.9169854950088381,9,False,none
W081,1986,2,-0.398784971237517,0.398784971237517,36,False,none
W081,1987,2,0.4503130567064194,0.4503130567064194,35,False,none
W081,1988,2,0.2474085766287227,0.2474085766287227,38,False,none
W081,1989,2,0.32589193890570045,0.32589193890570045,37,False,none
W081,1990,2,-0.19048379016784184,0.19048379016784184,41,False,none
W081,1991,2,0.8862499671820817,0.8862499671820817,10,False,none
W081,1992,2,0.609885901175764,0.609885901175764,18,False,none
W081,1993,2,0.6283145734426119,0.6283145734426119,16,False,none
W081,1994,2,-0.7612193540102545,0.7612193540102545,12,False,none
W081,1995,2,0.7216140131646925,0.7216140131646925,13,False,none
W081,1996,2,0.5024147023657772,0.5024147023657772,27,False,none
W081,1997,2,-0.47855689394242545,0.47855689394242545,31,False,none
W081,1998,2,0.480934638074724,0.480934638074724,30,False,none
W081,1999,2,-0.2104620088445712,0.2104620088445712,40,False,none
W081,2000,2,-1.0546865285423566,1.0546865285423566,5,False,none
W081,2001,2,-1.0351217572597984,1.0351217572597984,7,False,none
W081,2002,2,-0.5876261067975311,0.5876261067975311,20,False,none
W081,2003,2,0.15308928354572374,0.15308928354572374,42,False,none
W081,2004,2,-0.4924362856769435,0.4924362856769435,28,False,none
W081,2005,2,0.11170744314826904,0.11170744314826904,44,False,none
W081,2006,2,-0.5248324775048722,0.5248324775048722,25,False,none
W081,2007,2,-0.03143208333612246,0.03143208333612246,45,False,none
W081,2008,2,-0.5145402829755369,0.5145402829755369,26,False,none
W081,2009,2,-0.4906791810523732,0.4906791810523732,29,False,none
W081,2010,2,0.4615904749758484,0.4615904749758484,33,False,none
W081,2011,2,-0.8046455011232028,0.8046455011232028,11,False,none
W081,2012,2,-0.4521299329240402,0.4521299329240402,34,False,none
W081,2013,2,-0.6876495335710092,0.6876495335710092,14,False,none
W081,2014,2,0.5622811497392558,0.5622811497392558,22,False,none
W081,2015,2,0.2147323255313113,0.2147323255313113,39,False,none
W081,2016,2,0.6561924655770812,0.6561924655770812,15,False,none
W081,2017,2,0.5723495097834338,0.5723495097834338,21,False,none
W081,2018,2,-0.9998283617009729,0.9998283617009729,8,False,none
W081,2019,2,1.053404281002803,1.053404281002803,6,False,none
W081,2020,2,1.1659933955901731,1.1659933955901731,4,False,none
W081,2021,2,0.6177261924648993,0.6177261924648993,17,False,none
W081,2022,2,-0.47848945203753745,0.47848945203753745,32,False,none
W081,2023,2,0.5379455044545602,0.5379455044545602,23,False,none
W081,1979,3,-0.4143303928497629,0.4143303928497629,26,False,none
W081,1980,3,-0.05339576943219991,0.05339576943219991,43,False,none
W081,1981,3,-0.09969402544386555,0.09969402544386555,41,False,none
W081,1982,3,0.5279679382452429,0.5279679382452429,19,False,none
W081,1983,3,0.033020413304150766,0.033020413304150766,45,False,none
W081,1984,3,0.1535704466597865,0.1535704466597865,38,False,none
W081,1985,3,1.0331989085998463,1.0331989085998463,5,False,none
W081,1986,3,0.2274443921658298,0.2274443921658298,35,False,none
W081,1987,3,1.2098808236784035,1.2098808236784035,1,True,extreme_year_leverage_caution
W081,1988,3,0.3519518756012543,0.3519518756012543,30,False,none
W081,1989,3,0.7284374779585593,0.7284374779585593,13,False,none
W081,1990,3,-0.27445551051402844,0.27445551051402844,32,False,none
W081,1991,3,1.037557527774117,1.037557527774117,4,False,none
W081,1992,3,0.08625631263317307,0.08625631263317307,42,False,none
W081,1993,3,-0.36798856253247975,0.36798856253247975,27,False,none
W081,1994,3,-0.8368935680916907,0.8368935680916907,8,False,none
W081,1995,3,0.4186240768710255,0.4186240768710255,25,False,none
W081,1996,3,-0.45874983155052695,0.45874983155052695,22,False,none
W081,1997,3,-0.3557180931291448,0.3557180931291448,29,False,none
W081,1998,3,-1.085946919601648,1.085946919601648,3,True,extreme_year_leverage_caution
W081,1999,3,0.1503317196402471,0.1503317196402471,39,False,none
W081,2000,3,-0.41869188362914217,0.41869188362914217,24,False,none
W081,2001,3,-0.5453194943544716,0.5453194943544716,18,False,none
W081,2002,3,-0.7332069486025713,0.7332069486025713,12,False,none
W081,2003,3,0.23426519502592769,0.23426519502592769,34,False,none
W081,2004,3,0.877500723253322,0.877500723253322,7,False,none
W081,2005,3,0.05164407256851779,0.05164407256851779,44,False,none
W081,2006,3,-0.35723037749331227,0.35723037749331227,28,False,none
W081,2007,3,-0.10801634424574066,0.10801634424574066,40,False,none
W081,2008,3,-0.18948400846786717,0.18948400846786717,37,False,none
W081,2009,3,0.782916857797666,0.782916857797666,11,False,none
W081,2010,3,-0.26335555954519996,0.26335555954519996,33,False,none
W081,2011,3,-0.307398943452432,0.307398943452432,31,False,none
W081,2012,3,0.5663700479412294,0.5663700479412294,17,False,none
W081,2013,3,0.6374130777925868,0.6374130777925868,14,False,none
W081,2014,3,0.6252619917939516,0.6252619917939516,15,False,none
W081,2015,3,-0.5067402027703308,0.5067402027703308,20,False,none
W081,2016,3,-0.9231849837834285,0.9231849837834285,6,False,none
W081,2017,3,-0.8014920740110325,0.8014920740110325,10,False,none
W081,2018,3,0.6220622068144795,0.6220622068144795,16,False,none
W081,2019,3,-0.1969767493680895,0.1969767493680895,36,False,none
W081,2020,3,-0.8079226945300856,0.8079226945300856,9,False,none
W081,2021,3,0.428705509067402,0.428705509067402,23,False,none
W081,2022,3,-1.1451963361581838,1.1451963361581838,2,True,extreme_year_leverage_caution
W081,2023,3,0.4670076783704922,0.4670076783704922,21,False,none
W081,1979,4,0.5279007600014934,0.5279007600014934,12,False,none
W081,1980,4,-0.4213547007411164,0.4213547007411164,21,False,none
W081,1981,4,0.9164158658418879,0.9164158658418879,5,False,none
W081,1982,4,-1.1584353857269296,1.1584353857269296,4,False,none
W081,1983,4,-0.4979720095184253,0.4979720095184253,14,False,none
W081,1984,4,0.1269353768387597,0.1269353768387597,39,False,none
W081,1985,4,0.4548015719881658,0.4548015719881658,18,False,none
W081,1986,4,-0.2946694054228282,0.2946694054228282,31,False,none
W081,1987,4,-0.2564046499933086,0.2564046499933086,32,False,none
W081,1988,4,0.36249265235796935,0.36249265235796935,26,False,none
W081,1989,4,-0.019271707120646204,0.019271707120646204,42,False,none
W081,1990,4,0.4744620093127202,0.4744620093127202,16,False,none
W081,1991,4,-0.197336987440329,0.197336987440329,37,False,none
W081,1992,4,-0.01353653907602846,0.01353653907602846,43,False,none
W081,1993,4,0.41438425289052166,0.41438425289052166,22,False,none
W081,1994,4,-0.07892615847856185,0.07892615847856185,40,False,none
W081,1995,4,-0.3783450167617757,0.3783450167617757,25,False,none
W081,1996,4,-0.07020383185653231,0.07020383185653231,41,False,none
W081,1997,4,0.48500863753488466,0.48500863753488466,15,False,none
W081,1998,4,0.6462107827600326,0.6462107827600326,9,False,none
W081,1999,4,-0.5942270153490257,0.5942270153490257,11,False,none
W081,2000,4,-1.1983125951455893,1.1983125951455893,3,True,extreme_year_leverage_caution
W081,2001,4,-0.004959247043484083,0.004959247043484083,44,False,none
W081,2002,4,-0.7771477291775202,0.7771477291775202,8,False,none
W081,2003,4,1.2868450520244412,1.2868450520244412,2,True,extreme_year_leverage_caution
W081,2004,4,-0.6093504026092835,0.6093504026092835,10,False,none
W081,2005,4,0.9042733866822116,0.9042733866822116,6,False,none
W081,2006,4,-0.5114525754422903,0.5114525754422903,13,False,none
W081,2007,4,0.24379234623092308,0.24379234623092308,34,False,none
W081,2008,4,-0.32659076983848434,0.32659076983848434,29,False,none
W081,2009,4,0.4465011266640832,0.4465011266640832,19,False,none
W081,2010,4,0.9024364801537322,0.9024364801537322,7,False,none
W081,2011,4,-0.16061499171332477,0.16061499171332477,38,False,none
W081,2012,4,0.38393892098154225,0.38393892098154225,24,False,none
W081,2013,4,0.24681606080682372,0.24681606080682372,33,False,none
W081,2014,4,-0.34625970387553323,0.34625970387553323,27,False,none
W081,2015,4,-1.5317813191582001,1.5317813191582001,1,True,extreme_year_leverage_caution
W081,2016,4,-0.004669290903724791,0.004669290903724791,45,False,none
W081,2017,4,0.2950410431590487,0.2950410431590487,30,False,none
W081,2018,4,-0.20245649063229934,0.20245649063229934,36,False,none
W081,2019,4,-0.4415720634555317,0.4415720634555317,20,False,none
W081,2020,4,0.387597903237557,0.387597903237557,23,False,none
W081,2021,4,0.4654848654753979,0.4654848654753979,17,False,none
W081,2022,4,-0.20292318176792729,0.20292318176792729,35,False,none
W081,2023,4,0.3274346733065893,0.3274346733065893,28,False,none
